dates,oahu0072_0001,oahu0072_0002,oahu0072_0003,oahu0072_0004,oahu0072_0005,oahu0072_0006,oahu0072_0007,oahu0072_0008,oahu0072_0009,oahu0072_0010,oahu0072_0011,oahu0072_0012,oahu0072_0013,oahu0072_0014,oahu0072_0015,oahu0072_0016,oahu0072_0017,oahu0072_0018,oahu0072_0019,oahu0072_0020,oahu0072_0021,oahu0072_0022,oahu0072_0023,oahu0072_0024,oahu0072_0025,oahu0072_0026,oahu0072_0027,oahu0072_0028,oahu0072_0029,oahu0072_0030,oahu0072_0031,oahu0072_0032,oahu0072_0033,oahu0072_0034,oahu0072_0035,satname
1990-08-19 20:14:00+00:00,53.17737177942525,39.814299749448026,31.18298940523334,26.03772401440821,25.2061834425524,30.200843414662163,37.84382672583004,41.211025543712665,38.8651763202366,45.46250168286245,47.407621299896704,51.330274989526245,54.18848128508543,57.70784732087206,63.93197710704241,70.95563226976729,79.84622100306596,93.92718960059862,100.19495814747036,95.21996038155764,77.79486482763285,77.57374865422773,72.86923109268098,55.07877004637209,50.05271609081378,47.83838424166397,45.54296986090956,34.873330923989386,28.807198279244005,34.2879524977619,19.17136936338448,17.821657211753124,15.26271846400802,27.42764173094964,26.03641113299564,L5
1990-09-20 20:13:50+00:00,39.87893181039424,32.9517151437315,26.6185651210766,12.563282843524307,13.086268211560892,18.84754992995168,21.63185215291101,29.15447527615269,44.99632751640594,65.29374867737344,51.07298389321185,52.00894599209612,47.30897981243246,46.56240875752691,52.44905513624651,64.4902578374496,79.32689540021596,93.00476799231431,100.00092043383536,90.80281683958032,67.53979805963948,65.12460715633607,60.38999495661398,46.8022302515301,41.555009695927296,36.381315861394505,37.06397562229017,30.74143613967772,23.95078063416126,25.45763893461844,0.6452927631157395,,,6.148252810516355,3.2349151803470413,L5
1991-10-25 20:18:11+00:00,47.32834732433535,36.30710725036364,32.06250081265732,23.91414496061949,23.853817949683336,25.579770855789228,22.528670797721087,23.382455370451225,24.79747413338075,38.99411698687895,45.47377236392477,49.72094073328153,52.00532830170327,54.40111182763778,58.267035566122814,64.89019806898048,73.42545698987236,79.49147178225778,87.97838473635734,91.87619781325924,74.1707250388228,72.87878687362848,66.08186359557517,49.27653254421268,41.29342077796423,34.32508445980432,33.1508117661812,27.27978172166472,22.512135484090383,25.38999050930751,10.76192713335572,11.046732108355284,10.615589324898528,16.449500918310545,12.478013384095114,L5
1991-12-12 20:18:31+00:00,46.30729691179784,35.80316986435925,29.24871100821106,19.01660940581789,20.259064770595227,24.022147415515256,23.011807910580583,23.456083275114416,23.091601937591864,29.81553314606577,36.263706942866,42.67894924783037,46.08127030760016,49.98080024538105,53.33682550593897,57.73004693835539,61.58522066952556,71.57149445480512,81.71736061928736,82.6253505028689,67.25849323021166,66.98618207800978,59.18745912133902,40.6967196855627,33.916679994775535,31.574071428558547,27.607021882261723,14.907469182625093,4.644321627893508,13.395318749151444,0.9417420304487149,3.374219205450346,,2.5649152553455625,2.0452761002468773,L5
1999-08-20 20:46:55+00:00,54.83117887490546,44.07660427877735,38.868321083606574,29.98737409739577,26.143911646465344,30.705497858663,35.49983914936162,33.210291772032285,34.62017059256812,42.804662791882095,44.627206358482304,53.4447473896755,53.40790732127648,57.47912307489167,58.44469067890676,65.90297652562919,68.21497976562972,75.88366203546411,90.41002659895236,91.41098412361254,73.81205579005997,72.84803276415002,70.19012393547362,53.4335507542767,46.2818020454936,33.13444848928555,28.844723710743697,20.778040617177272,26.890108015703657,27.6250921110284,11.186529372175595,13.219525005305847,16.0306577474413,15.560913605329034,12.784023810873087,L7
1999-09-05 20:46:59+00:00,44.49096886152283,38.33303921898665,31.8457730131388,27.14109266695632,31.94508315006521,30.97443839955873,27.51487071118397,27.62614591015864,27.223203796094182,35.861491240989494,39.30138373464819,43.64433746188424,45.60142524564573,50.289486549850494,52.60391101718471,62.225630793081365,68.71950522752388,77.9915749483794,89.39193227498092,82.51649226722034,67.0756083514353,68.01532517254674,62.26825798527712,49.79395537630877,43.81271617140378,34.22255598210749,30.82107033407346,18.97821031525368,17.983291257551944,25.3337655946772,2.795796675108365,1.7683791151630743,5.703963574714157,10.433001880710032,7.588759794828062,L7
1999-11-08 20:46:58+00:00,59.75618716799477,44.48797253870696,44.007295328332845,34.98702145831433,29.562123463761733,30.2894698690918,37.732159219313566,37.00810586483815,37.15969984413191,44.6749887425708,48.24318013247117,54.82847561206997,51.24165142207283,51.188608070788426,55.90552064919466,67.93929641884715,83.56542585256847,93.40811153475433,96.5219515949526,100.51195814884402,78.90364505258377,77.19292902899929,71.16444336797655,54.21987207489813,52.22765918404973,49.80635233424867,48.41043457780214,38.052098537484135,29.22265627071633,31.81691554710588,15.55416490984117,13.72644254559796,19.74138448415595,32.60686944185238,32.423922899092375,L7
2000-02-12 20:46:47+00:00,58.9488523981718,44.14935635421106,32.733878492161224,30.115346270888384,39.67489307334832,38.65760185070945,40.89173666805938,40.78166718046167,32.59573376419151,42.21416314940792,46.07686876895171,56.98115786451435,56.835773566296645,60.342639926375575,67.464472534916,70.58038641235827,79.49478652363048,82.74508181297284,94.03503549825304,100.51538053382777,78.37870542815489,77.7401875247792,79.8603811401713,61.15354350838622,54.533701354566325,48.71917555647079,42.10065123344023,37.94000832491493,30.205042975364577,28.943608070690185,15.899727972067122,17.925181596179158,15.416494455630982,21.038803602642343,16.035043421647504,L7
2000-03-15 20:46:37+00:00,62.29267367136302,47.41892109842557,43.08474824115575,37.31153357708796,40.67354929618273,35.44238782881346,42.49900673322621,45.01845623154362,43.93312289093406,50.8742856497182,52.1369079472742,58.24591682126676,57.61214379441213,60.26340714130534,66.25217218772606,69.08878865467103,82.26898748718293,84.41941112206796,92.82508149771328,109.21938508555792,95.89763481559145,101.82643311287843,88.67115363939624,65.4574521063193,56.18596242893701,51.8413353451778,45.28397455815331,38.63037194742076,31.626184547981545,35.16785398193668,22.976367220887003,19.652674277160955,19.594986632974543,28.65653670531865,23.58024672261583,L7
2000-04-16 20:46:20+00:00,48.19458614602947,41.43407684466522,38.22750318077775,30.441359332612027,37.697633020592654,43.42323777351934,40.96914232337774,40.18297449750237,37.23207975822056,43.47216581806724,44.79670495594183,52.88354778918329,53.64093709782574,55.87647099034603,55.84903705104319,64.3058275134435,69.79157729951368,77.55138550322854,92.14759402145818,96.29643047388365,77.85802451833761,78.06544488877451,,,,,,,,,,,,,,L7
