dates,oahu0077_0001,oahu0077_0002,oahu0077_0003,oahu0077_0004,oahu0077_0005,oahu0077_0006,oahu0077_0007,oahu0077_0008,oahu0077_0009,oahu0077_0010,oahu0077_0011,oahu0077_0012,oahu0077_0013,oahu0077_0014,oahu0077_0015,oahu0077_0016,oahu0077_0017,oahu0077_0018,oahu0077_0019,oahu0077_0020,oahu0077_0021,oahu0077_0022,oahu0077_0023,oahu0077_0024,oahu0077_0025,oahu0077_0026,oahu0077_0027,oahu0077_0028,oahu0077_0029,oahu0077_0030,oahu0077_0031,oahu0077_0032,oahu0077_0033,oahu0077_0034,oahu0077_0035,oahu0077_0036,oahu0077_0037,oahu0077_0038,oahu0077_0039,oahu0077_0040,oahu0077_0041,oahu0077_0042,oahu0077_0043,oahu0077_0044,oahu0077_0045,oahu0077_0046,oahu0077_0047,oahu0077_0048,oahu0077_0049,oahu0077_0050,oahu0077_0051,oahu0077_0052,oahu0077_0053,oahu0077_0054,oahu0077_0055,oahu0077_0056,oahu0077_0057,oahu0077_0058,oahu0077_0059,oahu0077_0060,oahu0077_0061,oahu0077_0062,oahu0077_0063,oahu0077_0064,oahu0077_0065,oahu0077_0066,oahu0077_0067,oahu0077_0068,oahu0077_0069,oahu0077_0070,oahu0077_0071,oahu0077_0072,oahu0077_0073,oahu0077_0074,oahu0077_0075,oahu0077_0076,oahu0077_0077,oahu0077_0078,oahu0077_0079,oahu0077_0080,satname
2000-02-12 20:46:47+00:00,34.838438343571866,36.7880237462421,32.34095820689299,30.67224353216252,31.83939567743664,29.997512241192524,27.64560637708899,34.20483432950272,33.23267734319275,31.052529806377184,36.59971975684486,45.39821834686036,44.171619755803455,43.73233841234021,34.82921171262314,34.14147995497284,30.598211555508875,31.00869398742913,30.61914536250548,31.46320270778391,38.32636976598909,38.3138200656616,36.158269604800445,40.26152983425936,39.76762833516056,29.586517508020872,25.480630352281644,40.344170268123285,40.28160954325779,35.85527225869174,35.82631829078243,34.409584482706684,34.77928944159142,35.66017923321984,38.927542890779335,38.22130578745671,35.02143413696805,29.151368620388784,26.33353153263162,29.848163181664663,30.85003592890068,29.43669559737087,29.66404567679939,29.5965373014809,30.472215229726,30.092394042603875,28.96882564791917,29.56437431430573,28.043714820650155,28.266439696066065,29.161557021052715,33.58106692029049,30.99652051520188,31.09806118135694,27.51059397498416,27.02743450883749,24.844862529639776,36.85950732433201,39.32508583299982,32.82032230060889,29.49564594140864,29.72169869245293,26.6345377151917,26.71963935508401,30.016838882077675,25.82353611809158,20.033958943694422,20.673287448775604,31.21790874878308,39.08230893868632,36.65638676643296,34.74960691224491,36.260123729123386,53.87438702149481,56.01426554133624,51.39918607105768,46.65905461313864,34.95142627578379,34.84740155982513,,L7
2000-02-19 20:52:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.489325542177177,22.58541252845216,25.345839067207912,24.11063139425839,23.94466919657576,21.74049922765318,20.181822954190032,21.53414456867558,21.687417850643577,22.029543274709468,23.41075607899898,22.810940293385706,22.1167209583818,23.55569402518049,22.00820628312136,21.039787870972376,18.7048993918459,18.461601594387943,17.852673635025383,22.35414522523964,20.15343137383208,20.30673681602716,16.83345206098373,17.779230323037723,19.536910920034728,26.585903278704485,32.05089973644272,25.03363991631005,24.278026182041863,24.224731112957546,19.65926346709948,16.13373841320668,20.88333430589469,18.227694066527363,10.330253925489052,12.65311925803437,17.256237119827475,21.661036990930185,22.167677222658504,21.947743290578643,21.202977857034988,39.433097012838616,42.868864153027786,38.097490332876205,,,,,L7
2000-02-28 20:46:42+00:00,39.70565303136265,41.32291982572693,36.80030841746232,34.82111944941908,32.37343630646924,31.88334701042103,27.94752448176041,30.73278651329132,30.65486423334156,27.78472511774512,31.637977455660973,39.47002451574631,40.17751656152053,36.99300172142637,33.63285332988927,32.72144554640137,33.27623759075781,33.35956780855291,30.52806891634614,32.01898600428936,41.14801499572531,41.32821672993436,38.90771014216809,45.605129641761096,44.59346591961621,35.217776991383545,30.455880136112448,41.86541181149872,43.51351119802589,40.4000194552576,39.50675547584099,39.46037603169944,37.53995370688555,37.42791871372484,37.67595730920628,36.07956900554366,31.650988683705297,28.66325016984672,27.340120435574928,28.862074484339125,28.70266227777613,29.26458905653485,31.63796055112828,34.388537196657566,32.79701938550827,32.77342473827594,30.298446202423413,29.660477955922,20.300622318588765,21.883153653896745,21.1614913373517,30.61783239493049,30.0732985665514,30.22768476384121,26.71648800022432,26.073127829012016,24.58554036341007,36.87110095817904,40.01270022080891,34.37301292856258,32.73807071172123,32.94852297819985,26.555316657908804,26.81359329850095,30.676380001670385,27.789430594614565,24.932265393775733,26.39028730252507,34.81174892545432,39.17538179648045,37.55639067985968,36.5178696513845,34.99955278965322,51.79867608488686,55.09604522800201,50.627716237012606,46.58700400906628,35.42287874994367,35.612079581589896,,L7
2000-03-06 20:52:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.33715910571836,18.42443413629153,17.96255577398068,12.727879223647555,13.237629805700664,14.7229349843718,22.98795030753741,28.29812975335523,20.08244612061352,17.9081630954888,14.483495341246536,10.73469212275402,7.849402842473692,12.851256987211658,11.066939946863704,5.166241455688349,8.58121565623822,13.7387149342323,14.667698851471972,16.055283278058795,14.902603674007986,14.918767212020652,33.12989146873862,37.3998107019011,33.32392091987302,25.83200902197018,,,,L7
2000-06-03 20:45:56+00:00,37.46180902717836,39.4417870749791,35.01495678506366,34.68229713404448,35.18383423075836,32.997343117486544,30.1141484376586,30.93387871282377,30.39464626475685,28.126843989784987,27.997595641075453,43.39648752760465,41.47840185364752,41.75560533399784,34.58375315283699,33.190580755534874,32.8655313585117,31.936690063394728,32.452224816186046,28.77028944054139,36.28204040249782,35.49170805411036,33.417285255509285,37.34536992766395,36.99889598996485,23.97967585650532,20.08403251656605,30.84361557682935,35.636962693094894,31.623064442297206,33.34765962709292,34.06723838027932,33.439982133482346,35.000498802444014,38.15678546353645,37.18786242851306,33.161355426510134,30.530687351175843,28.961412968084208,31.58778772954285,31.5017332641066,32.00885747794892,32.98076552260194,30.91772339971382,31.172210545825337,32.19812077410221,30.40608724471392,31.457416332899072,28.75771539368027,28.35512091234833,30.39583788832532,35.550548663326445,33.31269034271589,28.449034465945346,26.46343793388478,23.610575430160395,23.187936605385204,31.495035727670725,34.71249880784058,28.594281948962564,24.565040318627386,23.12692009939089,22.083617823973448,20.075600179370703,23.596959554935747,26.495640851223804,21.02533184668783,,36.307437871169405,40.13807052880495,37.56918622074483,35.92695124584901,32.68792077204556,49.53997762518935,54.38873893192147,49.59380442212034,44.07288262926277,32.49876300606628,28.311541254660995,30.42595006417708,L7
2000-11-10 20:44:23+00:00,35.23734853652826,37.00324373935888,33.62859010491472,31.92430442793809,31.66926202228528,31.126586774109327,27.69487357159341,30.80153948633337,30.388721513076035,28.486289382076155,30.346626085640388,39.34871244137167,40.16980091389818,41.22394495858397,32.8105187246327,28.22792578878766,27.510425324506315,28.90457045998175,26.938881283687195,29.4924486999364,37.68546523370908,36.71517714850253,35.34871325038532,39.10706708152944,38.734767581866016,23.432491850136824,21.72284336736232,30.60510825557758,35.66801688182084,30.68242859835038,32.52414106879606,31.641593184690883,31.46312352489841,32.103352202049216,35.1444925971833,33.34824355321126,28.292034955599565,24.011753912120607,20.382297490893155,19.275890244288085,17.484477010597857,20.14167491126513,20.578402408610604,20.43404770757412,21.2577932845761,24.72261426374355,25.539605737909948,27.967486598113325,26.513069663830684,27.797769862418345,30.02314053020189,34.28873881872317,31.945923569139623,31.007044036050058,27.325286115922754,26.98338563310713,25.122528449943303,32.27382088538966,35.58977523416633,28.82312997890139,27.62239972788165,27.706403408544777,25.86105697454008,24.63892943422908,28.0686407076772,27.67888744908988,22.985589961515007,26.162568898248885,34.8386744326072,37.79804332451648,35.90998290787896,33.68288081050353,32.6523644858924,48.93088687201519,52.6544344110362,48.56020340529152,44.73307078203744,34.510902642773125,30.92623465667096,,L7
2000-11-17 20:50:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-11-26 20:44:25+00:00,43.21046763406822,44.43502271407684,40.74339448062338,39.91235684039543,40.55577934604327,38.95568291490421,34.03226460770076,34.02627428625729,29.105587822762928,27.79760841100121,28.38721882532228,36.36955381572561,37.48255379543265,35.973560943174185,33.597740202518935,24.053894944285044,23.41467430617959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.79970997558289,25.930912913073207,23.84791080544748,23.482407719569864,31.22223904071587,34.49055202223816,28.172995261865807,26.223002295578244,26.45150490186945,24.38143710024212,23.173141959565328,26.46866002848786,28.688982581822525,22.082866594063507,24.765587734121635,36.43861229889278,38.068576663309685,35.1635786444982,32.96964705785058,31.738722684232023,48.22003165800504,52.25276813108884,48.1732459949623,42.86919513870265,32.81307199910604,31.12194834191107,,L7
2000-12-03 20:50:34+00:00,25.968070440525874,24.90033886080196,23.22514750155758,21.58786439225496,20.52054466962648,20.197324678231222,17.283156339925934,21.18945365929713,19.757826598646247,18.856738745666668,20.31125358368454,30.6628815905168,31.804253589686088,31.606406130500552,25.23564179260225,21.87726467599976,17.230839357567206,17.707386206034922,18.064551491889567,18.976741418985263,25.978058291876405,26.940139342044887,25.650539314709498,29.8661916034466,29.69930704337569,18.171540675588176,13.820846776799744,24.12633724803354,25.40537626921688,24.078425976158385,24.714261645483138,23.09352310773044,22.619637228842805,24.89800798612855,25.781718664249954,23.0836713451375,21.015195378605902,19.145346089090005,17.77541199777636,17.850014639541335,15.949023737615896,15.265596114315144,16.622780368493228,16.044111141001807,15.52539855417587,17.346854684890637,17.155283139864004,18.28814832501132,16.34728433696649,18.86224862984856,20.903861519523574,25.43267757397917,24.96765662562238,22.38944396550809,15.300984672599684,16.128195281943558,15.843531817375704,23.98625215780385,29.849343637770325,23.779578303392285,23.15231957719573,17.420091972717877,12.896311224309898,2.07691471930634,8.98684024692881,8.78365691706353,3.005065057532375,2.77449656443108,13.03255909232373,13.511828596475594,11.512441052925793,14.366616509144617,13.514279224550746,31.79721179878113,36.24478465474506,32.63112418303286,24.6308356490196,11.9892150838883,,,L7
2000-12-28 20:44:30+00:00,32.43638752479482,35.04060358638755,31.2526627791148,29.38620115377113,28.46264839922994,28.53224583053135,24.58544166892384,27.97147213288723,25.835020794586285,26.285170417863235,25.73437742846111,35.439850724836234,37.13632949105494,34.45359150034412,34.48348936528323,22.81541215598651,23.258413501365222,22.98111052098514,23.74885322191109,24.709918299058074,31.8089127911698,33.50629831800496,29.9068727741925,33.6922627793039,31.44157975649982,20.844402487271168,18.35572889683302,25.54233031141686,33.217693651687625,29.677872434480392,29.6265754329757,30.49343261779908,30.783179868800566,31.42259002430809,33.84741359102544,33.47731272519988,29.25341681513506,24.39311112011437,22.075862839792865,22.803292904342246,24.58889171470292,23.78547834959958,22.98509593215305,21.69089933422734,22.05367046053556,26.28667531553392,23.62542088624077,25.71290684345996,24.410304875139545,24.903981184677683,25.284564374512783,29.555424452600555,27.93122869230308,28.36971883379049,23.65747340995105,22.892116594209245,22.21952073546049,27.165004432437414,33.78938675946015,26.535522894894125,26.04498968209372,25.24367938337378,24.580209425897017,17.74872378189187,22.580898282410708,23.355433545017352,17.693160493539434,,30.501070917816893,34.50145100321933,36.19040887229653,34.058105404229906,33.42921922975458,50.30925007066119,54.601802505735066,50.18037607513388,45.91136141892916,35.20160557179396,34.651091921432034,,L7
2001-01-29 20:44:33+00:00,,,,,,,,36.31413782422051,39.54615346029743,39.64346389316336,40.27023014389791,45.08076175546013,44.836401590069656,43.353890980777706,34.04015142257369,30.66635065038822,30.99798077795289,31.251264880954228,31.28620718665997,39.653948016789954,,,,,,,,,,,,,,,,,36.2525330607002,27.44499557485407,25.878894234880445,27.86408615458273,29.796001629593533,28.687623367033083,29.21848282999789,29.584833297875925,29.29475624979476,29.626540593594488,30.13624423096704,30.12762463097033,31.208115496739573,31.795678846206428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-02-14 20:44:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-03-18 20:44:17+00:00,32.673864999285854,33.69692021898456,32.72905974811121,35.63915560561236,35.94698371480825,34.29597850900585,31.66894837024165,35.513475467821706,34.938456752620816,32.249209493907706,33.58958625048884,43.00823476416079,44.44624528942532,42.85579854996785,31.65483033060836,29.728375461759683,29.72382965506773,30.026762745957665,29.945855138344093,30.198955033173423,39.045805137219645,38.86368781872969,37.1862820504432,42.08918440180844,40.40005573915749,30.455023971859283,25.32648324876317,36.138715854557,37.71350704991667,33.06596370218793,33.33049740895517,33.719177065280405,33.89638970043859,34.35056124466984,37.50747081834062,36.06703862313528,26.07447662519452,23.69449172480649,22.392175795199435,23.78008270548992,25.446254992505256,26.4825295603768,27.860105431459846,27.4628973005658,27.06156394097594,30.645703624248377,27.04309052230843,27.96244584712029,26.24839193520628,27.408307633418016,31.713042127880303,36.44346243267354,33.757429355334864,31.21833241392524,27.82582211795257,27.2007428448874,25.32248750017064,32.45362072490462,35.96246260418271,30.43425595526389,29.03436086490201,28.985004739597787,27.31339299624953,25.630587374113823,30.356814033242102,30.73957774675017,25.131894723312435,27.52681216293487,40.48661034377227,41.56586301859663,39.27643144181908,38.66991965598871,34.140329107205,48.467224555081096,53.20776173566476,49.0886773198619,44.57920837819061,33.93065411058337,32.816269432442375,37.15787277014712,L7
2001-04-03 20:44:06+00:00,35.19281389503197,37.12867768859921,33.97345342475192,32.8020509797686,33.06145732944892,32.45579186595373,28.08607767226853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.00886545349816,49.75058001580975,,,,,,,,,,,,7.874598134875676,12.391078153505228,,,,,,,,,,,,L7
2001-09-10 20:42:38+00:00,,,,,,,,,,,,,,,,,,,,,,28.2411754954622,25.80013014073602,29.854231589811825,29.14416149371203,17.55819423781663,16.292511173523565,25.68872090919888,32.897341208656535,29.686939850473703,28.81129352874132,29.126898131743,29.82104507849156,30.26665236912732,27.211931512549032,23.229083973021822,18.477311585648007,16.26610431597734,15.020210498889004,16.448479887545663,18.403685215355345,20.175472749927625,21.36535879414198,20.31780795237416,20.88035356954625,24.08322084661546,21.31442692759296,20.66621446735093,18.96063827477269,20.82043738776807,23.84899910370285,29.16802524420096,27.278615670183644,27.735465466648463,23.864328995836384,21.89999439341645,22.10718406001457,28.00417445635224,31.936336398272747,25.71066846566361,22.591041458086185,21.01489301069712,18.026790715639525,16.142373258361076,20.69931470226244,20.343842252277003,17.09269589194665,16.82559127967758,28.613625407731245,28.97334208248392,31.668284793099204,28.141312427852213,29.58458656688748,45.06508076615605,46.73694656405413,43.27616871306141,38.4717271625989,30.528547021471542,28.581343541602106,29.317604895721765,L7
