dates,oahu0109_0001,oahu0109_0002,oahu0109_0003,oahu0109_0004,oahu0109_0005,oahu0109_0006,oahu0109_0007,oahu0109_0008,oahu0109_0009,oahu0109_0010,oahu0109_0011,oahu0109_0012,oahu0109_0013,oahu0109_0014,oahu0109_0015,oahu0109_0016,oahu0109_0017,oahu0109_0018,oahu0109_0019,oahu0109_0020,oahu0109_0021,oahu0109_0022,oahu0109_0023,oahu0109_0024,oahu0109_0025,oahu0109_0026,oahu0109_0027,oahu0109_0028,oahu0109_0029,oahu0109_0030,oahu0109_0031,oahu0109_0032,oahu0109_0033,oahu0109_0034,oahu0109_0035,oahu0109_0036,oahu0109_0037,oahu0109_0038,oahu0109_0039,oahu0109_0040,oahu0109_0041,oahu0109_0042,oahu0109_0043,oahu0109_0044,oahu0109_0045,oahu0109_0046,oahu0109_0047,oahu0109_0048,oahu0109_0049,oahu0109_0050,oahu0109_0051,oahu0109_0052,oahu0109_0053,satname
2000-04-07 20:52:39+00:00,44.59152914018144,47.53101481791375,49.229039502812974,48.74482714170701,49.78750881928317,52.51669021008684,56.9572648271274,62.678025376387765,66.84160419089687,66.2952959521159,68.21708091463486,70.19718502430729,73.97504275267364,79.52446696009845,75.58928138603636,70.16291177035221,58.77640597809872,48.214691522490014,44.14536807973983,42.96487104905869,42.95028010474737,43.82215857076557,43.34855574487793,35.74320838151145,30.104098582390304,29.79422722198753,29.596888662513795,36.584457378481616,40.37665421783357,43.37129198600845,43.07002792857457,82.90662096294888,91.46898011158656,80.8901976408085,72.63087377111255,70.54978849662795,70.42459086136007,67.47300188460011,64.11316486654853,61.421180543539975,62.637056573049065,52.58432758238455,55.10962902347207,51.10972706108476,46.27969059061529,52.99221303947324,55.5415280651856,57.84088214406214,57.21807065513278,57.90901388406376,62.70198422483631,68.68314830843524,58.7799643269209,L7
2000-05-25 20:52:12+00:00,32.42975897274547,30.10598565792525,25.989373637373884,22.2209203700726,23.35133103803756,25.77178184298535,31.708166700063824,45.32178323039465,53.96410432737905,59.540901235925695,61.756560159444334,63.02136158630648,66.41240957475374,66.90299045523845,61.93703230556778,58.60926660818575,54.96349017372444,55.514300665626486,53.67312373964486,53.31362358069288,49.89616796555968,49.97644055978536,49.02987961132722,44.55780513269623,42.53134514963553,44.51438169745594,42.99596222076307,40.064728137252416,37.69954677845386,37.38018493467601,37.29244319551594,77.36294987788752,91.1432869473108,82.60337772644945,75.47606812245355,74.00975882861897,70.63601040332881,66.15161676351171,60.71520757923901,57.673468946700034,56.065587459603066,44.17763076800142,51.74727366485685,46.09358895539726,40.31991941006105,39.7104785518059,47.221994057882576,51.384668508877766,50.68379361601436,51.81313724989095,57.95774938367005,58.4816299458295,,L7
2000-06-10 20:52:06+00:00,34.02649953927323,34.24269987171694,28.903413599626266,25.40529950539405,25.37252787786377,26.96937689557716,31.43218989687025,33.41365229048926,40.16139607214856,49.041552230885536,,66.97805603508526,73.91419286699346,68.44115969514559,62.934738267735696,54.762339429484285,47.603322328214354,42.41828767899198,41.007867162267736,40.89122880963791,43.14794250625723,44.444312847091695,44.63625814569157,39.93874233611624,35.00704512495042,39.45027513678599,42.77264476306159,40.76232555439131,39.14515200879902,32.08292013317576,28.655958500634533,66.68931594188491,82.40268986707694,79.23881226908752,78.49538047019274,79.54371595115457,76.41215981860047,69.62538861506708,64.70993722138734,61.42984405170011,60.49513733369492,47.76138520310346,54.21627183239213,49.27492445238699,45.31297920192805,47.71017558714911,54.44476277722812,54.47573509895966,53.45897596277217,54.894705725469045,60.53251449314816,64.14480413024697,59.63238412482095,L7
2000-06-26 20:51:56+00:00,30.056568649466904,30.32530235535668,26.70942150431889,23.65519295687096,23.83221029302034,25.709489086316744,29.9610672161306,37.24234653625784,45.07748544512661,53.17970286976439,62.91700665661454,67.17019100085957,72.04642069356137,68.48045454518183,62.14377694778162,52.260213738895104,44.00787138412725,40.07648319143262,40.91790540137966,43.46111584375245,45.752149433783046,47.563279844921816,46.96902009593778,38.19928873836514,30.73733821246536,29.231964040497594,25.61033918725072,24.49330173703501,23.600701935083457,22.51680618865001,21.85464412091381,64.30102528895313,79.3908751232822,73.94428612923812,66.22378728404519,62.56069061357727,59.484391902411545,55.62541010876494,52.18401322698845,57.75536222673762,53.89022886013185,38.87006685267569,33.31777581750109,27.99570620642843,28.161408948838343,31.6747587177844,40.18139117645998,43.75763250995897,40.657151249519565,42.76424035849693,43.69799177071483,46.20709413457468,50.55497577989277,L7
2000-09-30 20:50:41+00:00,26.49672456848869,24.0349998730646,21.2914668736583,20.30655268455753,24.52950833781962,33.76169188393588,38.37365938168565,40.80477250372379,45.04702148282475,45.69119696128306,,,72.88716973276297,73.0921997052139,69.29807494077923,62.01911859798496,53.29328615226213,46.48305112345943,43.034319945708845,39.59776889527332,38.033913723374006,38.290859572254384,39.92631786186052,38.143405011886486,39.72369486867751,44.86315757174719,45.95456641627597,47.69097269929339,48.13279420681632,46.89136341388525,49.051233211278735,91.21547036095954,106.88688348483964,102.90961051565776,97.40478183321676,96.87997914105247,90.03919528778091,80.46340573831625,75.87911841469706,73.96026600483033,72.95809225328624,62.04385969379943,59.35747353632913,54.15942234321346,49.207803301480176,50.91680319764595,51.66222982693253,51.08299872815829,48.54085096157471,47.40244080677495,45.12236751425951,49.26600445845977,46.40900550132924,L7
2000-12-19 20:50:39+00:00,40.196837661192376,40.73655531286131,38.86966051832526,38.65338489181529,39.11194268921719,41.42676656451084,44.366233164967895,45.18892161920625,46.42696577222698,46.71367206468981,52.8565725706752,,64.74909556705556,67.01686465400435,62.82495644965172,58.026600451770605,49.81541511332716,45.6213414629802,43.81029548237045,41.615705520532096,36.42891585980291,31.40825495949108,30.939925847787315,30.7042904593995,30.627729134937205,33.63832485372583,35.252577343407104,42.768493347558206,42.33040219766502,40.91730525213138,38.58762870227984,80.27784568692638,96.37545811301932,90.02353418683028,82.01082173124192,81.0463987140274,78.0775245902435,73.1991464181093,64.83669603403962,60.14284582188341,58.22072024171384,44.78072148264712,43.70719003840961,40.72168583942121,35.351854909867974,35.31880760077064,41.50843372963928,47.54177043795006,47.8139736348757,48.07128927128355,50.41507995935155,52.82187377912389,46.18821418452973,L7
2001-02-05 20:50:39+00:00,57.96758398670659,61.53157520584118,,58.39503216504485,57.53179817107159,52.24897626650004,51.60116017837402,57.02146700931429,60.94104433127655,60.6333546471275,65.7880836681713,75.27748786662424,79.47366613079456,78.93628928597587,75.06547314340447,71.77429513941941,68.89753302507393,68.98516715274208,65.63507159645202,64.46853838774996,52.96471574823146,47.43083442905778,45.67743809466195,38.7120740936126,34.70110373607811,39.7969892207438,44.02201125462363,52.9604986307517,51.92128008037694,49.988113423137854,48.14215633248742,84.2979722639772,87.36799936415487,80.31851262676807,73.70126665988826,74.5638862533353,71.25251443693695,63.19399219505004,57.183273565521006,54.7151684724256,53.65758564695639,42.6900702680796,43.6104734159772,39.08197318672122,35.36900882930443,35.94322923972535,43.10175860829828,48.13863229124957,48.7990086757976,49.11106805246189,56.49529638990454,53.19347280898322,50.86906091253449,L7
2001-02-21 20:50:38+00:00,53.63800601557951,56.94721902849826,56.212228144396285,55.4984639666697,50.97073458815492,50.52662187456116,51.57057863422176,55.567550369210025,59.01633923781698,58.63684507800264,60.07290794251811,64.94574455745615,70.85468517390265,70.56656371355459,65.17910869094217,60.055823689577736,50.95876283352519,44.77130910004578,41.3889494504524,38.06951867960891,32.12322224813074,31.479885374246464,32.22060782436601,29.16375330071236,26.544493486889145,29.527012189264,29.955669333633,32.694994055697535,34.238986446044564,34.83611365830255,33.69094401871149,76.67244436705758,83.7144452964863,76.78415255314519,68.52115652047901,64.6665224467851,56.425975928875935,49.53745287541939,45.79673367541975,44.98726116685985,47.59693261444739,39.61179674032835,40.94548623644165,37.39596654144741,32.89881061992588,33.60221336291934,34.70692939227933,38.07059118706859,41.84750103378282,,,,,L7
2001-03-25 20:50:25+00:00,56.28901680914207,59.400996762036165,,,,57.48551547447066,56.414081946088686,60.91588465515116,64.76959941704509,67.24254993656417,74.11823102051878,79.00843102475257,82.8135370446617,81.24219888439156,76.34083383231241,73.09645473132727,68.8343885293253,63.87570973873829,59.456573846533104,56.06702644890295,53.25587080550114,49.79057101710344,47.638122882095495,41.294197565390206,34.68400926177651,34.633642280236224,39.589908597799024,46.11441474991376,48.0668232098395,49.55778282941504,47.926376110092576,87.39807198435011,96.6461936398824,86.13535474543029,74.23769177012134,71.22381654292589,65.57448313554173,61.27313193379745,58.2140254975895,56.42041954493557,55.38238283415138,44.606817307777504,46.78138839378305,41.35209795440885,36.49321366960149,36.79565343496421,49.47443562946822,50.25952936292508,49.70217995498565,55.36911245183514,62.01454505285125,69.41942405975838,61.62175482212091,L7
2001-05-12 20:50:10+00:00,,,22.51401534390496,20.59819035642668,22.81829483753884,29.799421874827832,42.26671177112642,54.3658143574938,60.20698121020526,62.24376099403128,72.59255622894133,75.39013616173608,72.65893201431335,68.0762262886077,58.85499397544115,52.82842235488573,43.94005633572919,40.55104970335109,38.53227000152699,36.79741933448515,29.610320299532383,,,,,,27.71792376959156,32.850874431401145,38.429346014107736,,,,84.06701422667359,76.36646162694136,69.34796116167047,59.93458321306037,56.68354883824787,53.57392608422829,50.76458267494691,51.19404705588224,54.562865772754265,42.54828533829863,,,,,,,,,,,,L7
2001-09-01 20:48:54+00:00,,,28.19669695773899,25.237858766378373,28.735365108045176,33.04818049072009,37.75436821285301,43.431795318414295,51.00124479077568,59.04624239476228,63.26298449973708,69.29024328442337,74.91303565080482,72.8312846748528,69.30000059900512,59.65904403433408,52.309917023933295,48.72022285932679,47.23285809947734,48.48510946810946,48.6224978280048,49.08663798338964,46.26316468359662,39.70074073667462,34.2244196785437,33.27819480602093,32.55621773392851,34.02758031723658,37.784779114165055,35.413682576338246,34.89444705969506,71.38603588035473,86.37669799604846,81.83089504411755,80.96096401553659,82.75989900022752,83.7646961735801,82.42809770839638,79.20234357496868,78.11964908459233,78.21009602085518,65.61319105288617,60.37715350394269,55.51237937524051,54.775353372829166,55.06702214644659,54.70006676132231,52.36397260152165,49.4054055233696,52.75227490083489,61.90325689381755,68.81993108235677,58.92856744569651,L7
2001-09-17 20:48:42+00:00,24.197556403094858,20.21333655408249,17.7482673440551,16.619642731908723,17.231680848559257,18.52516255989044,19.28389720848456,24.757095072650515,30.383071959013314,37.69562406958399,46.14510674073944,51.3517751804508,55.5521592167396,52.56315183158953,47.34656052936995,43.9685030957458,36.2159294534906,20.40536201018884,,,,,,6.065051560004142,7.116985547596533,13.543673512165574,12.455802746348184,11.70262126692835,11.268298415479318,9.173476237135011,7.399763374500285,47.964184170869366,63.62402244565197,,,,,,,,28.827712692660658,24.659396254194785,24.80434612383108,21.893543747200333,21.82284658097304,24.61412626740656,26.263139273823995,26.01196644859853,32.71669637868954,33.75223363262162,38.14232473727543,37.82640588458897,,L7
2001-11-04 20:48:37+00:00,38.51979979882336,34.355851795146194,30.05698136064885,29.09577945851901,30.0294442459185,36.96585580872308,43.16047584607512,48.90191201306434,52.71090859609172,54.60321345356679,61.23920917984709,66.27052197871305,71.08854477891613,73.25316561899473,70.60550570474426,65.23924509821188,58.60956882332062,52.59201161765204,52.0103075967799,52.77540714200502,53.38516563397916,54.30703193209518,52.754025137546094,40.63442161192868,34.75606200451854,34.71974448776622,41.48799990478474,54.07598911509248,53.55266232534233,50.83482984865066,42.93644059489052,81.81446187950371,94.87344000973668,95.97396969074931,95.74031913480113,95.7501790857309,92.79390731593548,82.466889797058,76.43058312401418,70.87131456437089,69.33528961943117,59.17729492135588,57.60773941102171,52.94680153243971,49.14595309638877,56.83186514898642,58.01334981164074,56.69780087520346,55.29378394537359,54.94681986922484,60.90774345136725,60.55426310671357,54.48979047825457,L7
2001-11-20 20:48:45+00:00,28.18990708002403,26.64159047415693,25.35975485444938,25.22636611004448,24.73317095940289,26.72346785508625,25.494057954259723,28.24283962189351,32.378687460337964,32.49695185376674,,60.810000291879085,62.26000719613051,55.73568181190928,48.63508141221541,42.752947166892646,37.64913734734848,34.3164374289286,32.762619032745,32.46334066954395,32.416825303874084,32.93962879435083,33.17938309892946,30.675897006526093,26.06923813837985,25.955895333247685,25.243078801629764,26.33029848996753,24.36482351128483,25.538873799096933,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-12-22 20:48:56+00:00,44.50296206376622,47.44264288206003,44.785663740777125,41.97245226116091,43.2562785795916,46.25011591047796,52.34927665744702,59.71123719622125,63.30946817622683,62.34490197598628,62.6277386337035,62.31211916761736,67.46148464240419,65.78958593198831,60.65267023760822,56.15589685294822,45.95530478615494,42.192705762834265,41.56715654237229,40.70132090406409,41.46884285268784,42.1732826173596,41.89387285632999,36.599103580335466,31.742290532367136,39.14111314843984,40.55408113031672,42.15064564675909,44.9510236476808,50.55443084649136,49.060466375847625,87.24256844051581,97.3663778819046,,,65.0881419969345,62.99810334585531,62.47875904060948,58.26619635048594,57.1336254518625,56.04055450304121,45.585925918469655,44.39470485376934,44.51214217262333,40.130095697793536,38.33993186329967,45.98616253304925,50.69038261549514,50.0142220983285,50.846456594433945,,,47.29216434425858,L7
2002-01-07 20:48:58+00:00,22.33624857320411,23.059852018378063,22.75003478984704,29.452097729885413,33.82700780476131,36.199684238664936,38.14082779439551,37.547567348754576,32.82297630160847,31.783488682855417,,,,55.42117129242613,50.852625285756005,46.01671321687034,39.3943141356505,33.60052806303687,30.899640135140352,27.49559457226158,25.41057399410441,19.3054285952776,19.37339521637232,14.956508612718098,12.88399008503112,15.165584219775813,14.534356939518943,15.254931758429262,18.46112791350603,17.51756131738473,15.740584698081753,52.288391164677,,,,,,,,,27.96164360497916,18.659158594036928,19.869784043955487,15.669254399950043,14.822062516802056,15.06041366486318,14.460916391359245,,,,,,,L7
2002-01-23 20:49:06+00:00,58.72363941835888,62.081342338853226,,,60.87223832511968,,68.11586967982056,71.2397391663962,74.75755578693445,75.73300078563267,77.25182460776499,78.61560338837363,80.726845387688,77.49294513875587,71.00688373809831,64.65578337909513,55.20094489223373,48.69972556282257,47.42338002276095,47.340473090283176,47.68631014788208,48.464288053261264,48.2548727859085,42.30905306246457,38.06976341587826,38.34130749354952,43.29553117983433,51.03247278358729,53.14406432613382,50.6783017591558,49.149777844507575,80.28367364952865,83.5727835100395,75.81828926258794,67.05549631634308,67.15276359319486,64.75743481000477,68.51474283352913,64.93852668378419,64.62979126485833,64.46543362373903,57.61981438231879,55.39951052524733,50.49934995674602,45.69192249362919,47.76308360000954,57.9574561787004,57.736238672234336,56.57069690460016,57.71346971269844,62.50955554080488,67.66078058567399,59.22352960710743,L7
2002-02-24 20:49:10+00:00,44.773703808627104,52.75406555511184,56.12858224060279,54.98014300799338,54.22386858270967,54.61676853201922,54.3337177543979,57.08929369238472,59.29215379567272,58.69339514687096,59.7649833076753,62.70837367575349,65.91317230235649,68.7870118183568,63.57372624784442,59.87465758466551,53.13058085854654,44.42772023048117,41.3492309972868,39.85746156582799,38.69647990593791,38.50674049637879,37.5591073641497,32.225635737556786,28.032995677113146,29.53764413759672,31.41382135596699,39.886342807002656,44.35510590164684,45.52415082720023,43.95160623506673,84.58870394318687,88.88678730023983,79.2466626788168,70.76688178412809,70.45265876679983,64.32226419951671,53.29562659330698,49.55390439281833,47.42302333981918,49.8818754756775,40.8641764873919,41.99526036696857,41.58161859836157,36.69381968167255,35.663742162258465,39.55852448741897,38.79943061963478,38.34396990815252,36.287240346658336,42.46835026165818,42.61506376458672,40.72748076786474,L7
2002-03-12 20:49:08+00:00,52.320856095170186,55.46296269659804,56.73658645613287,57.02794275108657,57.02235869553088,58.13558831116158,59.52797328206984,58.85829474113422,60.3403672980536,60.485710344232494,61.14292471629053,64.24255241538886,67.7026226637873,70.22560026379224,64.33918342317551,60.63811609348426,52.91401152184331,47.00899102925938,44.79852232988484,40.85652839831423,40.346070661021294,40.86441807643196,40.84296076703926,35.881307579291374,31.435285303097864,31.760919080337203,34.786906325685464,40.02205746888998,43.23034858431308,42.4091084072411,38.767808518877146,76.292014351355,86.32101524665596,78.46538210453193,70.1063273328974,60.502220005141055,55.82775258521836,50.47731745984309,45.944601534859885,43.24233404242353,46.41058946979041,39.00002333388445,38.757869908282494,36.59881559798982,34.36041845821534,35.17267556307636,41.55789109322873,46.6924473361882,47.28896478654244,47.699537158857474,44.72868516576996,51.24592150601625,44.73009503041854,L7
2002-03-28 20:49:03+00:00,44.87497444608341,43.291331202659386,38.113123866462,37.31405693943755,40.16164642644744,46.8722975960473,61.04666115067353,69.03903894084914,74.62933510804851,80.7669568759725,89.12534895088878,90.3377867783141,88.31312298340609,83.05796351502028,76.32666173710716,72.64506856137776,65.59519691528473,55.85685814656726,53.53311049321905,51.57171606176707,47.0943107780923,46.187120680814026,44.54545431583712,39.34301574815496,34.23296326624538,36.9891876223876,42.03631107461936,50.23540125050058,52.50259844535862,50.17005120410339,48.06108522496696,79.38911493595975,90.15458125720568,81.900525944443,72.84759560821635,72.66810790296131,70.2601709633226,66.85922823628,63.24883519579858,60.027438829641085,58.984842259383015,51.63265513202508,57.06885231192773,51.563899919672345,46.52734217636723,51.55981408722419,53.50013726821465,55.15695150857697,55.052388798816246,57.56732278093951,63.64708659390602,70.7269965343829,66.79305731910898,L7
2002-04-13 20:49:02+00:00,,,17.778165507284445,16.916416295626235,18.141161356577893,25.500319700947625,38.22896569743978,55.24946125943288,61.0619425076085,60.33196675585635,57.53250998801621,53.45036902380536,49.24814865696773,43.272322016256034,38.30759008664319,34.746703931319175,31.549525098300784,28.77948327035153,27.34791768619477,23.976216135271365,18.06589880760547,,,,,,,,,,,,,69.5950665875884,66.9391629582501,69.07351096464645,64.8321991419686,54.244392071858016,47.89669584035632,44.936800337954026,44.49693131430188,36.78535089957025,42.65339195195994,39.03732002719766,37.097199085664656,42.32611679088655,42.69037312586341,41.257428277601285,43.10642137495108,43.745215829001786,47.52379539417787,48.47680843685307,43.54974026493701,L7
2002-09-20 20:48:01+00:00,,,33.43193061243617,32.05313614597571,31.31771467156149,30.70110831375575,34.66478639338476,40.1484068374664,56.89196332836866,62.49620563992272,74.41961521743814,83.8873521874447,87.85830996482075,84.91040169277134,80.10832579962417,77.27477483723834,74.45345674191518,73.01606886014046,71.51380931337566,69.91252786228326,66.29640537528753,61.34735219825534,56.46817048348787,50.6750410454362,45.52581272627393,46.7946168381322,48.79589719779226,52.68729447096176,51.49734284729792,50.23245445978599,48.0207299785282,81.61299397467003,92.80750710519966,89.12627228460825,86.49810861151231,91.45741486817124,89.52885863089018,85.76965853053979,79.61553624009107,78.82843879522186,78.05405067238885,66.21348839300661,60.87725275216609,55.53873435700022,50.62898401475746,54.16310003136452,54.292304961491375,52.55401960957414,52.646388713913645,56.05791430460943,63.86006238907066,70.06667098820758,72.61472104028702,L7
2002-10-06 20:47:56+00:00,32.67424630143616,29.86481955939275,28.39676944570543,27.774721481635773,29.72893970858697,33.26124164178472,38.14458560220845,43.58946261318446,48.63220184720115,53.84497315614252,63.04298862767454,71.21481593728689,74.52706008823033,70.16436387699716,64.03409573317715,59.12088511546503,48.161246429320194,42.86468532052709,41.227566748130585,40.45019230909976,40.28356816264613,40.86339088833386,40.75288018285329,36.56876803042437,40.54631548988451,47.17462747279075,44.81944129391097,44.66035181990518,42.082314250551086,46.55057368281189,44.37243561568308,84.38849951235066,90.35502155479232,81.50427547711506,70.73512124100705,70.39513222385882,69.56156569583057,73.5841514410515,72.02391615379483,68.99393307159504,63.91341195961693,50.82441036155933,46.53994587081924,46.1520737562,43.85159907189682,49.40989529627148,52.7539008311022,52.42078033852549,51.41691954501022,52.75088438956282,60.398892578207686,53.55769126927323,52.64061489093189,L7
