dates,oahu0112_0001,oahu0112_0002,oahu0112_0003,oahu0112_0004,oahu0112_0005,oahu0112_0006,oahu0112_0007,oahu0112_0008,oahu0112_0009,oahu0112_0010,oahu0112_0011,oahu0112_0012,oahu0112_0013,oahu0112_0014,oahu0112_0015,oahu0112_0016,oahu0112_0017,oahu0112_0018,oahu0112_0019,oahu0112_0020,oahu0112_0021,oahu0112_0022,oahu0112_0023,oahu0112_0024,oahu0112_0025,oahu0112_0026,oahu0112_0027,oahu0112_0028,oahu0112_0029,oahu0112_0030,oahu0112_0031,oahu0112_0032,oahu0112_0033,oahu0112_0034,oahu0112_0035,oahu0112_0036,oahu0112_0037,oahu0112_0038,oahu0112_0039,oahu0112_0040,oahu0112_0041,oahu0112_0042,oahu0112_0043,oahu0112_0044,satname
2000-05-25 20:52:12+00:00,21.253480784940106,25.654279742667065,29.73915575851813,37.31950661440026,43.37856896104612,41.74746589476885,41.95986591746917,45.01211265714713,44.78931287819401,41.632760416276966,42.99594969253354,38.29529619902201,32.3374888338156,32.3015416026197,32.19112706359253,30.52320808291824,28.55993602416182,22.26059733456864,22.662483452836653,24.07276828870494,24.41652550127095,40.25081511204126,38.4545108648891,35.552496175843686,41.4711467332142,49.38782643726469,46.75744123914999,44.148996656666064,39.45221287108868,38.2838873376985,41.62276389871461,45.94796327348132,46.374085428676366,45.01631976586152,45.15099457689904,47.17747316539599,46.31727283739449,44.64563339739451,45.54907647210808,45.53834679727724,41.7919103114592,39.75469428834296,37.928270953108736,36.37574082727582,L7
2000-06-26 20:51:56+00:00,24.05879064070509,26.40365110898505,30.61958860709373,38.18300275035398,42.13891994125148,42.55471951061046,41.3904537148597,45.65539050176112,42.957327184420045,39.00089906168645,39.284350159418906,38.914811301669054,28.36979186883361,27.94374125520185,30.40560904503932,31.098610758888057,27.75791747022096,18.82422351788448,15.362154832466285,15.287130676818146,13.40882231907672,29.42856369029017,28.304580243894407,30.33822744530328,37.59373442726386,41.78527806918145,39.14465747813878,34.02032298410965,29.17992238942936,27.885034306546743,30.497280863109907,30.153702872821896,29.67065602090451,27.47990546905966,25.620172139326712,29.41974732890327,28.64247272760452,27.81908346870965,27.60884562479807,26.892074179952942,24.13406664098111,25.7184253453312,27.34912565961944,27.068540299595742,L7
2000-09-30 20:50:41+00:00,21.14724022720472,26.56939027573225,32.32650859048516,40.476701052057855,43.621647891526365,38.27172657527461,32.45034938558226,36.79283696878982,38.47163576980274,43.31421179199497,45.300712139708665,49.26070650384923,40.42714978577256,39.664853437655616,41.31734200609189,39.72776208723338,35.15486921142324,25.9308250752628,23.209646247802315,26.464806255970128,30.72271685964188,48.73811313122563,50.68733981778855,49.767885948580656,55.92013779447692,59.73381204612911,56.322442998079545,51.33406004764653,45.88707857274298,45.77673483194691,46.86568301920886,43.69833728766906,42.09557535300702,39.07125851013717,41.281059383029806,45.90184611832746,47.5177869549997,47.67068251580757,47.1440600957583,45.757072513887735,41.669841732056064,40.001701340555535,39.93021990551748,37.23645768115664,L7
2000-11-17 20:50:34+00:00,20.165753663795417,25.30897055481445,30.186167852557727,32.03211525726773,33.744649048976946,32.13326759665335,30.61439520660869,35.17555752236425,40.08694008490246,37.363420047909806,39.17292716529416,42.24018172141323,43.76633997165762,43.25869467212284,43.32814860675939,40.85112905355369,35.61455452438648,27.263018543564733,32.61590513487123,34.75765710930755,38.91860824309409,55.46002120675211,54.148950105807565,49.726583255939296,53.34612354196785,54.7095834611156,50.72536204705676,41.02429897863377,35.133992053141334,31.99081473796492,40.21635599841626,39.75509862430513,48.2714072681925,47.51083709176098,48.51454764231959,54.96694309207457,53.42909655147241,52.44370977439805,51.25417830634678,49.81763354200722,41.50023619629699,40.4975453505131,40.94003648239493,41.44380960083018,L7
2000-12-19 20:50:39+00:00,29.13993731578397,35.0699304614633,40.6047445657928,48.5174589571596,51.59258021827405,43.00220200706327,38.38213129355997,42.28437960305958,42.50024978547168,46.76689206489379,58.049711915688334,62.36988094939722,65.66502048284507,63.78294196249486,61.662919599413485,55.66819135307458,49.01432793833078,40.11560096475142,37.30442952737026,38.01965479599504,32.83595165384327,45.40099021110626,41.33297571034362,35.19014888345145,38.387620575215394,42.241367236171854,39.63980451068743,34.83576534003011,31.67554500952851,32.52764607129464,34.63306675871901,34.229096424875074,34.11924873523718,35.427457580825255,38.67265389389342,50.04379744933367,50.56333539568824,47.67855525663153,44.10990873513572,41.54718502651082,35.08939975959623,34.00596043053017,36.8164002827194,36.17797393766262,L7
2001-02-05 20:50:39+00:00,32.189030582277724,37.93882650207729,44.393960674367015,48.456134960804576,53.95416806083776,53.5182126099349,51.251918892872986,54.30167419744585,55.818293512565,59.17121967712443,66.91023064372227,71.22022764753217,72.21071974916681,,66.60800379283516,59.211305064338426,50.87228118430697,38.37510390299821,35.329803088359604,35.23738171754748,35.06623490478529,45.99409061436004,37.34872856919335,30.56306021008693,34.04321105596656,37.66170333492559,34.49549072459157,32.27878623439257,31.705431438274395,31.813712549599387,35.36985544870145,34.886501527645606,37.04327282268067,37.59517816903149,43.06531070801021,47.49898586583128,48.41727157534791,47.14879228341645,46.46760675837319,44.775234876246536,38.9524602617469,36.60363988409686,41.04069342809302,40.926044066168366,L7
2001-03-09 20:50:34+00:00,27.40968037564944,32.93626763521593,41.06599122480874,48.63439224461453,51.94854982952173,49.05541836664791,46.16236641723862,49.064644904826,46.462489261224825,42.94260334432498,44.39534700881188,47.71000434277089,49.37159375862692,49.397539319888224,48.23704413188074,44.805379318548574,37.73155516184698,26.91851194189198,23.663769542408804,26.2232577884564,27.28114353538064,43.632813407816606,38.91625430386839,35.778585118711206,40.625950008797744,46.07459291647999,43.0931784029828,38.543030768697086,32.98432855468144,31.109533150890183,34.01496522601552,32.86266703554912,32.47288037409056,34.24190440796167,36.29903401031137,47.091663952249256,47.67846668092001,48.472654024517325,47.90061489005731,47.470737364471965,41.94330578215488,36.46785760610206,35.542080324719976,34.28707401274291,L7
2001-03-25 20:50:25+00:00,35.2092023944047,41.41046529934069,47.5813740587523,53.20853957325288,52.831635647102985,51.73672419211853,49.29645209364132,52.05073871298347,49.936508987384215,47.5172562837297,50.38870531013528,53.11481846108201,53.85708994482285,51.736989370810186,51.48800067758353,49.24399756536947,43.49683454923565,34.53339084405304,31.375731234099728,31.134360053186665,30.05890203924306,43.35531946264092,39.551123677130505,36.36327860850522,37.725902223085136,39.90136288351239,35.03767328620846,30.16164036116755,25.29129819036149,24.78172055873008,30.46115601356363,30.52305745487411,31.73167259148148,33.16183956879975,38.27066443622805,47.7135176831537,47.62300774406172,46.32693395962527,44.10239991197473,39.69321735846538,35.799179086207054,34.429922513778024,35.0422625840309,36.49885438243781,L7
2001-07-31 20:49:23+00:00,,,,,13.636882291444431,13.058824477154465,12.476403786554828,16.942525186290347,14.961982885630254,12.393737498083103,,,,,,,,,-3.972290304247341,-0.5545385370315818,1.3684758509611552,20.888088533257427,21.63877265387557,,40.99881317613181,52.01766748593479,50.71144296814175,,,,,58.74892279263885,52.744315769014015,50.84847040288298,52.90006678218688,56.9367024813845,55.51404950042227,54.093658182936885,50.90554360847356,49.2356862184292,38.95788773523882,37.42820329699596,38.47587803502936,40.51522763004734,L7
2001-09-01 20:48:54+00:00,25.78731802683297,30.928346152113587,36.05454583515516,43.49272064921042,48.22631753906197,46.116705240808415,37.903842543396685,40.49782449059544,39.82080484149199,48.94070212019945,50.93285746722325,,,29.120662980115423,30.08766182350636,33.77238755649163,34.40457067920195,27.87072275855025,21.46546592882844,21.692382483037253,22.29185042365829,38.68856297080581,38.31428661332447,42.00915640137527,49.20276626660942,56.57331921971355,53.55046059046758,47.92639614142156,42.024504978299255,40.123369763999925,42.62936228983179,44.1089856843467,45.87929524208679,46.98147963073465,51.08979064596984,56.98957396114651,55.24672725857868,52.73974511788268,51.20622631853104,49.806979718065065,44.63307149666564,42.29476234562996,46.87760798928634,45.41333615192309,L7
2001-09-17 20:48:42+00:00,9.012079475279924,8.734756462418684,13.397844431885984,20.52037198345014,28.186369205263823,32.07861366132673,30.229222276901623,33.298823950003744,30.94242803555463,27.296668704317952,28.53230837008482,30.9381100287605,20.23387860904739,16.968369108154057,17.274311960872744,16.456254308334007,14.475305091551776,11.619450760798156,11.854432485267404,13.222128565245864,14.077208780514276,30.12335200930973,29.012317279737623,28.56266284355743,33.30114103429921,41.28588777473691,38.06187940368928,33.130123335507726,27.690323985709306,27.129909643005952,35.850574543182354,34.870182037391466,35.25306358048914,33.07527250920156,33.40252634946767,37.423229604801946,42.35863240433055,42.18398002576247,41.76680575906717,36.21404161808718,26.61493725350089,24.95267661492426,23.22588327922731,21.72143043455952,L7
2001-11-20 20:48:45+00:00,,,,,,,,,,,,,,,53.66638835346602,51.99931311502361,45.15247289916208,34.33052303750744,31.82172945568391,31.31158037236086,31.863848801563027,46.10954736986062,44.26930621285568,40.276505215157,44.04806726203899,47.372963575210726,42.96742422520606,37.5080829204136,31.62098859862992,29.070865321610984,30.909087227473098,31.930211325282407,32.15079837789686,31.162298864829463,31.496801408280746,36.29528201851659,38.15512909597164,38.22439926173111,37.66420390997239,35.7300791936705,30.04993924667017,25.484720544540643,20.86132811281736,17.89593404325197,L7
2001-12-06 20:48:46+00:00,20.1721441648006,24.8649417432898,29.04900174274311,30.502451913090788,33.07191776571173,31.26476152431939,27.660484718121086,31.02149900531593,30.30211942042426,27.818686528437087,30.31239164112435,38.03808625526275,42.5715002448306,44.27575831074991,45.66171940271608,42.97793778457123,39.05098080630207,30.33932138177678,29.286571908924067,30.61967502498405,31.4794398001204,46.64121972860399,43.144110130849405,38.34045875195361,41.21157403996556,45.143387982081016,40.9668350809276,35.655469775751534,29.385356074495608,30.20923083580688,32.33601821699861,30.72524474528832,29.470483578706304,28.2315653083168,29.05740609607152,35.27851405560228,36.1424917217896,34.9694026662616,32.91507130976791,27.98338849111668,25.33986298087513,25.721349636304417,27.087500908561164,35.67401369795658,L7
2001-12-22 20:48:56+00:00,18.42840782461401,23.39205707142261,29.155999588034263,37.371937361482495,41.16506697080565,40.538985591035775,38.26066949446349,41.02077227048575,40.9712567939373,45.19940487510094,49.87693017228059,57.19641753982537,60.651809337498335,60.95460432347086,61.0342280361478,57.96576899873321,48.09828173294592,37.78778001942403,33.741254308320315,33.36755225773255,32.98081297562347,45.59827612808002,43.216142761867296,40.316945574994016,44.6874702435852,48.74845944201372,45.627217642513,39.08108427861476,32.17321328703777,28.47297089565046,28.73565423352554,26.87445806603987,27.656350258008423,27.714450455575115,35.84974576115347,46.29759537046775,47.47625250794096,46.32201169178364,46.523257812479066,45.6457036342365,41.88772122587566,39.3981191571699,39.51361813873252,38.23570948934047,L7
2002-01-07 20:48:58+00:00,13.0960528851545,14.69144064977209,17.774491866586423,20.78578300749441,22.863847706422085,22.300022248625915,19.555494035455425,23.58016809814192,26.55124622746876,23.89946632175337,26.31129116038312,29.402683333085832,31.33092484894671,30.940637579779693,28.627673162476007,23.845897329062947,18.390860906958928,20.135705328933195,17.660088486977987,18.757953734531306,15.715757045140675,28.37078850099145,26.538511592584744,23.30060911456921,27.257952032791305,29.853949948745782,27.019280613424392,21.965133975407745,18.806475508405804,16.60754265485999,18.0971407795736,16.824116214665057,17.356195094841596,18.333834130646466,19.652198738478464,22.151499757069573,21.44549686371456,20.18691633858682,22.138169507335263,21.837877605938026,19.07273994154033,18.441027409168708,19.59736911630786,19.93620056810941,L7
2002-01-23 20:49:06+00:00,38.631754226784416,45.61946265877023,52.08207350235299,59.03843730269335,65.2640538796726,61.97369793403857,59.32450604152033,60.4817002611268,55.26943596193424,52.33133942277548,55.56799107610932,59.77434002715246,62.29052008646583,61.01470749651829,60.42400941103351,56.6999445624917,45.970594199372776,32.83917293179946,29.50374982719713,26.97755780427092,24.29750450889797,39.81313059650818,31.91246658821417,25.797660014057,29.75563333438958,33.57247334397216,31.20915753581254,28.51646159998742,26.594856869173707,26.015683568164302,30.41177688648939,30.004656473094418,30.69920401480735,30.4101940893302,36.58790102915373,40.872433991037326,41.35366624156607,39.370369846797466,39.177764992467736,40.03002763557807,40.61042660242424,40.33175781644885,42.98401373173623,42.90392477665781,L7
2002-03-12 20:49:08+00:00,16.70862694289649,21.65863062698291,28.55055068824813,37.40321803911016,43.27693015521214,43.19257012576443,40.27268931967214,42.20700014397299,41.12560482915698,39.26262009191743,42.2541785091486,46.19279640138922,50.80320589964738,50.761845177303705,50.59525524797079,45.86916019990844,39.5791714185243,30.72794663150905,27.88995672983285,27.011284278787983,25.8487404913311,36.59248627952397,31.06002333869044,28.25064232142276,34.252212281905216,39.33168840880711,37.27661241414597,33.90020858228581,28.28901918955052,26.57063915171126,29.708015416568745,,,,,,,,37.3437666501223,35.07308162707659,33.33036121995997,32.52917437297245,32.364754884401,31.68155493964593,L7
2002-03-28 20:49:03+00:00,20.011469904852067,26.055315055694944,34.87269480022015,46.39141044309412,54.51789467243793,56.29317215565008,52.137248574182166,53.461104048691496,50.021421558360224,46.50567515557867,46.371864513042006,48.788299628115226,49.02496547225378,48.998086073588574,51.288854892434,51.25641154387018,46.46325013179508,37.62195273028239,33.47839094560825,31.57164188402408,30.750161665288537,43.085247414552406,41.584079842247775,38.97832269771688,45.13386180309222,52.442954965100384,49.13379010794803,41.62402365751361,35.21815148420324,31.52983136414888,32.434695813230604,32.094026995660904,32.50011486094714,33.997220781031515,41.91904890928926,52.58503054849962,51.39052011286506,46.75439798936721,45.513908167982045,44.14154674772608,41.51130386841766,39.42738369570202,37.21996757889252,35.49550598681957,L7
2002-06-16 20:48:45+00:00,30.200983312586807,35.24039614262559,38.245619281233765,45.51744019781008,50.01630454633233,49.37302148799001,42.54382286574443,46.64642497074667,46.12516122431472,42.95419204789905,43.43243400198588,42.57429303145916,33.42975661291548,32.46060300724083,32.58279771623254,30.58699442115023,32.47755892066423,26.50547541366942,28.71893019966757,28.21740111298133,25.557686624713696,39.41528318028532,34.158300430953666,31.3043668135826,37.69040875576329,46.99527297309943,46.66801659903074,45.596079816788055,40.43693374524164,39.682096158873215,41.80278721372219,43.44701849502879,44.534223805630496,44.752984617347785,46.43486445658397,51.31872586700207,49.87668490896721,48.813128850352776,45.68106722902876,44.06198010563438,38.26848740955438,33.45709518885974,32.418862344310256,30.76931866170933,L7
2002-09-20 20:48:01+00:00,32.113452883313656,36.49292861190302,41.4911318848829,48.31764075792398,52.57929409112974,52.997055390668045,50.97949051729093,54.02622235421728,55.53113341239465,53.06372950144662,54.957155600704944,53.1573391249403,,35.05897097013472,34.09139492081595,31.92253814015417,,,34.39747575882331,34.602682238653244,34.91479410831746,46.41436680026564,45.03063881400914,42.12328325107026,48.3560110950985,60.35485810959893,59.635178948248985,54.90581998089076,49.87673265565962,48.97178242214014,51.75465817130784,52.00065228952882,53.89491020694765,54.001046010971606,55.68459341141268,60.93228830201247,59.32622819902478,58.67585681960281,57.24372430988813,52.84106854706873,48.3815395408534,46.57722173899023,46.65178565951058,44.86642349923961,L7
2002-11-07 20:48:07+00:00,21.69779311638407,26.20112725451924,30.24373593997857,34.89919420953194,35.607492931855205,33.29238993041007,31.79369088310824,34.49870362515636,38.6361080673192,39.05114118462717,48.23434953800832,55.60276716061819,58.14934421104026,58.17116472424703,56.03399876118603,50.069479125324776,43.49462914982742,34.78891593974595,35.50411057635302,35.71410058424605,35.20471149544613,47.01274744131624,42.93514824481512,36.79455322703347,36.26561732187043,38.21794770618689,34.47590358724104,28.936585949860763,26.97289668797787,25.59615570051124,26.66534986314756,24.85630010455107,22.08898983312222,20.66922550870074,28.6881577278346,,47.61054992619587,47.02310506670123,46.29723144147909,42.51164999549924,33.86557489401092,32.81425337878481,33.297378588767785,35.43435521305508,L7
2002-11-23 20:48:24+00:00,19.20246430923752,24.45376399365231,28.32348428121976,32.78169593857744,33.869180861751005,33.30371574587004,31.665953007546577,34.36391673600232,32.62325556711042,34.448819625924344,42.12705845318867,49.83012433276753,53.10000157489839,52.919966869639744,52.16631951163055,49.90940263135116,43.6074481200373,35.34070765572855,33.225586275461865,33.76715235571543,32.06196538953724,46.33142450411221,41.69607478693327,35.062739291403126,35.56479350144838,35.77208261532061,31.35404225174528,26.225447866215063,22.28316079768308,21.2259964670924,22.825729383687325,22.65779391657484,22.22243921828078,21.636483950760084,24.243562798637413,27.98025749470965,34.24106983290569,34.03360987098656,33.897694931073055,29.99455101013536,27.34527334836308,26.58259779871432,30.759506128975453,29.725414131542976,L7
2002-12-25 20:48:35+00:00,37.125407898058526,43.66659470062431,49.860037788276806,56.81670458554547,56.43372962507628,50.556107237719935,47.92758329998213,50.66757516806204,50.123384149080245,49.90264486223887,56.88657851822491,60.426332072406616,63.73490741054345,62.35143766221389,61.188570229313946,56.14119595892912,49.48413714470416,39.58739442040689,35.67870660497642,34.46037793156019,29.784097127209584,42.5254180007616,34.697035850723026,24.869970564316336,,,,,,,,,,34.962135026699066,36.51219434733109,41.42264884081865,41.52345620346161,40.37234540436904,39.83152924372471,40.310662998627386,39.692030452814855,40.70770152134492,42.22648967615451,,L7
2003-01-10 20:48:36+00:00,14.20840447949491,16.48615210170399,19.324876890156705,19.900180631707045,20.904843566260148,20.499399587378736,18.006021957727025,21.398116287672032,18.86950997630404,16.376934290232434,20.38132574812101,27.71798174090912,30.63431206558912,34.221406763719806,33.921807490718656,32.04799407531829,25.73867843765292,16.562910319675687,13.467073920465632,13.924919967843593,11.538223281976151,25.35760772056725,19.18407940268164,13.446636218992888,17.29906824972241,21.92029764192128,20.185163987681417,17.992395423880094,14.61759880487308,13.132769928983842,13.376353436333186,12.928964692792382,13.652198882249415,13.871623837007885,14.377766776673855,19.30015662995752,18.65378256981432,19.182172433275547,19.824979407389907,22.376009383277587,20.023031335538647,19.99063518155045,20.24308831306977,19.59394193687474,L7
2003-01-26 20:48:44+00:00,19.80744009158672,25.513023741786505,30.672506830061195,34.8254153924817,34.7905454854613,33.737995045535435,32.727975662888106,36.25492895518315,40.67281110721242,43.02915369625816,46.49733367553192,50.25046577858671,50.923661436682174,51.19697991004224,49.41273639439871,43.92944874221017,37.44300798833723,25.751582356743207,18.989481705101863,18.804451749921064,18.58952894785708,34.14713024742804,29.638332513915618,26.50068210778753,30.202629673658024,34.04721901971988,30.902400190640183,28.591894600212537,27.13060493679945,25.24454688992749,28.65687749213881,27.604599389759045,28.17428590794413,26.92822757314894,30.507271744717816,33.60962495857699,33.45442186645152,31.87006377330048,30.930709249721893,30.203427224732284,26.307164231766144,24.734898526843367,24.890932673789266,23.29621581867937,L7
2003-03-31 20:48:57+00:00,20.688493363193604,27.803598874228133,33.55302898002204,42.1712270541979,46.87199025860207,42.35193056357068,40.04857615709136,39.773294779931895,35.92438816292585,32.40641808433397,34.65597992261094,38.226191517033335,40.698879987936046,41.03699432311221,40.65800967039945,37.95394303814392,31.88267522959709,23.226122600591967,20.84982904107252,21.169873706573146,20.862051964106136,34.5371244811984,31.60133158635984,26.374629491976982,30.446010190609503,34.177057449379575,29.36220605167937,24.04980108974508,18.209178085777225,15.887014544235257,18.82161008033741,16.548581360038806,17.73983845188189,19.04332990212001,22.54919814516706,27.62738747523006,27.170259694527097,26.06576578809614,25.490736622656463,25.628592403753164,23.96836994818081,23.289344479378617,21.11451543188672,19.625120429958983,L7
2003-08-06 20:48:37+00:00,27.115845758129154,32.6411176521919,36.26122527181918,44.58354478611722,49.31035803216175,49.822869537202656,46.270149015674086,49.72283018524798,47.97494761707316,44.74739837989152,43.8966897016751,42.51980758667745,34.28062967753178,34.61586125572743,33.117402456006886,33.38660157245063,32.17654038250248,25.49488569470313,22.44712117682136,24.943497252325788,26.004036101708824,42.22067780054287,41.13181593278137,41.15830418126046,48.21407475823417,53.6337762672888,51.85213117152912,49.460155705552346,44.24452248199753,42.819638538326096,46.275967607697616,48.31082469554863,48.793798023569146,47.72980186392118,48.86102666859792,50.86618949144144,44.47777917288651,40.06920581898044,38.61975941551236,37.145270702624806,,,,,L7
