dates,oahu0014_0001,oahu0014_0002,oahu0014_0003,oahu0014_0004,oahu0014_0005,oahu0014_0006,oahu0014_0007,oahu0014_0008,oahu0014_0009,oahu0014_0010,oahu0014_0011,oahu0014_0012,oahu0014_0013,oahu0014_0014,oahu0014_0015,oahu0014_0016,oahu0014_0017,oahu0014_0018,oahu0014_0019,oahu0014_0020,oahu0014_0021,oahu0014_0022,oahu0014_0023,oahu0014_0024,oahu0014_0025,oahu0014_0026,oahu0014_0027,oahu0014_0028,oahu0014_0029,satname
1990-09-11 20:20:05+00:00,2.622955915823609,9.619055417386043,13.13808775515987,12.740420530620655,12.977182486094122,15.27040152095919,15.778289478167007,12.005131919760796,9.73230670817193,6.197638266740728,4.258471254188431,7.878701440323605,8.439765320611887,13.524391434277264,16.836839730420667,13.015329166812466,13.098792230159102,6.318588079189889,6.891363892926829,10.461956425380375,9.411236595650418,7.081351749766056,3.27294154073624,10.759327777013816,15.34851817680384,19.656740605685822,30.583680669858104,30.1496106484548,30.059939594668755,L5
1991-12-03 20:24:42+00:00,,,,,,,,,,,,,,,,,,,-4.045897005901888,4.507547888732218,4.625533692026965,7.475691175846243,6.867646286596197,1.6224459185911635,8.782949411378938,15.911680295809951,17.536041157808906,17.811511435148784,12.956180805452869,L5
1991-12-12 20:18:31+00:00,-19.686145153557824,-10.864254463610669,-2.957013447172244,0.4476176176231481,-0.5286492168747687,0.9278041245303644,1.5481387960729651,-2.6363699140192587,,,-6.827498062278261,-0.3260337883731631,0.0494293428758466,-0.6106075690245698,1.3302400788920392,2.1418119798043094,0.6654218691777734,-3.65711292816912,-4.0439724769219865,0.7799980097999002,5.787634904668881,11.53599636281363,7.590293524245034,0.1460716281047991,6.662010086982043,13.711361669283784,17.74776951711342,17.528432554297773,13.41760573367191,L5
1999-07-03 20:46:48+00:00,5.436884933724783,7.919481209729425,13.564917274153157,10.855818744599542,13.985182866867929,18.95657811074295,21.279150490099934,18.41166656445217,14.187756685865455,15.916932601544952,21.062189133710216,18.40689493312348,19.110330287270944,19.825465905294177,14.470713988322618,10.417580658325983,11.224622193722215,12.117208469948135,13.122874818112468,18.8674555827934,21.32254349549881,16.68882349994615,13.872456084855576,15.301824835054244,15.405477896679674,15.356700214636238,21.876390226679828,21.753871463822986,26.46581629897349,L7
1999-07-26 20:53:05+00:00,10.344982154405209,12.21706678487496,,,23.91433513706334,26.505883749124425,26.786737497775363,,,29.18864201720346,27.08321312692452,26.602792855838512,25.1802802247404,24.27436962903341,24.041436119854,,23.97773529789918,9.34807423569173,16.13618962455325,24.59731618177119,29.68308874570371,19.86545985291485,2.008038078268135,14.34716647993823,19.00233663093633,7.595509707603941,16.743711334120665,15.22888148958476,16.31199341114819,L7
1999-08-04 20:46:58+00:00,1.986875999205199,13.325559953654398,15.15827987688143,18.649508578314432,15.62161823815569,17.068539470901612,10.70072361532617,2.289257892148483,18.746022815107807,8.65478725814781,26.404041934611605,25.284536631403057,21.743848943471185,23.11198860916233,20.012491657203103,20.47912156453804,19.214397726719422,19.5509427870751,18.34065332866185,22.698608588920656,25.7498267524424,20.976464611270835,16.620148735371245,15.753690453376995,13.17599473539856,13.1302352311798,18.848357147297925,18.894936786526944,19.519305804038385,L7
1999-08-11 20:53:07+00:00,,,,,,,,,,,,,,-8.726193872740858,,,,-11.52759142753654,-6.292922873998877,-5.585575240979954,-6.640528987880702,-9.221070342350185,,-10.62202953068252,-7.17981493148345,,2.877011491899723,-0.5487696014417222,6.663243918399819,L7
1999-08-20 20:46:55+00:00,3.64907814358002,9.976831059254176,12.175895666595412,14.679224281886194,17.279871793044634,21.214640995232543,22.81762230805365,21.430138203434453,19.494122136621844,16.53755892583539,16.093070681243837,19.91979265880797,15.525673683969105,15.341006670101663,13.96018225105744,10.016302929602311,10.363355147491507,9.1354520687458,11.080445622779544,17.02143913864699,18.04471756279368,15.295060350362242,9.869272225055912,8.80905638469908,10.748358178260382,15.40142751275765,25.25615529706112,25.51416788935791,26.828469650176046,L7
1999-09-05 20:46:59+00:00,-11.204101118048944,-3.06919550046224,-0.9241421351694716,7.1194865101205815,8.809294532968252,4.980336950212988,,,,,,,,,,,,,,,,,,-9.150414576696436,2.873037598765785,9.742525438916797,15.681205820436002,14.808353452041676,17.108223495021736,L7
1999-10-14 20:53:13+00:00,-8.681926675243231,1.4022551422848766,7.638376967397321,9.026462377742437,7.229657351986529,11.53104674773832,12.139202326542948,7.756611081778712,7.2828215959734,4.290957833775878,5.043115946166641,5.849844471146249,6.353776051358971,2.983793598623678,-2.0694361693055603,0.140637539310192,2.628757369794788,0.0785288508420311,3.975546988003949,6.107352451268601,7.93551951114499,8.7489916485484,4.590089757531797,5.584755046470648,5.154877339709963,7.859312457371552,19.28279251625876,19.95066787321432,22.73268818638828,L7
1999-10-30 20:53:07+00:00,-9.595761620895829,-3.61378989301356,2.719327496141813,5.530718521261673,6.563772702447118,10.77594186006979,11.700134984853824,10.383707045236564,12.008728912378208,14.98576329024455,12.606062706945012,7.336130461775331,5.70641413718153,2.775356430867647,0.6221466436184546,1.1995082597127449,2.773543909064686,-5.007193777900484,-4.206382437395095,1.5457282642823682,7.682735452018584,10.502970712090931,4.624489677383026,1.4129064233675,-1.4027927277793413,-2.18103616094903,8.774889284519054,12.18096753836649,13.506549855850986,L7
2000-01-02 20:53:03+00:00,-19.18421376115924,-7.524510323990464,-5.313898510985245,1.1425129274087151,1.3128665456039084,1.112696137471259,-2.086098051330543,-2.474649005876744,1.6649668329474403,-2.001934011827084,,-8.342596063368825,-3.1100845247913664,-7.305875201698614,-9.304751497996897,-5.731582582552593,-3.91507270455976,-2.8871162958338967,-1.1790018821733543,-0.7452494333488299,1.3553484042862944,4.266254886447575,-2.53634999414553,-9.028397582580402,-4.73086075753724,-0.5190385248493551,12.721447053901688,22.02303069586144,7.393121016060769,L7
2000-01-27 20:46:52+00:00,,,,,,,,,,,,,-9.17736429374911,-6.268564214044466,-2.614377187144032,1.1476754963245537,3.352794627422189,2.809745857439574,4.329897321469105,6.804040591012499,5.853362515258373,6.196731473414446,0.575438626533324,0.1369538965343944,2.044109085306176,8.13693579098243,13.391663930856929,9.340324145930396,10.199794100377796,L7
2000-02-12 20:46:47+00:00,-6.654356925385149,-2.423727043655957,1.0074868855458958,5.142950716787273,4.407059333663413,2.8237728439685816,2.5650275180893565,3.716909910919193,5.753288924180912,4.173544448690142,1.4478342845824748,5.45933505177246,3.309675580068085,-0.7386868916172227,0.6461519782149677,3.0945448728112104,5.033347753440148,3.905049343899188,4.874126387462554,7.068236611158661,6.393300789507795,8.43999171683333,5.723502095885064,4.438936653433019,4.664709342536137,9.86081338845343,13.785405950621476,17.243435727092255,11.903843179174324,L7
2000-02-19 20:52:54+00:00,-3.7034606319987193,-0.8449569200503784,5.73120287588943,5.973062193862457,4.300623355377166,6.193955953041048,5.130589382373511,-0.1007928335640319,1.204778781233259,0.6328843333968311,-3.147074373557593,-0.7944733750003184,0.0336781119972403,-5.707616350977595,-5.312305556896616,-1.825613937138566,-3.0267814706107568,-2.631010850501823,1.3167174707294156,2.6516106359605627,3.4725005604321884,4.568827843445142,-1.928478609805868,-4.58306343333714,0.5074072579174146,5.405830583529209,12.223012718912988,15.430154969237808,10.2964898546806,L7
2000-02-28 20:46:42+00:00,-2.861722337316684,-0.2956532434630877,9.47330972077941,11.680902806271009,7.953181390233281,7.052067286511312,4.748002768136965,0.7772581611705593,2.486783813997788,-0.6437986357386709,-1.775208369248018,6.22751245471485,4.99112300349872,1.0491451656654949,1.2329932410987805,4.0981643929327145,3.90986558361478,3.3677178912590144,5.963946764916985,9.477934883310423,11.26010351567067,11.16776286980564,4.906836254448634,3.2709969823122567,5.875284326103374,11.429523784957508,20.24750740764948,24.663619120644405,17.344255711938757,L7
2000-03-06 20:52:49+00:00,-0.9035983115481352,6.193061223397303,13.608190679018673,14.20851281869132,13.109338717248024,15.833498213401995,15.45556464593456,6.030634500806309,5.661856530667217,5.59362031860517,4.965083228081655,8.394805277414653,5.575792591362183,1.7796692538268335,-5.603977536355229,-3.322534734937447,0.3221210031388946,-1.6597154927812152,3.20167601221886,7.152246411860299,7.208797919683527,9.507642194942184,2.347991753348358,2.7697397301068936,1.6081809984837374,7.543432300661069,20.11333947014998,17.174224316285652,9.037075380406552,L7
2000-03-22 20:52:50+00:00,-2.5529233571447763,9.267714639093684,10.52352903973004,13.481717939348558,15.967435559323052,20.56978931149912,18.957557577922927,-3.272296778507352,6.561259457002825,5.388405126404903,16.195985649207067,9.208907947702963,3.1883642343605074,-4.46683636772679,-9.332143982573069,,-7.569979743112832,-6.084561312774392,-1.1463198856202357,6.4320083961460615,8.55472136761127,5.81966163313975,-0.4549315660315209,0.1513870330867539,-1.3828443089231883,5.755672132303678,17.755596856580354,9.89020465159656,4.046130747645547,L7
2000-05-09 20:52:21+00:00,,,,,,,,,,,,24.35034642056757,24.269642648153344,25.97890057868009,,,,26.97460779801317,,,,25.54665630355833,18.021996390161767,22.20341702098764,25.939992671650444,24.46029999555849,32.70616137233836,27.9060808094306,33.47662098976129,L7
2000-05-18 20:46:08+00:00,0.1638487363627294,9.695690735715656,16.173332940650482,18.8240344381938,19.08162489793263,23.619790745964657,25.496206444492525,24.55105688779223,22.58050348196356,20.615075075186724,22.74307302004223,23.09257927384951,20.97027047346195,22.15822330994412,17.401021637635587,11.088709129962728,13.624307435635025,15.604372429705654,22.37075191353432,,28.19539277561486,24.4874551437358,18.0513925227276,16.855686642097496,17.07717235457121,18.99828536783853,25.99027819319613,23.673237205004035,19.25000242561624,L7
