dates,oahu0050_0001,oahu0050_0002,oahu0050_0003,oahu0050_0004,oahu0050_0005,oahu0050_0006,oahu0050_0007,oahu0050_0008,oahu0050_0009,oahu0050_0010,oahu0050_0011,oahu0050_0012,oahu0050_0013,oahu0050_0014,oahu0050_0015,oahu0050_0016,oahu0050_0017,oahu0050_0018,oahu0050_0019,oahu0050_0020,oahu0050_0021,oahu0050_0022,oahu0050_0023,oahu0050_0024,oahu0050_0025,oahu0050_0026,oahu0050_0027,oahu0050_0028,oahu0050_0029,oahu0050_0030,oahu0050_0031,oahu0050_0032,oahu0050_0033,oahu0050_0034,oahu0050_0035,oahu0050_0036,oahu0050_0037,oahu0050_0038,oahu0050_0039,oahu0050_0040,oahu0050_0041,oahu0050_0042,oahu0050_0043,oahu0050_0044,oahu0050_0045,oahu0050_0046,oahu0050_0047,oahu0050_0048,oahu0050_0049,oahu0050_0050,oahu0050_0051,oahu0050_0052,oahu0050_0053,oahu0050_0054,oahu0050_0055,oahu0050_0056,oahu0050_0057,oahu0050_0058,oahu0050_0059,oahu0050_0060,oahu0050_0061,oahu0050_0062,oahu0050_0063,oahu0050_0064,oahu0050_0065,oahu0050_0066,oahu0050_0067,oahu0050_0068,oahu0050_0069,oahu0050_0070,oahu0050_0071,oahu0050_0072,oahu0050_0073,oahu0050_0074,satname
2000-06-03 20:45:56+00:00,18.637243879486096,19.14708014270204,19.921267421771407,21.7016646097432,20.719960454667326,14.917445868629333,16.16473168409299,14.118455550003732,16.31099159473599,28.37114469629053,8.58807173807316,3.948731744271514,5.932087270394259,11.203869642679852,9.524320995237748,29.037825182793792,22.38256298619466,20.041610276151204,10.4767922287003,11.982745512891483,18.08233674769116,19.760015263935266,13.590741006300265,13.875874875254054,17.926926601845643,19.76103965949248,14.864301595150268,23.68333791545819,25.195454191577067,31.557060463115384,27.98260957650904,,,,21.70324586917038,17.14903123256,15.041333166374269,12.053101422026923,10.541070762340109,2.528846722100464,3.3183022015642503,5.049282753961867,6.277831019090346,8.932638941183948,11.657060439641194,8.183888483005866,-0.613338730097563,-3.7925650015879664,-2.484338670324276,-2.1508924492880284,-7.361984005621936,-7.525478720046994,-2.662402493172773,-8.323008093333035,1.1348540957820823,-5.94736577097788,-5.945380880135328,-5.409287655757246,-0.3933658782700644,-4.531392596755023,-3.474368957100721,-2.489240162100048,-4.293393701536978,-4.77080825033064,-10.747641386678888,-9.686893705222747,-7.345838363038315,-2.899111640332494,-8.001833105356528,-4.483413118192303,,16.40243444961445,14.866129779648974,13.110791559522866,L7
2000-06-19 20:45:53+00:00,11.312283804597278,11.63116599370559,16.20234321335657,19.034506029845648,18.378711076921537,14.4241144698019,5.442711302006969,4.473754001325196,6.743160493797897,16.7808874487629,0.4915718415001633,-2.4381233348223685,0.0922159420201578,7.793390252932364,4.901458686622081,24.18957213834489,16.897548086916387,15.561920174573237,3.798716988667187,6.514684823442599,12.772110133728187,14.186590986657322,,,,,,,,22.74502221294845,23.91981441775113,25.5407594124161,22.12405689688424,18.238770108300752,13.777572966471515,12.928497240112158,13.288790598121228,,,,,,,,,,,,,,-2.777884113300723,-4.084446772615613,-4.564368799354371,-11.939432774862723,-3.471566681274306,-10.579057430900134,-10.692492839153765,-9.62416563740404,-4.190843693320997,-6.90140768849504,-6.465142998762708,-7.438258109003591,-7.89438768610852,-8.499331222394094,-15.433189516698391,-18.316338820831955,-14.25599799312458,-8.975650339044702,-11.81408901574314,-6.774816549107346,-2.791466187331171,9.040996211381522,8.492561033925245,9.431037111981972,L7
2000-09-23 20:44:31+00:00,19.521819840779383,20.66078230475188,25.21132518431337,27.166905734675108,27.263294197771987,23.473756112177977,20.7137443548808,17.527677584366014,20.71329724253314,33.074107286769014,12.007508344792274,6.330509235442074,8.34745384094751,19.09373075537795,15.749306953890148,33.25600091059826,28.97424954615365,26.57179631871261,17.586969337188727,17.18500796883654,22.509880907128835,24.63890487508995,18.52847009671364,19.2470993949625,23.600629887348493,25.07237236990736,19.57378208451433,26.86702629637957,29.566529318939867,,,,,23.652766002357687,19.21761545060222,18.00731440507947,12.657040228467348,9.79184242260553,7.866237189453441,5.646294734906309,5.864595912751115,8.085960687402835,7.982659461305371,8.636296555141696,10.899805806181512,11.634100674077487,5.09924850246694,5.861284994376453,7.403806731580952,8.86153811624844,2.478904520118317,0.2600968305534525,3.889008833373076,-0.8143230169397424,9.613782475697962,4.337043390912934,3.7463794250795774,7.65438471270946,11.88315159546096,9.034582806235498,10.323740120759515,10.275321394747252,8.019364360443644,5.57461534300195,4.838542397151191,7.043803809651569,6.166179824777212,10.439864025634202,7.801387953805534,12.8106885555975,23.378470832740792,28.471252697308064,23.97042388298189,21.535396370776684,L7
2000-12-28 20:44:30+00:00,6.585120314000715,10.627481392263984,13.35880832918387,15.79310572080761,12.489363855349325,9.572451906090556,4.651592871477505,4.4058267245896525,7.261856936468813,16.470525181349174,0.0023022790144148,-6.67216804580541,-3.245577163311487,6.057263422101407,4.519679365205359,23.00801746260191,15.97184305905068,14.718761701925589,2.1348333296167032,0.9111520612047458,5.888059478188555,7.417956407987988,1.0265265994659902,0.6871575011232097,5.07251124464036,2.93847678694924,-2.6428708591236503,10.137986669318025,14.65545315719981,20.478897349166683,20.64235813676089,22.965742601338555,17.156340004193883,13.008299295300748,6.2869943496730025,4.872004095255289,5.43458153021006,-3.495634606856877,-6.813176647273516,-7.143102483563754,-8.873647033606677,-6.726641076273822,-6.996360265530001,-5.902030961302142,-3.578064573535456,-3.5210057049116594,-9.55425040384267,-8.65321361814457,-3.872411096253309,-3.1533280944944275,-8.751812088695022,-12.727057817870495,-9.12097055722073,-14.452009495279611,-3.790280994603434,-10.897169935078736,-9.517400327138756,-7.999863647647821,-2.541886391606788,-3.4312723419854283,-3.5247922748284326,-3.995751537237448,-4.502632396983388,-6.033695418440892,-11.892507629686524,-13.518858758234886,-9.216105590793108,-5.649427024846469,-11.651048115412022,-10.499676101048138,-4.671685086463119,2.902104417926516,-2.656265823339432,-6.422854112702927,L7
2001-01-13 20:44:32+00:00,16.432398108560687,15.865911116857076,18.771892555588785,21.111961678386603,23.7212594691164,21.512208967360163,16.379236947646636,15.329278638176527,15.57564760738799,21.420616893089548,2.6408409003653994,-2.448408384262039,0.0952637790269935,10.604923781357138,7.685438635567551,24.839800106961267,16.861374210378408,16.392687454632018,4.619697194308881,6.438445176683859,13.769521918212844,15.949471006518316,9.792026167938443,9.228462119625688,11.929991752120058,10.505102612126406,6.866530212781923,18.538945802012453,20.378018484704203,23.27162756274436,22.89111830171375,22.60228803396105,18.30703901632836,15.914622083485645,11.358751505608948,6.855167090503153,4.063202436189304,-4.280324306960916,-11.928937160674549,-9.87292543640487,-9.879565455766024,-8.350044982374756,-7.514224997563908,-5.4131665430046025,-5.376144623924223,-5.739301321486669,-9.628576329487377,-8.476299345451979,-4.498801129830902,-4.68286918589324,-10.455610876877628,-13.556784456343282,-9.786671835751353,-14.451473653100498,-4.377328552375195,-10.532571878800422,-10.076989241876676,-9.44300936310568,-5.616244053127679,-7.803048254841747,-6.9367818516716495,-9.513158854014732,-10.159142315957416,-10.561646093047946,-13.661863256486226,-18.774950988292165,-16.07348759240852,-10.522771501745028,-14.209187948575664,-12.15439183440424,-5.821299810945543,2.096029856595929,0.316782987839232,-6.882090773122656,L7
2001-02-14 20:44:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-03-02 20:44:23+00:00,8.111342578827857,8.85585830126978,12.342896528816876,16.405199508200297,16.485043610390594,14.071300641902685,10.039844435203838,11.261899754209304,12.671321697586128,20.087410763322044,1.676692952565454,-6.7546263770090444,-3.590992632875519,4.617282252647824,1.7838081341031655,20.93308108694403,14.974754640627904,14.346713879903794,2.728935787510035,6.796409838313395,11.075367162382788,12.186522466159731,4.976974873655602,6.225601130826492,8.20510779956056,11.934336830352244,11.097822143468225,17.696131848011568,21.379559349469577,22.32649661408671,21.87402780216059,21.641670538811773,22.146835111309954,18.51422293350593,13.465386648707105,8.988132026132963,5.591179572403884,-0.5638956785531549,-8.488152508319999,-8.812152469260806,-11.45793439070272,-9.937255611307304,-10.432158406438935,-8.47969978688345,-6.485352013169872,-6.566485641065548,-11.097078544440771,-10.796547942856195,-7.224230323845455,-7.411081359712386,-12.873032986684317,-15.344161773265675,-10.719580909022287,-14.89537014278834,-4.231454846496367,-10.917859832089745,-10.505645845262514,-10.8807336581375,-7.28616191524056,-9.693403612355564,-9.090135967097508,-10.687799549195596,-10.68265929518584,-11.257792628127293,-13.102650468373348,-19.16592709400148,-15.70551017326954,-10.40606116808078,-15.406314001525551,-12.79434632419924,,-5.518727480911475,6.653876627935845,5.200851382308474,L7
2001-03-18 20:44:17+00:00,16.459776194892733,16.865635908055047,21.302412062744715,23.254908335188144,22.86905459938668,19.95197422761033,10.409158697468817,10.097064854751345,11.58686631184498,22.88253085473361,3.6920504202359057,-0.3168172235012448,2.059244776449858,11.181201804108444,4.709328437554327,22.59458526330184,17.433479577643944,16.43942208642592,4.282127098535895,5.333541405630709,10.389473456580106,11.846175926493636,5.321474091624437,5.883738624151135,8.96953044690865,8.529091593925216,7.725704242794275,,21.958351974594308,28.079078379074616,27.113593099306243,25.71354967157296,20.668351171334923,16.96092104038618,10.253811764902585,8.28682422863989,7.416964577996423,-2.5717945399009525,,-12.697711854889569,-23.87614559458797,-22.948525831863225,-22.498645078163527,-20.288655726983965,-17.765777414948026,-16.473657212105824,-20.18757047226772,-18.94109939463794,-13.564294344332598,-13.808611888741602,-18.044980730946264,-18.03117480149992,-8.4604813494846,-6.315224479255585,8.994366047958358,-0.3846306280570904,-1.0868720499855309,-2.5879621132735844,-0.7956797816463694,-3.206351980378016,,,,,,,-13.59472440155552,-9.135410123724045,-12.363604444496596,-7.186089714248127,,8.355614235428362,9.820755341789038,8.490160494975864,L7
2001-05-21 20:43:54+00:00,9.1036053324743,10.010648243217778,12.828524032317466,13.788007011535864,12.378765749243888,9.25704374697432,6.789988380605267,7.126870919177804,11.93858576499672,24.962485621055794,5.721098863571181,-4.049221843073654,-0.1881386535010862,6.714138366530996,2.9637841442084416,20.443824587296664,16.369564726717606,16.506545065090553,4.663781568773511,5.2112094275961,9.389756395862564,10.33940406832422,1.8701796522038068,-0.5081101265067345,0.0655258775956989,-1.45881573834319,-7.223401809886149,2.3784061706504764,4.34356566603129,7.527754038700095,5.906918044201338,0.7351503935373636,-2.8652936922384087,0.8983523427003879,-2.020295802306883,-2.149326102604918,-1.5835560062841574,-3.201486575057741,-10.69351050584212,-6.863657732470467,-9.634755357072075,-11.359794917535334,-11.962354025562968,-12.748133361961797,-13.591714217480147,-13.461063441616304,-19.189192359551363,-14.19290768303876,-10.981894821281992,-9.05172682398201,-13.217361188044814,-13.941142225836437,-7.790433693015229,-14.604555227279585,-2.005691742800548,-7.60328705605995,-8.55005611586767,-10.473191830819724,-6.050302195915978,-8.62084129824064,-7.544769876154596,-6.270170424721504,-5.995969547538981,-6.7495134774885015,-12.84005305017707,-14.06579619798326,-9.846442354171412,-4.859801657135395,-9.646551631226613,-4.320193948247373,-0.2969212703283388,13.586572105402336,11.193920974631824,,L7
2001-09-10 20:42:38+00:00,15.480160070190342,15.799349750871416,19.330114778687022,21.87129866839465,17.871607243111225,15.982548077210009,12.387582593861712,12.325350231123192,13.795360467924748,23.43602967916402,5.835393924729535,-1.6787084690476937,1.956416809358042,9.62275610176648,6.631008699456027,25.612317883248814,19.85499236675765,19.158328932752287,7.70557498647462,8.796124968414986,13.326558632706758,12.267254860920458,4.943008832601468,10.075964212866571,11.584684979123033,15.927780986748646,13.790478414050666,22.52331266735317,26.609963340544592,26.95106676026691,26.28920884293796,22.17318845947525,17.91025073872719,14.316104929944432,8.545860958520874,6.890186166049288,6.849979525929354,2.887319824533417,1.4926643951820229,2.435088495468107,-0.8824319010949304,0.248235245563972,-0.1825838628238705,0.5014084361352114,3.262174082186125,5.131401797233367,0.085085890774379,0.7642405173099984,2.882431668530609,2.3138981397197016,-1.9264835940165923,-5.13721674645326,-1.9457355654978528,-7.170130830081458,5.340046178069217,-1.4274855853116384,-1.2036006939881585,-0.7048937832192566,4.576970456131303,1.2972629236670372,-0.8684393958412,-1.7775063744899622,-1.903541195457864,-3.093493762209261,-5.797659989230242,-4.661868006779367,-0.7394163624947299,4.688814051808213,-0.4959123011778905,3.133946392384505,11.955086855920298,15.722337225013804,13.449931529256908,13.08113027151198,L7
2001-11-29 20:42:36+00:00,14.3503558510565,15.09360125445015,18.76913162158121,20.83307589895211,21.654235568620315,21.48713291968129,17.50907194970952,18.39094137225504,18.413539872039863,25.36746354768784,6.736701453138101,-1.3217229601475136,1.8175829445551044,8.4259321987107,6.799434675668812,25.88700157305557,21.795636697773563,19.10484112398517,9.053119535090142,9.63930140944986,14.803908750299328,17.438634542380523,10.246752355367594,14.26329107400844,15.710957186773706,19.83473290946759,16.110383069969465,19.77234757147949,25.04482733687699,27.48722591424637,26.3722184625416,23.44390636676945,20.058360774665044,15.877164734638042,10.915982558145616,7.883772826120745,6.183399266409198,-0.2715008746427484,-5.079291147036636,-4.253347975568755,-6.39252723322836,-3.976571374565408,-5.342433726076693,-4.470016854974428,-1.5059842266276338,-0.3306188241286251,-3.2971574700674022,-0.9106478690428104,3.7259127071626894,3.1846679029974694,-2.9453657497496306,-6.136901209289589,-3.8655954850576073,-7.478292792692241,3.0039392767432846,-3.1965104482803883,-2.8789124626118894,-2.133199605991256,2.2965458436539934,-2.011000206606451,-2.368611283479209,-4.562517812372054,-4.464540249485691,-5.125823237230283,-5.949988125885596,-4.454745584952688,-5.529047442741209,-0.8094698688202144,-9.569494033132932,-4.145461815526692,-1.2253941700390905,4.3198132780378895,8.567118041402654,3.708128029024191,L7
