dates,oahu0075_0001,oahu0075_0002,oahu0075_0003,oahu0075_0004,oahu0075_0005,oahu0075_0006,oahu0075_0007,oahu0075_0008,oahu0075_0009,oahu0075_0010,satname
1990-08-19 20:14:00+00:00,,,,,,,,,32.260572360301474,27.882273779295343,L5
1991-10-09 20:18:07+00:00,12.443534231328726,27.85430429168729,28.82412321577209,31.994305978365965,28.41737797066764,20.324376105339205,14.826627191908518,15.167924633003826,15.739316355729718,13.77080762574136,L5
1991-10-25 20:18:11+00:00,20.666554404223447,30.35304483095185,30.211958207166106,33.45232056933538,31.15456803822664,26.76296546698914,24.19457823678504,24.35923563124351,23.35242540211991,20.085630401758824,L5
1991-11-10 20:18:16+00:00,,,5.579304168865638,7.95644686872504,4.759929346272534,2.3338390596503085,0.8561571548926248,2.84310640293333,2.8024687604158305,,L5
1991-12-12 20:18:31+00:00,,15.398721678336246,19.10714023061824,20.07973063062573,13.733801250335068,6.581538272485216,2.957154296557971,4.798667783091112,5.6520517751641,4.330825066987751,L5
1999-08-20 20:46:55+00:00,12.884978908403056,27.6173467980559,25.48853917528872,23.38644911576484,18.790104669904647,15.994354856378276,15.52952543150285,19.60279755460164,22.44576861902233,22.008526604178225,L7
1999-09-05 20:46:59+00:00,18.42840672620689,28.847724743142948,27.9358593032228,28.61915031754015,22.25973912483653,16.41162226456944,14.997510717682829,,,,L7
2000-02-12 20:46:47+00:00,25.824866241681992,36.404466313952106,,,27.079405551321056,20.43582552716303,17.929895462806872,20.285067510783502,22.059164600014867,21.094529613369,L7
2000-02-28 20:46:42+00:00,4.470902841687919,13.841918679887394,18.29168137431831,18.127958856333912,8.461550110421449,4.985539223060809,5.162009007103411,8.240501698257354,8.356234125764722,3.268144861015428,L7
2000-06-03 20:45:56+00:00,,,,,,,26.56933526270294,27.54870233647265,27.28080784770662,24.18917642235728,L7
2000-09-23 20:44:31+00:00,27.260567272631462,35.652587473249305,34.23756799876253,35.40025847830399,28.776795613461065,22.581691302708222,19.7522216505634,21.89218584160944,23.448972594171835,21.90644075472177,L7
2000-11-10 20:44:23+00:00,28.38737788712224,35.756233757488644,,,30.78605879117685,22.82795713972412,12.820137823131535,14.335532274654373,20.38252825036198,20.76872059884856,L7
2000-12-12 20:44:27+00:00,32.635572983600845,37.17369991706055,,,,28.060964131811964,21.84108477016156,23.79611941694805,25.560848278778888,24.583904113778683,L7
2000-12-28 20:44:30+00:00,35.60028775043012,,,,,24.43183820827185,21.13719174334321,23.519464362491583,25.108482138670748,24.06602025108233,L7
2001-01-13 20:44:32+00:00,6.284122664872241,32.820173592228464,,,,,24.758082540292897,24.64487280462998,24.341910893625048,21.38350520891717,L7
2001-02-14 20:44:29+00:00,,,,,,,,,,,L7
2001-03-18 20:44:17+00:00,35.99745437364317,,,,,29.76346086350804,22.364036829389104,24.087562116675983,25.765688176977395,24.838246843798967,L7
2001-04-03 20:44:06+00:00,28.446033319955013,35.397870420350934,33.49180324275041,34.524260957007606,27.83140465202765,21.584579352302733,18.086819299348043,19.916798670915203,21.55136572381948,20.43669512109589,L7
2001-05-21 20:43:54+00:00,33.09073442184276,,,,31.997008693117284,23.30084032057404,19.22936155549114,21.14452624014712,22.94057188922549,21.76071875976157,L7
2001-07-24 20:43:19+00:00,33.65843508577059,,,,30.18571503038581,22.475675770480148,18.79554801522421,21.19865761777632,23.47822297254997,22.465031271109137,L7
2001-09-26 20:42:29+00:00,23.53407135758774,29.56441093364982,27.670928950394234,28.29045496246492,23.46779229162386,18.7245008531363,13.993027348225594,16.13997413074731,20.01739168434324,20.32030643569292,L7
2001-10-12 20:42:13+00:00,20.358805641250964,29.53869081427932,26.49998923871775,24.21109671039543,20.23168148008289,18.413288194416385,16.868212578796637,20.17908967731807,22.92610005538092,22.03148932145119,L7
2001-10-28 20:42:21+00:00,36.04510162083927,,,,,25.03083753664602,20.949525958565548,23.30788461712733,25.62650419639664,24.863025396058006,L7
2001-11-29 20:42:36+00:00,33.24435273783486,37.62985661893582,,,,27.95943082563823,22.135640712595684,23.480352219549577,24.24477868066896,22.27179398284331,L7
2001-12-31 20:42:36+00:00,16.135872332234968,30.701562407894624,30.089159697088107,30.00971179542155,22.798884005786697,19.70873882046364,18.221358133231004,21.333157779811067,23.373309522150045,22.726107232588785,L7
2002-02-01 20:42:53+00:00,30.4718280022594,34.59948093993814,31.51430414245613,31.348223574835536,24.2217707249137,19.96606033571338,17.556900968381154,20.06549942282744,21.978359145713288,20.967907631494533,L7
2002-03-05 20:42:58+00:00,34.99962690090349,,,,32.19157152894684,23.621115838579463,18.99719275571732,20.54462884616397,22.26441568980524,20.80218833509228,L7
2002-03-21 20:42:50+00:00,14.474300221292443,36.14655183617307,,,,26.085844577925663,18.234419591495985,17.607780628222987,18.203081738330773,15.17831786360104,L7
2002-04-22 20:42:49+00:00,29.80563071410684,37.2827347911694,,,32.52360989442481,23.70340786174981,15.181924879255575,14.803742493598769,16.257567723242726,13.182195626463434,L7
2002-05-24 20:42:43+00:00,13.119145247471996,28.473248511647988,27.79650811769445,27.93465596189853,20.877534489399988,15.497778054265172,11.661477088945112,15.055436542835222,20.352960026802617,20.32305101511452,L7
2002-06-09 20:42:36+00:00,,24.875985964743364,32.237468802117974,,32.174830814922835,25.97475865568768,21.520449053299203,23.99876792946689,25.90904426689857,24.23357620737344,L7
2002-06-25 20:42:29+00:00,19.85763441926637,33.463272523802125,,,27.592536703218588,20.967268940134787,18.024277259649203,20.443020523529025,22.21378151753673,20.825575854824827,L7
2002-07-11 20:42:27+00:00,33.81696808459552,,,,,26.59579389950371,19.43992652506585,20.53801366998201,22.060144115569138,19.69311060084805,L7
2002-07-27 20:42:18+00:00,,,,,,29.834064311060885,22.70263163851172,24.29148378587027,25.569006390203697,24.21674796305819,L7
2002-08-28 20:42:02+00:00,,26.681360220783308,26.43161623452297,25.50922058566612,20.1863124119008,16.505926002001214,14.182915465454013,15.691636557016077,18.86687416737881,18.92312026010878,L7
