dates,oahu0056_0001,satname
2008-12-02 20:43:25+00:00,9.087676096039733,L7
2009-01-19 20:43:47+00:00,29.327499832628963,L7
2009-05-11 20:44:29+00:00,6.636959932714396,L7
2009-06-28 20:44:27+00:00,10.893448075595376,L7
2009-07-14 20:44:23+00:00,17.45079923249239,L7
2009-07-30 20:44:18+00:00,20.408748435711765,L7
2009-08-31 20:44:14+00:00,,L7
2009-09-16 20:44:13+00:00,27.49013778858762,L7
2009-10-02 20:44:10+00:00,,L7
2009-10-18 20:44:15+00:00,47.642783117106674,L7
2009-11-19 20:44:44+00:00,,L7
2009-12-05 20:44:54+00:00,10.799861781103916,L7
2010-01-22 20:45:41+00:00,,L7
2010-02-23 20:46:03+00:00,27.602642213443065,L7
2010-03-11 20:46:10+00:00,17.67614201810147,L7
2010-03-27 20:46:15+00:00,26.523695982600334,L7
2010-04-28 20:46:15+00:00,22.43674730279309,L7
2010-05-14 20:46:11+00:00,,L7
2010-06-15 20:46:12+00:00,,L7
2010-07-01 20:46:15+00:00,20.737869303364945,L7
2010-08-02 20:46:16+00:00,,L7
2010-09-03 20:46:20+00:00,29.48705768868413,L7
2010-10-05 20:46:20+00:00,23.855613948849705,L7
2010-10-21 20:46:30+00:00,27.571669672935663,L7
2010-12-08 20:47:02+00:00,7.651882952264287,L7
2010-12-24 20:47:09+00:00,,L7
2011-01-09 20:47:18+00:00,35.232472478431134,L7
2011-01-25 20:47:25+00:00,24.86000435002465,L7
2011-03-14 20:47:37+00:00,23.897483319479186,L7
2011-03-30 20:47:40+00:00,5.852904836069598,L7
2011-05-17 20:47:37+00:00,14.57486257079457,L7
2011-07-20 20:47:34+00:00,,L7
2011-08-21 20:47:27+00:00,,L7
2011-09-22 20:47:19+00:00,20.835923810105463,L7
2011-10-08 20:47:16+00:00,,L7
2011-10-24 20:47:25+00:00,,L7
2011-11-09 20:47:34+00:00,17.804122325747358,L7
2012-01-12 20:48:05+00:00,26.142685337046125,L7
2012-01-28 20:48:05+00:00,21.48437405499164,L7
2012-02-13 20:48:11+00:00,,L7
2012-03-16 20:48:10+00:00,12.469240168321504,L7
2012-04-17 20:48:07+00:00,,L7
2012-05-03 20:48:34+00:00,11.422426564525296,L7
2012-06-04 20:48:23+00:00,,L7
2012-07-22 20:48:55+00:00,29.25085569563893,L7
2012-08-07 20:49:06+00:00,24.544137922247945,L7
2012-08-23 20:49:16+00:00,28.698306957109995,L7
2012-09-08 20:49:27+00:00,,L7
2012-10-10 20:49:43+00:00,,L7
2012-11-11 20:49:58+00:00,14.638080942907894,L7
2012-12-29 20:50:13+00:00,,L7
2013-01-14 20:50:11+00:00,1.7215908700417422,L7
2013-01-30 20:50:16+00:00,,L7
2013-02-15 20:50:15+00:00,20.725432392498465,L7
2013-04-20 20:49:59+00:00,25.970273865374395,L7
2013-04-28 20:55:49+00:00,24.460353825202507,L8
2013-05-30 20:56:07+00:00,28.617162851366864,L8
2013-06-15 20:56:01+00:00,0.5129719141934844,L8
2013-06-23 20:49:40+00:00,20.293204469277555,L7
2013-07-09 20:49:28+00:00,12.453080193779826,L7
2013-07-25 20:49:21+00:00,23.11263886550843,L7
2013-08-02 20:56:04+00:00,10.084799535376977,L8
2013-08-26 20:49:28+00:00,19.663929183267182,L7
2013-09-11 20:49:40+00:00,,L7
2013-10-05 20:55:57+00:00,34.919049198145835,L8
2013-10-29 20:50:07+00:00,,L7
2013-11-06 20:55:48+00:00,,L8
2013-11-22 20:55:38+00:00,38.39605925186228,L8
2013-12-08 20:55:40+00:00,27.94803179279327,L8
2013-12-24 20:55:30+00:00,,L8
2014-01-09 20:55:19+00:00,31.976480929908032,L8
2014-02-10 20:54:57+00:00,34.73103180695574,L8
2014-03-14 20:54:34+00:00,34.13818918467705,L8
2014-03-30 20:54:17+00:00,23.20993323453409,L8
2014-05-17 20:53:35+00:00,29.545746623360618,L8
2014-06-02 20:53:41+00:00,28.209666573298044,L8
2014-06-18 20:53:46+00:00,19.791174038042573,L8
2014-08-05 20:54:04+00:00,24.146953870320257,L8
2014-09-06 20:54:11+00:00,17.288299509314424,L8
2014-09-22 20:54:09+00:00,28.90871449232229,L8
2014-10-08 20:54:15+00:00,,L8
2014-11-25 20:54:15+00:00,,L8
2014-12-27 20:54:08+00:00,36.02925373867365,L8
2015-01-12 20:54:06+00:00,39.153110622521154,L8
2015-01-28 20:54:01+00:00,39.96153670465814,L8
2015-02-13 20:53:51+00:00,41.51863135705408,L8
2015-03-01 20:53:49+00:00,32.02201064471252,L8
2015-03-17 20:53:39+00:00,39.41742819508223,L8
2015-05-12 20:53:29+00:00,13.23671197698806,L7
2015-05-20 20:53:06+00:00,,L8
2015-05-28 20:53:32+00:00,21.71574618470195,L7
2015-06-05 20:53:15+00:00,16.85330651753351,L8
2015-06-29 20:53:42+00:00,42.605060206327295,L7
2015-07-07 20:53:32+00:00,,L8
2015-08-08 20:53:42+00:00,7.152014655661073,L8
2015-09-25 20:54:03+00:00,25.482191968617418,L8
2015-10-03 20:54:01+00:00,,L7
2015-11-04 20:54:34+00:00,,L7
2015-11-28 20:54:12+00:00,24.403744019987403,L8
2015-12-06 20:55:05+00:00,,L7
2015-12-30 20:54:10+00:00,24.11108102906521,L8
2016-01-07 20:55:35+00:00,,L7
2016-01-23 20:55:47+00:00,26.54409793877706,L7
2016-02-08 20:55:55+00:00,23.61834018963547,L7
2016-02-24 20:55:56+00:00,,L7
2016-03-19 20:53:51+00:00,26.041979003205924,L8
2016-03-27 20:56:13+00:00,35.3720419081446,L7
2016-04-04 20:53:42+00:00,30.173204524090504,L8
2016-04-14 21:19:19+00:00,32.2746271965186,S2
2016-04-20 20:53:36+00:00,21.56393534073334,L8
2016-04-21 21:09:32+00:00,51.677210459885714,S2
2016-04-28 20:56:25+00:00,26.517728855218,L7
2016-05-01 21:09:34+00:00,,S2
2016-05-06 20:53:39+00:00,10.809350057836577,L8
2016-05-11 21:09:36+00:00,,S2
2016-06-07 20:53:44+00:00,8.81323885934461,L8
2016-06-13 21:19:22+00:00,35.8029281006651,S2
2016-06-23 21:19:19+00:00,,S2
2016-07-01 20:56:37+00:00,,L7
2016-07-09 20:53:58+00:00,22.069047164121763,L8
2016-07-10 21:09:33+00:00,,S2
2016-07-17 20:56:38+00:00,,L7
2016-07-25 20:54:03+00:00,34.16707979650557,L8
2016-08-02 20:56:40+00:00,17.833957231187433,L7
2016-08-19 21:09:29+00:00,44.73063151774934,S2
2016-08-26 20:54:13+00:00,4.327722439567754,L8
2016-08-29 21:09:32+00:00,30.454906163107896,S2
2016-09-01 21:19:19+00:00,26.784963499058605,S2
2016-09-18 21:09:25+00:00,29.12834682731513,S2
2016-09-19 20:56:47+00:00,,L7
2016-09-27 20:54:17+00:00,29.13919893540272,L8
2016-10-11 21:19:12+00:00,14.70232746792673,S2
2016-10-31 21:19:14+00:00,7.796030202950824,S2
2016-11-06 20:56:40+00:00,21.057302122210864,L7
2016-11-10 21:19:14+00:00,,S2
2016-11-27 21:09:21+00:00,,S2
2016-11-30 21:19:14+00:00,8.680658766359365,S2
2016-12-16 20:54:19+00:00,27.224983022927443,L8
2016-12-17 21:09:18+00:00,,S2
2016-12-24 20:56:26+00:00,21.744550185315195,L7
2017-01-01 20:54:16+00:00,32.48564080082786,L8
2017-01-06 21:09:13+00:00,34.479842682145176,S2
2017-01-09 20:56:16+00:00,24.306401979309705,L7
2017-01-19 21:19:05+00:00,13.412219776050197,S2
2017-01-25 20:56:05+00:00,19.376092868336887,L7
2017-01-26 21:09:16+00:00,13.45368019311974,S2
2017-01-29 21:19:09+00:00,13.679069984485004,S2
2017-02-05 21:09:17+00:00,,S2
2017-02-18 20:53:59+00:00,7.486386349980039,L8
2017-03-07 21:09:16+00:00,44.71559509732225,S2
2017-03-14 20:56:14+00:00,26.02680379056337,L7
2017-03-20 21:19:08+00:00,38.76820419651084,S2
2017-03-22 20:53:41+00:00,27.321536250765472,L8
2017-03-27 21:09:18+00:00,21.785343171391265,S2
2017-03-30 20:56:18+00:00,15.345445015016768,L7
2017-04-07 20:53:35+00:00,16.669706646257463,L8
2017-04-09 21:19:14+00:00,,S2
2017-04-15 20:56:24+00:00,48.34610196049712,L7
2017-05-01 20:56:30+00:00,13.975907317331917,L7
2017-05-06 21:09:26+00:00,37.2578721034464,S2
2017-05-09 20:53:25+00:00,6.804509206365419,L8
2017-05-17 20:56:33+00:00,7.177473634065064,L7
2017-05-19 21:19:19+00:00,,S2
2017-05-26 21:09:26+00:00,44.6884259587915,S2
2017-06-02 20:56:37+00:00,29.30294372503636,L7
2017-06-08 21:19:17+00:00,,S2
2017-06-26 20:53:49+00:00,18.79389100901249,L8
2017-06-30 21:09:23+00:00,49.12880951100223,S2
2017-07-04 20:56:43+00:00,14.882904406174156,L7
2017-07-05 21:09:23+00:00,29.2969938488431,S2
2017-07-12 20:53:52+00:00,20.993794656602223,L8
2017-07-13 21:19:16+00:00,,S2
2017-07-20 20:56:43+00:00,18.67877150510156,L7
2017-07-20 21:09:23+00:00,43.25612499615324,S2
2017-08-02 21:19:15+00:00,11.87914471601505,S2
2017-08-05 20:56:41+00:00,15.439941617875784,L7
2017-08-09 21:09:22+00:00,31.0869688509185,S2
2017-08-13 20:54:06+00:00,5.400510984925027,L8
2017-08-14 21:09:25+00:00,22.20523981597937,S2
2017-08-21 20:56:40+00:00,20.612966183815097,L7
2017-08-27 21:19:16+00:00,44.693310913516655,S2
2017-09-03 21:09:23+00:00,19.72913106173712,S2
2017-09-14 20:54:10+00:00,32.56525327928476,L8
2017-09-16 21:19:13+00:00,11.53222594096268,S2
2017-09-18 21:09:12+00:00,23.135282358924457,S2
2017-09-22 20:56:38+00:00,25.474074508965124,L7
2017-09-23 21:09:19+00:00,32.732441766390025,S2
2017-09-30 20:54:17+00:00,22.87727849089738,L8
2017-10-06 21:19:14+00:00,44.06936833646628,S2
2017-10-16 20:54:21+00:00,,L8
2017-10-26 21:19:15+00:00,,S2
2017-11-01 20:54:21+00:00,31.33503167914361,L8
2017-11-02 21:09:22+00:00,30.56025505144226,S2
2017-11-09 20:56:40+00:00,27.714209319732884,L7
2017-11-15 21:19:14+00:00,,S2
2017-11-17 20:54:17+00:00,,L8
2017-11-17 21:09:11+00:00,19.35581834233686,S2
2017-11-20 21:19:04+00:00,8.45289641768502,S2
2017-11-22 21:09:19+00:00,17.178342013269404,S2
2017-12-07 21:09:12+00:00,23.70990664101009,S2
2017-12-17 21:09:11+00:00,,S2
2017-12-25 21:19:10+00:00,19.94515967061303,S2
2017-12-27 21:09:12+00:00,17.87986040747852,S2
2017-12-30 21:19:06+00:00,20.916162641061984,S2
2018-01-04 20:54:11+00:00,30.24021929525161,L8
2018-01-06 21:09:14+00:00,17.471213917071154,S2
2018-01-14 21:19:09+00:00,9.721250557744964,S2
2018-01-16 21:09:16+00:00,22.35604714287777,S2
2018-01-26 21:09:16+00:00,15.267585477444731,S2
2018-01-29 21:19:09+00:00,19.95817181830864,S2
2018-02-05 20:53:55+00:00,,L8
2018-02-08 21:19:09+00:00,50.84834247199815,S2
2018-02-20 21:09:20+00:00,41.96894587931879,S2
2018-03-07 21:09:13+00:00,37.76855760559027,S2
2018-03-10 21:19:07+00:00,21.03316812706284,S2
2018-03-15 21:19:12+00:00,24.76355011232701,S2
2018-03-17 21:09:16+00:00,,S2
2018-03-25 20:53:33+00:00,27.604933406973508,L8
2018-03-25 21:19:14+00:00,48.153779843524006,S2
2018-03-27 21:09:19+00:00,31.926895665896968,S2
2018-03-30 21:19:12+00:00,,S2
2018-04-06 21:09:20+00:00,,S2
2018-04-24 21:19:18+00:00,47.26143414043722,S2
2018-05-11 21:09:26+00:00,46.218837677199005,S2
2018-05-16 21:09:21+00:00,36.772986489948245,S2
2018-05-28 20:52:53+00:00,26.315092842035185,L8
2018-05-31 21:09:24+00:00,44.473417534505394,S2
2018-06-03 21:19:17+00:00,,S2
2018-06-05 20:53:56+00:00,,L7
2018-06-05 21:09:21+00:00,25.77482679660985,S2
2018-06-10 21:09:23+00:00,30.06422322737532,S2
2018-06-15 21:09:22+00:00,,S2
2018-06-18 21:19:15+00:00,,S2
2018-06-20 21:09:23+00:00,45.187976763024864,S2
2018-06-21 20:53:38+00:00,12.66221499435524,L7
2018-06-23 21:19:16+00:00,27.28692370265661,S2
2018-06-25 21:09:22+00:00,,S2
2018-06-28 21:19:15+00:00,,S2
2018-06-29 20:53:06+00:00,26.380784247613164,L8
2018-06-30 21:09:24+00:00,40.33569134263555,S2
2018-07-05 21:09:22+00:00,22.3642775220756,S2
2018-07-13 21:19:17+00:00,,S2
2018-07-15 20:53:14+00:00,19.4805145233898,L8
2018-07-15 21:09:22+00:00,14.114059253500686,S2
2018-07-20 21:09:24+00:00,33.87228263553227,S2
2018-07-23 21:19:17+00:00,,S2
2018-07-25 21:09:21+00:00,24.53271951964769,S2
2018-07-28 21:19:13+00:00,3.670461206071024,S2
2018-08-04 21:09:19+00:00,38.9630802998152,S2
2018-08-07 21:19:11+00:00,48.28725969612773,S2
2018-08-12 21:19:15+00:00,,S2
2018-08-16 20:53:30+00:00,27.748318457978097,L8
2018-08-17 21:19:09+00:00,,S2
2018-08-22 21:19:15+00:00,,S2
2018-08-29 21:09:22+00:00,36.80824531416867,S2
2018-09-03 21:09:14+00:00,,S2
2018-09-06 21:19:07+00:00,,S2
2018-09-08 21:09:21+00:00,29.769886793807807,S2
2018-09-11 21:19:13+00:00,,S2
2018-09-16 21:19:08+00:00,13.5258032629938,S2
2018-09-17 20:53:41+00:00,13.41865848500012,L8
2018-09-18 21:09:19+00:00,26.959680035945222,S2
2018-09-23 21:09:17+00:00,21.338634155820404,S2
2018-10-01 21:19:12+00:00,18.78616059088976,S2
2018-10-03 20:53:49+00:00,5.577988386417042,L8
2018-10-03 21:09:18+00:00,11.52014635187983,S2
2018-10-08 21:09:20+00:00,34.171786888527755,S2
2018-10-11 20:51:20+00:00,8.070117904155873,L7
2018-10-11 21:19:13+00:00,9.66788714266594,S2
2018-10-16 21:19:13+00:00,9.879866336752787,S2
2018-10-21 21:19:13+00:00,11.133071182612976,S2
2018-10-26 21:19:13+00:00,,S2
2018-10-27 20:50:59+00:00,24.717926311242035,L7
2018-10-31 21:19:12+00:00,13.80927262971425,S2
2018-11-02 21:09:21+00:00,15.71583299536982,S2
2018-11-04 20:53:59+00:00,12.643217006322214,L8
2018-11-05 21:19:14+00:00,18.242367296416976,S2
2018-11-07 21:09:32+00:00,35.32490029312895,S2
2018-11-12 20:50:37+00:00,15.153715247024468,L7
2018-11-20 20:53:59+00:00,32.03953448991669,L8
2018-11-20 21:19:25+00:00,,S2
2018-11-27 21:09:28+00:00,27.402116540748263,S2
2018-11-28 20:50:13+00:00,5.7846547858979,L7
2018-11-30 21:19:23+00:00,,S2
2018-12-02 21:09:32+00:00,30.53238487983395,S2
2018-12-06 20:53:57+00:00,30.60982982964312,L8
2018-12-10 21:19:24+00:00,13.602789589660825,S2
2018-12-12 21:09:30+00:00,15.257859058130824,S2
2018-12-14 20:49:47+00:00,5.084458050275838,L7
2018-12-17 21:09:28+00:00,35.261230340201536,S2
2018-12-20 21:19:24+00:00,31.704473372066666,S2
2018-12-22 20:53:56+00:00,31.08223599047456,L8
2018-12-22 21:09:32+00:00,16.295436256858842,S2
2018-12-27 21:09:30+00:00,33.58939644646436,S2
2019-01-01 21:09:34+00:00,10.116411470230426,S2
2019-01-06 21:09:32+00:00,,S2
2019-01-07 20:53:55+00:00,38.116557882680695,L8
2019-01-11 21:09:36+00:00,19.30859171274218,S2
2019-01-16 21:09:33+00:00,,S2
2019-01-21 21:09:37+00:00,19.72973684280392,S2
2019-01-23 20:53:51+00:00,30.635883753014603,L8
2019-01-24 21:19:32+00:00,19.488586504650087,S2
2019-01-31 20:48:18+00:00,,L7
2019-02-03 21:19:32+00:00,24.360600553074512,S2
2019-02-05 21:09:34+00:00,24.314888716148253,S2
2019-02-08 20:53:49+00:00,31.476305857088576,L8
2019-02-08 21:19:29+00:00,25.798845799110232,S2
2019-02-10 21:09:37+00:00,,S2
2019-02-13 21:19:32+00:00,5.442794953885609,S2
2019-02-15 21:09:33+00:00,3.056366695181874,S2
2019-02-18 21:19:28+00:00,1.3168650691958783,S2
2019-02-20 21:09:36+00:00,8.611814061489802,S2
2019-02-23 21:19:31+00:00,16.339319109848656,S2
2019-02-24 20:53:46+00:00,32.92187161418888,L8
2019-02-28 21:19:27+00:00,12.33693419858049,S2
2019-03-02 21:09:35+00:00,39.72532579054136,S2
2019-03-07 21:09:31+00:00,33.42616116663517,S2
2019-03-12 21:09:34+00:00,47.52527197712114,S2
2019-03-15 21:19:30+00:00,17.44648802374586,S2
2019-03-20 20:46:49+00:00,24.94853405392704,L7
2019-03-20 21:19:30+00:00,,S2
2019-03-22 21:09:37+00:00,21.170837273613685,S2
2019-03-27 21:09:36+00:00,49.68341623460147,S2
2019-03-28 20:53:37+00:00,38.36284468837995,L8
2019-04-05 20:46:16+00:00,30.187952966728982,L7
2019-04-06 21:09:38+00:00,48.69011894799948,S2
2019-04-09 21:19:34+00:00,,S2
2019-04-11 21:09:41+00:00,,S2
2019-04-16 21:09:39+00:00,41.51751657978008,S2
2019-04-19 21:19:35+00:00,,S2
2019-04-21 21:09:43+00:00,41.29564780540688,S2
2019-04-24 21:19:39+00:00,10.90643670845051,S2
2019-04-26 21:09:40+00:00,39.423951718004965,S2
2019-04-29 20:53:28+00:00,25.92715162581686,L8
2019-05-01 21:09:45+00:00,,S2
2019-05-09 21:19:36+00:00,,S2
2019-05-16 21:09:41+00:00,26.095103130336724,S2
2019-05-21 21:09:45+00:00,30.397336587894493,S2
2019-05-23 20:44:28+00:00,17.549398077374114,L7
2019-06-08 20:43:54+00:00,18.699482704630448,L7
2019-06-08 21:19:34+00:00,,S2
2019-06-10 21:09:44+00:00,36.15797468658642,S2
2019-06-13 21:19:39+00:00,,S2
2019-06-15 21:09:40+00:00,26.96298472223664,S2
2019-06-16 20:53:53+00:00,11.281661879367084,L8
2019-06-20 21:09:45+00:00,19.33601592106088,S2
2019-06-28 21:19:37+00:00,,S2
2019-06-30 21:09:45+00:00,40.33167822946253,S2
2019-07-02 20:53:58+00:00,24.296363801975765,L8
2019-07-03 21:19:41+00:00,,S2
2019-07-05 21:09:42+00:00,36.71564841098543,S2
2019-07-08 21:19:37+00:00,12.807714034097511,S2
2019-07-10 20:42:42+00:00,16.496732176027898,L7
2019-07-10 21:09:46+00:00,19.594927782068208,S2
2019-07-13 21:19:41+00:00,,S2
2019-07-18 21:19:37+00:00,,S2
2019-07-20 21:09:45+00:00,,S2
2019-07-23 21:19:40+00:00,41.485267421727656,S2
2019-07-26 20:42:04+00:00,,L7
2019-07-28 21:19:37+00:00,,S2
2019-08-02 21:19:40+00:00,36.06645947061142,S2
2019-08-04 21:09:41+00:00,34.98322939534865,S2
2019-08-14 21:09:40+00:00,24.830550147345257,S2
2019-08-17 21:19:35+00:00,48.90621620932807,S2
2019-08-19 20:54:13+00:00,16.82486416163803,L8
2019-08-19 21:09:42+00:00,45.195921311579525,S2
2019-08-22 21:19:37+00:00,,S2
2019-08-24 21:09:39+00:00,31.3599825199277,S2
2019-08-29 21:09:41+00:00,,S2
2019-09-01 21:19:35+00:00,,S2
2019-09-03 21:09:37+00:00,29.10278847353606,S2
2019-09-04 20:54:16+00:00,24.09165932056573,L8
2019-09-06 21:19:31+00:00,,S2
2019-09-11 21:19:33+00:00,,S2
2019-09-18 21:09:36+00:00,17.331358892731682,S2
2019-09-21 21:19:31+00:00,12.133284616185838,S2
2019-10-01 21:19:33+00:00,8.465744411387371,S2
2019-10-03 21:09:39+00:00,35.12776370800767,S2
2019-10-06 20:54:26+00:00,33.24683276479247,L8
2019-10-06 21:19:34+00:00,19.64964786282161,S2
2019-10-13 21:09:40+00:00,24.23170591553353,S2
2019-10-14 20:38:41+00:00,17.64775668666925,L7
2019-10-22 20:54:27+00:00,29.80447064396311,L8
2019-10-30 20:37:59+00:00,,L7
2019-10-31 21:19:33+00:00,11.842752252124496,S2
2019-11-02 21:09:40+00:00,,S2
2019-11-10 21:19:31+00:00,,S2
2019-11-12 21:09:39+00:00,43.60845889621534,S2
2019-11-17 21:09:35+00:00,27.583716201037625,S2
2019-11-25 21:19:32+00:00,13.15760299951271,S2
2019-11-27 21:09:33+00:00,0.5032756255999244,S2
2019-12-09 20:54:22+00:00,28.84078482964264,L8
2019-12-10 21:19:26+00:00,20.41387726321438,S2
2019-12-12 21:09:33+00:00,,S2
2019-12-15 21:19:27+00:00,13.555787942150072,S2
2019-12-27 21:09:32+00:00,10.738582844804617,S2
2019-12-30 21:19:27+00:00,5.714689730068448,S2
2020-01-06 21:09:32+00:00,11.553603365726795,S2
2020-01-19 21:19:26+00:00,1.565126004886755,S2
2020-01-21 21:09:30+00:00,51.29599421419655,S2
2020-01-24 21:19:25+00:00,22.799300927983467,S2
2020-01-26 20:54:11+00:00,31.589795903684507,L8
2020-01-26 21:09:30+00:00,20.947123513534976,S2
2020-01-29 21:19:24+00:00,16.268351620633766,S2
2020-02-03 20:33:16+00:00,,L7
2020-02-03 21:19:24+00:00,12.864316316510855,S2
2020-02-13 21:19:25+00:00,21.70655087542641,S2
2020-02-19 20:32:26+00:00,,L7
2020-02-20 21:09:31+00:00,14.294297777846673,S2
2020-02-25 21:09:34+00:00,20.366659901793785,S2
2020-02-28 21:19:29+00:00,8.790304501864616,S2
2020-03-04 21:19:28+00:00,5.464228506438559,S2
2020-03-11 21:09:33+00:00,40.02571420836941,S2
2020-03-21 21:09:33+00:00,,S2
2020-03-30 20:53:46+00:00,15.908484041760833,L8
2020-04-10 21:09:35+00:00,44.781959161214246,S2
2020-04-15 20:53:39+00:00,20.71063382196473,L8
2020-04-15 21:09:32+00:00,20.12245640632517,S2
2020-04-18 21:19:27+00:00,,S2
2020-04-20 21:09:38+00:00,49.194217642072594,S2
2020-04-25 21:09:32+00:00,18.55533467026443,S2
2020-04-30 21:09:40+00:00,29.66244740814696,S2
2020-05-01 20:53:31+00:00,24.97025066014473,L8
2020-05-05 21:09:34+00:00,21.31999482647052,S2
2020-05-08 21:19:30+00:00,,S2
2020-05-10 21:09:41+00:00,,S2
2020-05-13 21:19:37+00:00,,S2
2020-05-15 21:09:36+00:00,,S2
2020-05-17 20:53:29+00:00,19.27041598460983,L8
2020-05-23 21:19:38+00:00,,S2
2020-05-25 20:26:54+00:00,21.99473833418816,L7
2020-05-25 21:09:38+00:00,22.88710037608985,S2
2020-05-28 21:19:33+00:00,47.1191672026148,S2
