dates,oahu0110_0001,oahu0110_0002,oahu0110_0003,oahu0110_0004,oahu0110_0005,oahu0110_0006,oahu0110_0007,oahu0110_0008,oahu0110_0009,oahu0110_0010,oahu0110_0011,oahu0110_0012,oahu0110_0013,oahu0110_0014,oahu0110_0015,oahu0110_0016,oahu0110_0017,oahu0110_0018,oahu0110_0019,oahu0110_0020,oahu0110_0021,oahu0110_0022,oahu0110_0023,oahu0110_0024,oahu0110_0025,oahu0110_0026,oahu0110_0027,oahu0110_0028,oahu0110_0029,oahu0110_0030,oahu0110_0031,oahu0110_0032,oahu0110_0033,oahu0110_0034,oahu0110_0035,oahu0110_0036,oahu0110_0037,oahu0110_0038,oahu0110_0039,oahu0110_0040,oahu0110_0041,oahu0110_0042,oahu0110_0043,oahu0110_0044,oahu0110_0045,oahu0110_0046,oahu0110_0047,oahu0110_0048,oahu0110_0049,oahu0110_0050,oahu0110_0051,oahu0110_0052,oahu0110_0053,oahu0110_0054,oahu0110_0055,oahu0110_0056,oahu0110_0057,oahu0110_0058,oahu0110_0059,oahu0110_0060,oahu0110_0061,oahu0110_0062,oahu0110_0063,oahu0110_0064,oahu0110_0065,oahu0110_0066,oahu0110_0067,oahu0110_0068,oahu0110_0069,oahu0110_0070,oahu0110_0071,oahu0110_0072,oahu0110_0073,oahu0110_0074,oahu0110_0075,oahu0110_0076,oahu0110_0077,oahu0110_0078,oahu0110_0079,oahu0110_0080,oahu0110_0081,oahu0110_0082,oahu0110_0083,oahu0110_0084,oahu0110_0085,oahu0110_0086,oahu0110_0087,oahu0110_0088,oahu0110_0089,satname
2000-06-10 20:52:06+00:00,20.29235986488895,16.650170742733465,13.895868034139395,,,,,,5.595803948201874,13.10537577765298,25.41560425509084,35.370109795765586,41.06253419349081,46.98154039508352,54.31483428700263,53.01316785902663,46.93279121072201,50.33436006587251,40.20218852415848,29.98199517789784,25.19504859305568,23.474716903379168,29.70742145307357,29.88241743924368,27.490301298320603,31.4850320451621,44.63328540845263,51.53297819955194,47.05371154495075,53.67370477754705,42.28438794092119,36.62849198383014,38.85336045638704,41.58256904354956,39.37822812139185,50.09755184727009,55.71797609780314,66.93222877657412,77.74503182202281,82.50138321129513,84.17588595716714,83.76280406432987,68.44785548020049,68.22744167152497,63.57303576421325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-06-26 20:51:56+00:00,21.622309184376284,25.76029166214086,24.245255527079703,22.385655121667565,18.56541202012495,19.1582300936122,20.16986583808293,24.16219986536364,27.62244834554952,30.03234807564536,27.516164161565783,25.424053045190885,26.78727463644428,31.431785192831665,42.19598630516582,42.5731109855199,43.24052773389686,44.18146377710351,29.99701569232227,21.00677959585694,23.615491185195825,29.338582543216948,38.44454271444013,36.63062771301566,31.652593838900746,33.79468376663172,42.22485307156144,47.49513233507662,43.96546301719232,45.44422423766407,39.31132583043225,35.19569784607624,37.97786637790045,36.97179909814188,37.357407331973945,47.14036349376667,55.9350824133094,66.56450017282663,79.19296192275358,82.4930428917462,85.18207433746655,87.45417032834142,73.3629278258347,67.81506927755487,54.71791732360008,53.71458964603519,47.07146664900232,33.17924502972854,29.942102213162823,32.26616264755355,,,29.2684019209955,28.1206202106126,38.61873792599013,44.89798230116514,47.21426448642676,48.452557368261296,56.35686429058312,59.3108241135483,59.66410789700719,61.70559950892053,56.90915084666198,54.91831285791061,44.35726620260717,60.95047013684706,65.78178595121811,56.07260312763164,64.12391024063943,54.99312895577903,39.64409054641892,23.9410079188488,18.1019483200274,14.456061459139177,13.406917850197964,14.961812861280864,22.956539934326667,8.998582404645209,17.940949425987423,25.131663990668,28.409983557991502,30.624909017732342,31.744114476286764,38.76993585377619,42.880052160534746,41.56234456198408,42.09030243204008,37.34560448655464,23.90273299926015,L7
2000-09-14 20:50:50+00:00,7.240306221573284,12.38796610610012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-09-30 20:50:41+00:00,38.68972323654072,44.721557392011874,43.75449857416066,45.876737701195935,41.84975689391511,38.00305799887696,34.34312238896162,34.69963227094117,34.49325213750896,36.501807474676085,35.06900108836831,35.03214579992321,36.73677531947832,45.548040983531294,51.13753804836279,53.45847129180136,52.60138628226258,52.39061003003636,54.51172049554879,47.26125579147809,45.96027123505284,47.13839789882107,44.99439806445265,40.78732851968614,36.84069783491711,36.35808364268415,40.12530896074551,44.95423507617439,44.124929184434805,51.26791905106829,40.34821013146004,35.27129072118065,42.24511626737607,42.28841426159204,39.11957773411685,48.11568393787719,57.59456519142333,67.89723419044488,76.86141857085867,79.53122545919936,82.96174282363074,86.02225696742406,70.96019254541204,65.65069308128852,53.7726328478793,56.69432689877807,55.58144199792464,49.900322974419,50.76574191303102,41.256698251739,44.94591630971888,79.3494712510894,57.998657498358725,41.04591186207484,40.76940786556872,41.88452277000945,42.89738379955782,44.59026270117436,43.9506935337429,46.9997816153609,47.74003084119855,42.38062300032912,35.4336140561603,38.05732946436324,35.296594475516514,56.146742543892216,61.71195914097336,52.627541800128895,62.62408155989503,62.58978468522935,50.65032056661375,38.7723667993438,36.7879728843994,43.472197027717705,47.0908815584408,51.39648866964191,60.07682016286259,24.370306988183795,26.10109269587513,30.41981213616223,34.5597746010657,37.946260482786464,45.60397363248978,47.150073580677,43.06477903276417,39.88090037561716,31.1150633786804,26.53033517283418,30.77750537136857,L7
2000-12-03 20:50:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-12-19 20:50:39+00:00,34.31462900462918,40.38661917914117,37.65080635113475,39.443044932306506,39.9621866176222,36.05920466923249,31.415960353051087,33.08122406171093,31.38788724872055,28.38529072822496,30.04820356268257,29.12155864994882,27.147429457039312,29.272353427773453,49.55837181750487,49.61238086415308,44.79301409847094,45.03714503972016,40.31375377113128,34.78731085243142,33.85581631542744,32.745316568418694,36.891888952792456,34.2693006816343,27.68150802237128,26.283722262850763,30.510833404176825,30.3600085823976,27.856417245149096,40.15915786106998,30.162835171230217,24.93985201068396,27.73058485206689,29.675394117127947,28.88524009991423,34.008634154430574,42.66873602385044,52.03240705661671,63.14705621254379,69.56327335317398,73.53071938517382,70.84283645972288,55.89134976119327,46.64651603830664,48.854327511936745,54.5779860229152,51.40190628268088,45.094125850133,44.29039291749246,37.49072917313395,42.74278280590063,41.969421150567165,46.25113866230911,35.88269758607006,38.75540714703675,39.86334372280309,40.65692146414375,42.95343595698229,46.071742385050456,45.38469752589649,38.729474996767976,34.6315617859746,33.44208635770272,32.71324735663056,24.517298641867256,43.80780705164784,54.78286195310855,45.26992962004515,49.39149271313914,47.44313852336916,41.87844112125886,30.980780856848927,30.037389853241248,31.315693903412043,40.26829193456502,46.60619349357242,63.17238792552044,29.215887225734303,32.940547760734425,37.63350835274437,38.935545884470194,39.22596421097127,39.62182249325348,45.16128326247512,43.194646548721394,41.02424849670431,39.70127462757004,34.88241980079163,34.42439106002216,L7
2001-02-05 20:50:39+00:00,,,,,,,,,,,,,,,,,,54.46745845670378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-02-21 20:50:38+00:00,28.71956074666287,34.266318390506825,30.81439272744535,33.73443432626069,32.01766343497988,31.73901296612385,28.85173316296497,29.30905722363584,30.19572438220965,30.89851619012741,29.327404204435545,30.20471912520243,30.77795805398697,30.919069669151227,38.9198088351574,36.27480493076965,39.38178887899894,40.25466393109612,36.87888690337886,37.38081111745909,43.04808639032088,39.71029103645279,39.29255074001252,34.02582293855763,27.66493301427481,24.13671024947888,25.71533743925276,28.67622224862441,22.812791015199032,32.926109474301,27.516781951338,24.64534345011549,29.31921790884592,26.47248700895957,25.061754939742315,36.1171347713267,48.26063272236705,56.007138681036366,65.02461467302906,70.0994196015844,72.67811039465377,66.36000519504957,50.14074260185695,39.22201972529704,36.23288092741215,32.77210774754542,31.674850814762465,32.44029619029627,39.42844087081976,35.136542066243535,36.85613905705321,36.24778247426938,28.150266922095447,21.188203583313275,29.2764712102516,32.57212771672578,34.867925889461155,34.97129146546745,28.67409616315137,21.88191241067353,21.21523245656033,27.242925846456785,27.589589372519264,26.81644493227205,18.98078842552134,35.788004026625174,34.83544416025703,25.32905841946379,30.932186853712714,33.234411931203354,32.762449367233444,26.88577289282276,26.12364926827517,27.10578879364659,32.43975612099064,35.36257866895261,47.88542740574114,19.540060891804885,25.743437119370952,30.78650868213122,33.29298861548098,35.88574758380918,38.5979156528839,40.31236789135109,39.23296822267268,32.98713886130649,27.506049062926472,25.74055063677212,28.46708481833276,L7
2001-03-25 20:50:25+00:00,44.73588357659012,48.85593206500413,37.381186782308205,45.22238070939064,51.82871179232,50.97529736203813,44.90634241981618,43.83988806637904,42.87989214510615,45.53542628971261,40.935478512647904,41.167981421025885,42.5199953384179,48.58831013214285,52.25412950767189,53.70149758636783,54.61700226664185,55.93014711663529,55.03640701893973,44.34135407566263,47.15910191257308,49.50007199861793,51.0354230065677,43.57655611141676,39.34897374404327,38.9456281418126,40.10473090882677,46.07703678444635,46.45083185709936,55.14760692261168,43.18816485584836,38.235129412832514,41.93745567007942,39.70303251053333,35.9367163410995,44.41613169322262,52.57528297832983,59.592938104567445,71.18469927680549,73.19349074647911,75.33342513620534,73.21840978907589,65.3597549934631,62.24171005772983,48.97699560323488,,,9.068407136624366,32.882367566270936,63.29724570277524,92.99566511516892,93.162175440421,60.90705112546231,44.977217522524604,49.61591385862558,55.5318199674038,61.02453632968304,65.10588659625184,59.03122488492516,55.70437709664569,52.8518508887014,53.85596476282492,44.83748722404484,50.54375398438726,40.81129517375149,58.385362192529406,65.5644768734189,50.44553124206045,50.33621145905931,49.91582852074737,46.685611293616766,41.55825666688016,41.35801842820834,41.96671229260677,42.97453541884889,40.511199782625006,50.56942411913408,25.92948397471738,29.25330085249899,33.25541809652517,35.44791996104587,37.69140250527477,43.93346858944181,42.05691751435543,40.48595046104808,40.417816744954045,38.30138016977148,35.6184187030176,40.5659451192424,L7
2001-05-28 20:50:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.788634935050705,41.44282974632305,40.05883106191654,25.23289158838929,42.467128919238654,46.92484281353534,43.7138591159577,41.61132652128642,48.589266081086,24.89094136799794,30.437553480069585,34.47671368583357,35.0081967302545,35.30604756431604,42.89867125434972,41.92553214196173,40.92247280868575,40.38648134746735,43.52114954538826,32.597224931751725,36.76880391740375,L7
2001-09-01 20:48:54+00:00,,,,,,,,,,,,,,,,31.574897970995814,42.34593325071145,,,,,,,,,,,,,,,,,,,,,,,,,,40.42096989991684,47.81195970738527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-11-20 20:48:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.92143745545904,10.824650900339895,,,8.298656486282347,,,,,,,,,,,,17.16650171755911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.148116248157988,,,,43.73021223547212,39.09242170126226,37.303909158372754,32.44986302582292,29.68013278930905,23.53909597547519,,L7
2001-12-06 20:48:46+00:00,,,,,,,,,,,,,,,,,,,,62.37276946258541,47.48493414429363,50.66458191804057,45.81744972597348,37.636421040375645,35.16910754954453,37.36361372562396,46.188203337452336,51.50244143913295,52.612428916272535,65.60272770914014,,63.38627193779105,65.57553098384321,55.78076400265533,45.003374625269416,53.20001240168979,58.2801806702222,66.14092450164726,76.3570979520684,80.84770006734986,83.5684659346928,81.32464057245127,61.08715148529151,44.93442505522951,45.856360035946665,50.090899925594265,46.87990295899501,41.43758513856461,38.18610501804012,33.056021677525464,44.48854618088252,43.94708635988766,42.62667666786573,29.26943039177056,28.8473642673713,25.932777139687964,26.20688544282968,30.44532210371635,27.49440895294412,18.644945147031063,16.302483189527415,18.79595133437951,15.420828476497938,16.64667913606454,10.365088080875708,29.58428476890679,34.6360478781994,36.33339485584121,42.60765513886819,49.20166876361684,48.90265720839521,42.17382030330269,31.641810683313643,26.06199033735706,19.262065571861008,14.119805367395308,,,9.25563669932389,15.49439004543558,14.577864752942643,18.397399374140846,19.786655862892,19.975031702412565,15.56097196004776,15.212863226861067,11.792123769830251,3.574472652430696,4.993338869335896,L7
2001-12-22 20:48:56+00:00,25.46901061664041,30.187241339535007,29.852553602673684,33.24659796879437,34.819405313101,34.86692434287245,30.61469609718857,31.29513945814432,29.783750356926383,27.29086453179913,28.09064094618481,30.003471807092247,30.0386696890688,34.1962346497852,49.647891054389824,42.98189527065592,39.363603971252495,36.14917762425327,34.02877832650425,35.56665792827079,38.214180754524094,31.515683896934867,34.51828831589043,32.94269954773249,28.62372388881319,27.392648725761845,27.90763489605387,34.30035743654268,33.58570668890177,41.09871198790942,35.437010995023,34.9978118924052,37.69141070561594,34.89628691787776,31.328293798419484,39.86719454788828,53.200156962914704,62.68713639460945,72.91250057718858,76.19235943693249,78.7641850124885,79.57724617323305,64.0617983265744,48.86578079525771,47.32435865484106,46.90616334274644,42.48768662346112,38.314627935256425,41.69780593959917,35.43910841419564,38.97266073568465,54.29051616702654,49.85313993150427,38.73364506149565,44.070658483430144,45.47685291143949,42.71900117968417,43.57568017958803,45.60534266582137,46.93144062577835,43.97801265267431,40.04688482051964,37.34002924230899,35.88827682732734,25.924403240075705,40.75830313125877,45.88471303080773,37.87484449479331,42.68119792785485,45.77616958181001,43.50783933202558,39.2634234976979,29.6689852687714,26.5094029026793,28.048981895191545,35.933684325308846,49.91820161098195,26.056466411087065,30.54952548861647,34.42464980175183,36.39829112948272,38.49343469401229,44.776457134519504,42.730865872458274,36.72512976544474,29.779554656451573,23.471052683244203,20.775083533517893,22.37168542249454,L7
2002-01-07 20:48:58+00:00,8.877782587963809,13.873948559767014,13.99635629533354,12.500838844639324,11.173258696846618,10.691819769379965,11.694225069317705,11.61039579011572,12.35034682172059,13.379218669592149,15.289337652777787,14.319484179640083,13.817665548736654,15.137379973309924,21.069107784142343,16.861702319263895,18.08324718170213,16.909830121872222,19.50450252361796,18.98921188844693,16.61466290062032,20.93742710473697,24.72907376126026,21.415988127730497,15.193867624676685,15.509508213661388,17.394079383486027,14.822939837637495,9.263663319790236,17.059041521904337,9.015821208626592,18.7887111569739,23.808111757947245,15.747906110925284,7.555682316081005,27.027929821755365,,,,,,,,,,,18.16619735095475,9.42356254948915,14.565184640998863,,,,25.31096097889853,23.485925194911683,26.03156434839858,26.386773300487125,27.687498181378647,24.94351926994557,,,18.167893202573783,19.061673500399923,19.511768381802742,19.11581083119879,12.14327648281161,27.434007122270103,25.17125343088569,20.51080183153029,20.157427107761816,19.871555851295465,14.998931377435431,13.303333003031907,15.34895549198785,18.41936577275273,17.932143571115784,18.39830423977445,,-0.3628961623111761,12.306843345582156,14.956622826256805,14.550071584183392,13.3724801284703,13.841413401823166,14.390673716649452,14.667407632986032,15.88575429305824,18.19911158835164,18.58566086041326,13.487144170522512,L7
2002-01-23 20:49:06+00:00,43.30683874541427,43.17057819534441,41.45409112703716,48.73511025726052,49.79828251777986,45.36808880306528,39.41345922180274,36.92571615165165,37.07159039881124,36.957496632265546,35.92465218905509,39.51422688786332,43.52167860560462,50.41153699390664,54.02553616252367,56.74921026291213,51.96235012539151,52.31854027664197,51.76338909046397,45.32015977595073,50.24659085202836,47.73882047842271,48.9644901239615,45.67575074140651,43.36330214439633,47.17237465395597,49.75804211519012,56.03563445089453,52.62890030950932,58.14267560475875,45.26245227907399,41.17903417868712,44.65227738895716,44.466676078268776,39.68527269612855,52.62373123341803,58.63162439245606,72.23058037527797,80.15415308784783,85.07066011532041,86.93621930060411,87.7270209447985,76.78674841332258,71.45065888171399,70.56409169454655,62.94414766289359,51.76033771408187,40.54643414041918,51.05826629573709,69.0432525359033,88.99282100525868,86.62905086880201,62.7495688186812,45.68159902283014,51.82267749329759,58.28967421922347,63.40592183407364,67.28398853540264,61.80891310147951,59.12457983775072,56.71671004839667,59.44066889186461,54.6755575542945,52.0674719060838,40.387354115026994,59.90631836221692,64.07914594517162,56.37053592787922,64.58962440774424,61.1752638803609,50.80800905063903,48.44926979925519,47.56319127337598,46.88263260876312,45.228280135411765,42.89242231771106,53.43425051507214,31.759454845488523,35.088731735376626,40.01087218024151,40.58937364913581,41.228484575477154,51.284442671799766,50.53291217062534,45.41657305300744,43.29305511741148,43.90490774382964,40.16029453807237,37.575869259244925,L7
