dates,oahu0024_0001,oahu0024_0002,oahu0024_0003,oahu0024_0004,oahu0024_0005,oahu0024_0006,oahu0024_0007,oahu0024_0008,oahu0024_0009,oahu0024_0010,oahu0024_0011,oahu0024_0012,oahu0024_0013,oahu0024_0014,oahu0024_0015,oahu0024_0016,oahu0024_0017,oahu0024_0018,oahu0024_0019,oahu0024_0020,oahu0024_0021,oahu0024_0022,oahu0024_0023,oahu0024_0024,oahu0024_0025,oahu0024_0026,oahu0024_0027,oahu0024_0028,oahu0024_0029,oahu0024_0030,oahu0024_0031,oahu0024_0032,oahu0024_0033,oahu0024_0034,oahu0024_0035,oahu0024_0036,oahu0024_0037,oahu0024_0038,oahu0024_0039,oahu0024_0040,oahu0024_0041,oahu0024_0042,oahu0024_0043,oahu0024_0044,oahu0024_0045,oahu0024_0046,oahu0024_0047,oahu0024_0048,oahu0024_0049,oahu0024_0050,oahu0024_0051,oahu0024_0052,oahu0024_0053,oahu0024_0054,satname
1991-10-09 20:18:07+00:00,22.872374245347167,22.09391638515276,16.574473535640465,8.28527983364554,10.404580873075616,13.13625851075273,11.057239173562358,12.122534330205523,11.076967837802025,10.346920501376346,11.940756565182106,10.189533655758355,8.409959712740354,11.37113258753452,6.614061144895532,4.344365033754023,10.257350434242426,7.944153882122516,5.77804892389271,5.071370170817119,5.667986756646215,7.794542765561057,8.570228429575398,11.25181716717168,12.639221940607834,11.282089234978562,12.721067259043034,11.403611873628757,2.5642766633001925,2.116203024050535,4.098366763848841,9.12627308633635,14.67928022857848,16.923475525741008,15.717525458497253,13.73355637415862,7.805010431300299,7.464369338991388,1.596695326476442,2.9107680334161192,-0.0735340494071025,13.394722489517914,11.5126989602621,6.011542820373287,4.932844834204295,3.468016149691713,2.222952541521751,18.21857135549933,17.375155679611932,20.51746268233472,14.622511774994129,14.421250106876652,31.65924340872021,3.134252961661553,L5
1991-11-10 20:18:16+00:00,,2.7879771971795035,-3.13666413500541,-5.250018510316328,1.2235667570482391,5.343586664602793,3.474074302592167,4.474188069668778,3.742084010952909,1.6972141427885443,5.99269199738339,4.222142227779038,3.8274673471434912,7.688780137281824,-0.5885213354912255,-0.5981208333650625,5.44585609969569,4.1187157601506685,6.696625234384976,7.62433468288097,7.623874248479221,6.64475168733611,5.838432063448325,6.441158568297582,6.205100759669216,3.980680855147821,1.592544086049991,-0.6969436273537373,-9.339886987018884,-11.410178658272972,-10.911628656248611,-11.140616610738732,-7.5710393239551745,-3.0271702138419814,1.8312828222151063,-0.1923817692476511,-6.962813080466007,-8.978202089659705,-16.25448297534332,-12.958308326254372,-16.4371387281441,-6.367174913821699,-7.823046802032134,-7.449675437393408,-6.689942480422958,-6.892147714322575,,,,,,,,,L5
1991-12-03 20:24:42+00:00,,,9.042244759043893,4.402072670098276,6.924110868524824,10.784790726429796,7.552157317891329,9.139191641545684,9.1334166207354,8.479944267072977,5.347153904803495,4.796638695646955,4.224641311199379,11.430762318781571,5.251882399451143,2.91693205588319,7.688558201648281,5.439051076585008,2.2416515456605284,3.940934610805259,5.732413232960949,5.244855890469637,6.474731752717629,8.067708354321578,9.468566899013618,9.884453971627057,13.067739222915662,11.881104566221593,3.043432857601077,1.4461018907094902,2.8550651629260324,8.59771863928782,12.133811800344542,12.357164952599158,10.120151040801163,7.590650368516149,0.9389858404573286,1.5597629977906056,-7.727341671906279,-5.33564375310894,-10.851770382935335,,,,,,,,,,,,,,L5
1991-12-12 20:18:31+00:00,,,11.105005374275931,3.6120743223804936,4.256561995472887,5.646627385481825,3.359163665054847,3.2427800729173404,1.019484288715672,-1.1486091060962371,1.482648974019456,3.443528109579296,3.5746096341779787,10.332815264274137,5.037400455382972,1.6374212166638022,6.415680113593237,4.817801524158378,1.7154191739074909,3.8250267641757816,4.645116629859688,4.067394451681786,6.283256821994233,8.489234212629631,9.739859341208453,8.743469927787316,10.976617228303471,10.26971126564237,1.579174462224763,-1.1335434547015155,0.5863688763166852,2.6701406756949995,9.22222128792741,10.459152636226358,8.528894821498342,6.706488964112019,0.06818015884333,1.8298839272196523,-4.0694965191769015,-2.172893691228405,-6.948561358419656,5.233838292476583,-1.4769860592665771,-1.4442363547830226,-2.2551854503486624,-3.957908206526715,-8.038462625480918,5.981039721551968,8.188211411840902,13.730782252481193,4.1508738941444765,0.3166061706579514,17.307437073839417,-11.487147678042463,L5
1999-07-03 20:46:48+00:00,16.416563942349633,16.188243023970845,11.318077847638529,7.76496129591349,7.498325229673532,9.306619116987662,6.790037504029319,3.982826431446744,3.1089682276093065,2.216191420441928,6.627468456589891,3.212227018765871,4.137662025856898,7.483037851781265,-0.0774474665880058,-0.486587160420239,4.07718053484794,1.971747706144088,2.695988627833069,7.04535821495566,6.935434703287753,5.815127805878837,7.720430297625213,8.100192073684138,10.2326047425793,11.564108008357234,13.913424016107015,11.527641687309874,2.715648283872347,0.6526350296972683,4.143895474168204,10.086154421693688,12.667555711510118,12.048976662115262,9.14496582812107,6.202505169319319,-2.325941611404536,-3.544132813334839,-8.959242811095642,-6.527373061659094,-8.114090424755915,5.334130509889224,3.233371826440324,4.426121395535956,7.531372003442178,6.563566573919766,0.9497504021156464,8.731419173919317,0.6625734021092162,-2.1108002402367774,,,,,L7
1999-07-26 20:53:05+00:00,15.25857041137339,15.941641197713922,19.00725355940563,14.57055019366014,13.449866394767948,12.735829774793093,9.875511444537809,8.213002543750969,9.014423166271516,6.265412797711963,9.33278955234191,5.68731452452301,4.563010529382536,5.065578849182896,-1.1577231203266454,2.6601434905654897,8.98565735906921,7.754909970032741,5.162978786592046,6.64300391341908,8.758215709928638,12.841409838206276,14.166447863127289,14.882368458595296,16.059696225641993,15.307783893908844,16.82407873168434,17.812336340453594,10.156720024020968,10.3397387364749,17.04437148012036,19.60385866376093,20.077402289066928,20.17605126372361,17.128491549779106,12.52756614298855,6.364611904475136,7.402963030508435,1.8007964108597965,-0.2881063016310224,-5.514452255337285,5.532360484476383,2.9278282701544955,4.088298286257793,8.10063062047084,7.385173154972973,,,,,,,,,L7
1999-08-20 20:46:55+00:00,,16.25035090327113,9.910421744391115,5.934336475623303,8.112932920539992,8.90888521758838,1.7533954830182004,0.5995244771981172,-2.984947964431863,-7.762250586261874,-3.100692889938863,-3.829952491052785,-3.193554791133891,1.7999462286833166,-4.685050114972151,-2.875092378864885,2.037692167420613,0.8873812912859562,-0.1282218686983864,0.7730579058933479,2.3279057826043,3.742647987528902,3.1851286530266543,5.488776517383199,6.705073907625128,5.37596617423598,7.248568959006176,7.744984751655998,-0.9284653291519224,-1.670597453240228,1.0190147927115172,1.0454010088826513,2.7114264249282862,4.3839316783254345,2.7112671777872968,0.3673894407788372,-5.179152874985009,-5.356874141811266,-11.054378460119576,-7.177672457227331,-9.36230717151179,-2.122578949983142,-5.698060969859984,-4.989428011549366,0.6426746537630428,-1.756846026657498,-8.1788474048063,0.9519590318832706,-3.4227640172923155,-4.351393980055965,-5.36035463611327,,,-2.5070009470195456,L7
1999-10-14 20:53:13+00:00,,16.993230074139635,8.994752383360552,2.6503570670541574,6.620551377453947,7.41071616001861,2.5591232262275394,1.0667867254047243,-2.802280237547884,-7.241027873097239,-5.558050076109337,-4.2159693243288325,-3.262570446487453,3.5704646975299865,-3.121198985903939,-2.4941210431836955,2.170043449206295,1.650097794298968,-0.439336524668652,3.234000258709917,5.444679224150273,4.077832595449606,7.87683809774715,8.567629617838382,9.48380097623577,8.066504704843172,9.771938450225017,9.368523089959211,0.6009826341945641,-1.503600745099904,-0.2648662928571386,0.4656235213831309,5.309237981446857,9.124523621313028,7.173233065217445,4.032549801878241,-3.849776196412552,-4.832035377465858,-8.9552362538309,-5.374074261887444,-7.903722302492734,-1.5435413569235752,-6.02031464935625,-4.901701646433049,-2.7741243119383943,-4.043976149968264,-13.526161137563424,-2.8873897499979257,-4.842700668711033,,-5.233378251099672,1.442863037954231,13.593064945663446,-9.103289396587378,L7
1999-11-15 20:53:07+00:00,,22.40734649805055,,26.92898935659948,23.118740262832365,22.0140977581014,10.66300141181008,7.937922006072926,6.466005897656573,6.582114873258479,10.59248440177743,9.218784868028486,9.56815363596593,12.563358903543138,4.69746740804934,6.770127185051285,9.25649170367531,8.202657677619317,6.661442593674318,9.953112647925764,10.323440853447382,13.165053239295943,12.03852318951206,12.292054596829102,13.088974977265282,11.974071429396265,15.460958324000984,13.245847738008766,5.20591526975323,4.847240995673239,8.096621061539238,10.52481417680207,16.365099596120835,16.204558269950375,13.980638696695644,11.086078752827046,4.95105631551136,5.50673790563461,-1.3364639372128952,0.829231285988757,-2.255668494350541,7.10778587421514,2.961322166447606,4.5686997727448055,7.0221265277445655,4.421207594283307,-2.7853575776919266,8.197870976482891,7.713760996118284,7.79390598553576,5.5999061828631325,6.081629640736094,24.356511130337893,-3.519950831701541,L7
1999-12-17 20:53:11+00:00,24.30091940310988,23.875524271683982,19.284598354084064,18.200823141302774,17.640413524032443,16.812023041709146,11.698751561065285,7.9480905083607505,7.531819819870876,5.040212421822024,9.009848918592796,7.629839460030182,8.042233330676371,13.695519104189003,5.925541847496795,6.360570460930698,10.323556902213715,8.365977198371482,9.726763450078415,13.111614148105524,17.84746608196329,16.84972479428761,16.00568085922256,16.574228717943132,18.521032629684964,19.02572066110537,19.43042821569305,17.113968929009676,8.530954092399853,6.556738059112733,12.24039191962147,15.14840725241174,16.899124266725014,16.56362082903244,14.520999653381974,11.956330767486229,6.583794357543158,8.322532641059766,0.2471980846377448,0.5634639766331928,-1.1559438315698536,9.301596036294368,3.845896857474849,5.321389237448394,4.670666871796204,3.217103103587388,-5.386591154966362,4.280715412071483,2.139581748361371,-0.1217612445206373,-4.165155279127286,-0.1583514481971919,18.55914049541229,-9.659139788275189,L7
