dates,oahu0028_0001,oahu0028_0002,oahu0028_0003,oahu0028_0004,oahu0028_0005,oahu0028_0006,oahu0028_0007,oahu0028_0008,oahu0028_0009,oahu0028_0010,oahu0028_0011,oahu0028_0012,oahu0028_0013,oahu0028_0014,oahu0028_0015,oahu0028_0016,oahu0028_0017,oahu0028_0018,oahu0028_0019,oahu0028_0020,oahu0028_0021,oahu0028_0022,oahu0028_0023,oahu0028_0024,oahu0028_0025,oahu0028_0026,oahu0028_0027,oahu0028_0028,oahu0028_0029,oahu0028_0030,oahu0028_0031,oahu0028_0032,oahu0028_0033,oahu0028_0034,oahu0028_0035,oahu0028_0036,oahu0028_0037,oahu0028_0038,oahu0028_0039,oahu0028_0040,oahu0028_0041,oahu0028_0042,oahu0028_0043,oahu0028_0044,oahu0028_0045,oahu0028_0046,oahu0028_0047,oahu0028_0048,oahu0028_0049,oahu0028_0050,oahu0028_0051,oahu0028_0052,oahu0028_0053,oahu0028_0054,oahu0028_0055,oahu0028_0056,oahu0028_0057,oahu0028_0058,oahu0028_0059,oahu0028_0060,oahu0028_0061,oahu0028_0062,oahu0028_0063,oahu0028_0064,oahu0028_0065,oahu0028_0066,oahu0028_0067,oahu0028_0068,oahu0028_0069,oahu0028_0070,oahu0028_0071,oahu0028_0072,oahu0028_0073,oahu0028_0074,oahu0028_0075,oahu0028_0076,oahu0028_0077,oahu0028_0078,oahu0028_0079,satname
1991-10-09 20:18:07+00:00,-2.2212328364191243,4.7924566857131055,6.4474836602772285,2.6996313770783646,-3.935993719684397,-1.9783836204589536,3.88455172329557,9.419300653793286,12.045759785795775,17.661975366790063,19.62701869350104,17.013820109168822,11.814231039439605,8.925750292874357,9.64133346765814,14.281430042201883,17.720428547503136,22.45189341073177,7.892982432881779,9.107161362085275,21.86434819141409,19.96800056790385,18.04536865961641,15.300317687398849,,-8.171395480298411,-7.795214107967344,-6.025578355272087,0.7759566790091746,-5.1148194633899005,-1.706880190082083,16.76158711366274,8.727124330412613,-4.885796360226597,-7.703485544824923,-6.333563708742881,-11.100685661048626,-7.234247409490266,0.3056746611066886,0.1993303284780226,1.8707992915586544,0.4019472475610365,-3.780977778861548,-3.356525518311532,2.6116559602020133,4.871661955303093,2.1447371349492017,8.058998223006588,12.05318155047523,9.689662151581333,3.7886299971195454,-1.0865419904493403,-3.322566050856272,-2.8867771284928763,-2.3108943877478723,-1.7500362265614866,-4.71007639494156,-6.520134401474514,-7.95033433094805,-6.611185641571344,-4.679589200651798,-3.3308572563962566,1.898482559833334,-1.5875793453626983,-5.28499352201817,-9.596112544986516,-8.489963807495396,-9.613048885473788,-13.104719724375018,-12.178199453370487,-12.747820605688595,-12.144887620696382,-11.48719436446908,-13.051662746168196,-13.787469996772142,-13.778601649634831,-14.702323560792342,-11.82167171545508,-10.5089162182859,L5
1991-12-03 20:24:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
1999-07-03 20:46:48+00:00,6.989256658983793,11.491406951668658,18.1131771410764,14.681066447825854,11.873410491498928,13.195123953007975,11.891579043762825,16.064058323363653,20.01594918585729,20.72347294209944,17.88651955131615,16.417382331404184,10.616421461542334,6.844735327125415,5.350284594283293,13.30206709135415,11.570411800368614,15.399157087907543,1.4453445706100054,4.564366113211481,20.307336998806264,18.319066850223464,19.795566537248053,23.094342032004043,22.80565567083324,,7.997689057037174,8.520134249930539,15.796288730917256,8.933130409355135,8.374169617001849,28.06922935009373,,-6.672741104509914,-4.534101238772911,-3.0489710228135967,-5.511754454897102,-3.986414461158285,1.6036278151906669,5.980481581760706,9.323446297056018,8.805597553273271,4.4903244210149005,5.548632282840638,10.50821644555573,8.428305870005223,5.716754236181663,9.638873437113222,14.30616379264278,17.93936450293257,15.857445150663478,5.597655185693299,4.022010893358745,2.08040070276132,6.06804828081083,5.539907609469459,4.304965732963973,3.6951975015864496,2.229144979997718,3.53212106681902,3.2634069634733245,1.56483774120878,4.21822998179743,-1.772219272035398,-1.5942664065301344,-5.286704440372446,-5.312031116963434,-5.950954852527348,-6.14202194625264,-6.017147193557966,-7.662423281637482,-8.886829186234383,-10.248304038860155,-11.264516648828378,-10.356791666395418,-6.163587651070404,0.4998673410747547,4.593913435488021,7.250818702962544,L7
1999-07-26 20:53:05+00:00,,,,,,,,,,,,,,,,,24.06970401875585,29.42772792041029,15.980465790081215,17.97661290043225,33.08474610735763,31.203431970537395,37.52350034361236,37.975336552343,37.562207355725,,17.75749658273448,14.792859484793508,24.71548887164685,11.244258285160466,13.938070076224006,33.91602693025213,36.8335851512682,,15.306830777107564,16.727371018373496,14.993961192936611,16.054647128230506,20.43963031819621,22.711318271483385,24.943904427229032,25.22170561075773,20.2611278145619,23.96980964811063,,32.32560122725539,32.22476292050444,33.812456528665344,41.01445646398813,,33.22858721875241,24.6852023535316,24.70575319933737,24.954129782141404,25.58240018712605,26.48215169221434,26.46712820989338,26.35786138881562,25.878903149734995,26.68297757844244,26.163416761375075,23.540882116638127,24.30110010621168,19.84077385237285,18.98909350173772,16.269560490419337,16.66685970576205,16.521245865381704,17.70845166949632,17.663986615854206,13.058123879125848,9.94667686428198,-7.451556517755036,-10.273345877157572,,,,24.674951886559032,27.389085120914764,L7
1999-08-20 20:46:55+00:00,7.284264948230585,8.550677557571273,8.942836000885796,9.470115359685863,4.187789494020756,2.435763979483812,9.784421681581437,13.198687031427475,20.806542540779034,23.610573769457613,23.511690960638777,21.67042693185733,14.852915638689725,10.10405851624541,10.637059679877304,17.93374360777434,14.812394626672402,18.554695555559054,3.759859646607208,9.124828211763152,22.504705342830025,23.70566741019037,23.18824033003805,22.39322772791428,18.84713885053464,11.993944260966174,,6.493832904348038,13.711672507491595,6.363611695087945,6.722187364279911,27.51112565965504,17.470845517074064,-2.663269516879379,0.1585210718126881,-0.0874128770294269,-3.677483540232005,-0.329562456016456,5.66574992113195,12.584922834945845,15.036990124519413,14.874708896025313,11.80017579298598,11.196004129842352,11.843776138495071,12.56363751791215,7.9998212758564655,13.539947665993497,16.51911632704042,17.040279499640338,7.531087818050842,3.669484578388545,0.950463611432666,1.279923144360772,1.7133098290443527,5.048211776079442,3.8126025367773417,2.983699688309361,1.9671408197696545,2.7787979460258256,2.267795171586326,0.3949892685313714,3.484138168912799,-0.7787893131673334,-1.9763533975847145,-3.774029631596148,-6.259971644524007,-8.679951508263896,-7.653977096711388,-6.594101127301598,-6.353795495009188,-6.027830568205983,-6.180500496707173,-7.244476984727203,-6.867014154676181,-6.237303561968123,-3.3523529034397965,5.028498338561893,6.814043411284858,L7
1999-11-15 20:53:07+00:00,7.58341584230855,13.605477724798709,17.3831681780655,14.695533811440203,13.87020697267575,12.060790777896958,15.77450939131868,23.25350048929232,24.449819880261025,25.91277508558117,26.581404668552,23.776128961556072,17.21112149943822,13.271254410249302,14.276244260411936,22.64850789918032,28.20381926927836,32.40855278423707,15.294333146939389,14.44470342588736,26.009640848348983,25.36453249395656,28.71373220068217,29.473898422777843,28.24104997528118,,8.30560884623803,6.83547897709421,14.955018136796213,6.902193830158257,7.272979390973991,27.74104216139764,25.64451598559812,6.54095372231506,6.041682832585249,8.059950755721303,4.866051200432159,3.9609768130283713,8.69788589583165,6.590139787540358,8.651022687798926,8.384846592068829,10.232505469231397,15.262673714297502,17.07319707951978,16.639209383635365,11.608905550453954,13.26230317557814,19.358600716238325,19.535872629540425,13.717338683082737,5.473917810946568,4.018951676914327,4.652777094387507,8.641697209324462,10.076939992405162,9.929022367926333,9.456576820684766,8.723839803605642,9.606894273451353,9.641786560384404,7.242106806283652,9.227490988110958,5.2357054995585175,4.161557295503205,3.714751324090346,2.5331495889013182,1.0770870094417284,0.563684165259243,0.3035005795145857,-1.533447866455984,-2.1910088388204327,-2.240695756205412,-3.039328640591438,-2.5804131473509937,-1.3726123622365387,11.318600675700932,13.600421617618366,14.83156906377686,L7
1999-12-17 20:53:11+00:00,10.43516708138319,15.756537054427971,19.433385291629587,15.89573379549404,9.371922902770129,10.90467384436714,12.223028863745744,17.289157391533433,19.33606357554502,23.0509261118282,20.49272652995964,20.936387098810737,15.16608897756266,12.656393693934737,13.285128758299583,19.235333904835272,19.180813141490248,23.26843898181539,8.618095320498838,10.477007603111527,23.29484507972486,22.22010908828949,21.29426434830692,21.303340148706592,21.363759398675136,,4.544287244150283,3.621122524619069,11.6259845384164,2.4427056237097804,0.3271029211901477,16.885013600923003,13.91623199631723,-3.640096859444388,-2.3161236577464472,-0.7620745543295722,-3.908977997142701,-1.9380706764950053,2.324228586739672,5.723338423566927,7.567078559104473,7.980892711861635,10.247972093959111,14.189709882427149,15.425610079121284,15.47819790512075,9.017001124359732,10.22471741461758,15.465133655034345,16.047954761171447,12.22385917086148,1.2562862221669586,0.9527958352084211,1.2826704109194291,1.8147408735038155,2.5636884915705127,2.0364064618345057,0.638583155483754,-0.1031446977979908,1.489719432769156,2.204124031074677,0.2598970444188953,1.3745506575467237,-3.258684824216032,-5.214373327591012,-6.144936415110996,-7.408709704352059,-7.405043902158141,,-11.249121680859751,-16.406591670849647,-19.34316020161344,-27.344274185758312,-16.983927312833558,,,-4.455554332753797,-0.6310889048858606,0.7840075448720536,L7
2000-01-27 20:46:52+00:00,3.278376421518764,8.757914015287076,11.846623449855,9.916247559892003,5.855826976313045,11.893851006006429,10.801773895880926,12.967210526986443,14.42829582292376,16.067168891943258,12.089302756646864,14.51337821372984,8.45677453644322,6.190160958590852,5.256366460992701,10.03142683370002,12.836083146432324,15.95623263677386,0.0110339875287747,1.9890118659195688,16.12065754307055,16.703171965861394,17.73934513511474,20.28743297402579,20.35522767539452,,-0.1187321726843919,-1.6991193631297237,6.4016690961321245,-3.4923792982166493,-4.031500148974828,15.403776326744095,,,-15.059011893447792,-14.94895200807482,-17.524390753528635,-9.500942134339985,-2.923322698860217,-0.754563804865941,2.771566219813045,6.91689671406146,5.580075708424148,9.10827434723624,12.452367945611432,10.614224543669575,9.96702843635158,13.454187757239971,17.192141390046146,,9.08116348894517,-3.2855735014826486,-6.879594710960971,-6.765335876777227,-6.0266817401853805,-4.071986751616872,-4.518851697807625,-5.047672975718372,-5.812331207669915,-5.291949251390521,-7.007066266015801,-6.887079988164704,-3.9647081422185977,-5.86548150448767,-6.406713588384435,-7.412839892400223,-8.654873439140678,-9.246077343346746,-8.387593478141309,-9.719806230433967,-11.378241205403828,-12.391268424520373,-13.508043713351952,-14.41279996635891,-14.337303150768165,-11.265052692865606,-8.135838702328533,-0.81487528569626,0.2317288164730025,L7
2000-02-12 20:46:47+00:00,12.082244336356672,18.61049322417289,23.709063942479943,20.187499582040275,14.859581074549896,15.354727747240949,16.547541808164915,19.545784706628297,20.599463860207727,22.01362387517679,21.34299466733203,18.809073962489755,12.843581768368985,7.9147337789529875,7.834176191362518,16.194452890820344,13.79999513700375,18.51286789695741,4.28493663490381,6.504859982029272,24.579853183707613,23.39367786753497,27.212836762008912,26.820901264818183,26.18815210928549,18.549247126723703,10.084695730108884,8.757887101947915,16.572872660839657,2.452149335432137,0.9629536012279676,16.967932348525096,12.889692630432274,-2.5180579206106746,-2.8764276688395167,-1.4932083973320882,-3.870982189425782,-2.462861732745454,5.2442376154617385,7.2546201979419855,10.967889650128646,10.596276938272275,9.680430702575784,14.38640050326631,18.013925265885277,18.257839310339044,13.66333303719383,22.80412204870101,24.534643177364657,28.77010213308005,16.702198118732397,7.341133019700591,3.4464080057670774,3.755362222794134,4.405527266597808,6.728546711492662,6.509085660125145,6.247201465104473,5.272478601713631,5.581174331760065,5.2781739860908905,2.875675281435215,6.72957228188486,2.28198641626266,1.3207138742968567,-0.3095391613779785,-0.5576161468522987,-1.2737406687748578,-0.1848007501075541,-0.1255729548722861,-1.6493948095923634,-3.5993173978750264,-4.674266130266039,-5.847493143155107,-5.708992656623533,-2.438921589604394,5.115930341961287,7.2545330268761905,7.592231322852323,L7
2000-05-09 20:52:21+00:00,,,,,,,-2.15044382693627,1.82849909913827,,,,,,1.6824934919917007,4.146962624424036,10.08058785607002,12.489403429175804,16.298147624677174,2.329753879406221,4.666578804780677,20.42680157880257,18.63137242668094,22.05891710973101,22.079244058061857,21.088951846700272,12.385696856275803,6.15447394807177,4.100730834370921,10.853221316998283,-0.0275448786939609,-1.4686464624700566,,,,,,,,,,2.506769871171495,-1.9705408585174595,,,,,8.84388950416155,9.723011962615512,13.36683425462962,16.20107230717356,13.589127053727596,5.266283162172936,-1.7885122342542328,0.8859671902097368,,,,,,,,,-2.6138952211004423,-7.439100849730841,-12.016367833329546,-11.500135028914451,-5.52072214713969,-5.742430858443644,,,-9.25892681520427,,,-22.196151330439893,,,,,-8.886538102888132,L7
