dates,oahu0035_0001,oahu0035_0002,oahu0035_0003,oahu0035_0004,oahu0035_0005,oahu0035_0006,oahu0035_0007,oahu0035_0008,oahu0035_0009,oahu0035_0010,oahu0035_0011,oahu0035_0012,oahu0035_0013,oahu0035_0014,oahu0035_0015,oahu0035_0016,oahu0035_0017,oahu0035_0018,oahu0035_0019,oahu0035_0020,oahu0035_0021,oahu0035_0022,oahu0035_0023,oahu0035_0024,oahu0035_0025,oahu0035_0026,oahu0035_0027,oahu0035_0028,oahu0035_0029,oahu0035_0030,oahu0035_0031,oahu0035_0032,oahu0035_0033,oahu0035_0034,oahu0035_0035,oahu0035_0036,oahu0035_0037,oahu0035_0038,oahu0035_0039,oahu0035_0040,oahu0035_0041,oahu0035_0042,oahu0035_0043,oahu0035_0044,oahu0035_0045,oahu0035_0046,oahu0035_0047,oahu0035_0048,oahu0035_0049,oahu0035_0050,oahu0035_0051,oahu0035_0052,oahu0035_0053,oahu0035_0054,oahu0035_0055,oahu0035_0056,oahu0035_0057,oahu0035_0058,oahu0035_0059,oahu0035_0060,oahu0035_0061,oahu0035_0062,oahu0035_0063,oahu0035_0064,oahu0035_0065,oahu0035_0066,oahu0035_0067,satname
2000-06-19 20:45:53+00:00,,,,-4.632467490240755,-3.037233936558019,-4.250808348967942,-4.598809197898282,-6.245032341512795,5.212357654132878,9.4284058581565,4.041380053878035,3.183490748885463,1.3228375579813854,-2.619841787768012,4.385798978939507,5.274108879494959,4.446572275722369,3.893289410806135,3.701711218062238,2.0859428404447176,5.394947122181486,7.332900846627519,4.999527100381146,4.042674906807308,6.5474603767525394,7.740972148333833,4.169639090738668,5.438453508312536,11.57157984881062,16.030589879528804,13.393936183387046,14.407137245481982,10.051948367426917,8.079354739151308,-1.7018312993646152,-6.00995214798453,-7.998202753330394,-3.30451623091688,3.654017948554321,7.756142573544439,6.387418474814767,13.488195766859516,2.86936888203976,4.328511470787975,7.1291250112917,3.832253679545168,1.3956435972938888,2.2609964591013583,4.683379352164115,-0.7040663753615792,-8.763000340038648,-4.162599373368488,0.8623126844347997,0.0965146755793622,-6.519395590117449,-8.497594768436425,-12.738351498555216,-14.54056421573125,-6.611283486608324,8.042638646541564,9.31944108429176,8.635509881234862,12.647345978299851,9.27017776344352,5.093975670298759,3.743095999162753,-13.81543007379736,L7
2000-11-10 20:44:23+00:00,-0.0127586189583801,5.787980545176711,4.9921780050718985,0.9519599189986389,3.063546687769519,2.9159459822161224,2.9063812009052867,1.9537326604403864,7.977755048365263,12.280705908934408,14.434753736124284,15.601825225443168,15.181712552920285,7.458025195520253,6.7193353126328175,6.26351148838276,7.504247810650351,8.458134825734408,7.369692315435439,9.134545401580258,10.052785395643353,11.764010278051275,10.230015318059513,5.660558432641618,4.821037329930735,12.366268274303224,11.914509749250348,10.059618812072117,15.944860626889312,21.14494577689516,16.068156919497486,14.64197181371694,9.935594217880166,8.179653129052422,-1.7168421340675983,-6.744180079220233,-7.263783050988839,0.1226557273232267,7.676624365011707,11.9778694788827,14.185693329933056,15.026018038820578,7.218745660067706,6.741475415288405,6.943429018244681,6.116676179989223,9.159883225124968,9.64704323800851,11.361692239061028,6.641237599652377,-3.711475458212736,4.770946667908194,4.05840267355909,1.1389466318220791,-0.3308194083140108,-1.4387021728881144,-8.93559483893642,-5.798333554836503,5.790477295369246,18.485706390855103,18.94277925208768,19.15540247855904,16.130815985567455,13.452830424983992,12.054534054992851,7.069963612594484,-5.646569699409542,L7
2000-11-17 20:50:34+00:00,,,,,,,,,,,,,12.508400102112846,0.3538836996236671,0.8875647720168394,1.7487589414651217,1.0506655017585536,2.879148389719825,5.165800413766748,3.876996825229339,3.889300156456054,8.051460656726286,10.731900013171268,7.1620142856974685,2.685148499787088,3.730101798605185,9.452775172712585,8.879969493217574,14.480581846654411,20.18767260221379,20.780739321354503,12.90223349947272,5.866842373524021,5.2755720551433445,-4.294798216157924,-8.640937256746708,-8.938646191918743,-6.317611134377776,-0.3723520908130469,2.037499514107952,2.186438069795153,5.5490378335009805,2.3777738639127737,4.385910927188947,6.155910280157956,4.272611549902154,4.377014291224411,7.365585621471835,13.106234971000378,6.778383658785939,-1.330456127934793,6.611824053921778,5.978833214770896,4.01566421244882,2.9931919687322672,1.7145708389218604,-5.103446042571356,-6.248922790200009,-1.76227507527736,8.16853562053988,12.085732680870883,11.72939129041112,12.44132573099821,8.40535045289226,,,,L7
2000-12-19 20:50:39+00:00,-3.149788700921483,1.2646280626680455,-0.576780764955493,-0.1113325371547051,-1.1270700609501985,0.4859455301449888,1.5087935023399095,0.0695630719511162,6.442317102614492,4.764292876674844,4.332036700363968,11.990785030993614,11.655443503861123,2.585373542305391,5.443638793132905,6.049492402283537,8.23990207147034,8.264144863603113,6.611899955505418,4.793530989790032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-12-28 20:44:30+00:00,-3.161370897925508,0.7136203234276448,-1.3607041959155164,-0.7002844779862046,-1.94502967732684,-0.7763360064320993,-1.2209810966078396,-0.6534018760729974,4.248175509691496,4.084364044838633,4.0010135543004495,8.869426442847484,10.829606355449725,9.923955591541109,5.416471864548839,4.195315233440546,7.01734725834439,8.026426907902195,5.532277550655024,2.5804423557943577,1.2999636205564151,3.932405593432723,4.069779306763135,2.718317661587144,6.918980950546146,8.44910989469723,7.175298748507895,5.323988109976234,10.587399000478088,16.571663641063665,14.418417267439551,16.16030752273852,12.482775349026772,11.47861609349888,1.293917389726233,-5.377675652805012,-4.06605141501452,1.5684222006821789,5.944297195971089,9.24051436459158,9.725224453379091,15.744160246082629,10.334550783525996,11.787591528267576,9.049983325822412,4.07566642504872,6.4936850272856645,6.7989323514992535,6.645596738623162,2.9497556647521392,-3.979097587597412,1.9542052350187409,6.863889919251051,6.583752295884235,-1.110600590840917,-1.829933701548622,-6.744891228004772,-8.608099525401213,-3.2475443087121323,9.432787311773644,6.955502568159755,9.796541823247116,10.742595063452573,9.349164885680484,8.005630799200166,4.010626405060057,-4.7251188788754845,L7
2001-02-05 20:50:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-02-14 20:44:29+00:00,,,,4.705780603344859,,,,,,,,,,,,,,,11.65631413711792,25.84030547666952,,17.84828749622994,16.47048093070296,11.706454171242084,,,,-6.564213547813914,-0.2034533452310403,,,,,,,2.546028901662218,0.999616035610472,-0.7642355502297922,-6.854266057493113,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.423422467457193,L7
2001-03-18 20:44:17+00:00,-1.6375702343392209,2.066608037054998,2.02004792368846,1.3570266658496393,4.404972996535404,4.703066931333543,6.689921653189503,7.356730757543298,7.865801002766821,7.238074955609756,5.858056904725187,12.08956923834718,9.339574843436155,0.2582420165109959,6.524581204134021,5.961552141094371,6.594517928297103,5.745287346356337,5.705748643330958,4.891981130646616,7.788427145041288,,,,,,,,,,,,,,,,,,,,,,,,28.20993734356356,15.647686756927872,8.412057127839743,8.753639766912121,9.289072426728406,4.271192187421059,-5.027376883037055,-0.4656745402775634,5.825615222659438,4.159080646958588,-1.9248242399506967,2.252355830505509,-5.820271557114712,-8.459766251213619,-1.6775342115727858,13.352400106269805,13.143934126377545,11.377577647118656,11.886596582716043,8.915437064288605,8.483141601962926,6.445031942854181,-5.1951210625201,L7
2001-06-06 20:43:42+00:00,0.8099797816896885,3.2102957393347014,0.7588906877617358,-1.793257903564039,-2.078152706423831,-3.0412849070131456,-3.182481034018969,-4.060398052353572,4.767842400109587,16.409412569330794,12.671490265581388,7.752346667750499,5.050284151192746,0.0268828436230716,5.926196336642026,4.0275533358562585,5.40265516879832,7.700147775199025,5.600275363751092,8.036733844663994,10.642791488016288,10.931439534382095,12.68951034632737,9.308824718816526,4.27482922267101,7.951321906384103,11.10243302015949,8.060313474623316,13.380144942843724,18.160977071966343,15.210034830380176,14.869121704292164,10.800993146761735,10.28229024060425,0.9478719475945504,-5.676393032554526,-4.383399480368584,-0.0037764586458866,9.50074787864295,10.734786643855744,12.383529874507696,14.535364021545409,6.362135761574323,1.9334482164974685,3.0957828978213024,0.9227369479195116,1.802301443602557,3.106259153334133,3.4658074799333862,-0.2253632296295815,-8.654923930883498,-4.888527579496826,-3.01494468972082,-1.1698724491961725,-1.29017422402699,-2.8887866197504186,-9.851967762822728,-10.84176965462073,-4.334815970579281,4.676599443651601,11.109922872556982,14.299564265817065,13.692029129401844,9.607147054315488,5.790411788790814,-1.859496246644407,-16.73783206786128,L7
2001-06-22 20:43:29+00:00,,,,,-3.6862290218608895,-3.956548497370911,-4.04269777978876,-3.807477255965644,5.889065831966693,12.186511782504628,10.650762500332643,2.3509398283778924,2.362687234165328,4.151390040416388,7.665801294350988,11.50124856271427,13.271964175846495,11.640804557494018,11.415816234065634,10.62496135332714,11.880224000214325,11.500078496086228,11.401106895240217,12.26591829911956,13.044230263760287,10.686132638182196,9.003442846059675,7.861859480823398,12.232646060379924,16.224009888568695,11.265073801623108,15.47417073344836,11.202558829886092,10.497490989120504,3.5851118715086794,0.3779065686009732,2.8608463385285527,6.9381250302029365,13.549131217448394,15.17715059328408,12.743465172491232,14.300816336958269,6.163200054439511,4.967389892515456,4.7698172648295145,3.2897320596265627,6.311780016142794,6.822303838056277,10.820225328355196,5.313135299804706,-6.498074501261783,-0.9421826421712862,6.529840419145923,6.87888589875487,-1.8700099616101653,-2.813779172504909,-7.047339131597253,-8.980374370581606,-2.081275849604012,13.926556635311162,13.501011999556642,21.683026331297285,18.58060870188241,14.860437525750374,6.849012412647728,4.074848620884996,,L7
2001-09-10 20:42:38+00:00,3.189328858404812,7.97470467833932,4.829897042895135,2.6279129092922364,-0.1749220615562319,1.5538772547529496,2.854448078892583,1.4938831721952488,8.63529160347529,8.818337870594162,3.853036903190416,-2.5979906730757296,1.83980361611542,-1.223839200723367,2.316678559127704,2.64937971469819,4.6758334284396685,6.602288290861514,5.307767800803463,6.032762125427647,0.8460372970653992,4.211236862064089,5.822853940018353,2.7536606322280104,3.421077340583333,2.717018419823182,3.4392940176667985,5.718642481881554,8.801688152089104,14.221283694165727,7.983103435048198,1.136156953034517,-2.1370837188032548,0.0601708001096259,-5.805956127362082,-8.242148835035183,-9.074073244027833,-4.965297643210366,-0.4081920067417621,1.976662324218664,-0.7467119560617534,-0.2539209234373574,0.1653919555826477,2.951441514193005,5.352744632993825,4.861991070891465,9.939213097785832,14.223733137727976,19.64723846318004,17.2434989270357,7.020621425263196,4.3828538332998175,1.8000996524411426,1.95374103236618,2.401524370410355,4.314346577027694,-4.556175734717183,-7.966372752065039,-1.175331770713347,13.333894696246512,12.240132918519302,12.208787280577088,11.204369895690643,6.418681875582658,4.617545913896864,2.093414721421341,-6.978657456537308,L7
2002-01-16 20:42:50+00:00,-1.957771132318714,4.043214620516356,2.8612023946983363,0.6694629526352619,1.1446985418515867,0.480839905092567,-0.1253803915267811,0.4268795327239564,3.068384985049876,1.5185809587804768,1.6210499877390503,9.177802198823874,8.640317412637271,3.363885017972923,7.143899179639775,5.764648816264072,5.846028216463261,4.64607409472944,3.571532910554852,2.2849809061912985,-1.8248948359464223,2.5515445681955784,2.748666367678149,-0.3850194122438874,3.427134535247782,7.394081356772866,7.481055732198649,11.466711153676572,16.518723988286702,17.994174399156847,13.990751426244463,16.55351796647168,13.422634246608595,13.65869188058571,7.530206374708258,4.295465535778786,1.0184776139796816,5.368663642486465,13.24657814427996,13.480785295606251,15.320480447511736,16.963195965744944,13.0152670824527,10.78427684820437,12.993461250653704,9.961403831279124,11.141970713882683,9.545184877169,8.657615540123908,2.7823444072447763,-7.297992171107427,2.6060379848608,4.641134485629107,2.5948287204219667,-1.0306648382727723,-2.3434930573526054,-7.893290907472761,-8.46317267783262,-3.8918717334669446,4.769325511106119,5.765533407816077,7.328775237064421,10.595726714554251,12.783825018842126,14.417501652928111,10.200155687354352,0.5023320942336985,L7
2002-03-21 20:42:50+00:00,-3.9673419885090855,-2.650609597036189,-6.145212043925877,-5.466949080469357,-7.201365434649011,-5.207802418940352,-3.733570231988728,-5.503467103813412,0.3116514834646593,-1.6302677013614528,0.350359546973761,11.047294295804813,9.519380259215444,0.6551651370704348,-0.2544092625156744,-2.033870354197822,-5.076819947785866,-5.130959172724383,-1.8639688375128096,-0.4952395403307208,1.2236152461518,4.23965006169478,5.029697401003892,4.15469482254945,3.306028104569348,2.221409328989924,8.576689244580125,7.262586944304889,11.952791097436924,18.129147156856742,19.346510257623045,18.45271976600376,12.995320123356096,11.218515183553231,1.516615853571563,-2.0248572845496,-4.550095590708909,2.842102581666837,11.763851398923272,14.5200073826461,14.354361724377783,17.033072085210115,12.24836403648992,13.295823398408505,9.92105629178329,1.391951875900025,3.098022254893648,4.226571850681109,4.292789350034619,0.2176661944246354,-8.197574293521917,-3.605100125569968,3.4414134195242965,4.740529203541639,-2.7977692260264058,-1.8399218464657232,-9.298118510458108,-10.276159011973848,-2.8715909751543145,13.447992380863178,13.124845013004403,10.446647160193196,9.120437376062924,5.21574208090974,6.375438253614957,1.7479673717920408,-10.464431276450291,L7
2002-06-09 20:42:36+00:00,8.492454506276964,10.574937537913538,12.070012294251406,8.966391127193074,8.952749554254314,7.742426361188584,10.46686001042481,15.245293106125471,21.46554121311325,22.36323295316829,15.397942337124078,8.68426940593211,6.7962332086109845,3.956524549461804,8.85818633433853,9.211330634357438,10.002367437186752,9.313210230692846,8.076777626643828,7.476544728495834,9.349994325175794,11.054191826868722,9.548943558399662,7.202507756918116,6.87375166772492,9.077109744798134,11.509371530375343,10.277506284787778,13.304132189781228,18.67760440653003,20.301465195072943,16.562962462125228,10.97210611714775,8.7880436865428,-0.5847599931433582,-2.757468854219216,1.638612358007602,8.59340892363382,16.410332638086125,17.68124810047128,14.61294993987232,19.87439405611891,13.92215649447325,12.452364018395436,15.629781979744571,14.516933751665682,15.906338675741296,,,,,,,,,,,,,,,,,,,,,L7
2002-07-27 20:42:18+00:00,-2.03195174494136,1.0235458158142197,-0.9706223466981148,-1.5327935352615931,-0.1117649542313299,-0.8065498666005628,1.219149686053448,5.796334310614892,14.710177899652326,18.41140270075448,12.302689537242111,9.232275114263798,8.218506065865343,5.35146906134872,10.862766972614144,13.88237163114128,13.496729487236475,11.959581723474368,11.085337467817457,10.980339425903354,13.96555365419125,12.49309185663716,13.58571171563737,16.451043706820887,14.554429044820129,10.916280418865131,12.092914521345191,9.758647374746122,15.056439177089356,19.56937508455852,20.44681840360253,18.79546348535209,13.28102501287914,12.909939542100982,4.463413731432809,0.0193715230364261,3.659078521888641,8.246287749326411,15.46565870605361,17.46495895343185,18.402986233944464,20.189243181211868,13.170381542743431,7.963622180937195,9.076763186895707,6.066107023889334,9.13429290018614,9.975027934954642,10.079014768238306,4.454241388791758,-3.1459238739141857,1.502176119104536,5.944808573589523,2.9259539399297263,-5.67413049154689,-4.971655988428427,-10.02703210572389,-8.920811429275807,0.6824116143674952,19.726110801194583,19.21018449789099,16.1825189548637,19.04734887667332,19.40922084717776,11.266614727508372,5.203212100137314,-5.63828691404531,L7
2002-11-07 20:48:07+00:00,-1.7090729506264528,3.783979161636776,2.9636703422646704,-1.856409633534074,-2.941617401625045,-1.2404805636919958,0.7780559255522306,-1.0865864007921322,4.589366295352367,6.383540592877555,3.499176553892536,0.2376199390657626,5.698860307769692,1.2822063687846494,2.0007071003218435,0.5275374260777641,0.7586804823819799,3.508577953912987,4.206872107621948,2.4348688827223377,-2.293680414236146,-0.8312241776135811,1.939382765971012,-1.2199367471317577,-0.8761096898202039,5.2958512403674405,8.348025458696988,6.805194918130507,9.81293213343764,14.377114322193378,10.519599432534855,4.078457766039872,6.293203389045409,7.555783427844677,-3.19927589746408,-7.344874310738021,-8.16359905804067,-0.2567659339703103,9.38182326557934,15.765119062633133,17.692733218988437,16.577534255812132,6.018978803821852,4.582863638514166,5.152796334555767,2.374505025827357,5.351941692592906,6.378827794160635,7.568308267695659,3.2953491802397856,-2.127705748598085,4.915167897636689,3.744335726085112,1.6365676361716592,0.6496140756224948,1.9909359632442551,-4.799765687247415,-7.713358707381726,-3.991856910398166,7.056834779529179,8.727174513360662,7.7958224235764,5.884239869051331,4.881835743082053,6.397787719096581,5.318770642324442,-11.72443574342586,L7
2002-11-16 20:42:04+00:00,6.1539344976514565,10.246981157563395,10.849918665354847,5.6400216191850285,3.4734809716388364,-1.0546909494656156,-3.8330691437761457,-8.967953340541047,-8.548736219983878,-10.996313340493671,-14.044936834952418,-18.21618952780157,-17.670866143999124,-16.026984783503806,-15.912360898321928,-16.588597921629987,-17.799464815930286,,-18.28558646037478,-17.105148110361114,,,,,,,,,,,-14.72582098611615,-16.441675420906115,,,,,,,-13.311749965606978,-12.865631329305067,-12.935436587414102,-6.890571166940322,-13.249174059486608,-9.585477597146587,-8.747051141086855,-4.362695415866704,-0.0912045153126959,6.190416186579683,12.513534326763038,7.125881427393328,-2.039478209355951,-0.0545564930453561,-0.2788091642933519,3.594997377922277,4.924110837861183,7.872988059039845,-4.6639440420929885,-5.2814404075811305,2.0399993726752585,14.966303878625736,15.242487086218253,12.84203343900089,13.29673549028323,,,,,L7
