dates,oahu0099_0001,oahu0099_0002,oahu0099_0003,oahu0099_0004,oahu0099_0005,oahu0099_0006,oahu0099_0007,oahu0099_0008,oahu0099_0009,oahu0099_0010,oahu0099_0011,oahu0099_0012,oahu0099_0013,oahu0099_0014,oahu0099_0015,oahu0099_0016,oahu0099_0017,oahu0099_0018,oahu0099_0019,oahu0099_0020,oahu0099_0021,oahu0099_0022,oahu0099_0023,oahu0099_0024,oahu0099_0025,oahu0099_0026,oahu0099_0027,oahu0099_0028,oahu0099_0029,oahu0099_0030,oahu0099_0031,oahu0099_0032,oahu0099_0033,oahu0099_0034,oahu0099_0035,oahu0099_0036,oahu0099_0037,oahu0099_0038,oahu0099_0039,oahu0099_0040,oahu0099_0041,oahu0099_0042,oahu0099_0043,oahu0099_0044,oahu0099_0045,oahu0099_0046,oahu0099_0047,oahu0099_0048,oahu0099_0049,oahu0099_0050,oahu0099_0051,oahu0099_0052,oahu0099_0053,oahu0099_0054,oahu0099_0055,oahu0099_0056,oahu0099_0057,oahu0099_0058,oahu0099_0059,oahu0099_0060,oahu0099_0061,oahu0099_0062,oahu0099_0063,oahu0099_0064,oahu0099_0065,oahu0099_0066,oahu0099_0067,oahu0099_0068,oahu0099_0069,oahu0099_0070,oahu0099_0071,oahu0099_0072,oahu0099_0073,oahu0099_0074,oahu0099_0075,oahu0099_0076,oahu0099_0077,oahu0099_0078,oahu0099_0079,oahu0099_0080,oahu0099_0081,oahu0099_0082,oahu0099_0083,oahu0099_0084,oahu0099_0085,oahu0099_0086,oahu0099_0087,oahu0099_0088,oahu0099_0089,oahu0099_0090,oahu0099_0091,oahu0099_0092,oahu0099_0093,oahu0099_0094,oahu0099_0095,oahu0099_0096,oahu0099_0097,oahu0099_0098,satname
1999-12-17 20:53:11+00:00,,,55.821531351234455,50.70417896773682,49.009757948285085,46.89893542732949,43.04761720883264,42.79436334717985,43.27114449557402,42.87602882205974,43.11150422084678,42.03221321899052,49.4316051242141,42.58137717181401,41.80212228542848,44.817398620721086,41.41801733440171,45.82121286906381,41.5810997530437,40.50930170105792,43.07503618244621,38.36755428680709,40.99086315307553,35.357575120363286,34.536978607229486,35.48418807992899,35.577579804408806,41.56139918009633,40.064183440452645,38.117057783761645,40.60178154379232,39.15537558614124,41.96326555380278,42.42736540597018,42.44773355364645,44.120791087938656,43.56580050258231,42.726589831977066,43.16240608738956,43.85816150050675,43.911361755032985,43.41460929864394,43.39569458870882,42.92259824533626,42.65190832448798,41.72284791257383,44.95900910496572,45.80184076144013,46.404771452213325,48.551119700321976,49.78178565722872,50.94920683707261,51.312345923988296,47.55463985445661,43.33200819085266,43.97416765003642,44.67159372526493,46.64589421991303,51.1684349597092,61.17143504916069,72.25575999076082,78.38307455915385,61.8538191783813,50.536787359522535,41.66586661228841,38.6438247074746,43.329827501827424,48.41783128279903,45.174924352127725,28.76004879567741,21.30557025934683,21.574876091276074,24.26025805213296,27.284089419184287,28.04782616677448,32.09974630401698,34.924353203809765,37.90870047406085,37.11218767065432,34.3185929386344,26.980355707146025,25.841055633413145,25.37344282512733,27.20963095306173,29.130394119689047,31.850647594856767,33.71174201517732,27.895460262330488,30.13870017654985,31.44148888461717,36.4401623269422,33.21235153122622,31.1701724254138,33.571219630415655,25.194194795239124,26.09736322561187,28.12914662741513,26.6499714478902,L7
1999-12-26 20:46:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-01-02 20:53:03+00:00,51.47719282581988,62.69300243660186,59.63255411662114,58.0464401953723,46.887473310739,36.04349991666842,32.2857179556302,29.150977589306585,29.466346001448144,32.40787641001566,35.21704889437912,36.17521395005999,37.255618545626376,36.701057022225136,36.32661510365861,34.6505488472103,34.11317042076876,35.90839819848529,36.80369774939419,36.91582810275538,38.75312520958933,40.200731315240986,39.3721804671505,38.79298033804677,35.635915495222534,36.68908868791911,34.752986508195015,35.94433547409911,37.17886934218279,33.08160091323524,33.33782451354668,32.089472238997914,31.008931477659804,31.60937736287829,37.27272202098742,43.705575172841066,45.53226805274754,46.02022508146504,44.90517673429807,45.47314634672721,45.770570205306704,45.08364084814681,42.43296812882026,39.66471419378036,39.16993188662529,39.12528951824584,42.47860752285065,47.60925404884964,48.946935467474496,50.21759294274257,49.39517776113001,49.06340858373108,46.51796526561734,42.27733561754643,40.599286527182485,42.92331653331065,51.32057612986246,52.77503334497661,57.55356735235589,63.96599849771633,68.83483589625318,64.84996997885146,58.11973589450184,50.9651490651979,42.88585956705531,40.04034206738164,40.73188170660592,44.87735867540889,47.26505068929241,41.02595443705337,35.50703970879972,35.983294278916816,39.78824869741665,43.66391863478138,43.998188902212135,44.28775099284716,43.77739689356766,42.58158688247388,41.6853458238794,41.750710563962485,41.55720483791809,43.63645438144157,45.02612187388242,46.33938962418431,47.01088898366916,42.52018558977866,43.643229901250336,35.20607849629943,36.589794346603526,40.45193536985136,45.45184197730467,49.113374519031495,42.66868518398586,44.126539103904776,34.14490767508714,28.716962454144014,42.42611752933526,38.71603695140845,L7
2000-01-11 20:46:54+00:00,51.82716435085983,66.80878394569629,60.66894206450191,56.37276462458079,48.54112357300199,42.33490936258263,38.27769761952218,34.63538313878352,35.929862465023064,37.027761522914936,38.27074071907671,39.05442663155204,39.60899626626378,38.0267765125752,36.6440450824025,36.35037007192565,36.8902897996884,37.910725862903966,38.76590329519849,37.6880553444089,38.05181630373525,35.18933929834645,34.70834515606038,33.72418542923316,31.04806825112261,36.29621659480192,37.26425178357372,38.63225189340948,38.64546774558422,37.41451458298879,37.09821139107069,38.43358508469526,34.656335203721795,34.41292607962018,33.49111885449256,34.12043931877179,35.70909177257106,37.82277128397728,37.125253637758185,38.50054675082576,38.92041797322381,39.65178090989738,37.322765213718775,35.080910972617,33.51357156109598,30.184085973986928,34.235564776915,39.30982912223735,44.506361217853616,46.62472565547447,45.40746239979368,44.37583454112709,45.13112653712769,44.35473150742161,41.83409205023408,44.18519722500837,52.031244411227405,52.69878052365468,56.66842830452941,61.81297611092902,65.22020463566322,65.42379959780966,57.2387114063426,49.154116764077216,39.8908418821645,36.19840687492167,38.91924179382362,44.42096431272864,46.27989473379583,36.730089730243535,32.60028696652415,32.79158908708745,38.49173994820435,38.816961495125575,39.18418938815235,42.075815766216046,43.45553480512445,43.44258305168994,36.37405982051066,35.03046412252569,34.09632081839134,34.37157730111659,36.61169407078727,38.45798384932574,38.9899011972203,42.59992042508125,44.52353200890461,38.17450446955012,33.257166393237675,34.21085477633914,39.09752908707053,39.54917615401461,39.96527835610447,43.36819134259933,37.86322392358034,33.124515994654715,34.11095308649071,29.429031479628136,L7
2000-01-27 20:46:52+00:00,42.989118906041455,57.21051325871661,52.02835032047178,47.95801200938825,44.42308501978056,38.62398482870682,33.842653371364264,31.350592872837684,31.56460905023008,36.11897252535927,38.80295177393902,40.12125281931171,40.45779722845349,36.63382767493932,35.00639728944439,33.629479983442344,32.833404710612754,34.564928423316296,35.766920155602456,35.71427241434425,35.7090662481014,35.245264065947794,35.47392582461882,33.54307419126992,32.92098757450377,33.641820990666844,34.04684672981003,34.88831729400425,35.46583167393027,34.40566025271632,35.99931529258958,35.54743469356711,35.24303278026355,37.20711072013813,36.03703680833341,35.362370054956585,34.90292094414388,36.54246484772415,36.57207338294785,40.18159747080671,,,,,,,,,,,,,,,,,,,42.60068827970713,51.60090950671525,67.24183243336762,68.67033435484349,57.908308387772806,45.10033220481951,36.40087241388293,34.110434323595484,38.348865169662695,44.16240901876288,46.64857987776425,37.97302177631741,31.47892955479191,31.72847323667429,33.62755798033974,35.68091447336715,41.28198731425795,41.43980618797501,42.75143912998705,46.03157973981051,45.580262623078696,45.60736825785798,32.183602043606264,33.096234644456345,34.16151230787018,,,,,,,,,,,,44.35940526613328,37.00408771056248,34.914628186300284,35.846822409253896,L7
2000-02-12 20:46:47+00:00,43.36040541518628,56.43211714933318,50.23728005781376,44.96809420436349,35.7375028795824,30.043781746387904,26.058240582931784,22.764872685005944,23.774685810700497,27.170374137784883,27.998143793267506,29.340228400830256,31.27308952986681,31.324293542270823,31.550862362544304,32.18721581186373,33.0725431146265,34.51356763253306,35.29608968288764,34.87735044187961,34.17824959336105,32.208897482255765,30.52359733737625,24.10182155222027,23.43132800645545,24.588776967719856,32.33806502987357,34.29518089895982,32.87548322795122,28.625362525015337,28.00551831831581,29.511881078441075,30.22442207830225,34.72788427615206,36.132100798460826,35.125163861088446,33.59372563373302,31.11366624134933,29.27215097651824,28.70874036337333,29.738369435045826,29.26540249838336,31.602101467519176,30.77762600941072,29.702476084443184,28.77922422297068,34.500913513651824,36.62278263672433,38.57934601643573,37.84506376458637,38.12767953668788,40.27373669461296,40.62466199556365,38.71219475505496,36.6906924630204,39.68193327162427,41.93020825564885,43.21998869596268,46.43976194150208,54.76246120198234,61.70369050466257,62.76229507531954,54.60212846482106,45.67174237971683,36.97319798438048,33.57906821498357,35.83102162719742,41.37374771684702,41.51553560670447,30.68395329546478,27.944002239605343,28.78289963763197,31.71299780501659,33.101342514072854,30.23177881683512,30.504519931524857,30.0110707104244,29.67883880998785,29.328323030548667,28.474003327176497,28.746814720459096,26.095460791062305,,,,,,,,,,,,,,,,,L7
2000-02-19 20:52:54+00:00,60.98118982625849,65.35348315633587,55.81728655280183,52.65485210957163,44.80882332048072,36.89106758821905,31.65013499124648,28.22995167302517,31.74231549289756,37.71692697575436,41.99436946291583,45.25292005233039,48.81992036209913,45.06044400630274,44.68767907174812,44.511061913051954,40.04153112526995,45.51265572237525,45.78213278543137,44.62940081115979,44.23867567467146,42.50261192424695,41.40106647526363,39.51230822909542,36.87529762610444,40.9302088868262,41.64205948686628,42.66268079290638,41.67468836877503,38.84566562006326,37.20156062815848,37.24179097380827,36.7082305253204,37.48635479300568,36.80650460078055,37.33210881712392,36.00905793781657,37.42386380378614,36.21357504477789,36.91300490484165,44.87602326306488,46.0820155571483,47.13116386452759,46.47488793571649,45.46822849112137,44.54560637860981,47.8631048336238,55.74179276409309,53.20868982456536,51.28034433164485,52.00086629874764,50.6010797000127,50.84836830638671,48.00711134435627,45.63884860480168,46.85647948682203,47.00625065128674,48.500849555685335,50.80897831555441,56.64434725677071,64.20415520208354,67.13977054492116,62.31640947750223,52.74198773373542,46.43996090498927,43.7417818913784,43.79733724208781,49.45407408534133,50.000401338402064,36.43384723315654,31.889384412565505,33.215396112024926,39.533008092099095,42.97389244818349,47.164550744090846,47.46805229141694,46.86668741795464,45.32803709404536,44.491892114302274,45.20892955801269,43.13701338270603,44.05065144991256,39.9510064425455,35.93382391391132,38.42900688586476,40.92040888790404,43.26402565868862,35.24468762797805,32.99980348155474,33.939498128916135,38.040322710281885,39.06510609914627,35.099020113233784,38.21614614589466,28.57533367499457,26.74944708900681,40.72019392420371,37.052523980284604,L7
2000-02-28 20:46:42+00:00,51.01933631302795,66.07252729687055,53.28979663781421,44.88153668625438,41.67055732332464,36.02571940822019,25.5684875409932,21.897047534744,21.983344043579606,,40.73178811741239,42.57482487635843,46.54246213345542,43.06483741896802,42.26772263441267,45.65357192526556,42.09773566624043,42.02338746252544,42.01397500203643,38.200192699818565,39.94006619150539,36.39513978090604,40.75673964015205,40.72313419014535,42.3574310880168,44.14941761353898,45.17344810569872,42.180121151241394,39.75092519094935,30.28672010861825,36.70373664014895,32.10627341766477,35.264137957329645,41.63210582439436,41.463549385164846,44.63798292771113,43.629432166256194,41.657340032947566,40.11214477419174,41.37829589276259,44.08335369893703,43.23820512285118,42.72797757862774,43.00906234186087,43.24328114912908,42.416329797219696,44.72093626961526,46.73750721449009,46.71529251456919,41.8817194817529,42.22220813038663,43.139851717161285,43.97275908554796,42.34020966087773,39.69354026483162,43.30746220692619,47.61631020324284,49.56602488014325,51.75495981930123,55.37058243189821,62.74878484608178,59.92595328918612,50.4861794321773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-03-15 20:46:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.231682786783693,18.049626716205587,,,,,,,,,,,,,,,,,,,,,,L7
2000-04-16 20:46:20+00:00,58.92225524435759,,53.87278515217918,49.7398780429981,47.47324758429707,46.19273333975501,42.77026256649978,38.94479412331741,36.66217658948612,34.98840323730633,32.954356371789274,32.59235624297287,33.26968818167047,32.57867391303773,32.194302832428946,32.53170198185509,32.753199932589084,33.60099947231618,34.09743477821506,33.077935960295136,32.21194595865414,30.12216082264853,27.76347459272347,26.912479595833908,26.77828262578556,27.92001178334632,29.378621586995784,31.430847026135424,29.996854573403155,27.42122985703638,26.837089249497573,27.700965155932785,29.219446491546183,31.23616432657388,33.82814804983568,36.959028312822745,35.76492518152088,33.99356778013721,32.09306274156378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-05-18 20:46:08+00:00,,44.56403544257088,36.83286952472538,33.01318979844966,33.224475781917405,33.83149759938638,31.3165766894128,28.54540382154952,27.210593372678986,26.03775359376281,27.65295351147088,30.21234538660209,34.43208976691591,34.043147252535434,32.762131885417155,32.39435415164024,32.88565174912656,34.55224056223576,35.32288856575407,34.21559045043412,33.416815971741,32.406887151718486,33.32825728441098,33.129822988181225,35.516163582531775,36.97771690728018,37.35765362077503,38.130853163541474,38.145975125904585,33.35960984789298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.38444129343622,,,,,,,,22.976869904985044,L7
2000-06-03 20:45:56+00:00,56.61662463360259,,51.56105429636608,47.31807531930914,44.74618461209328,43.98503315579852,40.73316104749212,36.44419291989934,34.16011825977071,32.395506117999375,31.60118145101364,31.870114921496924,32.209026204827296,33.568372387836604,35.9144153723174,36.16485746934992,36.670487512547474,37.05268517731293,36.054909325824894,36.0335237589819,35.50442891035617,34.769821466874745,38.50358696521722,33.253057325040615,33.45091826427501,38.767007995264414,35.322543045535085,34.58432843855702,32.41645316875022,28.210718566517222,25.877600296215103,25.8234911341019,25.55642643299377,37.42909539364005,37.1716559334766,36.226046848537344,35.59492358886536,33.60058834065276,32.914949598982375,32.12457695529267,31.303994727230364,30.39855576573434,28.1177854130396,26.91477311216155,25.86821765493882,25.707459438705417,29.50643461693681,34.558290108181026,36.08663961689399,35.61063281048528,35.201448398455575,36.3350830735333,36.89794154442561,34.3873977774974,31.199976805931858,34.5518799994783,39.31905499535367,44.10581322693036,51.1618219489817,64.93910133222522,74.09507165184307,76.16674586461433,68.71851454049924,58.92185197692264,50.42595684381799,47.52686386735354,44.171550306838114,51.30548631284054,51.72714232554304,42.1155842382208,35.62718041349848,37.41069496213011,43.51091461001972,45.87273145318406,45.225619025614535,44.77458832965343,44.463483552088434,42.90700316316118,41.79384539794034,43.55517332021124,42.892066084665615,44.31131321182565,43.100051636449415,44.64845312611267,42.95466446688613,37.465574144948526,39.0221913555049,30.85487761665018,37.61469909293791,38.63389681707037,43.66940231498173,47.60698547664656,39.498895493326046,42.38280752695608,32.7710266524697,26.46849656680408,40.83940872553932,37.32165827961342,L7
