dates,oahu0063_0001,oahu0063_0002,oahu0063_0003,oahu0063_0004,oahu0063_0005,oahu0063_0006,oahu0063_0007,oahu0063_0008,oahu0063_0009,oahu0063_0010,oahu0063_0011,oahu0063_0012,oahu0063_0013,oahu0063_0014,oahu0063_0015,oahu0063_0016,oahu0063_0017,oahu0063_0018,oahu0063_0019,oahu0063_0020,oahu0063_0021,oahu0063_0022,oahu0063_0023,oahu0063_0024,oahu0063_0025,oahu0063_0026,oahu0063_0027,oahu0063_0028,oahu0063_0029,oahu0063_0030,oahu0063_0031,oahu0063_0032,oahu0063_0033,oahu0063_0034,oahu0063_0035,oahu0063_0036,oahu0063_0037,oahu0063_0038,oahu0063_0039,oahu0063_0040,oahu0063_0041,oahu0063_0042,oahu0063_0043,oahu0063_0044,oahu0063_0045,oahu0063_0046,oahu0063_0047,oahu0063_0048,oahu0063_0049,oahu0063_0050,oahu0063_0051,oahu0063_0052,oahu0063_0053,oahu0063_0054,oahu0063_0055,oahu0063_0056,oahu0063_0057,oahu0063_0058,oahu0063_0059,oahu0063_0060,oahu0063_0061,oahu0063_0062,oahu0063_0063,oahu0063_0064,oahu0063_0065,oahu0063_0066,oahu0063_0067,oahu0063_0068,oahu0063_0069,satname
2000-02-12 20:46:47+00:00,-1.8180093247251887,-2.294156648832543,-0.4693893929154359,-3.201119112264457,-8.211884512320147,-10.468652378391504,-3.2656563114262287,-0.902653565549486,,8.464187135230908,19.29311628710587,16.9565562539298,17.592062334545055,13.03706632688364,9.952992257421988,10.41329522174009,10.183507529642922,9.01308160279015,10.433348570865451,12.171922894461533,-2.4466729397169167,-5.105259811534318,-6.524910576519045,-8.966131816879908,-8.397629974855997,-13.006638127918835,,,1.0811043342544528,11.24313749201066,14.077012305856222,12.676383213126508,12.51663475459455,11.738431831119684,5.78932287724778,4.874471994270647,7.7017540830334195,10.868040842920184,8.693451036119935,2.021469561997892,7.617029723431671,11.83816295017808,9.37413510619539,5.59758352009695,6.3207815530594935,3.979152981710564,1.8497039017617043,2.334765921881692,3.890309836100418,5.679516522295303,-0.7569954638989129,-5.484434963920431,7.973354237606174,12.052464152794665,16.767828289731085,15.942018801379987,,-3.461208469646093,-4.661046751141426,0.2029550489661097,3.2230769996956488,3.9147380337242175,2.6945436936691105,0.3671842916006835,-2.014088077630652,-1.0743417641628104,2.342051976183196,2.953138423028981,7.454907875019866,L7
2000-02-28 20:46:42+00:00,-2.395248448829808,-2.792305519743188,-0.3017145119136289,,,,,,,13.949061576566686,17.138690592298936,15.71504694395561,12.069057478858722,9.12734962228144,8.194019423645724,9.826706577300024,10.24115958941848,9.36614130639173,10.360687728380094,13.711595050252535,9.52031659825318,-0.7870059473029777,-6.027448059774937,-0.5109375185904078,0.2504055695193049,-1.1362474679529369,-6.478477881771859,,,16.154696366274056,19.40707646906005,19.00567674649882,12.491231373574932,12.804649883225466,12.334267765397648,10.730438287681396,8.752865482062777,10.13733445048335,7.442858113340279,-1.2539690283067304,1.524056079028094,3.515411464798616,4.426699574804173,3.2992527189425056,5.3826973802433455,3.5504752572469576,4.3656263318383,3.5395244915182102,2.359631296040661,4.183606405145694,-4.071300328446029,-7.92201720372911,8.64932616928989,12.77905188035362,15.45998251635739,,,-3.63867264942241,-7.282013289928145,-0.323369533393238,6.397117445351748,8.829496806129582,9.096680276190508,7.78432536483397,7.237282241055661,7.776206565157445,6.8460735170398985,6.592205455000615,6.946438729441894,L7
2000-03-15 20:46:37+00:00,-0.2455659077738885,0.0028958042040961,2.5371565576627653,-0.5168183910036088,-7.583788595970987,-10.081572953941514,-2.484185838201192,2.7316819919646296,,6.529214919858975,9.35713089711505,5.00580469831701,3.3492244965226536,-4.71476206876358,-5.686258337169336,-3.0730833407881786,5.415005149538607,8.381449231171535,10.60434315317231,12.100446722717498,10.289267251000538,-2.2309979140397846,-6.409937398325224,-0.4372649268497804,0.176473093739292,-3.5023498527644787,,,-1.717648672964079,10.76373852399451,15.036046497551974,14.100331585141374,10.468665523155323,12.54629253622632,11.165330740738543,7.902016203850233,10.40632407984513,12.377446673527242,9.533686970492408,-1.109247166035552,4.239585101190018,6.804265145119602,9.345847601537267,8.775610906942578,10.677707766468432,10.825533852966922,9.332718072150586,7.723625692028148,5.700656088220847,-0.3637168283481863,-2.744189307235176,-3.9167655461377486,10.285115178793236,14.333300470071936,15.52358947734768,,,1.7939624557127851,1.6856661840860354,,11.35475563045015,13.770076501838709,12.71768173877715,9.866080990841535,9.165791575302876,9.989807053910626,5.643579323239387,7.712789361317877,10.71557623539016,L7
2000-05-18 20:46:08+00:00,-9.165410863298488,-4.688179064878035,-3.991616030672196,-8.96891781134104,-15.698620101375385,-17.72284252997561,-16.82210843926943,-9.064583886464074,-5.491161397568381,1.8847193144170928,5.161013921595933,5.580497354251698,6.659965930585148,4.80555508344011,4.754332981988554,6.67998933733058,3.6565832630313055,-0.9039815710761224,-6.847012089693068,-2.6692089518953326,-1.4559058028256513,-16.284420818990846,-16.547101541808694,-16.276771838801455,-16.18599246161344,-14.27240236927666,,,,9.427693662305517,7.70573481395324,7.371737114229624,4.828202828167994,5.635772681952316,2.8684503466346047,1.9580187563628897,4.197452287916047,3.905348799710615,-0.8644395507463949,-12.01924083282502,-4.801730659284395,0.502428399815751,-0.7446975018219513,-1.0635702115110577,0.5204094743086674,-0.7002181063231925,-3.735692995149732,-5.449181117705532,-5.700643924660223,-6.999314450445107,-10.621751061789624,-15.374353811313616,5.942983802081044,10.513485756300872,,,,-13.137200633902424,-14.641297840009075,-2.436775072301457,-4.484501088049232,-2.986259518928552,2.131905555260418,1.7331397421723116,1.7728262242368975,4.050334819025759,0.1712688670001192,-3.4282824134434167,-1.4593278598020207,L7
2000-06-03 20:45:56+00:00,-2.286995699519348,4.746023468478381,7.266193639871423,2.661567336080039,-4.015675474423312,-8.211359945490086,-11.000083295291825,-14.640932452519507,-12.370130544832202,-0.4358686206557338,1.9581715653175016,0.3056175832872123,0.0130043937311656,1.013003829171119,0.8065479881074304,2.834412870633847,0.6790868015691347,-2.2269217262605623,-3.1854267519809385,-1.97235831807171,-6.324279567439934,-9.101789503113658,-10.32444883128842,-10.488238831043274,-8.9906271236466,-8.53320597416633,,,,3.223458837128417,10.411865796631425,7.794125954180068,7.102515327481973,8.49396737054852,4.7742346044837545,2.8573984255153624,3.4917928876579136,3.376743707212227,1.3990564306899296,-2.667813815003546,1.984598696109048,8.968101528012875,8.239962074240363,6.676418865872103,8.706524690149582,8.614432070566647,6.66981574723577,5.1864098500849565,-4.183644455179156,-4.562107319095425,-8.976523215824994,-10.83710378044117,5.759182143762168,,,,-5.675129246272344,-7.537552698247363,-9.403178986827966,-2.6029510333508763,5.724332266969908,4.807696262445811,3.86111760980752,1.8558348661686248,1.1674525451615436,2.227880139190619,-1.321121826352491,-3.877613599893008,,L7
2000-06-19 20:45:53+00:00,,,,,,-4.132292527671448,-3.557983015154427,-6.6811614329387465,-0.881597997810202,2.3065417100006265,4.627469581042858,2.6719693033235705,2.509986975964813,3.5291144641250938,3.6431356636744106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.1846542954759,,,5.518802581435496,5.402889427888339,0.5069232720026691,-0.8647551008536298,6.437431455279658,7.078264738275824,6.154148955774573,1.409130257428402,-4.525094255714028,-5.910369271291089,-2.687797827035574,1.5132124919496963,2.6794112831246704,,L7
2000-09-07 20:44:48+00:00,-6.493067112368327,,,-15.011094292296676,-21.74149455709228,,,,,,,-24.82868984882807,,,-24.14881973853544,-20.27520587992564,-18.57126117769021,-13.631295449007377,-5.808312802911663,,,-13.884116971557688,-10.347600920725428,-8.991546676423118,-10.6013803826246,,,,-2.3438968659237496,7.959725568216689,5.416878417872255,-0.9409561501079822,-1.055007123319908,-1.8155590808522128,-4.209781580765786,-6.872914531190186,-4.203127857856385,-3.2223954799954013,-5.568751415552551,-14.308975542112613,-7.181773818089705,0.824896650665141,-1.347854638578997,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-09-23 20:44:31+00:00,2.0539327332737694,-0.2300892397952874,1.9700590442085213,-0.6494523332649877,-5.870368273721239,-9.60697621634396,-10.46761762864038,-11.663707751039729,-9.064564817801374,-4.662784314291713,-0.310518253238695,-1.0915272402536949,0.266219922637388,3.058373779995242,3.0358478544746825,0.1970498479380513,-3.1528332868859903,-3.1589834525653067,-0.2336242803835946,4.286337564825583,0.9097387439859934,-3.239786657855244,-3.5282491278887984,-3.1796631907176267,-3.5828864995789167,-2.382390309491391,,,,11.858434953386425,10.362860612597556,9.910414861091082,9.132692065041718,10.253375060059067,-0.0641789806808323,0.1567229442636868,3.046363080756385,5.3903855745074924,3.5564639241892,-3.2810006818056405,4.284389864107963,6.837137470087699,5.4052287107223975,4.701774037982158,6.571522014734995,5.856787335067109,4.703712000600818,4.711217025641664,4.973454783685856,5.263529759196606,0.6593525757063917,-3.8518750832389848,7.700243496912067,11.53572090146742,,,,-6.990577359523739,-10.019070129994352,1.207204634887941,1.959218514290816,1.1697433474524468,4.710421471284201,4.546005519969931,3.066823078530214,5.871953445483985,9.11171619260438,9.699019777184828,,L7
2000-11-10 20:44:23+00:00,-19.682302985412026,,,,,,-21.11757094565588,,,,5.439928035915563,8.834284270454855,12.160021700880767,15.000006693991049,11.764428598680697,11.008596822102673,9.915442616211,8.631324545542434,9.137134898204438,13.873970457278697,8.224209632015487,-5.685127898826639,-6.359372434911105,-7.995752962615101,-8.368174174870866,-16.739739139438598,,,,11.922845441131935,16.270830246183554,16.805214309004537,14.049774815770297,10.523594767550456,4.369819141008422,4.548049796650782,8.60954908531592,10.23983922569409,11.14680311683573,0.4697387190780844,2.4858816976179714,4.688516999518083,2.473717391467198,5.679774393781046,7.6419255938558495,7.1579250303596496,6.119798333532253,6.834497606822832,5.3642766843072565,5.086505072539441,-1.7556746973715742,-4.948764789309935,8.754345846925585,12.684414721853855,,,,,,,2.0614255944827464,7.184436698736229,7.086668447996592,5.46921415667972,3.3155505726414205,5.08089051182983,6.155810290122212,2.5070653658542126,4.78653076759359,L7
2000-11-26 20:44:25+00:00,-4.261266254032948,-5.703120123267071,-5.399919117483925,-6.14719280590088,-9.973402232366372,-12.33059004788973,-7.071472461802208,-5.773990095768345,0.7771565847212085,3.881777572185757,6.860627716872034,7.2678391339946815,10.822614343188889,13.396656951106577,12.856611417484702,11.051719609444993,7.9984738708439425,5.945288097306372,7.081813133126736,12.25826392492192,8.659519220155763,-5.651551536153087,-7.924032754598377,-7.455666924688793,-6.413475324816155,-8.430541378541257,,,,16.31775696120586,19.04114615852768,19.14728706277371,15.144343128532109,12.570701850770334,10.101110071407687,11.012830810604669,13.1414976801922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-12-12 20:44:27+00:00,,,,,,,,,,,,,,,,,,,,,-19.55442515410739,-14.019531676307013,-14.755551825168514,,,,,,-13.50025426311505,-2.4131088980812576,0.9164317859808344,-6.154007100583802,-12.367196312988456,-10.209508322690256,-14.93076324503452,-26.2862317730982,-23.246423870432267,-21.52026007369831,-26.866619533613985,,,,7.91679275388352,7.36051066047648,10.186504893668925,10.589246441429506,10.678166705367872,8.594294536003266,9.16848902076246,2.851775706024671,-4.032196489957058,-7.982691955565622,8.240076215978014,,,,,,,,,,,,,2.939380163967334,4.377181707656812,6.194219182772515,8.59620223947726,L7
2000-12-28 20:44:30+00:00,0.3034803464181025,-1.8306781538097767,2.1118036101524145,-3.980573221343484,-11.305908106611996,-12.632542369042966,-12.306058997733173,-9.729407298115843,-6.553014593639992,1.0719226834703235,6.8465220492688825,6.505907460797779,8.0426446807671,8.144661189956059,5.39435793117283,7.123372406955093,6.410551240695393,5.027879160852966,6.196997431350131,6.265244389124494,-3.985915178712387,-6.368665833633001,-5.481461778393316,-5.46365500536297,-2.903055517153517,-3.8237547774096567,-9.989561436563468,,,10.629999417057766,12.501717425527984,12.3817661651825,11.087799329433214,9.400077816570992,5.597989976154628,4.211829991551953,8.35169674387434,7.726655754905243,5.789311396371501,0.1455515424516879,2.6244068385864345,8.519988097050206,11.874761465882392,9.636626553531851,12.4145893143782,11.954242268980618,13.432032195205798,11.337703953723247,8.356080170723416,2.2392874781381504,-5.570072880950911,-9.838028627215085,3.718466263208618,7.108421279205508,,,,-10.23540225030035,-9.070120238163682,-0.3129080613020205,0.5253003171043636,4.4565574282068745,4.144615150708439,2.669819325963755,1.569162604750899,3.887039281819338,5.081424748385546,6.549371601149495,8.70478430834643,L7
2001-01-13 20:44:32+00:00,,,,,,,,,,,,,,,21.329758824536714,18.38887644715416,12.862840172344322,9.45728957925511,11.118121206865306,,,,,,,0.7534997196821105,-6.287565054099692,,,,,,,,,,,,-0.7046971696183444,-8.870122930099098,-2.294477355887726,2.1677797696357453,0.7189712897312832,-1.4395706632554424,-1.6559389233355313,-7.326530532520897,-13.765993303217202,-15.850870971086565,-18.383010487435563,-25.22724541263269,,,,,-14.327246969225168,,,,,,,,,,,,,,,L7
2001-02-14 20:44:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-03-02 20:44:23+00:00,-8.920211830956731,-8.501033962462445,-7.64132856351826,-7.877619776883934,-11.819242459192305,-13.494865574497355,-12.486655049449991,-10.993763293711098,-3.982512679322132,2.874689902450861,5.909641279930215,4.885639931840673,6.082750373003466,9.469195197908444,8.935440258347302,10.14392144248162,8.935890841644007,7.293224610693993,8.077216474245738,10.6859767329437,6.612482839499148,-3.433607046115471,-8.67475936014311,-9.497078777499343,-9.949372260598867,-10.962486616602911,-13.561273642999009,,,,5.424163385364209,3.22441615189064,,,,,,2.7459008440250794,2.536742634530716,-5.472641506918453,1.9985721805769687,6.202840952423174,5.661604891912014,4.506419071745811,6.505657640554454,5.849090186345754,4.00831901511128,2.691960245329565,1.0171062861358622,-0.3387348362618639,-4.008578402014049,-7.821106218935253,,,-0.823662321864181,3.60064211268318,0.7109892076681712,1.7807834440727053,-1.924512656378924,3.997790575877671,8.039132121455605,11.479057997463674,8.944085144377546,2.4868182469668216,0.3036408974262682,0.3417127425474994,,,,L7
2001-03-18 20:44:17+00:00,-4.772616318472899,-2.4860565707524,-2.310858229878009,-2.48786834819868,-8.241933595353157,-10.55850728088283,-8.205163342074222,-3.9565910439776952,,7.3067505739557905,16.754908069612828,15.81667299427385,17.059096065365825,13.885311085328157,9.962482940377202,10.574306132291603,10.881333210973256,8.437011089600015,9.484825479814711,14.02776106945114,12.69474518254097,-2.6087383254517738,-5.350190669337182,-3.9276515324349672,0.3565190351404309,-3.633953455650814,-7.877937958799082,,,16.535171194226955,18.142829881757272,15.405861437904012,12.877391506350884,10.334711094214876,9.310294499393173,9.289603915773332,10.440193090179616,10.27874540028896,7.284325772047499,-4.037410087162765,0.0015317876597288,7.496307887260405,7.881424663549508,6.283624897795992,8.943219373195452,6.963453901167684,7.326685168442889,7.608585339410206,9.467667728846893,10.883036257785164,2.715693105491932,-1.5378047108328614,9.172293395655412,12.479424203423314,16.81270702664849,21.39852353899843,13.13013144211076,6.279219092406311,3.386255821857568,7.050277399402182,5.417819549238678,10.80480743933632,12.26255596204005,8.636935036393526,7.892780974602884,7.120431584780165,8.194829160799953,10.191747179978426,13.68242875780773,L7
2001-06-22 20:43:29+00:00,-4.7306014216494106,0.175257014410463,1.7554392129592655,-3.424724198412318,-10.57861394996934,-16.722494945016365,-16.816932045930937,-20.38340710091586,-13.019112534854822,-6.834787475744767,-2.393605244200925,-3.943100320206179,-3.823295186129954,-2.323565581343156,-3.687828450928337,-2.541914746601796,-3.375712467342294,-4.454291798546414,-3.327403640398656,,,,,,-13.721715615250195,-13.341744992741406,-19.21547198347237,,,4.759592136328213,6.476779090919824,6.476708533920667,5.746009662400685,6.877314682224287,-0.0915885431240683,-2.7428179480153903,-0.0194039718081671,-0.8945760932034299,-4.659073982648747,-11.563686851948166,-3.242292004523964,-0.5176146250602491,-0.5066470719487319,0.4052364494252074,1.677155275079406,1.0643814706982389,-3.659100841059687,-14.027070239215794,-11.728307864702062,-12.496153361693093,-14.495610175776568,,,,,,,-12.81234077450068,-9.697303173951108,-6.255260508789402,3.6028593213421134,2.9081809437619794,2.0766929173721875,-1.7185044867440522,-4.818450197749771,-4.377520008647456,-3.736624720110175,-2.820895477807792,-0.4458931513305277,L7
2001-07-24 20:43:19+00:00,,,,,,,,,,,,,,,,,,-23.671976439522137,-20.783487731886755,-5.8599825820090565,-3.574963110207504,-4.484955359429804,-5.413578618578249,-5.379190314636389,-6.4216947744088415,-10.459453227929968,,,,7.320476626754974,11.550918518836593,11.054174272582904,10.738418920299852,10.267335223842448,-2.21588851856259,-4.963712558906314,-1.9926992484552213,-0.396049803999031,-2.538258205813208,-11.981341645876908,-2.7396677778652894,1.8139965380404588,3.315610749104557,3.166538650515142,5.949567526911887,4.848738734498104,3.688439702104447,2.2225817429148926,-0.6398989527050305,-4.042376857466985,-7.604027429839565,-9.704058114108555,5.040745931042663,10.482340947628131,,,,-3.1965731352880264,-6.850643317126055,,6.337627376143738,8.707979073757768,7.791007269503364,4.52714356873895,0.6044732544662241,2.266537219262181,3.5037241105993018,3.997199451766676,8.07075065430312,L7
