dates,oahu0058_0001,oahu0058_0002,oahu0058_0003,oahu0058_0004,oahu0058_0005,oahu0058_0006,oahu0058_0007,oahu0058_0008,oahu0058_0009,oahu0058_0010,oahu0058_0011,oahu0058_0012,oahu0058_0013,oahu0058_0014,oahu0058_0015,oahu0058_0016,oahu0058_0017,oahu0058_0018,oahu0058_0019,oahu0058_0020,oahu0058_0021,oahu0058_0022,oahu0058_0023,satname
2001-02-14 20:44:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-03-02 20:44:23+00:00,12.721316571673428,10.400347650105322,,,,,,,-1.0952436926675038,-1.4082504723523517,-2.986285999636101,,,,,,,,,,,,,L7
2001-03-18 20:44:17+00:00,-1.8698487868163105,-2.5588545358992127,-3.201313678419584,-3.751489172855689,-4.64996531676414,19.19940952891892,20.85781374716993,16.610324182745426,21.531813738021523,19.76537219063385,23.494690576063608,32.71853087023146,35.10719687621342,38.36062781693872,33.45779455996165,29.206429627117824,24.059670149470705,22.298753498806192,24.35131138891825,17.693769314820532,16.875942670001006,20.61660968582379,25.490477143254928,L7
2001-04-03 20:44:06+00:00,,,,,,,,,,,,,,,29.789571463338696,24.31255764877353,17.420079894048797,18.982762828201025,15.514047671064963,12.970713305982624,9.720410098740658,15.664124846292069,18.6229543414886,L7
2001-08-25 20:42:49+00:00,,,,,,,,,33.95068742930291,35.60110500054981,33.10115926602616,32.534775518598295,32.49636044185091,31.4686353744661,27.218515939117115,21.69655449022321,19.5084418928092,16.279962264391585,21.761579665109963,20.426166564343976,8.615232438821481,12.233777110815526,18.03986815083651,L7
2001-09-10 20:42:38+00:00,,,,,,21.31291343314106,21.388721640762395,17.38353797975547,16.131800426341016,16.264596582065593,17.05665148183794,26.88006103547168,25.38967164425858,26.445335274193607,20.84779685422011,15.596430707634296,14.248749483560683,13.008522746433062,17.545642247994277,16.219514179371487,4.064097082981576,9.951445817837776,14.687871083338251,L7
2001-10-28 20:42:21+00:00,21.791295023985747,20.77994135450576,17.672837252829574,17.392140552672316,14.027169694107435,29.000093874434835,32.99193300771193,29.149448844562635,30.70060090834812,28.529899438794924,27.883990749255567,26.497698541895847,26.241698688350528,25.99100229316336,20.882502891458675,14.590155810164177,5.9271215546622695,7.536796653467645,14.25810665858032,11.948117553557614,6.124320328622312,10.67795633485782,15.05935219880364,L7
2001-11-29 20:42:36+00:00,19.850205055021515,18.0947591289984,15.193746287991724,18.816340098080968,16.758824555904233,35.97566192352808,33.00718666853084,26.93955858097047,26.856633135045325,25.519518867904008,29.84604331664224,24.98592481259317,22.28915491985687,22.4046295699828,18.720935582862595,15.606106091973755,2.1610402924614736,3.657501942816849,9.763799404254808,6.733729616938299,5.78952909355285,12.906339686885952,15.835010825313416,L7
2001-12-31 20:42:36+00:00,15.020132570272883,13.897489864463044,15.20089076962112,17.990168034010125,15.985234964456277,29.434929155566635,24.46769239776228,21.65002855803536,21.436759190578183,25.95352301234584,29.55190940272907,27.51215066821739,26.524008792343626,25.943627432071725,22.25851520246358,18.955007984388143,13.357221936169609,7.3080671749297395,11.679440778087736,10.059425578716944,8.962780933660028,15.462703318455704,25.412571199619475,L7
2002-01-16 20:42:50+00:00,,,,,,,34.67365406635179,34.52942166765718,36.24285930515792,34.66849920863787,33.14565305746007,30.001835652835105,28.41203001923379,29.0017663469228,25.17743474847925,21.31200761135509,16.476167846859106,9.895488798616034,15.921628064669424,15.311198422432794,12.006731779714622,15.077607088033702,29.294156045037795,L7
2002-02-17 20:42:54+00:00,15.595339556279178,18.53823571066013,18.49079490731901,20.464862713273103,17.95014886303236,37.15900845959656,32.76589911081915,28.47738665740076,29.27401620411831,25.69064228574078,25.08473791713457,22.911672876529256,21.1741844360828,20.96499229874121,17.1679302323794,14.188385038588995,12.779261339108306,10.645380049958009,13.461017916228496,7.780601142194717,6.17087897986202,11.42810530786266,15.044745379438703,L7
2002-05-24 20:42:43+00:00,17.00816961067877,18.801959658075496,21.05103593223131,23.222125898262203,22.64079275390045,46.54081604742709,,,32.596257127899044,30.678953641156884,30.127370904919378,27.71519248531457,26.355644832155885,27.322130366925084,23.24760051166442,15.316125030996226,11.064040632061744,7.542921876868488,9.327665411280194,10.053925055073552,6.582621212000044,11.913576293245438,15.422818818246313,L7
2002-06-25 20:42:29+00:00,19.79042363961499,23.59493134617348,22.609712824314457,24.67743056560516,23.24740396449689,46.51829784400168,39.100308694554975,33.230683520552546,33.27150728302228,32.089906126658605,31.70261095238456,28.482047502595577,26.02888351316365,26.05216266509016,20.86304045685152,15.889939173053282,12.294232125800573,7.013763775371403,8.676163929620383,6.794457401402576,6.227425266556199,12.709944000894684,22.54820974726918,L7
2002-07-27 20:42:18+00:00,18.533240485207088,25.946787745333644,25.700541508911485,30.16472876088224,28.795222817629305,43.529597238808606,42.88973982881042,36.94058358986331,35.63457065695622,34.94276116276848,33.757701844089496,34.14228352069366,32.96109885130983,30.92955244086576,26.90564741838121,21.978395736666062,17.114930442114243,7.685165222788762,13.003982795143443,11.25634398784872,8.43163586851306,12.468729438931842,24.702519576860027,L7
2002-11-16 20:42:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,L7
2003-03-24 20:42:41+00:00,17.967752822663645,19.06367711877956,16.898367834126898,15.429093349146015,8.240690198000047,28.639932509332613,32.5712839115337,27.407155834708213,28.54120286094426,28.815223200973094,27.157293572656933,29.39022143295857,28.326757223601888,28.699532414883297,24.309066971473367,20.36471765204508,14.577139689828284,8.979023970905807,13.76771331105557,11.427285225222477,6.242060849732422,9.0687749987394,22.73750965819089,L7
2003-04-25 20:42:48+00:00,15.9986329182928,19.940837045024296,19.4267188498156,20.62148269317295,18.745660770287856,36.89272199233265,38.2423455309965,33.4779416219337,34.27266850528421,33.47764228305087,32.79123817866162,32.673171125047936,32.67631796080428,32.089582074381504,28.13666305979882,22.35830275077024,21.232111184237134,11.050620619594808,17.258548040643248,17.383591038566795,8.125999968633273,10.553859421809308,13.663236364909473,L7
2003-05-11 20:42:47+00:00,17.883164267336568,19.86042665040639,18.46483049426096,19.225550570316496,10.532746506858148,29.75935742768,31.25330183157089,27.74022591834301,29.249067838880183,28.6970095072096,26.95873029167638,27.23732826132469,26.178910135228666,26.97112751108829,23.16694576400829,15.66952176132946,11.487538241679678,5.985656160685591,12.259057489843457,12.96025033818241,7.727727222995822,10.149068586858627,24.14672614940389,L7
2003-05-27 20:42:45+00:00,17.733654560610056,21.022989207848227,21.489471736334217,22.146651422420327,19.488341156486182,35.72540740243412,33.07787788887378,,26.950720900192763,28.22232589450465,26.223619709619808,29.51545381454597,29.74537102710305,30.990587336831307,27.27905620534395,19.696555472865818,14.269441849061964,7.547822118638207,11.883757403661978,14.065469966933874,10.161399504782452,11.48156886680693,26.422733159418133,L7
2003-07-30 20:42:30+00:00,14.078112405634505,16.33742205291809,15.762186956389648,,,,,20.510213788498422,22.56482627575585,25.25255473693429,31.97814830494527,30.073303231515947,30.975774463902543,32.66982622111929,27.98422343622766,24.168797804895977,21.230407638121825,12.867743963129122,17.179497528721196,13.357915197882054,10.737673855535425,13.939531581599784,17.255249032529576,L7
2003-08-31 20:42:24+00:00,,,,,,,29.954761283287294,22.46286726609321,19.112514309064235,16.623226338857098,16.48758565123119,17.529981213748883,16.586885239206534,21.94854069845665,20.06322135295732,16.819463876652268,16.234899459504923,11.516712046324804,13.135957352267749,10.125295080034762,1.85186392931302,5.795800452091924,17.372846619271595,L7
2003-10-02 20:42:13+00:00,18.78528423713717,19.3603599818464,17.68619301382986,18.49156443981541,14.671125915293402,31.11587184090375,31.32407331101349,28.26246126383601,29.90337681762905,27.13416516510232,26.3505899671928,27.66434193764809,27.70297325261121,28.25263478783015,22.893148950435787,15.78907759161092,13.052412719369704,9.945849466996185,13.27235586127384,9.61634369218637,8.0228947393138,13.974366193859922,24.21852519294113,L7
2003-12-21 20:42:54+00:00,15.892754305356808,18.29406734316496,21.34684467368608,23.69202274850806,23.254153967619818,46.90725916998693,45.82646743846946,41.91073922626866,39.24647949665823,39.63887389955524,37.72474444400852,35.61463960604715,35.13666073280312,36.58415438372806,32.924498782202576,29.28868862187953,,,,,,,,L7
2004-01-06 20:42:58+00:00,,,,,,30.07274149948348,32.42845846609732,30.747465827303028,33.32327192295129,32.60955741511462,31.652399748069943,34.12237478807249,33.00805022838553,33.56065915227377,29.28364508733326,22.356867312463336,22.02864325303579,,8.516203839110116,9.683710334633512,9.198217639372826,15.073070597686367,25.37024279160053,L7
2004-01-22 20:43:05+00:00,10.790437467513817,12.034612137374555,14.000672855002277,14.487763825071797,11.130785772701271,27.57480104777888,31.94444283051221,27.637412373845667,29.88491596975343,28.09837607488936,26.96065738425789,27.453729269552944,27.229775302040043,27.33829514852928,23.508906164131464,20.409602132371628,19.6395789456574,4.893585741485876,7.899834252489374,8.866471495722733,7.586148337878962,12.243837281514566,13.00904860212226,L7
2004-03-10 20:43:17+00:00,18.234367558728767,23.10982029221157,22.065421516723863,23.325137363299884,21.36882316392928,45.697713646274806,49.90152933888518,,,,,,,,,,,,10.743747183841291,12.502948908918382,12.10514455885621,17.329620317588528,29.442018260634427,L7
2004-04-11 20:43:15+00:00,16.317721800131203,17.922906057198695,19.63182750077521,,,,,,,,,,,,23.4822224182599,20.55187138435425,10.80925904526796,8.367689709387465,14.372742539634665,14.284152141131893,12.22102383969793,14.168888403141,29.619921476069862,L7
2004-04-27 20:43:12+00:00,12.512402098338317,11.85581656161366,14.546990141751868,16.787045637937783,11.71041837855173,29.36403422619803,33.43519628440715,28.733652781969628,28.19204450767391,30.36764490429307,28.97369740105347,27.87641355973076,27.059264743070088,27.50561709716917,22.86776987236985,17.96933467061286,12.304540701160953,4.91681141859083,9.917323984243724,10.241244390452964,8.693346814495696,11.061514394327048,11.464061314996798,L7
2004-05-13 20:43:15+00:00,13.564550681887305,11.70842290926442,11.797234059116864,13.675073630373818,12.048627897349109,35.95769570387602,35.166167866747834,34.41285511318906,,,,,,,,,,,4.921141946625527,5.37313099851316,3.367260998362379,8.451648106282974,21.74323497985233,L7
2004-07-16 20:43:01+00:00,,,,,,,31.72440030364159,28.91557352632982,28.43699620802589,29.97058697003981,29.09692543917925,30.54228866416742,29.50557644854277,29.752670304893247,25.15759342532956,20.880100835885287,14.42997072914576,4.604822618848058,9.673218886205616,11.087044967714306,10.20993240941494,12.249206066952148,26.59116708836518,L7
2004-08-01 20:42:53+00:00,,,,,,,35.15969617223725,33.99761426994255,32.790005938064546,32.325105783167494,32.74487521059087,31.472738025304743,32.38697878585291,31.02288277882436,27.363870488983068,21.07141255435551,18.09894927543205,9.207624806448385,11.72434383837539,11.19515657049906,10.00538334395451,15.299428407327891,14.847218369770852,L7
2004-09-18 20:42:41+00:00,16.755415835902202,18.467531942554533,18.029301221197912,20.345946148497912,18.46865354409612,42.21804029975389,,,,,,,,,,,-12.049087684282926,-8.126161170679547,-1.2140387400047854,-0.5930292920078171,-1.0208667672074418,,14.190541919919198,L7
2004-12-23 20:43:20+00:00,14.998525582369965,13.665463827702762,18.544987379301617,19.653604098005008,16.956143948347645,30.15575600151313,26.18722753290448,22.61167718173616,22.18261370671113,21.46925811817849,19.76564621949453,24.759937527922595,25.46979518057401,26.534174748902984,22.916614321888087,18.58454589075944,18.18566467312081,17.48954647573018,,,,,,L7
2005-01-08 20:43:27+00:00,,,,,,,,,31.62469534216236,29.2247511720206,27.3471088521577,30.631398177917863,30.80642774007193,30.71785650168862,27.031317133012084,23.28140940799019,21.150287622264937,8.861533802361157,7.419767156219125,7.756885192478487,8.392276557241141,13.944268741575913,15.673705849844618,L7
2005-04-30 20:43:38+00:00,18.49528724447533,20.590159071462026,19.49100604834268,20.456676644855,10.49920518791713,28.1794066011546,31.189987886769448,25.53617568554723,26.6326974117225,27.712776096050067,27.273775065658363,24.12875307475809,22.81260296069092,,,,,,,,,,,L7
2005-08-04 20:43:26+00:00,,,23.18610620878516,25.41919158291377,23.666776468444525,42.14351589723364,38.46213303765301,31.341976883571547,29.97200946454895,30.13249051730252,29.008706980466147,33.04525639673841,33.27164112838369,35.60582519873046,31.37186066853588,27.137697901707817,15.766266340510912,12.238789417958277,15.163449938231944,14.96356684030261,12.771996547111076,16.97120812826831,21.97687839546669,L7
2005-08-20 20:43:21+00:00,19.06009151402577,27.07139470991015,27.28290798501089,30.41667808353744,29.14677695468076,53.63585988549312,53.33032048084405,,,,,,,,,,,,14.255783658980256,17.003291659876073,16.586175465795545,19.695451314204988,23.54031951003413,L7
2005-09-21 20:43:08+00:00,,,,,,,,,,,,,30.765140472438777,27.594580600046008,22.17539529912261,18.729596547008832,14.164872778586114,8.340058571918888,9.66720105313396,9.953268544760297,9.33153756890802,16.214968398433953,15.153030197894076,L7
2005-10-23 20:43:18+00:00,-3.388123215807445,-5.608301707655573,-6.14967476461677,-10.7695278673168,-19.16835099587784,3.947531968643296,7.556543423517291,3.4375286073454614,3.2281683939737063,4.171003757959622,7.367046262425355,10.69866300010852,16.72439428714773,22.28872601000617,18.99086904215436,15.672919185438037,7.853965734142037,6.827903149449674,6.877290660305311,7.253951575845487,7.1189831744793945,9.893419624822878,23.659039801712225,L7
2005-12-26 20:43:45+00:00,18.23480678588892,20.954889239560487,19.303651851947585,20.39809142056249,19.049613809759105,38.486131435410734,38.50367063256532,32.01642986896896,,,,,,,,,,,,9.49038089862024,8.603824465968481,13.146810978928182,18.664770713867867,L7
2006-01-11 20:43:54+00:00,8.262794457587425,7.7109115688510546,13.990001035684816,11.905016957011576,12.663270263640127,29.472276308163107,27.93164859523193,18.284444129087657,19.24100314458301,19.163197396027726,,,,,,,,,1.3047249887050114,2.251641399771195,2.1349709071892424,7.788037464796393,,L7
2006-02-12 20:44:07+00:00,15.733385023885312,21.631361188293884,23.14586701229274,23.889895150240022,22.79361708051256,45.9023819907713,39.9910941075489,,31.593960968019346,31.167026262323,29.581690816649097,33.06758436223859,34.63581689566869,36.65715829653882,32.675302550067464,29.1322201771731,16.940970626127825,11.841222835141917,14.420174909396376,14.38074297846578,11.472912949680524,16.343461520074015,18.36310714381727,L7
2006-03-16 20:44:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,L7
2006-04-01 20:44:07+00:00,10.08723350495823,14.066738052156955,11.288103315166904,13.784669167624756,7.885051335330633,25.8261868008178,23.10387852334965,19.38185223708508,21.963505924679144,20.9271670544942,19.709488314761835,24.1810254536102,25.02290124946216,26.17876975080541,22.45765266797346,18.207963828774865,7.995440911314859,5.430938368689082,10.24091903362415,11.562378253885928,,,,L7
2006-04-17 20:44:03+00:00,-1.8927514700872043,-3.46259567279849,-2.8411965449211456,,,,,12.122191160090352,21.72016442799309,26.57020761853855,24.741755009464303,29.19498757259542,29.16807205906411,30.163217049673804,26.22608596825308,22.27922479566291,17.34117178907504,9.673068142587043,13.715017926203425,13.654965179072498,11.456995712945837,14.968787499081238,15.258555283710344,L7
2006-06-20 20:44:01+00:00,,,,,,,,,30.109797983738936,27.646622801786787,25.52814112972293,31.03945009521187,31.26899641747754,33.600963554013475,30.31608229815481,25.90728957245773,27.16011430939272,24.673803811360795,,,,,,L7
2006-08-07 20:43:44+00:00,17.594361829776837,18.268059879639555,18.805270654734866,20.526127920512888,17.74671329843067,30.025997905039493,25.93277673015843,,20.1781122566245,20.631725828644058,19.77073527101752,22.58945425047173,22.192909009839088,23.927711642845395,20.03293357917636,16.725689999870788,17.029135176761457,15.112557368618225,17.606580697467074,,,,,L7
2006-08-23 20:43:42+00:00,,,4.793760401453537,6.790648178872344,5.5750616105551565,31.784640368569093,25.807664414922023,18.460171221565943,19.071408709547903,19.411741813101727,20.37925568943585,23.70080904953113,23.135717082239665,24.75683597178857,,,,,,,,,,L7
2006-09-08 20:43:38+00:00,14.762129858700568,24.78005908293425,23.11397944414225,,,,,,24.51924014955977,26.018234209908904,24.02312623774332,27.661051162782943,28.371486663110424,31.18660715599428,28.383342439291003,24.166598728294712,22.515356387220965,12.565865115752288,16.30242563999739,14.322169716058204,12.031601688478004,15.471319057741288,19.70510600056946,L7
2006-10-10 20:43:27+00:00,,,,,,,,,,,,,,,,7.872024698547275,5.325197840098387,4.754961550841796,8.497977549391699,8.759772853697124,3.318305572495609,7.761389977057638,21.54460130124573,L7
2006-10-26 20:43:43+00:00,16.220404181433246,19.33925545417588,20.455411512441188,21.101653041602383,15.239076641098697,30.06905438999018,25.808958088191016,,21.40478096703072,22.88489369907636,21.507514239045108,26.70304881824686,28.740778933300867,30.38041590739603,26.689549145213423,22.87197256032019,22.28861168202016,23.86093761959919,,,,,,L7
2006-11-27 20:44:07+00:00,7.201727355941415,,,,,,,,,,,,32.5927785858152,32.368749290739714,28.74093503496262,22.867284524180743,17.83235881183947,9.365569497156,13.742404211923375,13.605300840571784,7.498946973157822,12.38086827736606,16.218926354169078,L7
2007-01-14 20:44:16+00:00,22.67601102549368,21.861360229440898,19.61487241853222,,12.000926776040837,,25.63568762559,20.5549416532114,22.58741109721901,24.35645284797035,24.196781878514265,28.39924440554709,27.885405757551226,29.74600626472648,26.16460000497025,23.33747228511669,18.860446393325347,6.3869013061292925,11.250529326743628,11.34002601860165,6.767296402870469,11.709994860188663,17.35423204108685,L7
2007-09-11 20:43:53+00:00,19.93852636390198,26.754027957776326,23.72217701632209,25.664406185247888,23.75317758286733,36.74593013459597,30.7209714974856,,26.958407164934325,28.53345673643884,30.95451740942395,30.35792700911616,29.989957333768697,30.820176725946528,27.04846726745877,22.160045280264224,21.76032739665846,14.576093319515284,21.737607923006987,23.482707634705687,,,,L7
2007-10-13 20:43:49+00:00,15.339600544194298,18.73512972084472,,,,,,,,,,,,29.49014403047229,26.01273385620589,22.004108059465068,18.66948598735937,9.52874584096838,13.373726585590354,12.820386997101163,8.664089459447892,15.594149067016996,20.04541010412379,L7
2007-12-16 20:44:22+00:00,16.320023935249157,18.005068835105753,20.67469270641657,22.36262831311368,19.70327937390073,34.40564604044381,,,25.845869490509948,23.2279312051268,23.252662374866595,25.039320622017787,24.590621379564222,25.14404259706078,21.202160841864888,17.8791251549116,14.795198279322143,8.619394790732278,7.110062460909883,8.902372248579967,3.917430484709693,7.986940624395187,13.69513804884101,L7
2008-01-01 20:44:24+00:00,-2.887998619586309,-2.479442152894943,-4.278692159269752,,,,,,,,,,,,,,,,,,,,16.53605023477725,L7
2008-02-18 20:44:19+00:00,,,,,,,,,,,,30.386259219122586,29.39204511064668,30.620215861822,26.96189277581012,23.575967564856583,17.974671140887548,8.787952676283526,12.278038634117076,11.371066683958858,8.872908441169725,13.035455676357389,18.614179305092488,L7
2008-06-09 20:43:51+00:00,14.65531782138775,16.669355936752137,18.694860902535567,19.70798950839289,7.518662663219279,30.48070863073943,30.32717421536464,24.755707861910707,26.30416348349218,27.03494446515171,26.228102887101755,30.40904412553695,29.993578248393945,30.827611140447463,27.356510712680432,23.781123701185173,18.543277088268844,10.324896547275582,14.48468375958904,15.214308568897566,13.262545740559414,16.500748361381596,16.317628866847837,L7
2008-08-12 20:43:14+00:00,,,22.95204559518803,,23.380465124019228,,,,22.38060587329813,21.514857422125203,20.028101336474524,24.00104600259392,25.350202067439188,27.79486734594992,24.25278421543311,20.95168559252164,18.049083396131067,9.361879833276468,15.702644017657654,17.527487269202815,20.936156870729786,,,L7
2008-09-29 20:42:49+00:00,,,,,,,,24.51968400374279,27.395699046130897,27.707476718842003,25.714212900668795,29.837724148061604,29.827499653252985,32.69046014671614,29.284242352575703,25.346591698577743,22.405733299449125,12.209914014111572,16.345457948159215,12.903191564016112,7.839093584025459,12.372805668462394,17.994478299409693,L7
2008-12-02 20:43:25+00:00,,,,,,,44.47412275593055,,,,,,42.51701188621651,43.72860742188287,,,,12.785892426497297,,,,,,L7
2009-01-19 20:43:47+00:00,,,,11.69693382599081,8.523201909879218,27.14136400364541,28.52985459558372,24.04618888535923,22.843373053718008,23.42994665359872,23.54309653385998,26.65118871844341,28.16028533037744,28.54435365415681,25.41959958724021,21.1629267609701,16.16390501852689,6.652741246517037,10.245404842029949,8.902488056518273,7.738665172437597,13.265015240803958,17.654262992430663,L7
2009-04-25 20:44:27+00:00,20.5015454473274,24.532221184999543,22.009737167867986,30.05342289136541,29.38407236545121,,,,,,,,,,22.248627084028488,16.833648469166555,8.554883167521115,5.601536529396615,13.046917076220629,10.605286166406472,7.136992938584751,12.555507332066188,16.490145387475696,L7
2009-05-27 20:44:30+00:00,20.2799832930469,26.74610638277162,25.36178601585848,28.13705426589972,,,,,31.612397220858583,30.987064090080352,32.15834198049874,32.01433780660697,31.38656268351012,32.973319691720775,29.37952488514069,25.96229492358523,20.55827034783849,13.65129833648768,20.035018286022293,14.81084047941516,11.534719760450091,14.238107347985054,18.59569571665467,L7
2009-12-05 20:44:54+00:00,11.842407457471005,10.718450115475168,11.2648437055439,,,,,14.439684413810673,15.620817191008848,18.513733483929165,17.84080653150705,19.23286006282368,20.627482747057456,21.826224072955696,17.90224863071512,13.522830814100054,11.117008975363133,11.728875568254423,16.733042315486564,16.002183989913092,14.22280408983744,20.48110450513186,24.540695583969267,L7
2010-01-22 20:45:41+00:00,,,,,,,21.782009866369982,19.64814637348756,21.293716186325824,21.98763153905658,22.63579524435897,26.014404701002604,25.271657716443304,27.710874002228564,24.39740796283268,21.31548503133779,12.179160164074558,6.166091737609107,6.7264519366272015,8.264428611698163,5.069503729467406,11.37991021141711,15.558126372592197,L7
2010-02-07 20:45:53+00:00,32.05002166468656,30.6813359307492,32.736530881005024,34.02913466924116,31.46755735273162,,,,35.78216180867816,34.183719620703926,32.91716039385094,32.40121900187452,31.315838280708803,32.43648432172755,31.91340410263313,25.478316676271263,24.652642674993444,,,,,,,L7
2010-02-23 20:46:03+00:00,19.535225839950773,26.710721674057048,25.44963775946229,28.40737379653051,25.794704853846444,,,,24.17148489880577,27.70674003670809,26.580440473667537,31.051254901843304,33.13979230051404,36.69324636333181,33.86568322239115,29.47789164572324,25.776181562173083,21.239141051022628,22.63962891208628,15.642707758824114,15.911454570005558,20.194292447452533,25.01230260075513,L7
2010-04-28 20:46:15+00:00,22.367280926554084,28.61654631105623,33.42114696681495,,,,,,28.996532633114622,28.98079745122028,27.58031297802899,26.48646028210779,25.28854779509775,26.31514405112899,22.28759697704506,,,,,,,,,L7
2010-07-01 20:46:15+00:00,,,,,,,,,,,,31.01528319539726,29.43284068665664,29.54100591888253,25.340721409071485,17.620924372013928,15.187879578501004,7.573763089349308,13.59044602025962,15.170827357272842,12.642499197708036,,,L7
2010-08-02 20:46:16+00:00,18.25002650054365,17.976052030556925,15.972756430725342,,,,,,,,,,,21.73805221257945,18.37849733111742,15.130575558733046,14.627917966891015,8.4049673234987,15.066327814559926,15.142177129181354,5.872561188833347,7.69436319667555,12.291169734572378,L7
2010-09-03 20:46:20+00:00,14.001900036268552,12.76074889885992,18.25978940072965,17.376441987921762,15.909597199048214,31.371525348615588,29.53970110857636,22.43515208668768,22.897811494233668,19.03752681117496,17.309017521778106,16.10840992413223,30.485828448146894,31.58458215058915,27.495367509736464,21.55274656721424,20.72829621039005,14.251864967011684,21.78798725292576,19.887328468133607,8.139266966900136,12.67460693806488,16.17146463156147,L7
2010-10-21 20:46:30+00:00,15.028411835413303,24.3214004255529,26.90009256527854,,23.38384025575879,,,,27.918674561626634,30.251604993186017,29.1675083767231,30.7658051656718,29.899949240865944,30.776931331510365,26.381182324308,22.102679753008623,18.19444701450788,10.664757573846115,15.944926398832871,15.417721360442023,10.883424418925545,16.85051987254188,20.091425512542006,L7
2010-11-06 20:46:40+00:00,,,22.281055365255146,,,,,,19.462537948748626,19.5875370688574,16.90704754644751,21.74168998468895,24.53707850492503,23.49983507672171,17.430603712499533,12.803850170469746,9.577373383621628,12.546623200416052,17.84561902275572,18.006399222007317,16.636275376862297,25.424386249093192,31.418844374357832,L7
