dates,oahu0067_0001,oahu0067_0002,oahu0067_0003,oahu0067_0004,oahu0067_0005,oahu0067_0006,oahu0067_0007,oahu0067_0008,satname
2018-01-21 21:09:17+00:00,21.72114119386177,21.939595029496445,29.369801783262027,37.13921490720959,40.073250996375485,51.48226414360395,57.19711278552682,55.66485414556674,S2
2018-01-26 21:09:16+00:00,26.80674245488667,28.89264130268327,33.32380262415178,44.41366233098805,50.46257355941847,58.247972851791154,64.37060034625878,62.35549754208018,S2
2018-01-29 21:19:09+00:00,21.790168222617044,21.62260982244595,26.4814864714074,38.09618858133853,45.27749757386865,57.99460789763394,63.07125687063496,61.92833480970672,S2
2018-02-05 20:53:55+00:00,,,,,,,44.58809274490655,46.04454669823307,L8
2018-02-08 21:19:09+00:00,18.59521314500204,22.915063022681927,25.228039911367805,38.05694760203276,46.68790909923912,56.85288812628952,61.78063976768122,60.56743843077281,S2
2018-02-10 21:09:20+00:00,27.43722150766781,29.6946437298038,35.86828202999156,43.44869302704048,47.9955706182526,55.29124966540435,60.58346391790725,60.37201328594295,S2
2018-02-15 21:09:16+00:00,25.072611140511995,29.819698658460595,31.9996489601826,40.70366078685183,50.15214234297349,57.94153761544298,63.22331084237132,62.31929959534835,S2
2018-02-20 21:09:20+00:00,27.749463035875923,29.972728822839176,34.80334469402409,42.48102656537107,47.45100046787413,56.736119349953405,62.14654338811652,60.7006635248223,S2
2018-03-01 20:55:25+00:00,,,,22.493052343947085,40.14199003162507,59.19651735769339,64.81045470403376,64.73707116179337,L7
2018-03-07 21:09:13+00:00,22.484655238243167,26.22658000506504,24.945292652472407,41.5247019553894,49.01074793404264,56.12653087379663,61.836692496873546,59.44709441895265,S2
2018-03-10 21:19:07+00:00,16.266916894809192,14.890661057705934,18.790272000873223,32.57067093077787,45.27985993421064,53.00060814960701,57.38130878762463,55.386018734408445,S2
2018-03-15 21:19:12+00:00,,,,,,,53.25709285483218,51.19773358543504,S2
2018-03-25 20:53:33+00:00,,36.95077851529241,36.331377363477785,45.0327153185093,52.5460259880989,61.41688123369332,68.78800440909377,67.02489192542207,L8
2018-03-25 21:19:14+00:00,,,,,,,53.10445196414057,50.93996512210616,S2
2018-03-27 21:09:19+00:00,24.756705619636083,28.584720776842463,29.693277620453284,42.64007420360256,49.61257549875008,58.27504854777811,63.60333468666925,60.878185116710185,S2
2018-03-30 21:19:12+00:00,,,,,,,54.40955541731319,,S2
2018-04-04 21:19:16+00:00,17.359677753099636,22.0763526843348,23.401936497039834,34.13295759996825,42.42161275436029,50.54920667757075,54.08295535527786,52.87568319676712,S2
2018-04-06 21:09:20+00:00,23.17109207483164,21.90475303548549,30.031558629800923,43.723636562308975,53.47334556697341,61.19051200371928,63.95638938179098,62.14394716934461,S2
2018-04-09 21:19:13+00:00,,,,,,,54.654226887366384,53.26173543538832,S2
2018-04-11 21:09:24+00:00,23.086527172766576,27.372785046398143,30.20550541114828,40.300168816121634,47.64940331111234,55.65651582545261,62.016994571444926,61.95927022149912,S2
2018-04-24 21:19:18+00:00,,,,,,,,,S2
2018-04-26 21:09:22+00:00,,,,,,,,,S2
2018-05-06 21:09:22+00:00,,,,,,,,,S2
2018-05-09 21:19:15+00:00,,,,,,,,,S2
2018-05-11 21:09:26+00:00,17.436251469718012,22.371378490544043,25.94045904863192,36.5468645363155,43.16609620323235,49.82848553841416,54.057793014144266,52.34861064107346,S2
2018-05-16 21:09:21+00:00,29.693560976518867,33.25230775445236,38.93479866610312,48.30892350741857,53.834543624609616,56.72720663404566,,,S2
2018-05-20 20:54:11+00:00,5.726908557029291,8.69312296154427,19.42191213949908,29.47634574757861,43.14862301385134,53.82824977854174,59.41906193462308,57.93580600379537,L7
2018-05-28 20:52:53+00:00,29.735706187309784,34.366111326747664,40.19147193234493,51.48746113986805,56.93729196499445,64.27926047022572,67.8906632682434,65.3892518949684,L8
2018-05-31 21:09:24+00:00,20.999388981775088,26.33815525224012,27.91037787409352,37.03514178805762,44.112807330176,51.13487491621913,54.99568388907114,54.87529019576662,S2
2018-06-03 21:19:17+00:00,,,,,,,49.00223595856389,46.22457000214829,S2
2018-06-05 20:53:56+00:00,6.720339825459023,11.261974073554684,20.73130573101148,33.366240608490294,39.683030514054856,48.91839754172069,,,L7
2018-06-08 21:19:14+00:00,,,,,,,48.84914754679887,45.44989483167562,S2
2018-06-10 21:09:23+00:00,19.225238402395608,23.27403686030128,25.215193543291548,34.973906327888145,42.13916790215946,50.03088596753297,55.10688080075147,53.47109534392485,S2
2018-06-15 21:09:22+00:00,26.84713525946524,28.197511293536166,35.762430887065314,46.23043252501214,54.4443006097876,62.180961801406205,64.8016714530084,63.53046937816601,S2
2018-06-18 21:19:15+00:00,,,,,,56.937074499615385,,,S2
2018-06-20 21:09:23+00:00,13.35858848034314,18.34257268818789,23.041342451472627,33.0586602169085,40.4602675620329,47.84108523762329,52.7507955829582,51.00843292241657,S2
2018-06-23 21:19:16+00:00,,,,,,,41.40909170270821,38.35763660453773,S2
2018-06-25 21:09:22+00:00,23.87858087733822,27.94158688712301,33.060780519626704,43.260887504459305,50.08871250762219,57.10624819980614,60.73866539855831,59.9988749636811,S2
2018-06-29 20:53:06+00:00,26.81441228064187,28.67207965601201,35.71199160537502,46.5690886307542,54.38081426018161,61.50230493727272,68.11373064695748,66.2651963852926,L8
2018-06-30 21:09:24+00:00,19.48275214482851,20.546381407418856,26.46246870583447,36.29847272126433,42.97458794727989,50.817468899248496,54.88578837468814,54.6489065351323,S2
2018-07-03 21:19:17+00:00,,,,,,,46.98987724536512,44.49993140879394,S2
2018-07-05 21:09:22+00:00,26.187316429069195,29.17831115013524,33.0898143176036,44.31718354299656,51.43464105505522,58.8583676041267,63.04135456476406,62.41038485901364,S2
2018-07-08 21:19:15+00:00,,,,,,,55.09699595550181,49.5120402021171,S2
2018-07-20 21:09:24+00:00,18.37294966377986,21.970402763167154,27.23592478642967,37.61613724486029,44.613615493918736,52.535636671537546,57.96819808915287,56.760003523247846,S2
2018-07-25 21:09:21+00:00,26.161551125991533,30.71520762088356,31.926971637983485,43.63130893988944,48.865267769107504,56.6365128745119,,,S2
2018-07-28 21:19:13+00:00,,,,,,,,,S2
2018-07-30 21:09:24+00:00,20.96150707813033,25.95025359681076,26.181770141268707,35.35288209584886,43.03180811838937,50.53809143391636,55.77324272993282,54.66245588098025,S2
2018-08-02 21:19:16+00:00,,,,,,,,,S2
2018-08-07 21:19:11+00:00,,,,,,,53.16930770234418,50.20777322269713,S2
2018-08-08 20:52:45+00:00,,,,,48.051540655523056,54.4465289174851,58.87750972484088,58.23100405302583,L7
2018-08-12 21:19:15+00:00,,,,,,,52.5184890682349,51.29662892883078,S2
2018-08-14 21:09:17+00:00,,,,,,,,,S2
2018-08-16 20:53:30+00:00,33.333149627199475,38.27893129749655,41.78269660839616,50.44233988117056,57.14976569063101,61.78724067159956,71.99160721626444,73.18548435343047,L8
2018-08-17 21:19:09+00:00,,,,,,,52.7321074383761,49.076310406289366,S2
2018-08-22 21:19:15+00:00,,,,,,,45.30229870200973,42.970710860443695,S2
2018-08-29 21:09:22+00:00,20.11872546413936,25.025127417153,26.52031571915235,36.045825913190704,43.32306538700232,52.17418742287697,57.09668460788095,56.21650514254836,S2
2018-09-01 20:53:37+00:00,27.85598630049873,31.90762502291317,36.51542000973741,43.18089788597128,51.99379344574015,60.29992857628367,67.66488771873188,67.6442631311445,L8
2018-09-01 21:19:14+00:00,,,,,,,47.24465880225788,44.70058972584661,S2
2018-09-09 20:52:06+00:00,,,,,,,64.30406052806354,,L7
2018-09-11 21:19:13+00:00,,,,,,,51.35093139445255,48.57228197017616,S2
2018-09-18 21:09:19+00:00,19.59065978979729,21.639902227463484,25.94790578848197,35.71483473818757,41.81142480106779,50.816621598419786,56.6994845013684,54.641033990403,S2
2018-09-23 21:09:17+00:00,34.18115648467177,37.65457617426265,40.56628784771021,50.05537381999876,57.60094020338005,64.7084878053656,69.4807153262868,68.16204089999404,S2
2018-09-28 21:09:19+00:00,22.972682502916964,26.778899728052345,28.699533946273963,39.33920112079148,46.43307975542497,54.47618305257215,59.91271508401215,58.78761022438984,S2
2018-10-01 21:19:12+00:00,10.728744860098551,14.037512173820412,14.006344214713437,24.10193858688574,36.8410018148993,45.39095152009687,51.218702371571744,48.936796428136255,S2
2018-10-08 21:09:20+00:00,18.071968980453217,21.770126480641093,25.18591238806316,34.78093465259,42.92260106272298,51.07898563162346,56.55255805203326,54.53007458655386,S2
2018-10-11 21:19:13+00:00,20.88770338842243,21.548590948215328,23.09176581439017,35.80381752582994,43.232913698765564,52.20389591864525,56.98684799155816,56.55218210604988,S2
2018-10-13 21:09:20+00:00,34.791866878445326,39.20013857218562,39.17805814031473,49.16006845666194,57.45986506642684,65.06233472132993,69.93113165444947,69.12099368978103,S2
2018-10-19 20:53:55+00:00,31.952082338577338,,33.89348161859271,,51.17282491400185,61.74142735258551,70.1336540063805,69.58014903976581,L8
2018-10-21 21:19:13+00:00,10.7607850020115,13.151160131607618,17.658958231522135,27.42376963081913,40.03290576474164,48.09409769776769,54.10809766481299,52.12599831632456,S2
2018-10-23 21:09:21+00:00,26.112164029813016,31.865546538571625,38.988139381459696,47.33304713188744,52.56025238617036,59.31120677032937,63.81650854464534,60.83290508685082,S2
2018-10-26 21:19:13+00:00,36.38576322559752,,,48.465769085188434,61.77351433668882,69.64212239977566,74.22320866603322,71.83981625334039,S2
2018-10-27 20:50:59+00:00,,,,,,,,,L7
2018-10-31 21:19:12+00:00,21.80383605958995,25.959563808408976,25.560640187212364,37.17830822774597,46.0105336320166,56.26670649474036,62.11314999839887,60.67014128228496,S2
2018-11-02 21:09:21+00:00,37.02371895290874,39.90200428530393,45.49097585467737,55.567732073309855,64.47499231296622,72.05699828561534,77.90597713008192,75.69290133268609,S2
2018-11-04 20:53:59+00:00,33.217375820880854,36.86222798069587,36.92535009114444,43.71964776938222,51.36863422194812,63.78184868334485,71.04503806468438,69.98449636961192,L8
2018-11-20 21:19:25+00:00,26.37698145563536,35.003430276203346,47.27397888044427,56.108694676116414,61.8267825289807,64.54307901851043,,,S2
2018-11-27 21:09:28+00:00,,,,,,,,,S2
2018-11-28 20:50:13+00:00,22.20974568643924,26.317812221183168,27.039635859237123,33.23250523175223,41.60183031350024,50.40852972168128,58.04572606355496,,L7
2018-12-02 21:09:32+00:00,28.238035556391225,32.48283348158922,36.61946730175047,47.180130118633,57.19936447193816,65.49565444576028,70.97180930243843,69.07330533328394,S2
