dates,oahu0055_0001,oahu0055_0002,oahu0055_0003,oahu0055_0004,oahu0055_0005,oahu0055_0006,oahu0055_0007,oahu0055_0008,oahu0055_0009,oahu0055_0010,oahu0055_0011,oahu0055_0012,oahu0055_0013,oahu0055_0014,oahu0055_0015,oahu0055_0016,oahu0055_0017,oahu0055_0018,oahu0055_0019,oahu0055_0020,oahu0055_0021,oahu0055_0022,oahu0055_0023,oahu0055_0024,oahu0055_0025,oahu0055_0026,oahu0055_0027,oahu0055_0028,oahu0055_0029,oahu0055_0030,oahu0055_0031,oahu0055_0032,oahu0055_0033,oahu0055_0034,oahu0055_0035,oahu0055_0036,oahu0055_0037,oahu0055_0038,oahu0055_0039,oahu0055_0040,oahu0055_0041,oahu0055_0042,oahu0055_0043,oahu0055_0044,oahu0055_0045,oahu0055_0046,oahu0055_0047,oahu0055_0048,oahu0055_0049,oahu0055_0050,oahu0055_0051,oahu0055_0052,oahu0055_0053,oahu0055_0054,oahu0055_0055,oahu0055_0056,oahu0055_0057,oahu0055_0058,oahu0055_0059,oahu0055_0060,oahu0055_0061,oahu0055_0062,oahu0055_0063,oahu0055_0064,oahu0055_0065,oahu0055_0066,oahu0055_0067,oahu0055_0068,oahu0055_0069,oahu0055_0070,oahu0055_0071,oahu0055_0072,oahu0055_0073,oahu0055_0074,oahu0055_0075,oahu0055_0076,oahu0055_0077,oahu0055_0078,oahu0055_0079,oahu0055_0080,oahu0055_0081,oahu0055_0082,oahu0055_0083,oahu0055_0084,oahu0055_0085,oahu0055_0086,oahu0055_0087,satname
1990-09-20 20:13:50+00:00,,,,-12.883349537671366,-18.997581027884483,-7.766624976941854,-6.824088045573761,-9.050000034566796,0.218441708205954,1.4862850883927914,2.728451695720362,4.191405997140972,3.8582986244933775,12.671271929485313,18.898378938768005,14.717033355071582,16.726117284047238,26.510217334882856,,11.83546931733885,4.764748166368799,7.866293543921902,0.7263894463934695,-2.825082951062578,2.792536521853608,6.735861638467313,6.00973725002116,9.26487080350974,9.614044042294648,8.01590769487147,11.392820665108976,11.378021573961592,11.424418689941136,11.73257826236651,7.652152327492285,13.011571744761625,15.52081217248022,-7.212128246492672,151.17899877628693,148.41909461621646,150.68750043036556,150.53349270221028,151.76403091080542,146.6502490512533,146.11901802961253,143.60882032180032,140.1270749552492,-0.922869260316707,5.800117977907346,7.146838145586985,-1.2220157745508788,3.615435102469549,5.669658661459854,7.903293804664401,-0.0137912343027424,2.179683715988424,5.6969791780390695,7.867097334357105,4.95252177442631,1.476567674047983,2.265908729716982,0.3536844103004599,0.6068170327438516,10.332549196768335,12.397116649275675,7.682503010379767,12.286068010004277,21.64017726535613,14.629887153102022,15.173504816251585,15.866031282618874,17.27578420766017,24.570282475103497,35.967829512300185,33.51388690524439,31.77781379354756,28.212354668598056,22.85038068225603,29.564381228860668,28.355433038026085,23.285847647758445,17.751795390269617,16.52916831865093,20.12201721592849,15.523915493020578,17.580269218034886,9.46734429480183,L5
1991-10-25 20:18:11+00:00,-25.02015489108397,-21.37824014082201,,,,,,-20.824852994708543,-8.69227184342215,-6.167908492983312,-4.211627759332497,0.8905943030902906,-1.3111976459575496,10.637732127009006,14.93557234537156,11.33844839563033,13.051896088713455,21.60926400134624,22.681673072745152,16.33805513159756,4.379710624912118,6.969159923147312,1.97822051194984,-1.0137738529911309,5.013073225834944,7.619950173781993,5.955037707762128,6.366896145607559,7.949328684342699,8.88330053276964,13.973542049299107,7.454424290722288,6.274231463778687,5.0505980403056885,0.795879706005533,7.737716394553569,10.823814982762272,-8.117652000208157,149.7031676397242,145.47960629144282,147.09403549955903,146.2632879782087,,,,,,,,,,,,,,,,,,,10.069328963591555,9.23481409261784,6.235890988912188,12.458233372491428,14.785319131734951,9.312402231351037,11.811795788894166,25.718117941256185,12.408610507422544,10.256069970011872,9.599065493208748,10.225121441116444,21.884983264889147,33.649959246857414,32.11411523175805,28.89574070064472,23.34241955065838,15.779367934284458,21.932327879575283,21.32100721731529,17.653053864020176,11.672345374050725,8.60939699919996,7.177093246929074,4.424376531188399,7.446802247152515,0.6426502803652413,L5
1991-11-10 20:18:16+00:00,-10.529771216391152,-6.919444274970316,-12.291129318719936,-14.311497689571672,-19.4862221682511,-9.057682588696077,-4.419348823306344,-11.961839182606244,-10.882460006771987,-12.680634895011684,-12.93997259551954,-7.822565727428429,-5.930807965614124,2.788257688111808,10.941309941355962,9.53941096201946,10.720145056307404,18.441679420998792,21.1267653172295,9.0779306063029,-0.9491143026350553,1.646048291771956,-3.458698288825967,-6.158643734894923,0.9929327335189976,4.185776872439566,3.720005574007253,6.225177531688892,7.156400067383089,6.13963366162722,8.752480663832857,,,,,,,,,,,,,,,,,,,,-4.806369881797271,2.4438796277347574,5.787476317184725,5.908677659024336,1.1735935039658747,2.62769005837936,2.004609065211444,2.650843657123108,1.5015549455693633,-0.6165348692407808,-1.372285055869812,0.0619176521676086,-1.3669018068549503,5.632248189674386,8.281445527681475,9.778620519781166,11.41466044937936,27.540752177166954,7.991683528092261,4.438606456108613,4.859711799503537,4.398779994668137,14.706992190573343,28.97979115311692,29.04683307088365,26.704235993033866,23.328130743974803,17.095052706933966,22.002361296366683,19.733022871480383,13.97105545050525,6.389844286170409,4.420635680099895,3.733659729756563,3.895126936327632,6.351969937124793,0.3138809876019563,L5
1991-11-26 20:18:23+00:00,-2.5304680473613765,,-4.28582325904763,-8.200059009636915,-10.663457440991037,-1.8382456927562048,4.8977674532978845,1.890790993244408,3.258108654090713,-5.790501969857996,-4.911518362534126,-3.387016769555472,-3.1911233791644524,4.69450240725123,13.09936844670768,8.336394730103644,6.830842672643994,16.028568068460217,13.942745670145444,9.496097616619805,2.3451665857083808,3.27449969973923,-1.196358373745026,-3.223432199930006,7.380829197598402,4.395816804681857,3.718205025015125,6.312155630462764,7.859786770370787,7.142878696769783,12.238449538914493,5.859498707799725,-2.513790050015328,-4.5177558743439565,-6.781139000458097,-0.0955719495319511,3.935425942818569,-16.742048888616747,144.64061248032726,141.40479183446067,143.54489282006162,143.16583945090474,142.91053152376654,141.3006722338546,137.58982645990736,133.95714559304747,135.6580846929496,-9.827985865998588,-2.498002644695982,2.7473136036015737,-2.649721094761027,1.082936027533663,-0.5820483326627315,2.3036765715952665,-4.69035192024022,-1.979043169775407,2.9705010593185563,6.896390755670133,6.342907384266988,0.2090574469050721,1.240223150481392,1.0419835422692088,-3.244873075924533,3.673785318867394,4.99378145106792,0.6237198748904442,0.5899421968204452,16.007181205792296,9.37284036514413,8.182981714086552,8.464307221094897,9.69628599616951,21.3290221853064,33.10475500474559,32.3681357743797,27.79785248298173,24.41896775673999,18.5779861241906,24.764814227337485,23.92234670218821,21.43838995496548,15.326374341286506,11.755209364059574,8.345671355781255,6.457303007117305,2.80047602301531,-3.146678519552136,L5
1991-12-12 20:18:31+00:00,,,-2.0062173368277247,-5.148230199668002,-6.14413089788463,3.34167942519234,5.595125719941464,1.6890863565824608,-0.3587798977977537,-3.1083928510161773,-1.9816587487856503,2.860667302805342,5.382549038645473,12.8871123110532,14.85225454827772,8.86112771887974,6.235939259004085,14.771359636842572,12.584067001775528,11.7475935797525,-1.4307931231023967,-4.376998265139272,-9.789899247429464,-12.91487048417894,-2.976052648210048,-7.222191824707592,-8.344527563986187,-5.317032712001065,-4.347665971554693,-5.2709660453554905,-1.1376373848275512,-2.407252393290384,-2.820154685407818,-0.510758131485779,-3.844513061416974,3.0350054378838176,8.491277350748994,-10.287374118224507,148.96079768924474,146.91470538417073,145.53735783697425,145.11627196356002,142.60500769070634,139.80050526290466,136.32699031142295,132.85508404357824,130.5463536281983,-13.06733781828382,0.5487521630708452,8.11302001216551,6.736195863905289,13.255896155970325,10.252443061359417,7.062339390046408,-1.3107539229127236,-0.790817845096246,-1.2367998445235695,3.202582653641773,1.317093889338067,0.6081849475608277,0.7048879136574415,-2.618469918906567,-3.333237751625697,2.951014365022277,4.686533986607571,1.636989894000256,3.8486176322880463,21.235199554914782,11.46070296513428,8.813728556651427,8.263335343511661,7.556853976796936,17.162839047225702,29.150557004504947,27.87432070001976,27.71218448795484,24.59603341362322,17.20397127457474,22.640456783206247,21.603678135891425,17.016902089513408,10.587161913785788,6.921744477661395,5.312824751925136,-3.053180782822282,-6.165893923487292,-12.2840497677381,L5
1999-07-03 20:46:48+00:00,,,9.79267938869513,4.715325470934995,3.303428308268715,13.531629964638087,14.650228451496377,9.739881836607054,15.74743519991392,10.24292991137861,10.604744349069328,14.124975479796165,13.656476090888363,20.342070582489782,20.63930137211227,16.069556393305252,15.450996624413976,25.650597699524045,25.81985012325692,24.243280082340192,14.768648256626076,17.896402647460686,9.61639264011328,6.7373399409599015,15.106084375982384,17.86848327662299,17.381788050883898,19.120749022882546,20.71279661828728,23.11737107198657,23.712701793518843,20.271370651691065,19.04014978820579,20.5249934467776,17.08070884526424,21.971598872483987,30.650385668944672,5.6344984200700665,164.59355674066168,164.23384951356263,167.32259754835349,167.04558958580702,165.69449458238694,162.39137189538042,158.38852382652107,157.19987443482063,159.76604651912345,12.4512765813062,21.14746800346832,30.697819961397137,23.74160115197032,26.81407761521337,19.970778147976382,25.0451182228961,19.21130999752464,18.296707126886023,18.52214265482428,22.180211073505944,21.309935493188465,16.90102346583709,15.149705496487798,14.530124284591324,12.076376580542732,19.41749759481906,23.60854892520543,19.10804302283344,20.27417352499788,32.96766046313089,26.742640377338216,25.908704806195686,28.59830563578951,30.411455572456667,40.70419382519263,46.88326441467905,42.77915960530736,39.46726948029952,32.24790563116571,25.3030009436568,29.596528636373364,26.182127594888264,20.121453457466483,10.571252572470936,9.151607605343829,13.678192884089883,11.450451408045591,14.599700746241773,9.210663007622028,L7
1999-08-20 20:46:55+00:00,,,0.8103527104502131,-1.2425765739486287,-5.140559073452778,3.7267096333194014,8.387135197404515,-0.322173621346566,5.240573703499409,1.681984905884503,2.6367392436870887,7.3286095319785876,5.834400831372086,13.776099234384352,19.71274539862218,22.53470646951611,19.96939760335058,30.381627616609748,30.25389289435802,22.56359825458447,10.934892664460987,13.981230711391662,8.756226290846564,6.284496333014101,17.003145222033844,16.545256359409148,13.315181333756948,13.717092548184189,13.608054521614177,13.447059519766068,20.39577800733236,19.388928827579765,18.265842203904025,16.669723639952828,13.004578060285835,20.23197207504221,31.76319446824855,10.155115647749458,175.31076469255777,172.4965291399017,170.49574249938476,169.82850009400516,171.34949519016303,,,,,,,,,,,,,,,,,,,15.099378416039574,11.835078162411609,17.969664997601317,19.069650798772745,15.315852905700078,16.132951474936643,30.657922614150667,23.691263294572845,19.46218498540304,20.5916100071951,20.96970814964387,29.71655868960968,41.539324010954346,40.70800610804472,35.85226580202222,26.77298112831414,21.60050026612155,27.85044900581662,30.827987308223616,25.46835638561957,16.94768063456653,10.699543312682485,,,,,L7
1999-09-05 20:46:59+00:00,,,5.149833681221849,2.4478822358805754,1.0978567155340322,8.569699319299797,15.550283871312448,9.686142753690389,13.733108615423795,7.906049736653107,8.731711994339861,13.329254787337112,12.010223195498355,17.6708652477709,20.76941814772395,17.657018197638404,14.912803602915504,21.98493932249685,23.16534460264411,21.868354750081817,14.668668150593277,16.887641349103276,11.261537974440603,5.34918256745915,10.017336858186674,11.441339808833597,7.822419593608018,10.84420633111003,10.747287144034557,9.540700516432404,15.90967934201148,13.88891571358755,13.906200938363696,13.770769113986816,8.747370800717459,16.218158565633097,24.20588136178773,3.009575663256077,167.53859993300736,167.6200586878407,164.6323535879945,163.60756312535764,162.35714114777295,156.70251894979103,155.83931036759654,147.1531281775175,,0.6048024933144474,3.74919166064521,10.962769975963038,7.396302615867731,13.53253566376285,,,16.31133811053515,17.655665255669955,17.251255696689043,18.73481138286693,16.7432715773935,16.08841494381992,17.3732290174905,12.073547240205755,7.712488568282617,12.466693255565213,14.21172433715596,11.787616790702709,13.653167081440737,33.173831666649335,22.121308590095445,19.613667564880345,18.642936945095027,17.669109354862776,26.151424061033737,36.63097995998524,37.54566649349483,32.67312689707743,28.56250514162711,22.02203699702859,21.71583166193423,17.469837575774452,11.415414708513923,5.18534547322862,5.656108381463787,6.015814460636491,3.140699438782434,2.768098953479892,-3.9579489624417694,L7
1999-11-08 20:46:58+00:00,13.3215388207546,17.488036457555825,10.266194768132785,12.50170577535911,12.79934544057756,19.817365801790167,22.851951706428608,,11.599568810739996,5.903242873970768,6.831064404518629,,,23.836387745008267,34.13548721607111,25.684948227694875,23.27652071633148,31.45075895796824,31.109743825978185,17.631750499865557,8.341586811549943,11.81620903802844,6.571534658389533,2.542695630275174,12.624558881491089,9.904863226546976,12.10108180431247,15.82543516581802,16.563673142790734,10.67858564139262,14.607349491876068,12.739833294430284,12.896116196095187,,,,,,,,,,,,,,,,10.609882279040889,21.131946737484817,14.254078351249426,15.050488341005988,,12.651325293912056,,10.95700601329679,14.574598920631605,13.873116939324218,13.467583564203338,5.876270294312988,7.025355943330593,5.476494573391317,9.845277594656135,17.9945650577127,21.767412100016408,22.955337135466337,26.70351151047624,40.82779160368279,33.7889674946208,31.692019286523205,31.11712439138254,29.010886540362502,30.30270586149569,36.65379731613089,38.56585747269813,35.54007965377397,31.010008564950088,25.682398713838488,31.89329072306937,30.051635774933803,22.78884234784619,14.736949669274583,11.713834655812168,13.017793481453138,13.087977821621289,14.809728728602334,8.561017092824457,L7
1999-11-24 20:46:49+00:00,,,9.320160968084508,5.542232792749462,2.4305768391507145,14.303299538704383,14.801516855908057,11.28327320997776,15.46623788404138,10.477445960453563,11.417616026938548,16.450225591793455,17.686091974887088,24.107816954591936,30.474039848453124,23.289555396636448,21.30722676120626,29.69478950912742,29.52119511687072,26.57422589544146,,13.620790882442556,8.73586000801707,7.506274225209586,18.809360971319546,21.58072412369684,19.490703403891168,19.37121311549708,19.2189993088416,23.060132184406744,29.45082080361537,24.979728843207536,20.48982187674848,18.132706576990063,13.860622777553532,18.564352779112497,21.15000250429597,-0.5176376802635758,161.57277988977827,162.11833179314388,163.82080972108523,163.45344758690086,162.9844439081149,156.6525129187255,153.366840567149,154.1991593545214,157.38960837807778,9.703395743417836,12.856254267336324,22.99904959823804,18.36799294392752,24.012806021978125,17.690648884392488,29.42480435865108,21.995952627392658,21.147072508759027,18.91396860092892,20.8227439457624,17.27056372654204,15.029588884577858,15.45667689702513,13.959038032323086,13.408083235014354,21.04295241316088,24.849246023005765,20.005523695914995,21.32312649291969,33.10412449872643,29.36523225165918,28.440368774513885,29.5822161417104,28.42844578239612,40.906137505505,50.70562131227553,45.91947893255698,38.60576341240568,37.37502210537805,32.695653875239174,41.96853244217121,41.03200210508,37.32216280677202,30.29410513033431,27.313238469552346,30.23553619194768,21.85177609103992,21.308614038040293,14.619545652620037,L7
