dates,oahu0061_0001,oahu0061_0002,oahu0061_0003,oahu0061_0004,oahu0061_0005,oahu0061_0006,oahu0061_0007,oahu0061_0008,oahu0061_0009,oahu0061_0010,satname
1991-10-09 20:18:07+00:00,-18.002294369801213,-11.217140429363656,-4.52157783395946,-8.551462357216938,-9.100054629832268,,0.9850098436810188,1.1383603808582616,-9.58345533168888,,L5
1991-10-25 20:18:11+00:00,-17.497843640790308,,,,,,,,,,L5
1991-12-12 20:18:31+00:00,-5.967146481256948,,,,,,,,,,L5
1999-08-20 20:46:55+00:00,-3.334597738624272,-7.03344115902288,13.24857970679659,18.2516289452957,17.272429854717537,21.52038635874304,23.533124615862,17.204622219567234,5.912973629428688,-1.144860026562612,L7
1999-09-05 20:46:59+00:00,-2.490785032260888,3.2683725983439484,13.52941930372766,18.97328267525244,16.236021745303443,21.680283129109043,22.559005225351427,19.03308259019569,11.277271136402693,2.3740104683299776,L7
1999-11-24 20:46:49+00:00,-4.072063015497736,-0.8946335105037235,13.815449300016471,15.751648323282986,12.407047213068909,17.24265051468115,18.60915751329182,14.173589756457716,5.554624438891327,-5.099555196721711,L7
2000-01-11 20:46:54+00:00,-1.2989141817167726,2.3255815938738054,13.6650920978474,18.54209065491082,16.84522905057244,24.521977037318447,24.13714142698061,16.89033487649952,9.442693975886913,1.9401078103347964,L7
2000-01-27 20:46:52+00:00,6.365556502485772,9.12963054745132,21.496858638603754,22.61086709243566,22.441276843465783,22.149027900988685,23.54928708546609,17.662296802929646,11.189682076408303,3.548158022952104,L7
2000-02-12 20:46:47+00:00,7.181303159834886,2.351020748752657,18.63714380864329,19.973402950225783,17.869782784853612,22.251483173723727,21.21776416902293,19.26061983048288,15.38863165736906,4.52403895523976,L7
2000-03-15 20:46:37+00:00,11.950358302795934,9.29412397109645,25.10573750512539,26.860435946008128,28.79601979525581,25.561375955675462,25.17501919103,13.59763004229202,7.4496512925094995,1.3695772290298358,L7
2000-05-18 20:46:08+00:00,14.378350651979888,9.088499943020308,21.015496358698822,19.811861642360885,17.90263870265536,21.594821561109327,23.290521977077223,16.940615119173007,8.704772269831887,-0.0521545371163003,L7
2000-06-03 20:45:56+00:00,12.93193890169896,7.075480900382826,23.000972103053567,21.61146956253312,19.544794736154014,21.59989340584327,22.25726773974469,15.916363703587551,9.532927428027818,3.665236982081848,L7
2000-06-19 20:45:53+00:00,11.750802240255297,13.010128048651492,31.108743614544288,24.92556449649363,24.38623029358219,24.67734956372779,23.88425284801126,21.56847343956078,23.72779804339665,15.87756924186186,L7
2000-10-25 20:44:20+00:00,2.637854724474678,2.838969957669384,15.27811113104925,19.430730395909634,18.77229116972861,23.239609663607663,30.07467137013556,28.36895370210376,17.17485043965273,5.072571557969358,L7
2000-11-10 20:44:23+00:00,7.244194853722713,11.70589292481944,26.486846310296887,21.51017458356284,17.863509279519636,23.08895877650374,27.273724707007887,26.4749865911797,21.82150497981408,3.34085599650076,L7
2000-11-26 20:44:25+00:00,-14.432213009070717,9.599970933683728,26.68526444486288,21.484683757725083,19.432020094903,,,,,,L7
2000-12-12 20:44:27+00:00,5.491454545050754,4.759211312231145,15.229209723018432,14.960398690737048,15.55917007841798,18.2028588517346,19.866001134072523,14.891776981750883,6.666373900059817,-3.0868687972591604,L7
2000-12-28 20:44:30+00:00,3.1754113002298023,5.656613520044101,21.65076238785758,20.97460253827656,20.46282389812152,23.14156388008715,25.24221812059325,17.286333922195592,7.5845113565510625,-0.4396252311132887,L7
