dates,oahu0086_0001,oahu0086_0002,oahu0086_0003,oahu0086_0004,oahu0086_0005,oahu0086_0006,oahu0086_0007,oahu0086_0008,oahu0086_0009,oahu0086_0010,oahu0086_0011,oahu0086_0012,oahu0086_0013,oahu0086_0014,oahu0086_0015,oahu0086_0016,oahu0086_0017,oahu0086_0018,oahu0086_0019,oahu0086_0020,oahu0086_0021,oahu0086_0022,oahu0086_0023,oahu0086_0024,oahu0086_0025,oahu0086_0026,oahu0086_0027,oahu0086_0028,oahu0086_0029,oahu0086_0030,oahu0086_0031,oahu0086_0032,oahu0086_0033,oahu0086_0034,oahu0086_0035,oahu0086_0036,oahu0086_0037,oahu0086_0038,oahu0086_0039,oahu0086_0040,oahu0086_0041,oahu0086_0042,oahu0086_0043,oahu0086_0044,oahu0086_0045,oahu0086_0046,oahu0086_0047,oahu0086_0048,satname
1990-08-19 20:14:00+00:00,,,,,45.55467408889341,38.60629424593997,34.774716476371324,32.438147882705394,37.80879592272514,35.93954032535554,44.29056388875252,35.3775529583165,46.18452047591593,41.08039240212169,45.93552215373383,39.38136144678612,36.66727998650511,33.180682572643015,39.72292781946054,42.09480667331352,41.94832753065625,34.18171421431971,35.56351946019147,31.31012794888871,41.8631811753325,50.92701640851652,49.53198815206494,55.94459459400517,58.31875047848587,53.54851340630613,47.30237042167011,25.424212160473044,29.004584037854684,24.80587474084264,19.32386970189296,12.045355897868642,3.954600712412794,14.01167424820412,19.61590709365209,18.73818818489816,15.119196053453027,13.341054156707212,8.413486688973173,15.239912620925145,15.617930519463837,12.877799150634718,9.708561538266352,11.262173203418197,L5
1990-09-11 20:20:05+00:00,,,,,43.88127222699749,35.84520147187184,30.463430619662507,28.810315450175548,30.559392407235062,28.4476422570313,34.94173288145748,26.73594183358211,36.9478908663063,33.09071099746122,39.24265458412527,34.91280130782096,32.16346914096398,27.52526934128376,28.29805243592527,24.95857304859451,25.47861040109851,22.43347768859316,25.578516179310267,19.30181964700513,25.980028701338224,34.7982221473483,32.99945746366215,38.63353450754916,44.72076516734295,38.42852568257708,37.066029809866414,24.29643113514452,30.53864698629631,20.014205519697004,16.067506065078202,11.360277344902151,8.349444358539909,5.013174693158201,2.392293664733205,-2.055351005886569,-3.7768269293628816,-0.4938904171886098,8.371635731991272,12.893156292652307,8.872167175596733,8.908383264067023,9.216383423341838,5.836471485964945,L5
1991-10-25 20:18:11+00:00,,,,,,,,,,,,,,,,,,,,28.85272620258096,28.269748065498245,22.52857391929499,21.88341787894012,22.622133441383085,31.45594789339245,40.035356852337,39.11493742859815,39.0215153512408,35.77213356792828,30.8904504411164,33.5269498153785,20.87132283368428,26.149189510019404,12.070976810917662,8.195313881531128,-0.6674488696437524,-10.122019948750111,-1.252359606748232,6.797417922973182,2.8203705326743536,-6.420135393920038,-5.365097862413386,-3.858766889343449,2.2127811862256057,8.644381567701313,10.426910950726937,5.901663390711562,3.2641938220515065,L5
1991-12-03 20:24:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
1991-12-12 20:18:31+00:00,,50.8100772761726,46.75033730117088,38.6439633792173,30.76054487738801,23.6296813041115,17.903117031578073,18.44075279682019,23.42353378530926,21.58087819605038,33.62024463415843,25.982747112652067,36.69872544373728,30.773598427540843,33.23781135005985,29.437746244860552,25.29575259852472,22.874949902494546,26.488423547026454,22.239144599084828,23.582257778926376,19.79780033653491,21.266550144465672,19.07205487518651,28.26327817325709,38.41648530432169,37.95856464866777,41.19546341555135,43.01310396469083,38.90362008331925,38.32665993617063,24.95793698103083,31.100393263452823,14.265603404667957,10.26851581070347,0.8652683744357845,-7.018296134786481,8.784158506819983,13.626344196029304,6.953063236491097,-4.473878510940783,-4.228318448531264,-4.337299515256014,1.857737994643474,6.287133895992745,9.635375863794405,6.942319883691432,6.404758629171321,L5
1991-12-28 20:18:23+00:00,,,,41.767076404705854,33.15317522539258,25.99357603775227,18.34767760839569,18.034114493634974,20.909125620414827,20.799173508310027,31.97643423836777,25.337781834175374,36.7058336238847,29.277199307679822,34.242211960068175,28.31258269054942,23.92903701784943,23.127638850958785,28.688913885845743,30.235705698662294,29.13696935999114,24.83344199485285,25.37143884864233,19.015670914349485,27.525408557309355,36.67547581517876,34.27500347998268,39.74916407294323,39.164383723879496,34.61406093694435,33.67473667482681,19.149097074739053,25.27611364703217,3.541550437426733,2.39824154599364,-6.751424865219097,-17.7534986638712,-6.916471896230688,2.1992355107976964,-4.612935473347014,-13.41751600101554,-8.028911048928215,-6.9252616245813465,-1.8928879761831177,0.0630536219097706,4.993853347606852,2.396592598987384,-0.8713809370083032,L5
1999-07-26 20:53:05+00:00,,,,33.49460425210851,29.185253321025403,21.5232407754177,13.409340597013172,16.59601316868324,18.31323917190036,20.39874867746909,31.4628891957516,23.46297912753172,29.88868920084451,25.478796853186967,23.68228746141176,19.072721705542367,13.16594434030461,12.23819589786768,22.846921714149527,20.22653006337632,19.14201840127652,10.927439382433462,11.13630013361632,3.167117458019184,17.037469557439504,25.71012350824609,24.97511065364483,32.60390764874603,33.38122786624056,26.62522386676888,25.63530854493384,15.188490307832144,22.214610066010056,11.72993345998955,7.732125396267061,-0.9577772903035224,-11.91783401457695,-8.065735269549661,-3.214996922127832,-8.355128818116834,-18.214402091917968,-6.320393405365103,-2.9324343219659075,2.460125091045416,6.96485117606884,11.73486581585114,7.340345561463265,4.734226172965012,L7
1999-08-11 20:53:07+00:00,51.56044499009232,39.683611398310525,41.01581145809989,29.213153210639984,25.49154262349752,19.836946393058422,13.17012278892586,14.416583806316142,15.813221810122856,14.020638452804478,26.0392403550334,15.981646675855844,25.91094314853536,24.286070610110777,21.763109870289107,17.045196225378554,9.794449714503717,11.039874516184122,19.838635911220425,18.813224237503093,10.304467262429002,3.582248002349787,5.74897106863638,5.948200739008308,15.231706100197664,24.48385738898336,21.070777896866325,27.158235885284384,25.101526631271984,23.771919281134984,22.8967002211078,15.885165255209223,19.5559814890802,9.235037962038453,,,,,,,,,,,,,,,L7
1999-08-20 20:46:55+00:00,,,,37.10441879653201,33.88850641373868,30.02333687749778,22.68810946159012,25.10744058408664,24.090475909990573,27.641838923680023,32.130584357356106,27.795882899146243,31.89901306015777,33.18458535565325,36.29722128981485,28.387914825304392,15.8260503729789,14.949297452456577,23.646108695231103,18.30670811695529,19.62051358636721,12.712408366453316,15.970051217569178,11.613798642135912,22.350190993312403,30.773056094951173,29.651847721078106,36.57112650856497,36.41882446661183,34.32482106194232,36.63305603705417,24.664491289065488,31.082642797191767,22.59246969117353,18.51663255725738,7.921659361641141,2.0058887244742296,13.951094603213951,14.323329721431897,4.545146861332719,-4.538920123484426,-1.63588383006332,6.00572796785162,23.571809154953925,22.25085491154816,16.51012213852252,11.30722332652513,6.716195685619195,L7
1999-09-12 20:53:05+00:00,,46.63547467569135,44.31240595442275,31.40557849547069,28.17033050915308,20.435030459315897,12.866022862488212,14.646509821904672,15.75644238542196,11.810295392371,5.531482801829832,3.589420542859476,9.258063077513707,7.830795960343967,,,,,,,,,,,,,,,,,,,,,,-13.67453468770465,-14.995674260889205,7.831141315623253,10.60704391743715,3.333178408880987,-5.876279542575452,-6.583619710427155,7.446389998104267,18.06051023118833,14.529236663602344,11.435392795546964,11.384246849895522,10.866261437864566,L7
1999-09-21 20:46:59+00:00,,51.06002650258299,,35.58172627258263,32.94657649459828,24.690949096049657,16.707552958838107,19.30929354285243,18.1240953961795,20.467375761956514,33.267271497586925,28.922971873541904,34.01193581841363,31.979635248241447,26.88720709698572,24.07549387159746,16.462179041070343,17.412640171326707,27.07053017583354,21.7771284636534,21.23664548483332,14.906896650589864,16.381479279885134,11.05464299684768,21.06561219499318,29.00803733522632,26.54335892872496,33.38064867250408,32.47219009124444,30.73860137268257,32.406068142452376,29.25663338546928,34.87289416945043,23.54812105165329,18.37348909419524,9.01037478043401,-4.547815002432735,5.670344632603264,10.395843408870247,5.256084689213463,0.8159861433477783,7.567388619922188,3.806867085873644,14.658174238442228,18.967715533431072,16.018683290835376,11.746953729656324,10.803067213340604,L7
1999-11-08 20:46:58+00:00,29.76144909875413,18.73924353530491,17.816823581713194,,-2.360174728711752,,-4.064580269809436,1.9622242105101573,-0.6612971091164899,4.663029261396261,22.58215303986898,18.21419278303704,27.000235101482264,23.98045257869339,25.65708011850912,13.180747066867584,-6.791992346344223,,,,7.655492988245477,1.4585093997376646,0.2311221047544225,,,,,,,,,11.626623835108088,24.730152026867408,18.993068570034783,13.95373273439483,3.109157936125736,-2.418037417838143,11.435802341543562,12.312491158356137,1.921420761628308,-7.533440708677697,-5.777954210080779,12.143968615576098,22.788119483331204,17.8846945843833,11.774036068927057,9.601627969468302,9.321384742610562,L7
1999-12-01 20:53:02+00:00,51.26954386247742,45.47869665585657,42.33346855053514,31.596213445776133,24.03538053949818,15.722259227114147,10.72317814865805,9.790724759003396,12.899679861355455,11.67179285840006,21.00095626641996,9.939997468462746,20.18084545385081,16.052986095112697,13.15408498768971,7.404127134662011,0.0942016427420027,,,,2.233752359986034,2.385599452410456,7.94101433810217,9.437743616009469,19.97544013690963,29.82551351484057,27.407755024244224,33.03270066344976,26.81641075790213,19.6760294712332,22.36103993679553,16.47629193945473,24.05591190812186,12.6839422376685,9.12666874241538,-0.8740305257241063,-9.678188340291232,0.6621009986196276,-0.0466550927077671,-5.217672686684181,-9.905376313389995,-9.610593867522423,8.142813485004137,14.87247572006321,10.334701576580834,8.371131531766427,10.566541443729845,5.098341299405507,L7
1999-12-17 20:53:11+00:00,43.34761753278912,37.73898416379643,39.098194804766464,31.68915081398013,33.45991264904307,30.004851632971555,19.609905249424884,22.349913593937348,20.600091761063755,26.045011948360127,28.938657892273127,16.89177103382494,25.781930667221204,23.090370014172,25.764138093206483,26.55899052629677,18.884113257584847,23.12295030213536,25.21505547887946,20.06797058305425,22.43702019934646,14.263189257072185,15.961048007606912,12.125676420384124,25.75126633153789,32.47629376907332,25.86812823687398,28.28899361661326,30.33807143149665,29.081075057192795,29.160917819723764,25.615715911820107,34.75236520494329,23.938424681959784,20.02535175292089,11.562075626488696,-5.743126649607348,-11.912848476428184,-7.467389793643459,-13.52432084927736,,,-5.4970277274435215,1.444089534273266,-2.103325657874497,0.7172454466825707,5.391595200450988,4.708739404331165,L7
