dates,oahu0003_0001,oahu0003_0002,oahu0003_0003,oahu0003_0004,oahu0003_0005,oahu0003_0006,oahu0003_0007,oahu0003_0008,oahu0003_0009,oahu0003_0010,oahu0003_0011,oahu0003_0012,oahu0003_0013,oahu0003_0014,oahu0003_0015,oahu0003_0016,oahu0003_0017,oahu0003_0018,oahu0003_0019,oahu0003_0020,oahu0003_0021,oahu0003_0022,oahu0003_0023,oahu0003_0024,oahu0003_0025,oahu0003_0026,oahu0003_0027,oahu0003_0028,oahu0003_0029,oahu0003_0030,oahu0003_0031,oahu0003_0032,oahu0003_0033,oahu0003_0034,oahu0003_0035,oahu0003_0036,oahu0003_0037,oahu0003_0038,oahu0003_0039,oahu0003_0040,oahu0003_0041,oahu0003_0042,oahu0003_0043,oahu0003_0044,oahu0003_0045,oahu0003_0046,oahu0003_0047,oahu0003_0048,oahu0003_0049,oahu0003_0050,oahu0003_0051,oahu0003_0052,oahu0003_0053,oahu0003_0054,satname
1990-09-11 20:20:05+00:00,,,,,,,,,,,,25.831068252619914,32.18030971509437,34.01499938217435,35.8252306078225,38.60700086591585,36.59299677685486,28.51830739710907,29.060800917872648,34.797371251412024,38.43047080349804,37.104652023162345,33.90630775433341,30.58042515826417,13.57440635374394,-3.6105864941697288,-3.4900583170266977,24.203257317454543,23.20769828514084,,,,,,,,,,,,32.9561536336198,34.61713179404352,,,,,,,,,,,,,L5
1991-10-09 20:18:07+00:00,37.01567297489625,38.97561038590454,37.8415950358213,36.2080635695301,28.264445978796854,24.35996257882039,24.537980585531034,26.62947327616397,25.22202820168972,20.08972608415139,17.652358891483697,18.883054282660293,23.929009818704028,27.24213007093287,26.98347479609017,27.569655019931748,26.598093138421152,28.570306082782977,28.79456577326167,22.839701941904885,23.322594256995107,22.325905312072887,23.40403864794442,28.2840470362361,24.43880989570857,25.352638796325014,33.170966120871974,41.96208053357517,41.89350023350405,41.52404070560301,40.95121995942522,40.53597584881121,40.42325562517806,36.78602468086964,35.75937549565001,40.95553005024266,46.34490506676322,47.30166531932456,48.00004069522233,51.44438906890442,25.91222635053772,25.519637813885648,44.35381424750049,48.892771200154414,45.6029467216732,47.172257167530624,50.253919966438,53.77545985489272,54.1834351693771,46.23085629626757,52.58264187880571,69.48153767306054,75.74785117939516,72.43615123390843,L5
1991-12-12 20:18:31+00:00,7.488973317966054,12.192773189516004,15.632983978892756,19.44549285221332,14.317079358690638,6.874131798420994,3.1397235478753425,7.531201681385682,10.862972204417344,8.723557371982405,5.518596949217117,9.742144573999203,12.755614607334108,9.96680046499985,11.716407348887302,14.452318100307467,13.244322077992567,12.859600832540256,13.75423844013336,12.38252627985663,11.84707314785876,9.492435182727135,12.848418953670793,19.259779471718165,18.22152632364321,9.893228025276592,19.05560376956881,35.90305774683398,32.978093096609534,31.80857695085786,33.54525123051806,34.287108803655904,36.43577889810559,36.33433287192181,32.70698372521143,35.607473423346654,37.811768314976334,38.033905010859,38.78007733453138,44.9861312918181,19.893769075885984,20.642138901448025,34.963766527848364,35.586802064450275,31.122975627086145,35.36102738192772,38.45928646076271,38.43445484509418,40.754057642028656,33.994588306846175,37.34734831329283,55.739938033587016,62.35259984394195,55.09046105042524,L5
1999-07-03 20:46:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1010910438713,68.4054451665595,68.2108239221282,55.43465858488821,60.020532961149314,74.46678030736287,77.48153211852708,81.99122307840622,L7
1999-07-26 20:53:05+00:00,,,,,,,,,,,,,29.914099079333603,30.57214368764823,29.80836596778001,31.278952490125,30.220136382327127,33.7620846168097,31.862004423778444,28.26144970352899,28.75219279298299,27.733524700909552,25.85068981395663,29.29409645971024,31.178495584220283,28.63788606189194,,20.990129492014184,,,,,,,,,,,,,26.383665904277,33.14582631205965,45.30312068607693,47.36525577963591,,,,,,41.95238043762106,49.59689138255533,64.30399144961167,,68.09144339678551,L7
1999-08-20 20:46:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.19959375389843,31.0967356990521,50.00079939702067,52.11847519395195,40.6232951071873,40.94706826264502,42.05206483268593,43.30665135685665,48.86090326563878,45.82392901912634,58.796780240285074,83.42001223504833,,,L7
1999-09-05 20:46:59+00:00,43.725870847535326,46.70446378254751,48.207149241428695,44.12968104230716,34.4567733362091,31.59659611337401,31.748109774368366,31.246011989524888,32.29099565844791,32.23871419370448,28.136885179575224,25.185547558587885,31.68372402306307,33.62868901985187,35.05820320373767,36.40643707442799,36.39341615254342,38.04100072442365,32.582719899064934,32.2175623874277,32.95072663453354,35.52799843286707,31.86575749229416,37.612496194055225,35.27370744356143,30.352182017141786,33.52428381373257,46.31444233268316,39.54233260085555,39.01744116031517,44.03001978352426,45.96206391534132,44.55302075103654,44.66097417546138,38.52395653777109,44.517941528339335,41.21181940151399,44.00521007261934,45.91418200248816,51.09858626455103,35.005888462815584,33.868171748263244,48.97918292295144,48.7187430824853,46.981014003658274,47.86622818590915,48.200367269813256,50.0289788613422,55.98576141519538,50.10389636028789,52.44586283359105,71.99244482951539,74.09220628411663,80.107326100071,L7
1999-09-12 20:53:05+00:00,22.925225415635914,24.40653984563278,34.70427210459928,36.1749640238486,30.885766875085395,27.33003093445226,18.32372915943651,20.10680508523715,20.6005153133531,18.81061924542422,18.87557152242944,18.884773486330403,26.51920798074885,26.44614856266336,25.94631081187592,29.231947396432773,26.67785978025521,24.32463844899381,28.71479796485536,26.347048507903573,28.28050274138528,28.394678764176035,30.118355585891152,35.18596681555533,28.19913932552008,26.14204591729009,37.17577216954796,44.75648180959463,36.17511558185944,36.064991790812286,45.21864968358094,42.82916413161651,41.77742272921186,41.01669360910299,36.91278986365782,42.83893303612149,41.08072404739607,42.16152586550386,42.94387064709965,63.77920774805667,33.82488137871243,32.615423147442606,45.12408670205279,48.71445066115512,52.035520738694906,50.69129117147866,47.74509268239306,43.33467591706593,48.77335863344904,41.97881468583464,43.13155145713442,64.0166734943243,67.23409077659433,63.77824968968128,L7
1999-09-21 20:46:59+00:00,30.48539364852992,38.31597176402627,42.18315524914592,38.37806688475968,26.77420869267606,23.9164729206947,23.05601624292936,25.116293139380364,26.379607353911,25.307123103178057,22.238288862193308,17.85151741090774,23.91207122027216,23.270428463867653,21.10057916811565,24.70354357165449,25.224813200483123,24.02485284673376,27.019450523865483,29.4685699878404,31.480293907618588,31.937879854665937,32.37561519449391,37.37966305141892,34.14169856716796,27.325200142532097,34.71834183840513,45.25732496425526,39.16211210498873,38.172598407507,45.770814674493096,44.36799397751631,40.06303063691775,32.7272591872009,29.084206346612856,39.79667705889976,46.64791897281504,46.69929398200057,42.87349274422184,46.9557694963016,29.912803452318272,30.258510217778376,44.33249134889388,42.8100991841121,41.21647009572601,44.58091905924549,45.50968424945734,49.02783423538858,52.98550996564445,46.741973608224086,50.20556387310789,69.06510456730882,69.01758739063749,67.62941307131423,L7
1999-10-14 20:53:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.173875486797424,12.540610427405063,16.962392728636786,26.812761604768777,23.44732130458472,23.85151101332055,20.4565950689025,27.14655876929173,37.56389601436352,33.65439346429917,34.96860706362948,29.4205928042324,30.23129388777916,17.14878270834864,14.223206135995738,34.65620581742142,42.91851369371491,47.96956369298929,53.39844094175729,52.421822538427286,62.44774795197173,60.97874377399227,50.515802425678,61.09205383922234,78.89010477873542,86.88963630990337,79.41923774729207,L7
