dates,oahu0007_0001,oahu0007_0002,oahu0007_0003,oahu0007_0004,oahu0007_0005,oahu0007_0006,oahu0007_0007,oahu0007_0008,oahu0007_0009,oahu0007_0010,oahu0007_0011,oahu0007_0012,oahu0007_0013,oahu0007_0014,oahu0007_0015,oahu0007_0016,oahu0007_0017,oahu0007_0018,oahu0007_0019,oahu0007_0020,oahu0007_0021,oahu0007_0022,oahu0007_0023,oahu0007_0024,oahu0007_0025,oahu0007_0026,oahu0007_0027,oahu0007_0028,oahu0007_0029,oahu0007_0030,oahu0007_0031,oahu0007_0032,oahu0007_0033,oahu0007_0034,oahu0007_0035,oahu0007_0036,oahu0007_0037,oahu0007_0038,oahu0007_0039,oahu0007_0040,oahu0007_0041,oahu0007_0042,oahu0007_0043,oahu0007_0044,oahu0007_0045,oahu0007_0046,oahu0007_0047,oahu0007_0048,oahu0007_0049,oahu0007_0050,oahu0007_0051,oahu0007_0052,oahu0007_0053,oahu0007_0054,oahu0007_0055,oahu0007_0056,oahu0007_0057,oahu0007_0058,oahu0007_0059,oahu0007_0060,oahu0007_0061,oahu0007_0062,oahu0007_0063,oahu0007_0064,oahu0007_0065,oahu0007_0066,oahu0007_0067,oahu0007_0068,oahu0007_0069,oahu0007_0070,oahu0007_0071,oahu0007_0072,oahu0007_0073,oahu0007_0074,oahu0007_0075,oahu0007_0076,oahu0007_0077,oahu0007_0078,oahu0007_0079,oahu0007_0080,oahu0007_0081,oahu0007_0082,oahu0007_0083,oahu0007_0084,oahu0007_0085,oahu0007_0086,oahu0007_0087,oahu0007_0088,oahu0007_0089,oahu0007_0090,oahu0007_0091,oahu0007_0092,oahu0007_0093,oahu0007_0094,oahu0007_0095,oahu0007_0096,oahu0007_0097,oahu0007_0098,oahu0007_0099,oahu0007_0100,oahu0007_0101,oahu0007_0102,oahu0007_0103,oahu0007_0104,oahu0007_0105,oahu0007_0106,oahu0007_0107,oahu0007_0108,oahu0007_0109,oahu0007_0110,oahu0007_0111,oahu0007_0112,oahu0007_0113,oahu0007_0114,oahu0007_0115,oahu0007_0116,satname
2014-03-14 20:54:34+00:00,71.51905803090065,57.681536268617776,56.97741055183588,55.0545890477004,49.39730276910358,43.470174270860376,41.37523381821278,44.90355405769204,54.52128377032997,52.85043483767579,48.5413454263576,,,,,,27.87528892675936,28.57693992322972,29.55318580886748,32.81537670377185,37.1757480905224,46.07582990242949,49.709651388890165,42.72862327846694,41.664904795654216,36.31589404981339,36.28536573449514,36.25433898712317,,,,,,,21.802856741220875,28.83978723398372,27.334581553721243,27.24465732636088,25.43356397561731,28.357826689590663,29.39498798762032,27.99284556867693,25.8563879183464,25.879672021383545,24.61459814815262,21.47361886278376,21.772109378516014,23.63273286940161,29.45926356802362,29.792375950148045,30.361275831690527,28.54281133850365,30.73248979038725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.832909031154324,10.75027546808323,12.554425528540476,18.07396395569175,19.27854332157897,18.47935938426605,17.073588746620416,18.151231747201507,18.750833075237374,19.20166573604948,18.516540614136773,17.8203559861231,16.182294527494463,15.799095953625216,17.56686675820777,20.9038829958898,20.104483686653253,18.68854464194856,19.605628540333857,23.37151106099442,23.658353054030208,20.39682885458872,19.134047372793933,17.236148679428858,14.52577166256908,16.305138757933946,20.976431192513363,20.53172843724088,,L8
2014-03-21 21:00:38+00:00,72.81073464746528,62.56031976699781,61.59341057573458,62.35751764319532,62.84980801903772,59.02856383257304,53.138969690652544,56.30893015984581,63.33665401615779,59.36677512382963,54.412192133717866,50.09480382485473,40.48161907248885,41.53357237392319,44.22105561895472,46.39997836950774,47.98504395636543,46.97832272326092,46.19070300592743,45.76498729127977,48.8874369377346,55.98376754814007,64.33195457237436,44.13388608976644,36.2407852229566,37.59277420877121,38.07183824438261,37.804680620488114,46.48442727673643,40.24101941635056,33.637256498864545,33.39794897841423,25.49341001729563,26.972609705071992,26.33470069938017,28.19180029157071,36.23220211923503,34.343029313092295,38.64936826177636,39.19632910027085,36.10696723515141,26.845978700829683,29.9246005086708,29.3462562214212,28.717091733428973,29.6196985273812,29.52739178533784,31.673647043930075,33.68962038345719,34.65085932816345,35.36073725000373,35.06931793972182,34.05309939680466,32.245703778768664,33.93742543386312,31.028451777184195,30.06380085549592,34.33589611451023,37.76609131137452,38.44521333717642,31.923285828932983,28.39753887091839,28.22900585836116,27.85705742853724,31.294464525165445,20.109865573059803,17.641302809016715,18.61719141083744,17.737844128193064,19.111470306905712,20.446109470365126,20.05715697215216,17.37735029539826,16.302182883459068,17.30642261748323,17.81407275283164,20.331034664150145,19.55945619797764,20.85069522666624,21.53979335342469,21.024948336137697,24.7129666116862,24.716643272273565,26.05427783780032,24.514989803515828,20.517150501261472,18.933408266203656,19.04215599770625,22.74450793279722,22.183987510810592,26.70989622176787,27.44653617131356,25.62947874264789,24.459112927588592,25.60556019750265,26.75517496949504,28.05065130768046,27.59561401591548,27.43105457026236,27.121121852848965,25.60283278242764,25.789340045962746,28.2663073408723,27.479003730192808,23.33220087515529,28.990455706718723,28.20319277763987,30.91050467908442,29.336890564244,23.58142434493362,18.62102196130868,16.347048995580387,16.17656987158078,20.50557115175204,20.83948990871664,,L8
2014-03-30 20:54:17+00:00,,69.35276600032886,66.86312406439943,59.40821613446904,62.75305244691133,62.54965080937709,56.70935035004455,55.59044696104282,62.00197808491885,59.36490961083717,54.37005316202332,58.545054274406816,53.37934169211962,57.52473426848818,50.73233547262507,52.66732569787632,55.318959987039264,54.38874712994207,55.18904936575005,59.07930285288639,61.15388937823872,70.98011030264345,75.59965625859336,58.37876552105549,58.457651740834855,60.64529985694414,61.27183650657852,63.813671743440175,63.25662778793792,52.51379587433068,47.11614662145971,48.07630461412643,45.45725662572384,44.12105361526986,43.36240216999144,49.45215407337832,49.72515945262932,46.88644639266184,48.61590923862628,47.03048205211733,35.14581459677617,35.76013124430033,35.65758862118442,34.548250556019504,35.19725271954538,35.39660478724666,37.17858688608482,40.27489714050161,44.75435295359228,44.683998201510015,44.64421263567926,42.1989636110526,41.96854312035224,42.29656361810032,45.6904090194156,47.43115956264233,49.662223558325024,51.496824395758544,56.26226235838868,52.26027538153789,45.67764278106152,38.46801420819097,35.42805408537722,32.39189832363017,36.88925854318912,31.482391356569536,29.039216984649293,28.60888838060224,23.481748641363843,24.059685314964973,24.43175333151272,23.998366734306845,21.935828570424498,22.2286467500233,21.821836828197583,19.61669586585498,23.409891708661924,23.82464812331034,24.32167353759664,27.29694954545013,26.782947964097776,30.42612861845241,31.38740544821373,31.16820930641348,27.16489619232735,23.61630310187548,21.809607680583216,19.084282542533764,20.383030624825054,22.75771658651353,28.568257010013195,29.41276174872144,29.129622802777178,28.815709905318123,29.68453550489905,33.509465274758746,33.402236189710784,41.74899428204548,42.404627338228245,44.81977676540221,45.523829994010704,42.48530813416647,43.6116422832956,35.32758843726726,33.8217146556246,32.73097750923166,38.08838092705722,40.80681377623314,40.11416191905359,38.39411767931784,35.02745010423206,26.853038185517804,27.68284804584212,35.35654114338418,38.398499885362085,45.712144318479936,L8
2014-05-01 20:53:47+00:00,,68.42671692594568,63.58651104988685,64.90192685693371,67.26174114146818,62.7825165968723,59.04803747619823,60.42356806834077,66.03698652588353,63.57321783986616,58.148009583971216,54.48917336157483,49.27790749164512,52.98636072528184,49.54094816593837,50.04688418436865,54.142160700986295,55.18136297459894,60.10413358660448,65.12190742897955,67.556304548174,75.94750870312286,80.16484751211577,60.08600701945335,58.89110173195047,58.90150719499879,60.25225766241788,63.07019311145815,66.59338245350928,53.45111498217671,45.47268210406132,40.6884564141905,42.81115777487664,44.57446668805253,48.29724181750811,54.5328911688822,52.64814940130823,51.47203548765944,52.75566626027109,46.74606893260814,39.28839342074872,38.02620330818896,38.80485009688719,38.919988199096665,39.08207361730644,39.34681963933535,39.6715910020452,41.8730973200518,42.28126792816417,42.60160968818326,40.44907107762603,38.97841309364617,40.01431156652302,42.1709918594935,53.47145814539728,55.89660210075464,59.05996610750954,59.76392886138598,56.19918435923682,51.36456723042743,45.49670738868254,43.68393209003946,39.08014791448345,,48.07950276884493,37.92893815030705,39.31793305303846,47.00337034888054,48.71724689498743,45.80768179587828,48.20937215060621,,,,27.43778104646022,32.47199822793843,32.5792657264041,30.438085436681448,31.21170174515857,28.59965982407921,26.84590835643478,25.93244807031803,26.286468013104937,26.7882894433549,22.82614650205581,19.69410835862604,19.05720255969982,17.955605736695137,20.629491186690824,21.910026541137302,25.72605614253221,26.711983977372192,25.0786278685102,28.938455223583635,31.37058739976392,31.661551048045634,30.96701551417156,37.4604611615722,37.49452949195231,40.5320668680733,40.633926862433256,40.51390874775528,34.995760993886776,32.931406417348555,31.40116457331013,32.0956942227958,37.62868997254815,39.59777650588725,39.295930614395004,34.95998083433973,39.347208970751,34.25423078228711,31.495077951130263,29.47837422030513,25.34495824294373,27.47802234562312,L8
2014-05-24 20:59:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.444160761452806,,,,,,,,,,,,,,,,,-12.28547274470703,,,,,,,,,,,-4.850183164045729,-5.715256430104261,,,,,,,,,,,,,,,,,L8
2014-06-02 20:53:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,72.40694391248334,69.7247751091075,72.54885131113934,73.13166736707159,76.36803334548277,81.28480529573922,69.27209990536556,61.75842807781888,60.42536180832237,60.73097191563574,62.47625277909637,62.76540988181295,,67.38162471808486,,,,61.54900442228191,58.39176268216613,57.4979403132872,,,55.48629365025474,60.011050020003424,58.24422689057167,60.88247437974754,61.03154518927561,57.67951335381719,54.40469020484467,55.721090321341336,57.296463424109206,64.64318407298035,66.78597294049547,67.71452959989222,71.090017375183,74.17316918799692,70.42999428259364,65.39667374644135,57.29420726601733,54.739342734932656,54.28873229107051,,,53.42677212903845,53.419567238248526,51.44361245839277,51.441744870762136,,,,,47.29992200289762,45.71344453338605,45.83860008061071,48.007397463447695,44.95830598021922,43.88492337716011,40.300699513673294,37.11416383983644,27.04240683852393,25.181791702492177,24.291321416978818,26.595567215584943,37.16885439268191,39.732243327833615,43.71877181219456,39.660738028466845,42.333706035143,42.31479937041443,42.04716597780139,45.5236359542924,48.88895841182013,,50.38834600235528,51.38654444681432,52.698973926397166,50.388781954197874,50.55899364857613,48.61917865210695,45.04721511540709,38.27396504368987,29.867571125503257,21.166106094120984,18.97769808326813,19.059523981074168,16.050105614476923,17.048475119669277,,,,50.67337111835781,,,L8
2014-06-18 20:53:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,54.19777867300618,56.170137312523856,60.98947815759392,63.56607945914708,52.71629054627697,,,,,,,,,,,,,,,,,,,,63.7829910932326,55.27772823631484,52.998919669120895,53.08998130426796,53.19431770163638,56.933311479625694,62.287690889987175,66.6644180634941,72.19054834189761,73.61009961716016,69.97229913553362,64.11565365165856,58.06911329966968,53.88600522666849,,,54.80966844469958,53.14429580505968,,,,,,,,,,48.98435820042339,48.98166989250721,45.406034645375925,39.36308100475088,22.75067797159816,16.348751696719294,15.563894317680568,16.245432135717497,19.273623405167083,,30.64767738613097,35.20062773741424,38.83640217376045,41.82891260615845,44.47924493733687,43.13052819048403,46.12669312916599,,,,,,,51.37347554453498,43.58684640513504,42.82384380775162,41.89449989775497,31.401265885416823,26.503336173986977,32.64168776530754,49.55786255863084,51.83291772548831,50.41144726774718,50.39641574494637,45.7002531996142,43.26124106101108,45.3613832349919,44.995330251024825,43.27280397751062,44.34268975972319,L8
2014-06-25 20:59:57+00:00,74.1403803440823,65.33443303315664,64.89334496161258,63.20181944629231,66.49658153826284,66.12527130155286,64.9566511872264,68.55923834273307,72.9154450874729,73.4157171576769,61.8189887959785,,,,,,,,,,,,,,,,70.2280839773673,66.5332522512823,67.40174940919574,51.52985411181234,,,44.155087065893404,45.919917383758296,48.58192795437834,56.95445549256105,53.33087580374674,,,,,,37.03229386181997,,,50.48357876624542,47.854371948174,47.645550040839176,44.614275752794725,43.50911340583917,40.28127662116827,40.03634915688124,39.94158376355886,41.54857998807657,61.514929092532434,63.45992598824104,64.47702465308075,63.2069168525596,60.24562036097768,56.95238903523661,48.80638061264298,41.0802589933782,35.36673869404897,29.66518524651267,36.61237500498961,28.158108433881186,,33.033686889025496,42.79909698274153,41.21675217755861,,45.49265470998799,47.12857091799077,,,,32.9928532533033,22.35109830035884,18.64080839849232,16.60785000190181,12.547912662614944,11.06217162478444,12.184141368314783,13.16596733653206,12.706957066462024,14.490841345106082,14.4062094508178,14.263436049660449,14.85375794498771,19.02832471476968,25.711266129527083,26.4725040109522,26.10239677657119,35.8642455167041,39.22015444670317,42.03137929915144,35.63461335705683,40.01457033114291,36.230773108352246,34.22738011381914,29.067290437358167,21.019782846959465,18.234694333768736,14.9801977582147,12.370275081570956,,,,34.55003188541164,,19.8837243726053,18.635322142541987,20.1140070829127,21.137265457400225,22.21866558414586,22.26917643455363,L8
2014-07-04 20:53:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.03838440316832,44.74699704625641,47.965157600259474,49.85605790025668,56.00117773168777,58.92822025144645,57.72547396632294,,58.07347266724828,60.169206137358856,57.93196579836867,55.01627994401519,54.006415125865054,53.747955389508746,57.90904848978494,66.37401962362522,69.72246478234956,70.91413180578361,71.22929985130514,69.75417295123736,64.88260540018732,61.88638782614499,56.98914831562007,59.12003558146633,,,,,,,,,,,,,49.40591042629215,,49.40286244295558,41.07662811074806,,25.08341160554616,19.11786894155248,18.446649979902546,21.510434065701016,22.27606068042121,22.649915864096062,23.025454536491274,25.444856837102133,27.90729244883151,33.60498326650009,42.03260644411862,46.790706309462514,46.10079936724844,,51.51148960267458,51.7225642335174,50.78692098725833,51.93534531417936,53.20998182188292,,,29.11426181282076,28.21621067917926,26.99983208776534,25.208089775670864,26.51766252790407,,46.23607971470925,53.344574481695794,,,,,,46.964064041209,,L8
2014-07-20 20:53:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-08-21 20:54:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,71.22801177367822,71.65443229136477,72.09135995815404,72.25080813456239,75.06365765776692,63.84575691206695,56.22234902239576,59.17859837701229,62.7660064626276,61.891253316877055,62.01229880343143,62.61491445599896,58.34421857087767,55.73896146914138,56.28974430804618,57.23247443634259,52.74765272404227,52.32483852640044,52.191944565731774,55.63648061765544,56.84230133865685,56.1682724884384,59.48632845560709,60.18288109994888,61.64474618739981,62.2487893182236,63.17100502877109,62.282620855698696,62.40049942041553,63.77785223014637,67.82640141084208,68.58649593847554,69.82661487552066,72.06671026653196,74.7549021454164,73.7382477797371,67.05641770560258,58.89693553108512,56.521648756198815,,,,,,,,,,,,,,,,49.08442310109584,41.88496488924,38.23578403242843,31.850508859362566,29.982744135877727,27.058557250310635,24.95309969660584,23.21829012898496,25.368229881493672,27.11200760097856,30.87662510226737,35.4009573515132,39.43984739025737,41.03206263241645,41.486443345076594,45.12379233438288,47.21694732365585,,50.39594831928056,49.14603829992228,46.73324177351209,44.52615570893678,41.84890309535545,33.50761531107997,33.348195224808165,32.29432278955562,31.59492674051644,36.31554871042006,49.77787783338994,51.23444055276386,50.389014237685366,47.99414419216399,46.40694552372402,44.45027591542191,44.04603799996124,43.887436590049134,38.58501177877745,,L8
2014-09-13 21:00:23+00:00,,68.63802545447993,66.12541435393445,62.72373006425856,66.37252589600492,65.79498400650311,64.19487430874103,60.774026689897504,68.14896437682849,65.79087046578842,58.91332338838377,55.68821940261272,49.48278411501181,54.71534501532129,60.49875079913073,61.66316962219263,67.67970658976476,,,,,,88.82415551426162,67.43812142186822,63.9911517554536,63.52818196166455,65.07435094011355,65.48622071403248,63.36944817100987,49.28175102961884,32.52774732341253,36.142956188013926,41.45006634309779,46.56437028398634,55.502045090562326,60.45758581186215,56.00273270993529,45.4076048924922,48.47814731051098,48.44039799184967,48.57160362951988,53.55560633591296,50.47913039586465,50.35989232778798,48.19983058445238,44.57431374464129,39.91703917807534,40.562742489153806,44.2629354296743,45.24626843006662,46.26534076883885,45.26343228563665,45.00831837256651,41.61704081150837,46.34584755010612,48.56939726945675,,,72.02323760887516,68.29867922858115,59.17365081147911,51.0423559050615,46.30188779736473,43.97216808130636,42.60330217328323,32.41844403138961,30.45497644782503,33.0616549303404,32.87150262735901,36.07538471877178,,,,,,34.937640170291935,40.80443838310327,41.39018930283918,36.2508302788463,33.388618833702765,30.021928375831763,23.189797778402905,,,,,,,,,,,,,,,,,,,,,,,19.59723958538301,23.37194905726924,30.860227437851915,33.63537413302234,37.85396889857499,,,,,9.848826658582604,8.594228671534477,,L8
2014-10-08 20:54:15+00:00,,,,,,,,,25.47121693533405,25.082154059195425,20.175654575479584,17.177735119508025,11.02987924662196,4.697773350301021,9.351152681578643,,,,,30.490788193293994,,,,,,61.873931252809726,63.48644178492425,65.48489290624441,64.95627943096282,51.12601713831785,43.23052201879352,45.98875852124489,48.05001778048139,49.79186225536813,49.58935522001244,53.367765479455066,51.465973179634965,49.943830338870725,52.584444272991455,53.484149927790526,54.974311477349815,55.5332950802397,52.78908606444281,45.37267275751409,44.89959102856656,45.1940053036549,44.53401322202234,49.6784832185963,48.696036383054405,46.72915291255096,45.587207826991694,45.34434742647707,45.41107186315541,46.04526814891973,57.214141670328,61.10792462298211,65.10642732942392,65.7347765119831,65.78744360132342,64.4910629576602,56.80226595689084,50.29747980185175,47.05431239482469,40.89307259021029,48.09982389226726,35.918756445412136,37.540913303046594,46.63434532479553,46.93045845597756,,,,,18.46393384808427,20.165872818627985,20.00593449662125,21.312300875993422,21.999480520049914,25.61744787917869,,38.26035415858975,39.77248840125408,39.34860885371888,32.80229703432661,28.66811074561352,24.472300088321017,22.105545574437844,18.91277225347036,19.77363847414737,16.364270034627555,22.19240252166568,23.787718978123515,21.642393432068605,26.57833798140702,27.520433548693948,26.29549218219153,25.09966833743796,29.60143569727006,32.60620991324876,37.68588581484626,42.56122972987618,43.74513745622263,46.55619600126269,46.03164987609398,44.5867467397816,44.57690227796108,47.29253804813589,44.49355932314871,41.02738852506909,40.87060613739132,40.32335551401356,32.49638470672983,31.84236053993752,30.51726011657212,31.055189323849664,35.83037331033401,L8
2014-10-15 21:00:28+00:00,75.75195018631572,65.05791387780472,64.97973382471173,63.79292311048375,58.42427430366449,53.0102633309366,48.96325021510542,53.17851900962192,60.445576510489474,58.1288920892788,56.28711852110565,52.51882033656285,43.23386832425204,45.22573045160353,50.3311131773079,53.99714170545428,59.85426755618733,67.05258695690108,68.2862890113023,63.67334866160565,65.90066465727534,70.58910256809263,73.84455267504201,55.07096713860855,55.79840315760382,58.38170897226416,53.1134145374861,53.93098373605133,51.284324991353685,46.20450321585895,38.76080237820516,41.341916675361,42.52788773805827,42.77145229231257,42.04725189519255,48.9149486635304,45.7158262369219,42.21711134465928,44.74015841834992,45.917571375782906,41.88472601370106,36.23199051082507,35.49280997920683,35.540808132977205,35.63701988379275,42.90544586030536,44.80143966111604,48.841929762824165,46.47380902755536,44.54730059649482,43.30761517637079,41.25955046242775,39.839768149823314,41.81635315381062,46.69381440347123,56.84146511409918,57.2490091401475,53.421080360887714,51.38834143092705,49.30835430651263,44.72066996097202,39.03794420189593,31.82818638870225,32.721350793210135,42.56533019070102,31.95822146623107,29.41410941320392,26.61511943979874,24.132356246980155,24.78914326746608,24.673202599906755,,,16.655363639485095,14.62497302583684,16.908199198179723,20.08692224908817,20.248385065252137,22.55383837644116,26.39064406291903,27.82732483622261,30.26391788359177,30.705779352923354,31.311144664696407,26.58662948978636,21.757170868302243,17.289246104607386,16.643765155821725,18.78210099223873,17.868778254346747,24.65308401713499,25.330191653963887,24.4819457504793,25.542036291936352,27.10335011411457,25.14999473051828,25.142187425023568,30.48726045865165,33.551170326161014,35.57260149364969,36.0949271621024,36.06827169873993,35.06118153482035,32.27440605702032,32.059343683537,32.98620547958893,37.22557761307006,37.82319721281182,34.77763666286516,32.051724787198246,27.347694811148607,19.719049429577023,21.80007825553417,25.253565571522653,24.47129410067016,30.10340587566536,L8
2014-10-24 20:54:16+00:00,72.91900009548239,,,,,,17.754731497738444,20.39306814459696,27.539182782520275,22.69641163372268,17.363572311896803,11.422692237297822,,9.054700525357896,12.54345406071317,14.33722849969903,19.33953268366873,18.41870104040285,26.215811169455524,30.08561333069143,,,,,,,,,,,,,,,,,,44.96478758560685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.22775200719859,16.153655369030012,17.83930145138036,20.42456847841624,21.60022830807776,23.92346397598293,25.8677330362151,29.27397503404897,31.27786858685108,26.79347262213216,23.77970519695069,22.19713939593971,17.506506271839008,,,,,L8
2014-11-09 20:54:17+00:00,75.04315378065193,,,28.80404881080737,29.699402347354763,27.02866788284996,27.00898495901044,33.3023116550742,49.87414746605051,50.58139779469612,44.17300630631733,,,,28.38616682918527,35.12874815176921,38.20566254995842,36.958856959160485,35.3624815064594,38.83022352220739,42.49165329893289,66.60518661698968,68.67867918826872,51.964817517706585,,,,,,32.876981889241414,25.15229065318972,26.364921262061102,27.947432798163657,29.639025234627177,30.478732986273563,42.47183270480811,37.40119859391889,33.28309154365839,32.13413146546926,35.13959127762527,33.594171652649045,33.40643277532929,26.32897068791178,24.275965091549203,24.43109601761002,24.021128682615792,22.20569275166078,24.69695934082232,28.360120666549232,24.87745374646564,26.811738809325185,25.65408698611821,27.671388952315084,28.3018463080098,31.259570138144632,32.9482589338059,32.75166665492255,31.734036010826127,29.6069904491621,26.97580953418975,25.698685881191068,23.91809955755726,22.475182539694178,21.792769352582475,30.34469191269633,19.643793151695444,16.23465925904098,16.93503534618708,14.42526116836021,11.690924235494151,15.464670308951517,18.31586703028764,17.8582351896706,11.749115433041258,7.573988233477454,12.889897404000626,15.990000708770491,16.780310017304288,20.24044418003169,21.92808895171958,19.75545767424213,18.062454111747464,20.8544446027364,21.976516442984124,20.741360622174565,16.702224550684907,15.97206262431013,15.252203627764583,17.537670594962716,16.134977110094898,20.967265674224592,20.7559584991644,19.00636270626752,17.378398663654362,20.286940312907632,20.18528608020049,17.631964712278315,18.50361705088672,19.456001375658914,19.6567300627855,18.32076044346133,20.0012219198966,21.46786518252041,19.34511991357024,16.715941028824762,16.613398801384143,21.456423518178312,21.256336087921152,17.543786816605465,14.859249054487458,11.94608938608461,11.098329531282282,14.006536685258377,17.735318005762473,20.77057166970658,,L8
2014-11-16 21:00:26+00:00,72.98059047282646,64.71657837899149,62.555987210610255,62.90855242140278,57.84329711766614,55.20294623133803,50.08820121010546,48.783390964150094,56.35340141725752,56.14161232984341,50.610944197000165,48.28738513851391,43.58367505005916,42.94205550648365,39.72938211738957,42.969254237225535,48.30207330960701,53.22534113345022,53.95165274616705,57.252499543312645,58.92643800708506,66.12571224640199,67.80755073951235,48.18426230741882,47.45827190446813,50.7966323265625,54.17321855449612,60.97534836342985,59.07987945829514,47.30384982648632,39.2603128438478,35.19778342996794,35.025546868252384,36.79991583873455,36.05830149415748,40.15467470939237,41.005472537524575,40.03271966824282,43.36489600666132,45.3535332323076,39.97045947490136,37.627584310081055,37.25873587344493,37.24871274124645,29.092399565613103,28.59369933476377,28.4139105180022,31.653838512300013,34.9458684505609,34.392155439843506,35.87682880693598,35.74012661067414,36.72339948240302,35.90339953614255,39.514277211958266,40.55391675940922,39.83833364928503,41.62011776738821,40.9916057976524,41.7159675322122,34.677682627292164,30.622009006818853,26.01665257773968,24.1855234300788,23.22206130611457,15.043713961582124,15.889530814515783,17.961072996404454,16.881415000887205,19.110643203461493,18.3921769520138,,21.906855822300496,14.335030088482409,11.62186329861708,16.34018061273569,16.871052591833042,17.02958890821216,,,,26.3497462476749,26.87824368206511,27.25779942131367,25.255071957837856,21.21481850726872,20.53495159459703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-12-02 21:00:25+00:00,,,,,,,,,48.79092991886266,47.45100128008613,43.51566664712054,37.50217967780708,23.080207781178665,26.11697199494098,30.959533262626103,36.041437642788416,42.01080805221381,40.63413853238601,39.73642138925338,39.33334116898329,44.01096156233181,53.126024411062815,55.32652704574664,35.23012536233944,33.15754083763556,38.33572068637971,43.71943708768728,47.16701384121642,47.07139643648382,35.14773253321561,28.038774378392223,29.847730414908405,33.925077996602845,33.815821742470035,33.38512480323313,38.57757203111653,38.71443246666325,36.28622522907818,40.53315550309551,42.57288981715183,34.43499270935461,33.72614228625435,32.687994576212894,32.985843276147214,30.6768923682386,28.705474053971304,28.304761479999907,31.352158713499104,31.42068450777501,30.03536692872299,29.912561773804462,28.0665747640584,29.394711832455265,29.522958099841382,35.01774148967454,36.81674317876796,35.99370836790349,35.5087204764535,31.097473196248604,33.05207638180263,32.886060342347804,29.50030552277953,26.15297679617743,25.59285304233404,31.52212902322061,22.70783470195272,18.92200190746689,17.86368470706396,17.59874436913599,16.519517712810288,15.229127181434343,18.74294691176569,19.713145527091992,13.728085518163455,10.757478733807272,13.934015535939182,16.733686524004458,17.167363349520215,20.50916194954453,22.339958346797783,22.135275842836784,22.91378319325392,27.25072416608505,28.42674116340139,24.84797980786013,20.28827276901772,19.59664742085826,17.650318891042275,19.1396014982884,20.59458458912796,25.500782360403267,26.075627359804617,24.62563298271536,23.32086796671212,22.77069340938973,21.774422329095025,18.384766512142622,17.559642639803837,19.77262251927959,19.22466643129071,19.51289725718124,21.098093252137947,23.4392443032658,23.029148936043264,20.767753037732945,23.41762316752472,24.275193737666463,25.38796185896572,20.282027930146743,20.19129243861784,17.82547276991541,15.910014026761162,16.8067036591594,21.383773283266923,23.146875993689587,,L8
2014-12-11 20:54:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-12-27 20:54:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.412655710913043,36.04739485953954,38.805754149356,45.00291248624635,50.56913214422645,,36.74706059705357,33.701742257767364,36.28248217661958,34.67829630020581,32.733573303035314,32.294961779173335,32.16691608042931,28.05584093325061,29.59625924780713,28.80842029705023,32.565622157226336,35.85591181419632,34.870131101979524,32.53554745603915,31.08504995468292,30.63116025051494,29.30356620605396,33.37773272827849,34.525168616690515,34.78458691716184,34.9065367039973,35.723122547362586,33.46777852767875,31.221874047035687,27.864565352411105,26.89975440902709,28.41343724371611,30.64946464279648,19.89374171645484,17.665371648774066,18.990316533411253,19.051785112438715,15.51870965123279,17.848046798233476,18.76067838846067,18.96266889185088,10.71397779789207,10.46499951195652,14.356949469508496,17.209957528377068,18.2380842752124,19.65685693026204,22.26347276093917,21.220172886648843,26.76617845751847,28.3356820418714,30.060670949748094,27.908527810852565,24.03155034814668,21.981076707415365,19.08312864059999,21.111309948270343,22.01802082713668,28.28068763042841,28.121841211617937,26.34803157566797,25.062368104202715,24.9310558396267,21.96983930322229,19.314147246671062,17.9779704073102,18.415340024325577,17.695258389620182,16.048109461367755,18.329995938577795,20.77035201014179,19.84828252557137,19.074660691775684,19.346486204788363,23.17694546441857,22.96425201962274,18.88943744176473,17.78597615880679,16.7706936098314,15.464055634740346,17.745858627240754,20.42531033684522,23.764827255496765,30.839612757678005,L8
