dates,oahu0095_0001,oahu0095_0002,oahu0095_0003,oahu0095_0004,oahu0095_0005,satname
2001-11-04 20:48:37+00:00,47.96467321229858,42.746554024270914,34.75906148262915,37.12734352381983,22.18046857557946,L7
2001-11-20 20:48:45+00:00,26.434745156062032,25.64450920551069,23.16889423964817,24.361854793058463,11.978122979859656,L7
2001-11-29 20:42:36+00:00,32.14785563600488,30.990487680626327,29.889346376251737,34.75664301743635,27.54446043593319,L7
2001-12-06 20:48:46+00:00,33.59854774599854,33.17445051692154,30.936126746414825,32.84876796930669,22.104369810245107,L7
2001-12-22 20:48:56+00:00,27.3083758222446,28.443857518947745,27.77077828748732,28.335721868453565,18.066661793067155,L7
2001-12-31 20:42:36+00:00,26.74544392767681,25.74093045477018,24.09469451005701,26.63685273172036,15.745302322401264,L7
2002-01-07 20:48:58+00:00,17.8743451717836,19.575634988866465,18.400816438155967,18.6689951252566,7.158910376978871,L7
2002-01-23 20:49:06+00:00,31.64612319186837,30.493708182006344,29.24897160152779,35.71574224786657,32.62844390997096,L7
2002-02-01 20:42:53+00:00,32.153078058231245,35.343408498078766,35.60231599417781,40.347657629222816,28.2646635782366,L7
2002-02-24 20:49:10+00:00,31.09995393489183,32.171445934656624,31.397385683100183,36.6284866291,28.002476294593304,L7
2002-03-05 20:42:58+00:00,48.34104220669689,38.54561312372109,32.47687523253519,33.16358837454649,22.213493286448447,L7
2002-03-12 20:49:08+00:00,45.5565676660893,34.951080320656445,27.451809003737743,27.26626107469788,14.096881311475384,L7
2002-03-21 20:42:50+00:00,36.96409677735011,28.276955860378887,23.607720722918582,24.87110670509387,12.5091897554485,L7
2002-04-06 20:42:51+00:00,41.40033986745009,38.76821991077079,36.2747277964343,41.509813495870965,27.797894095333508,L7
2002-04-13 20:49:02+00:00,26.21288051804376,25.72442837115089,24.07892689721321,24.064369264451194,13.34324713360328,L7
2002-04-22 20:42:49+00:00,30.196167344983166,29.2956613895651,27.44762005404978,30.374429808430108,20.63699360466157,L7
2002-05-15 20:48:57+00:00,,42.87404959646511,31.23239335027052,32.833055661310375,21.08406880864726,L7
2002-05-24 20:42:43+00:00,,,,,,L7
2002-06-09 20:42:36+00:00,37.50590112098005,33.67982191096456,29.307764571525457,30.16110557929121,18.39760189740121,L7
2002-06-16 20:48:45+00:00,31.27620287362242,24.28551223565873,20.51119079075631,20.9823557025195,10.449708031196227,L7
2002-06-25 20:42:29+00:00,,,41.67171068124944,50.725601546321336,36.52046042791379,L7
2002-07-11 20:42:27+00:00,,,,54.93670373677354,37.34629459545416,L7
2002-08-19 20:48:22+00:00,35.01195193685459,29.102724675044257,25.46863231748064,25.31344203675712,13.92548760936802,L7
2002-08-28 20:42:02+00:00,42.02978445782489,38.72648227165247,31.50209075829132,30.42319806507002,17.116068368345854,L7
2002-09-04 20:48:13+00:00,30.84474566670628,27.561256402175022,24.18710824004513,23.60788550197644,12.80600323823979,L7
2002-09-13 20:41:56+00:00,26.433714623313573,27.07704140755009,24.57369573654733,24.154168365562693,14.392939606485085,L7
2002-09-20 20:48:01+00:00,37.28761128873568,28.12796725221065,22.614633373611856,22.382781639504216,7.21731325467358,L7
2002-09-29 20:41:47+00:00,33.3218159334283,31.650667302268577,28.921228084073658,29.438449158321028,17.469687379716582,L7
2002-10-22 20:48:02+00:00,,38.58742797500808,30.15793243113153,32.47171147994428,20.80007624784219,L7
2002-10-31 20:41:52+00:00,32.92133574477221,34.809707722714975,32.68735630922811,34.139877746376904,23.890773078862296,L7
2002-11-07 20:48:07+00:00,38.19868593957485,32.787626802723324,27.88025331789365,28.24713815378997,15.109723596875185,L7
2002-11-16 20:42:04+00:00,,,,,,L7
2002-12-09 20:48:29+00:00,17.742801655862575,19.008961857949995,18.496394261508023,23.41858607581081,18.29286923762427,L7
2002-12-18 20:42:19+00:00,,,,57.53110279810343,41.0583669212915,L7
2002-12-25 20:48:35+00:00,25.70901165056339,28.14053371822166,28.226517471338592,29.52555329162412,19.8700287269849,L7
2003-01-10 20:48:36+00:00,16.761082068561258,23.40387832707388,26.312105750861694,28.282950085847915,18.03516073488112,L7
2003-02-04 20:42:40+00:00,22.79711596638566,27.77308506212156,31.23411172727108,34.4569743774346,23.920310843209904,L7
2003-02-27 20:48:54+00:00,48.0697594894693,38.19793520634684,33.87234180158773,40.26476167173369,31.65923071124221,L7
2003-03-15 20:48:58+00:00,25.878628684114336,28.10279966275895,27.912757036840745,31.011372156831538,20.78083174892209,L7
2003-03-24 20:42:41+00:00,,52.07980722722269,45.43211123361976,52.75071625144338,39.1598394956183,L7
2003-03-31 20:48:57+00:00,51.36503603709386,43.30511714496361,22.852538615361976,23.81481732761061,12.582803693355157,L7
2003-04-16 20:48:59+00:00,27.21947956325276,24.99509216699249,22.69160832951388,25.94258861152012,14.695144670484371,L7
2003-05-27 20:42:45+00:00,21.88228580901229,24.05404681390353,22.32332298539941,22.91196263274628,11.989392892067311,L7
2003-07-21 20:48:46+00:00,,,,,22.22720638978889,L7
2003-07-30 20:42:30+00:00,,,,,,L7
2003-08-06 20:48:37+00:00,25.719629688835507,27.90167359757611,26.814532521011163,25.604604353666826,13.716382630574362,L7
2003-08-15 20:42:28+00:00,31.706679185183145,29.748522967594614,26.600436064909136,27.267517022216165,16.75315496995891,L7
2003-09-23 20:48:25+00:00,26.040789203247204,22.90739780092026,19.683503152212708,22.053693063630416,11.27061086739202,L7
2003-10-02 20:42:13+00:00,,,,,,L7
2003-11-10 20:48:45+00:00,,,,,45.87145184881241,L7
2003-11-19 20:42:42+00:00,,,,,,L7
2003-11-26 20:48:55+00:00,,,26.59532462077941,28.39140024093105,18.98649190769651,L7
2003-12-05 20:42:45+00:00,31.42031315894811,29.72473615887037,27.963629023810352,30.054435061944503,17.76389564521354,L7
2003-12-12 20:49:00+00:00,29.777574274487364,29.69491295658081,28.403202994519933,30.023456098627182,17.564122459508418,L7
2003-12-21 20:42:54+00:00,,,,,,L7
2004-01-06 20:42:58+00:00,,,,,,L7
2004-01-13 20:49:09+00:00,16.868917332357835,20.039141527800137,20.600433690074293,21.25965849547936,11.854273844226556,L7
2004-01-22 20:43:05+00:00,,,,,,L7
2004-01-29 20:49:18+00:00,21.799286012427377,23.64478589380853,23.73847278620234,25.78303986903023,15.31201303993164,L7
2004-02-14 20:49:21+00:00,21.255376553606258,26.763684115464063,29.162737888315068,33.95181288315515,23.18321993371029,L7
2004-04-11 20:43:15+00:00,50.37616237628875,43.24032772954192,38.96802847409559,45.0207560334009,33.655235768313666,L7
2004-05-04 20:49:25+00:00,25.7035741169024,23.039156255513674,21.536662720699493,21.076905933998265,10.61687849813379,L7
2004-06-05 20:49:20+00:00,24.052464084064013,21.43687969255427,19.71375873022319,24.03979110660084,14.128244878506722,L7
2004-06-30 20:43:04+00:00,24.05378424699231,19.64277075097848,15.93795703660676,15.659031496580852,6.328130250683951,L7
2004-08-17 20:42:51+00:00,52.415025713600855,40.20132875324974,34.26365700345464,49.48205199584498,37.59365034806137,L7
2004-08-24 20:49:01+00:00,19.44034152926636,21.567187668715853,21.868945692702617,21.480646810091567,10.081906677825094,L7
2004-09-18 20:42:41+00:00,21.67258815124424,22.98358795484573,22.80939646088864,24.829020692333938,16.723134222096544,L7
2004-10-11 20:48:47+00:00,18.714209898283507,38.33791647490492,43.3002822140806,44.960812706497606,,L7
2004-10-20 20:42:46+00:00,,,,,,L7
2004-11-21 20:43:04+00:00,32.79998514278273,33.05120582578032,31.23094489768253,32.960837467268924,18.55499761296512,L7
2004-11-28 20:49:20+00:00,,,37.00015740627511,41.89211269172319,31.161892056653024,L7
2004-12-07 20:43:13+00:00,,,,,,L7
2004-12-14 20:49:25+00:00,20.109217313165416,23.85642222821741,25.943933735449843,29.03713190618235,19.068905300003824,L7
2005-01-08 20:43:27+00:00,,,,,44.76470267120997,L7
2005-02-09 20:43:37+00:00,31.40918411631297,31.1033604820211,29.917861962344293,32.43179381744856,21.212063017643057,L7
2005-02-16 20:49:51+00:00,31.706408104548625,,,,,L7
2005-03-04 20:49:56+00:00,20.092320061183464,20.934801624121,20.30294356898461,21.707190746414987,,L7
2005-03-20 20:49:56+00:00,32.74659914993893,31.19589052012397,28.91047564203964,29.309847236506894,15.054423006425656,L7
2005-03-29 20:43:43+00:00,49.28027546553764,38.46894084606119,30.943188932783404,31.40413823346608,16.99013121611902,L7
2005-04-05 20:49:52+00:00,40.09847530821708,32.12001131885127,27.22530251100908,29.088618965981148,16.55146012090797,L7
2005-04-21 20:49:46+00:00,,,,,,L7
2005-04-30 20:43:38+00:00,30.0443264623554,30.228592124281647,28.74717335914893,30.0325559761177,18.989722512049788,L7
2005-05-07 20:49:51+00:00,26.015924369585296,27.051957101040404,26.895376392636965,28.203555646972685,17.854810371761456,L7
2005-06-08 20:49:44+00:00,29.47967348725443,26.789732839410554,24.55501012493056,25.42518224470133,13.756264322367514,L7
2005-06-17 20:43:29+00:00,27.424620620257866,30.256083731357847,30.646871823167693,30.631113340877707,19.609145217691,L7
2005-07-03 20:43:28+00:00,,,26.563736744186905,26.635704285485144,15.923850486831714,L7
2005-07-19 20:43:29+00:00,46.566687959411965,37.13047263948442,32.05722194843037,42.52316045961169,38.07560321014228,L7
2005-07-26 20:49:39+00:00,,,,,,L7
2005-08-04 20:43:26+00:00,,,,,,L7
2005-09-05 20:43:12+00:00,32.69599985322365,34.62675478508056,32.017564355946924,32.28429004409385,19.74222514699829,L7
2005-11-08 20:43:29+00:00,,,,,,L7
2005-12-01 20:49:50+00:00,41.59374983420294,34.34182950821389,31.560649786054217,36.65128945090213,31.590967979279032,L7
2005-12-10 20:43:40+00:00,,,,,,L7
2005-12-26 20:43:45+00:00,20.35563416786064,22.604724390122847,24.356343626625826,34.26895790544153,27.404511555784666,L7
2006-01-02 20:50:00+00:00,15.072966223906084,21.405885788292867,23.92072705787997,30.57948272496153,24.33416783270791,L7
2006-01-11 20:43:54+00:00,,,,,,L7
2006-01-18 20:50:09+00:00,,,,,,L7
2006-01-27 20:44:02+00:00,,,,,42.99851414803778,L7
2006-02-03 20:50:15+00:00,29.25930788026417,36.26251688889795,38.48540953410325,41.90206110220505,27.39029165254445,L7
2006-02-12 20:44:07+00:00,,,,,,L7
2006-03-16 20:44:09+00:00,26.880924757123097,26.11200307464149,24.678579349471555,29.525372837347764,21.41548828592005,L7
2006-04-01 20:44:07+00:00,,,,,,L7
2006-04-17 20:44:03+00:00,,,,,,L7
2006-04-24 20:50:15+00:00,15.480937267683336,15.388278463382418,17.702991184902885,21.399958265593483,13.566416233746478,L7
2006-05-10 20:50:18+00:00,,,,,22.155919556305506,L7
2006-05-19 20:44:07+00:00,45.21111641128374,36.792473378602125,31.64838070379548,39.13508865599636,25.845631019201743,L7
2006-06-20 20:44:01+00:00,,20.376843105605744,19.984455321027163,24.970443094974648,16.662508262367723,L7
2006-07-06 20:43:55+00:00,,,,,,L7
2006-07-29 20:49:56+00:00,22.44256620745754,23.811377546178093,23.77318932385532,24.84137586544005,13.461729605096089,L7
2006-08-07 20:43:44+00:00,,27.038395299033024,26.39008459757958,26.87104726524964,16.51798028339938,L7
2006-08-14 20:49:54+00:00,12.602209560234336,15.276314434563538,16.041184666630073,16.03921093616487,2.461169839065739,L7
2006-09-08 20:43:38+00:00,,,,,,L7
2006-09-24 20:43:32+00:00,,,,,,L7
2006-10-10 20:43:27+00:00,41.73642401986031,38.01830568632435,32.392760286590686,35.80186325969058,24.30581356779321,L7
2006-10-17 20:49:45+00:00,21.22891378833503,21.88151697057244,20.41856004381361,21.68423475197492,13.401113507596063,L7
2006-10-26 20:43:43+00:00,,,33.228505100161925,38.40089270802766,38.82123078409745,L7
2006-11-11 20:43:57+00:00,39.09720689033753,39.142725380328805,37.47929870822844,43.23580349151995,32.47544759348939,L7
2006-11-18 20:50:12+00:00,28.30592866564693,27.404321551939304,25.97469083123633,29.548713206024125,19.503491940628432,L7
2006-11-27 20:44:07+00:00,31.561385207716324,33.77825344362679,33.21262793790723,34.53780095075985,21.308119952685622,L7
2006-12-20 20:50:26+00:00,,,49.317918980120986,52.6964098634551,37.08266670249975,L7
2007-01-05 20:50:27+00:00,22.280665775149668,21.540531039306064,20.64364567426416,21.117834446279304,7.907611729385078,L7
2007-01-14 20:44:16+00:00,,,,,,L7
2007-01-21 20:50:30+00:00,36.6078104064771,33.084887209446386,30.466039331090663,33.303554152655664,23.276793877635622,L7
2007-02-06 20:50:37+00:00,40.87361191401333,39.13067932250543,37.46775851089125,,,L7
2007-02-22 20:50:42+00:00,31.7063631878142,31.820193558156472,30.32067552254133,34.683547667333414,26.647775429984787,L7
2007-03-26 20:50:46+00:00,30.94067793967571,26.86347678207205,24.71163551666888,26.45644126947162,15.062368919990057,L7
2007-04-04 20:44:35+00:00,44.2942527794762,38.200501533589495,30.147097705661377,26.82752401582133,,L7
2007-05-13 20:50:37+00:00,12.677023402592486,4.651112780946875,5.136164635054982,11.067112718214824,2.035763197239352,L7
2007-05-29 20:50:29+00:00,34.79062749656875,33.197766461237585,,,,L7
2007-06-07 20:44:19+00:00,32.65748800317357,32.28196665407804,29.69636212550119,30.231669383117293,17.145427787601513,L7
2007-06-23 20:44:19+00:00,,,,,,L7
2007-07-09 20:44:16+00:00,,,,,,L7
2007-07-25 20:44:13+00:00,31.21253592897538,28.28833058438014,,,,L7
2007-08-10 20:44:07+00:00,33.597943830010074,,,,42.1241349954749,L7
2007-08-17 20:50:15+00:00,24.181846663463425,22.688878272743235,21.0958632966469,20.668242698376872,9.368941281278826,L7
2007-10-13 20:43:49+00:00,50.84275280928151,43.12935055561805,35.68207368286669,34.63514091418802,20.341734525358483,L7
2007-10-29 20:44:01+00:00,30.56887877278508,29.757453416672902,27.43935210429563,29.025298180173746,17.549965778111375,L7
2007-11-21 20:50:24+00:00,,,,,,L7
2007-12-23 20:50:34+00:00,,53.39992256299189,38.09724822531096,49.10784817259784,36.08462533340317,L7
2008-01-08 20:50:35+00:00,,,55.1733039973552,,,L7
2008-01-24 20:50:35+00:00,,,,,,L7
2008-02-09 20:50:32+00:00,,,,,,L7
2008-02-18 20:44:19+00:00,49.21414199447823,42.49903204806456,36.662221106410925,36.62921059936954,22.405017139405363,L7
2008-02-25 20:50:28+00:00,24.443335257709755,25.306544126871,24.01725414876517,22.744685110926472,11.85992988350749,L7
2008-03-05 20:44:14+00:00,26.703639684072904,27.54064308020404,25.804699974990115,26.371049712850898,14.148719212139598,L7
2008-03-28 20:50:23+00:00,48.86909258164948,38.98308204224706,,,,L7
2008-04-13 20:50:22+00:00,11.29538014175442,19.102106216206003,21.38378115941359,23.561324629817435,14.135411730372224,L7
2008-04-22 20:44:09+00:00,,,,27.482704991176853,18.05739624485372,L7
2008-04-29 20:50:19+00:00,18.67726775280915,17.085949787742393,14.854672277167372,15.981529603708196,6.633095039694825,L7
2008-05-08 20:44:05+00:00,,,37.14121964842906,44.241332842302974,31.73387352712753,L7
2008-05-15 20:50:13+00:00,25.87485080996219,26.58427759611624,26.061745395684422,27.13735460929848,18.108940864340973,L7
2008-05-24 20:43:59+00:00,,,,,,L7
2008-05-31 20:50:06+00:00,,,,,,L7
2008-06-09 20:43:51+00:00,,,,,,L7
2008-07-18 20:49:35+00:00,36.07150608021398,24.59619463386935,17.017901522520418,16.061992140142955,3.499733053401065,L7
2008-08-03 20:49:28+00:00,,46.92946151634602,36.48311335182488,30.16275941017939,16.54505831763003,L7
2008-08-12 20:43:14+00:00,,,,28.79480606700688,17.696941830734115,L7
2008-08-19 20:49:22+00:00,24.583580477721767,21.404300539906423,18.869709897592088,18.749934966103226,7.157252942240984,L7
2008-08-28 20:43:07+00:00,20.7800345075882,19.7906446593648,17.48496265427865,14.689216900367237,3.8424575427860046,L7
2008-09-13 20:42:59+00:00,,,,,,L7
2008-09-20 20:49:05+00:00,,,,,,L7
2008-09-29 20:42:49+00:00,,,,55.64096870411083,39.32302137736485,L7
2008-10-06 20:48:55+00:00,,,,,,L7
2008-10-31 20:43:00+00:00,,,,,,L7
2008-11-16 20:43:14+00:00,29.30350648287468,32.40970594457324,32.306889575556056,32.02514063724784,18.357774760024785,L7
2008-12-25 20:49:49+00:00,,,37.16452348291608,56.24690664644304,45.43835740534795,L7
2009-01-19 20:43:47+00:00,,,,,,L7
2009-02-11 20:50:06+00:00,,,,,,L7
2009-02-27 20:50:16+00:00,50.89375770690992,47.88402700144169,44.15191156280599,36.457258388985885,20.40467497791293,L7
2009-03-15 20:50:24+00:00,46.29711244278296,34.9833051836017,25.00981769391618,24.609738852065128,12.28978314711581,L7
2009-03-31 20:50:30+00:00,54.36195768365145,40.70511327652928,32.34706152706299,34.81998233824662,24.061870382388744,L7
2009-04-25 20:44:27+00:00,,51.48807448050197,44.79822476688331,44.13314095337484,24.52460287214205,L7
2009-06-03 20:50:41+00:00,,,,,,L7
2009-06-12 20:44:29+00:00,52.89646116217324,44.89005445532117,36.55709138530508,41.08662798827444,30.89061174109765,L7
2009-06-19 20:50:39+00:00,30.61926761350105,21.358899285612186,14.218837258827934,15.218438883566998,3.812246269698606,L7
2009-06-28 20:44:27+00:00,23.50363575037401,32.423452834039935,36.679729748724746,34.97898411879425,18.68600031291456,L7
2009-07-14 20:44:23+00:00,28.54649397448996,27.84833020440589,26.60051577427165,27.45153673999517,16.26267162344721,L7
2009-07-21 20:50:32+00:00,,48.2313700902729,25.643637529366064,28.102219497938,18.477322698678336,L7
2009-08-06 20:50:26+00:00,,,,,,L7
2009-08-31 20:44:14+00:00,33.95298791934901,31.418497616725777,25.40916831589185,21.88156182809576,,L7
2009-09-16 20:44:13+00:00,,,,,,L7
2009-10-02 20:44:10+00:00,28.0249195602378,27.931499994586133,25.9221128783974,25.762288709583554,14.400374524616694,L7
2009-10-09 20:50:17+00:00,31.97183805561834,28.19651387799491,25.92667125572539,28.047138308161905,16.128109965588322,L7
2009-10-18 20:44:15+00:00,,,,,,L7
2009-10-25 20:50:33+00:00,27.27364174111566,26.822525013619952,25.44151365506663,25.230517854523534,13.29529362325659,L7
2009-11-10 20:50:47+00:00,,49.88536278814844,43.010607720211055,,45.86422446870395,L7
2009-11-19 20:44:44+00:00,,,,,,L7
2009-12-05 20:44:54+00:00,,,,,,L7
2009-12-12 20:51:11+00:00,,43.08364465325744,37.24542750849628,45.776681389531234,34.01327796316099,L7
2009-12-21 20:45:10+00:00,,,,,,L7
2009-12-28 20:51:28+00:00,,,,,,L7
2010-01-13 20:51:44+00:00,,,,,,L7
2010-01-22 20:45:41+00:00,,55.67863171623452,50.85715589397468,55.98988134239392,42.64711367546284,L7
2010-01-29 20:51:57+00:00,,,,,,L7
2010-02-23 20:46:03+00:00,,,,,,L7
2010-03-02 20:52:17+00:00,,52.3968934509889,49.07184078974757,50.08702774733757,32.583899111077514,L7
2010-03-11 20:46:10+00:00,,,,,,L7
2010-03-27 20:46:15+00:00,47.11702542083848,40.39127976655437,34.15304269758043,41.566079859010365,31.287974389954087,L7
2010-04-03 20:52:27+00:00,,,,,,L7
2010-04-28 20:46:15+00:00,53.86873330365503,42.938645990467926,32.20646855774163,29.596700275615724,14.526328845111488,L7
2010-05-05 20:52:24+00:00,36.47270132664649,31.2933453259985,28.00855996692695,29.78006061043654,17.72872826840633,L7
2010-06-22 20:52:24+00:00,22.51226171651148,22.75051063922254,21.83785166636304,22.93790659083073,12.477408801516049,L7
2010-08-18 20:46:17+00:00,,,18.019086368775607,20.16880029920227,,L7
2010-08-25 20:52:30+00:00,,54.07757772987397,49.87430791754069,51.82966520463862,39.41058404038787,L7
2010-09-03 20:46:20+00:00,,,,,,L7
2010-09-10 20:52:31+00:00,,,,,18.007141630085705,L7
2010-09-19 20:46:20+00:00,,,,,,L7
2010-09-26 20:52:31+00:00,,,,,,L7
2010-10-12 20:52:35+00:00,32.180172867933315,34.34521080655009,33.22603406483756,32.539493879469035,20.225103228046915,L7
2010-10-21 20:46:30+00:00,,,,,,L7
2010-10-28 20:52:44+00:00,25.908208102973745,25.833848558995207,23.77179654403009,27.09451157468707,17.662797749756983,L7
2010-11-13 20:52:57+00:00,47.19430694030154,44.32996412368065,41.291243192036006,47.442715731224894,35.64678185109459,L7
2010-11-22 20:46:53+00:00,36.7661050738576,33.31734888921361,30.918886355860973,37.55351501279426,35.943979802111684,L7
2010-12-08 20:47:02+00:00,,,,,,L7
2010-12-24 20:47:09+00:00,,53.86325640087478,46.68483680658581,51.91816706022544,37.904295951970575,L7
2011-01-09 20:47:18+00:00,,,,,,L7
2011-01-25 20:47:25+00:00,,,,,,L7
2011-02-01 20:53:38+00:00,26.944035503773488,28.52309604366458,28.673606545745905,32.217527021853,,L7
2011-02-17 20:53:41+00:00,,,,,,L7
2011-02-26 20:47:34+00:00,37.66610262550302,35.0843453710014,34.311174127624646,42.45872219102438,32.492099617959454,L7
2011-03-14 20:47:37+00:00,,27.3006101841041,26.54753174048218,32.25348420546434,30.346440791703944,L7
2011-04-15 20:47:40+00:00,41.70290045264986,36.834304083543095,34.26328930808045,55.45271622870491,,L7
2011-05-17 20:47:37+00:00,,,,,,L7
2011-05-24 20:53:49+00:00,35.6792899324913,37.61042367561754,,,,L7
2011-06-02 20:47:40+00:00,47.64517782379357,24.438398055164143,16.765213455162165,20.690218048235348,10.646073307961824,L7
2011-07-04 20:47:35+00:00,54.17758843127772,31.698447894981665,,,,L7
2011-07-20 20:47:34+00:00,,,,,,L7
