dates,oahu0052_0001,oahu0052_0002,oahu0052_0003,oahu0052_0004,oahu0052_0005,oahu0052_0006,oahu0052_0007,oahu0052_0008,oahu0052_0009,oahu0052_0010,oahu0052_0011,oahu0052_0012,oahu0052_0013,oahu0052_0014,oahu0052_0015,oahu0052_0016,satname
2001-11-29 20:42:36+00:00,42.68696514670215,36.864832706173694,35.675267281981,40.2008625765064,39.84426519121456,39.16274666565924,40.43422278103972,44.83568810129233,,32.26166156290936,23.48688842408137,26.516151221719245,30.60926895888256,37.12947397986705,12.525039225134652,20.917419555377688,L7
2002-01-16 20:42:50+00:00,39.94938912657075,38.58977412806993,38.03549179440847,40.87355600850131,38.281218699969685,39.58857178089216,41.09455553430854,45.01171855110544,48.33930078517555,29.95007607739729,21.198751545922008,21.8278339286567,22.17724705370675,27.63138967617087,5.427283261223022,7.2611296702375165,L7
2002-02-17 20:42:54+00:00,37.40871460554117,36.12712929214022,35.73232887340681,39.34646914676802,37.71744864946702,38.89907327059544,40.27862487774746,45.65119301417269,47.12786074159146,28.962085671292314,20.4049471821399,,22.54328540839636,27.28086112502627,4.348919240045593,6.986966725037464,L7
2002-04-06 20:42:51+00:00,34.48897933783706,35.21144955076306,34.68912574438188,35.81508561083551,34.83243784028516,36.16942715389363,38.83900667036311,,,34.291120856106886,25.245246583242675,29.457757910521234,32.77906076797362,39.136900856488914,15.551930624907897,19.14255386242681,L7
2002-05-24 20:42:43+00:00,39.06631073046295,39.94426681328749,37.993394147837336,35.85275787818122,35.65736393559276,39.00322148007009,37.36412821300286,38.65147570185798,35.85576480951802,31.969139495353,23.711227380522427,27.52768355339709,31.68034356871242,41.7397469063219,17.18609065151043,24.17248912210777,L7
2002-06-09 20:42:36+00:00,34.28530653339265,36.33270581734885,35.44607160501427,38.950188826945386,38.36469681714845,38.54598538573747,38.97880100737292,44.84482758440025,,,24.76426589410489,26.90917276635889,33.65274464909896,,7.75668055561968,7.739230311552478,L7
2002-07-27 20:42:18+00:00,35.63828189498339,35.29838940865016,33.25990660979549,32.56561199423586,33.81166665748559,35.01898550441759,34.25822991897864,,,,20.59835299189272,23.80113532101877,28.01528669486096,,8.335236651707769,13.4880081561313,L7
2002-11-16 20:42:04+00:00,,,33.87615933232217,40.03609343804281,35.85925109071364,37.21863910867879,38.14274322277591,38.65418680867714,35.342374398769344,25.426655027345404,15.876034497049282,17.46038753644484,19.74134918470346,30.30597521711236,6.393891326385526,6.632204964460768,L7
2002-12-18 20:42:19+00:00,27.29980495359764,27.634976376689725,25.364199619205174,28.58664934468983,28.621398710603675,29.80099205883493,37.311786357337255,37.1984376331543,33.86780597966748,24.648957205956,18.299969232089435,16.311176038596088,25.240005557579423,29.057225666731792,6.873027673618757,15.503113436781373,L7
2003-02-04 20:42:40+00:00,38.87409431772047,40.29050703882108,39.893130130058346,40.19295430577938,38.05516948807981,39.47550432870765,39.33536168089693,45.12261390758166,,31.21804002201401,25.629400073883403,28.114676013313325,34.1806124652624,40.583525136447015,16.09803455678339,24.651912841753784,L7
2003-03-24 20:42:41+00:00,31.53771318435216,31.78745893151021,29.98907357958229,34.85089186261612,34.06112123777798,35.30910737785533,34.86398884275514,34.623913195978474,32.66143454603245,23.44173623963947,15.279189643980388,19.71873201823737,28.600747778734664,33.96753997112006,11.042312504207622,12.641362094876955,L7
2003-05-27 20:42:45+00:00,24.6621428855804,23.67405348170844,21.32387729055676,25.678425108808927,24.06357524732962,24.137748125898327,25.15892040674305,27.303794929059453,,21.094419397878315,12.89449924899155,16.282820907267713,23.607082994576164,28.00821791590089,6.130023158980876,10.68102139989537,L7
2003-08-31 20:42:24+00:00,38.10499331953224,34.85720961560784,32.77073378822647,38.923166080577765,38.756192775508445,38.64866068732062,38.44339502831417,42.551720191544085,41.82593859461692,27.86407936978454,20.892403189249546,24.029986973499668,30.113226933721663,37.93686823239696,15.686620212715418,22.259720395976323,L7
2003-10-02 20:42:13+00:00,12.819376154887228,12.843268196874146,10.689771881171334,6.979365700862285,9.615549469346108,,,,,,26.895421527816143,31.165120813700348,34.39671127769548,,,-0.3061021173820779,L7
2003-10-18 20:42:18+00:00,29.386144408049702,27.84747410177816,26.80901399455358,24.02284472933045,26.13627114295904,25.163876935380934,29.509046892765337,,,26.814030204753653,18.6659287085064,19.40860912651388,29.055803725519684,36.92089600902037,15.857515025730711,10.148410269581532,L7
2004-01-06 20:42:58+00:00,,,,,,,,,,,,,,,,,L7
2004-01-22 20:43:05+00:00,38.55743232005495,34.240670194570455,30.71072664047855,34.67448592154546,36.22140512862271,36.24763775238246,35.101911932873286,37.30851386516666,,27.224596300264743,21.21270503501989,23.0022329667807,28.14445240098058,34.25026271313979,8.182402750857994,7.523160879465697,L7
2004-02-07 20:43:10+00:00,33.120887531095384,35.454598959977524,33.69074028209082,37.5883504223164,36.18929430518179,36.36129540045643,36.4833755434469,35.24846275629843,34.513175918254724,25.561403718921543,19.225901653040843,18.19061891051696,28.32013561621305,37.20041340851624,6.2403736049290846,13.212644019254782,L7
2004-02-23 20:43:09+00:00,,,,,,,,,,,,,,,,,L7
2004-04-27 20:43:12+00:00,33.27923008168314,32.163415657718595,30.49517736245394,33.72517087866443,34.50959633858216,35.81563731583901,35.26177854067896,35.16456427332191,33.03350396199899,23.25087738352024,12.771256136842045,13.748607113934918,18.28117055085212,26.36524274330745,0.7973344621265195,5.527492618199057,L7
2004-08-01 20:42:53+00:00,47.465317721308864,42.36639684984348,40.375863197294144,41.18340153313099,42.207067050809655,40.74881996903619,41.23992169237421,45.23844204120071,,28.689987577336147,24.049290217526583,26.998898830285587,33.13256832928108,42.0744745564221,19.354247548912685,25.243474138416385,L7
2004-09-02 20:42:47+00:00,41.30886190830485,40.12701483075748,31.674957522214115,33.57346993596561,34.74734044198769,36.73198592912909,36.10704610798865,42.517526799552186,,29.787327724807195,23.924789804648384,25.555884796612915,32.177870477273586,,9.6085401007836,9.351813690409225,L7
2004-09-18 20:42:41+00:00,,,,,,,,,,,,,,,,,L7
2004-10-20 20:42:46+00:00,27.554664498839365,26.5852351787398,24.60781950074717,30.34681804398534,30.1287421200438,33.959748685004314,35.318310817963294,40.03622344842331,36.71917245844333,27.071739503152063,17.101283880802384,17.851006907496007,23.431645193448624,32.12945616738817,9.043954404552208,8.033199765389112,L7
2004-11-21 20:43:04+00:00,,41.14540249400114,35.44229208156079,37.419104790263525,36.84783557395381,40.540228664028376,39.09602648246469,47.24140675511717,,35.412867422531086,28.78124048530256,30.0788351747776,36.910799017062125,49.54867349586816,25.084264736250745,36.90221796083938,L7
2004-12-23 20:43:20+00:00,32.9080778323032,32.41601035283589,31.183875194741177,30.24400408368931,28.29878544291068,31.91867255624582,36.60548231398143,37.43015150769262,34.29363379310713,23.28863196102535,13.116774541661169,14.340910352020291,19.09157581611195,24.744398792260142,2.3666434185398946,1.0423186428594544,L7
2005-01-08 20:43:27+00:00,,,,28.342676336636195,33.91455219420432,38.15934460748907,39.39726863771317,45.627582412798446,,32.409790211688104,28.00803634065358,32.05226075857891,39.857615522373706,52.2331895688054,,,L7
2005-04-14 20:43:37+00:00,37.10125660982239,34.9762018242091,33.49973960492763,38.3116859603039,38.59142773221995,34.03908234796768,,,,,,3.4614112599849967,6.926245535251574,20.70820694215781,-3.888560050711498,-1.2538689754205257,L7
2005-07-19 20:43:29+00:00,35.961545669297465,36.38421786320215,33.00867849075439,37.02538710781953,37.95428312208454,38.75000960163214,36.9417595404349,35.893114757810466,,,25.17299374588111,,,,,0.0346213887360947,L7
2005-08-04 20:43:26+00:00,34.285878540429195,33.584958485013374,31.78907408552858,35.85658667429687,36.77049752941051,37.42897245073487,37.97857101608051,39.259648983783975,44.85682900613934,26.6829514150722,20.04805917227576,,19.736827895530464,24.527973060295054,3.1126937352151827,7.378774566167042,L7
2005-08-20 20:43:21+00:00,,,,,,,,,,,,,,,,,L7
2005-09-21 20:43:08+00:00,34.14850841551473,32.57964750649393,30.251481558115405,34.01613584132245,32.65500312149432,35.93528539893622,36.73532806735344,38.777907993011866,36.49370474148249,26.75901454863789,18.70406706570476,19.61363016894034,29.394766100129136,32.555772577421784,6.329254260456966,10.98001859347334,L7
2005-12-26 20:43:45+00:00,33.78037936384237,34.75507670414848,34.93925975428203,,,,,,,,,12.34455133696485,25.263568027304977,,7.624162744534965,6.4629455380220735,L7
2006-01-11 20:43:54+00:00,36.87212104441596,35.7596514849138,34.87797855243083,31.341067980371708,33.29329664229186,36.26116091092963,36.31947582916535,38.55242797315981,35.257473968081726,24.1526966764632,17.67251361639288,16.483002960186493,24.54477767986884,30.629365614506,4.544822636632069,4.637764881308861,L7
2006-02-12 20:44:07+00:00,36.98440700233607,37.24275385945388,34.89708470512245,35.38370889881069,35.46544730296257,36.06410560607644,35.0351008652606,37.82503400303799,35.61993092956401,24.82882121491669,17.46283310234821,17.153810843695215,27.42351654083022,30.96791562921572,6.69633976146035,15.364375197396315,L7
2006-04-01 20:44:07+00:00,26.86372553437853,26.09092814773529,25.280616850144863,24.808166284767907,20.128543246080746,25.605566454231447,25.915220087585297,28.26762931177077,,17.071284646510495,10.392230943020964,13.5834680937934,21.65628170926705,26.49070689069491,2.15173302057161,8.103322935806922,L7
2006-04-17 20:44:03+00:00,36.36533034940361,35.727027915647255,34.517755926416086,38.90178909793798,39.354212563940266,37.68776255493346,37.71936501305287,39.4121121619164,34.99344545305807,21.78866053985945,14.36804731212873,13.071667946004268,18.29178686751389,26.15226005231722,3.121303443816757,7.916451979047942,L7
2006-05-19 20:44:07+00:00,,,,,,,,,,,,,,,,,L7
2006-06-20 20:44:01+00:00,29.891834762433056,27.051404539587537,24.301023470115656,28.9617543094623,28.6952282660186,32.3234785850516,36.23039958194495,39.81851688613612,35.46333655035005,23.443111280889244,11.823822021416948,11.586457826211175,17.447390048730483,25.55099488694712,1.3711697922506754,3.09935929645998,L7
2006-07-06 20:43:55+00:00,32.49305680218399,31.020870143644583,27.475391261200755,31.804482552974093,30.513850996849644,36.10118118570025,37.45474984051055,39.6834860021631,38.16733399242113,23.601431951939865,13.589990123748318,14.665950634100763,18.78644533666178,,0.715306708839418,1.5222440044484773,L7
2006-07-22 20:43:46+00:00,33.47611141161166,35.35883593374168,33.76171594191356,36.52146250592293,37.14082199103099,39.21973453076334,37.703664205267934,38.98174654396852,39.06141563893696,29.790029754487733,21.8207158771466,24.91128406287424,31.62582707422018,40.42423247225695,14.0575513591,21.449640174549533,L7
2006-08-07 20:43:44+00:00,38.42951918296698,37.18834856270751,34.27848318909634,33.19554215850292,32.39147622000681,34.96654644131181,39.0036792179214,,,29.944653308404064,21.78120934515234,22.2190214721692,24.71418760589232,32.85909803944301,4.409253671644334,1.9660733685939469,L7
2006-10-10 20:43:27+00:00,,,,,,,,,,,,,,,,,L7
2006-10-26 20:43:43+00:00,32.26310313810074,31.834282625390863,29.37886363249326,32.59064562703287,36.020799046848666,36.674513726938144,36.34629021554355,38.14223765303192,34.962409978666614,25.70816190607579,16.59231223271072,16.745467206738795,21.921259014385164,28.319684767733992,6.282197681994788,7.343329634297346,L7
2006-11-27 20:44:07+00:00,,,,,,,,,,,,,,,,,L7
2007-01-14 20:44:16+00:00,32.14271976238491,31.671684237938745,27.68156176519016,31.930425883100494,34.45027724068767,36.864699577339806,36.020792696318985,36.311380083948166,35.30614873986154,24.51825692467252,18.537216579470183,16.48216165284651,23.87241688423858,,5.595140322332373,6.753881992720167,L7
2007-03-19 20:44:35+00:00,,,,,,,,,,,,,,,,6.5232230433862295,L7
2007-05-06 20:44:29+00:00,29.40733144666814,28.68481969668908,25.463661547023303,28.90801009179872,31.01501567350533,33.84989545265157,33.69862754000052,33.17479696816677,31.05306027932825,24.57826240895121,16.358210948140336,20.537375845852488,,,2.40968111928245,6.59805326371173,L7
2007-05-22 20:44:22+00:00,37.18765165798545,35.590173607474384,33.07655842729556,31.58871208839559,29.342353049477715,33.38000071539934,35.83451597353945,,,28.792424222526066,20.77868749512394,21.080208664456293,26.10903289932766,33.28818707637638,6.745977947481926,9.98397469417248,L7
2007-06-07 20:44:19+00:00,47.5412831968653,40.87972070196693,35.82129431208581,39.18212043040906,36.38454386132633,38.0493876794371,38.58487780507254,45.05588482049122,,29.811877993772843,22.42422124615345,23.298357263768025,32.162826479625814,42.60794459505827,,,L7
2007-06-23 20:44:19+00:00,40.35175678088617,38.6762374259932,35.250089752896024,36.00142623827556,33.07280927486419,37.696031081655455,38.5868430047187,39.434012818277694,37.375483518110094,27.797387585021376,19.746598761454976,18.711709711253803,23.506057897951766,29.92786717288529,2.8666195876714773,1.131680365170754,L7
2007-10-13 20:43:49+00:00,,,,,,,,,,,,,,,,,L7
2007-12-16 20:44:22+00:00,18.959076203737528,19.244300552024228,14.509415378254385,13.123263363245332,15.30582820227654,19.577305213511647,23.535275713356107,24.80020553510351,,15.688476121862331,6.817125200557392,8.796228743450591,13.838360882701124,17.427956179952414,-5.31318056479969,-3.0325985305513585,L7
2008-01-01 20:44:24+00:00,23.73449436482917,22.15630094923314,16.11374428001232,20.731931905015067,23.34059399361254,25.137696767296063,25.213574282736605,33.09632608589658,34.585375244281614,15.905822276828005,6.905905425934727,9.346166176470954,12.27526426820068,17.7347834557007,-5.37364289480874,-6.270104866580562,L7
2008-02-18 20:44:19+00:00,,,22.77986371857724,27.289010719055227,30.38036029673668,36.69047774297873,36.73795204099024,,,,,36.56592184080111,44.12292996386335,46.78620365982246,24.1738600681604,34.13065108708447,L7
2008-03-05 20:44:14+00:00,,47.35164823635551,49.90950450920838,48.91646277525136,,,,,,,,12.7292539377737,24.534436624260955,33.809741105355016,4.23026124823889,6.329932333034411,L7
2008-04-22 20:44:09+00:00,42.6147168637409,41.33780042424288,39.8374937212473,42.25702193000749,39.43136309167871,40.700308505123054,42.128690580921045,47.268802273249854,45.53465990396938,27.19558738196923,19.2658896448559,18.85722427023476,19.71262036966625,28.3535759158536,5.983661284621668,13.993079133360382,L7
2008-05-24 20:43:59+00:00,34.99753715620253,35.59467281258043,29.534978074319667,30.97624160610782,37.126311214578486,37.00046731778421,38.44519766128787,46.51804595743696,46.57511378663299,27.304793740275485,17.88085224122169,10.054654387731636,18.588652334536285,26.84660171886807,1.009795101944985,8.729377590332145,L7
2008-06-09 20:43:51+00:00,36.538311310189314,35.123839620049566,32.71029905279488,,26.30610348761913,27.30217799238629,24.7869981216122,,,20.772526007523663,13.174083693848962,6.633544530279384,12.10237836502021,21.539521940255263,-4.598045589491012,-2.5810728443842024,L7
2008-07-11 20:43:30+00:00,,,,,,,,,,,,,,,,,L7
2008-08-28 20:43:07+00:00,47.786909848765134,48.8367048024157,51.16498587930742,,,,,,,,,,,21.656040706046987,-2.220294859525193,7.369402141567465,L7
2008-09-13 20:42:59+00:00,34.17273431002959,33.29764674874576,31.82489079693497,34.989309818197285,38.17949118602273,38.86353395971052,39.08911457910247,45.19429062893751,49.68292978667421,33.20581736275128,25.18357308627416,23.10274206122792,31.05816543310089,40.33818734624714,15.323525103339682,16.71829163507443,L7
2008-09-29 20:42:49+00:00,41.91060790285972,40.753524563953846,39.31080033990715,39.49033733327722,38.75672664478884,39.71741713966596,40.18236126605024,47.5763638594678,,,29.12436587080121,33.34542525420538,41.92909282570363,44.06866315803054,19.873717972467595,28.873684379959485,L7
2008-12-02 20:43:25+00:00,,33.62788260801217,32.40538857117372,35.08967233253377,32.34077960872672,35.929059218174466,37.9852466190168,,46.42995069775874,29.796216609596826,20.06933540085042,17.740202203509305,20.859437127943213,30.67326593563095,5.325274081622187,8.29333692240807,L7
2009-01-19 20:43:47+00:00,26.33770169566012,25.108433076704987,24.106881586782432,29.011293912791714,31.169327023984167,35.557190371383754,34.91021145901885,36.95496452102808,32.747943510603534,25.364763189424547,19.72476369348413,19.18430845740749,29.50483002289605,38.06186151981992,10.990942790245636,17.020212358440325,L7
2009-03-08 20:44:10+00:00,41.14868394609709,38.2159372874916,32.19674817799414,34.83046292077155,37.2144415616966,37.353854331879,36.73613616484657,40.0361346336264,39.143715149051815,24.48286604860262,17.13958627385958,16.404441049024495,23.555044052603805,34.3991414067969,5.078061337855616,5.718853275028667,L7
2009-04-25 20:44:27+00:00,,,,,,,,,,,,,,,,,L7
2009-05-11 20:44:29+00:00,42.14879177216635,40.8156578912229,39.69669882448138,41.17969963072828,37.257125676514725,38.32454819114213,39.06281935512204,38.56711935877623,42.648367958211466,24.44356822803195,18.12834398460171,17.49832958497874,18.600911286441463,26.93354101311025,1.1598591735991597,5.154468566241901,L7
2009-06-28 20:44:27+00:00,,,,,,,,,,,,,,,,,L7
2009-07-14 20:44:23+00:00,,,,,,,,,,,,,,,-4.301242907325231,9.19703732929838,L7
2009-07-30 20:44:18+00:00,,37.420442019501415,32.94614617596992,38.533553218159724,38.12094150513659,37.88311649108346,38.54341663177526,40.58781734758374,38.22314732243908,25.84906024247825,16.260645404712385,14.786614267294745,23.66361532768609,33.625775697270136,7.198535037630695,6.95046840352166,L7
2009-08-15 20:44:13+00:00,43.41588647470689,40.81624169699044,38.00972712554879,32.139568708880056,36.411560950659975,38.62712637795462,,,,45.32317848865745,,31.244119822372777,,,8.57747698520298,8.211123475132387,L7
2009-09-16 20:44:13+00:00,42.28816161564424,40.81524626663612,37.72048855807266,39.55537654761469,40.73247882964973,40.86296226575348,43.47064503019013,,,33.399702442517075,25.61289581672606,28.55441849316464,31.35480422695474,,11.010794914308708,17.08263348673273,L7
2009-10-02 20:44:10+00:00,36.42857052093618,38.66496999497326,,,,,,,,,,,8.108436228157684,23.03648271632995,-5.468746482535991,1.3195181838493228,L7
2009-10-18 20:44:15+00:00,30.840811323791296,29.908862636922063,28.914733460150604,32.3483543968455,35.73277089781895,36.57791078150149,35.50376327398518,38.37677083075711,36.45228794567539,23.093137885038715,17.596000989734986,11.359563751080568,19.61130992813243,26.213497633663057,5.213664455501421,11.55369944442504,L7
2009-12-05 20:44:54+00:00,27.87688067666794,26.58853208310185,25.16428697971572,30.28720149244881,29.349388599196743,35.25523484921093,36.606383097966926,37.1457276273209,33.597410385504496,26.303743185465702,17.87463671940051,18.0569795587474,28.436404510815724,34.889333864857115,11.315820159244934,14.952608157121038,L7
2010-01-22 20:45:41+00:00,29.3774293647004,28.19948025274861,26.48929348680062,30.20164203167067,31.60239529641565,34.11939523479448,36.623567232113466,36.192522112362425,33.15416962471834,22.92964871534697,15.94191644666896,15.73718389790838,23.36952309757605,25.953353711190413,3.964299089238778,7.510327852268187,L7
2010-02-07 20:45:53+00:00,49.56823769101252,44.22417142422184,35.98188504967301,30.89558981787771,35.61143620576026,39.06989122650481,38.47429848764318,44.22388892338685,42.53544301045525,28.11946797027584,22.850815053924528,21.407517374252283,30.14995308330049,39.648569495213536,12.185467843439788,20.92514752420353,L7
2010-02-23 20:46:03+00:00,32.835149850809664,32.20167028717075,29.908975162287973,33.14219483881308,36.03524473671883,37.60849414360195,37.50701936146984,40.50788161005328,37.68452294457412,23.08635909619268,13.431973269056147,13.375749387336022,20.800550834619543,31.11324637476744,7.730849234682152,15.444713993683363,L7
2010-03-27 20:46:15+00:00,,,,,,,,,,,,,,,,,L7
2010-04-28 20:46:15+00:00,42.4828557150518,41.35268224837887,41.67008489009125,43.51454524001598,39.64472438944921,41.75248655895198,44.617602264362034,49.69648451653501,46.55060356141194,28.47186255149747,19.465515839824008,19.728005694634493,28.234634018311947,32.7045822547157,4.857805212631629,12.200881195567746,L7
