dates,oahu0021_0001,oahu0021_0002,oahu0021_0003,oahu0021_0004,oahu0021_0005,oahu0021_0006,oahu0021_0007,oahu0021_0008,oahu0021_0009,oahu0021_0010,oahu0021_0011,oahu0021_0012,oahu0021_0013,oahu0021_0014,oahu0021_0015,oahu0021_0016,oahu0021_0017,oahu0021_0018,oahu0021_0019,oahu0021_0020,oahu0021_0021,oahu0021_0022,oahu0021_0023,oahu0021_0024,oahu0021_0025,oahu0021_0026,oahu0021_0027,oahu0021_0028,oahu0021_0029,oahu0021_0030,oahu0021_0031,oahu0021_0032,oahu0021_0033,oahu0021_0034,oahu0021_0035,oahu0021_0036,oahu0021_0037,oahu0021_0038,oahu0021_0039,oahu0021_0040,oahu0021_0041,oahu0021_0042,oahu0021_0043,oahu0021_0044,oahu0021_0045,oahu0021_0046,oahu0021_0047,oahu0021_0048,oahu0021_0049,oahu0021_0050,oahu0021_0051,oahu0021_0052,oahu0021_0053,oahu0021_0054,oahu0021_0055,oahu0021_0056,oahu0021_0057,oahu0021_0058,oahu0021_0059,oahu0021_0060,satname
2021-10-05 21:19:37+00:00,13.571870932556903,,17.33236455401412,18.71749645635477,24.21826243695272,27.73779188034805,30.038390768018232,34.61028365480445,17.027023126668453,21.18344545100008,19.26591967710774,33.98211854353452,30.16388605544047,25.86488738430017,20.46404325208254,29.56069635321727,31.960544476786048,30.25684844028164,36.32580372316056,50.02694253408774,55.4977929243601,55.7430526009192,50.98999410010707,45.57087069448397,42.65897365885567,36.49606309669127,29.0901142338122,29.408974606062763,32.48890968696823,37.8414035579498,41.74504545353341,43.79830649556031,49.76232134913634,50.25389685835337,49.936389101032994,39.50236220011524,40.12499223646567,48.13342943178941,54.72563967834485,61.284767621480455,57.80729258435166,47.58002895725411,52.17523282592988,53.91285234185753,49.7492224721216,32.95073624753336,27.8344440083617,34.189528701612005,35.71092937560368,36.245271045614295,36.54102275316495,36.49226592119516,26.143954311955053,26.890166838621568,28.117767803637555,38.90365133157344,40.8240066075064,34.757844131007005,42.52846252701386,58.41993976932957,S2
2021-10-10 21:19:24+00:00,-6.208350052065775,-5.997418206670455,-2.2574529008608137,3.698821557831081,9.310245431005017,12.878574903682091,12.010423740531438,11.414868301854588,8.58239343662393,13.05060244379298,11.671745457659323,8.70774898093032,4.814345478623343,4.400862518623017,2.721384312887941,5.146686403779851,11.024962315260078,8.198534067884369,28.27684768043713,39.04716828253224,45.273484088615,44.438701024798135,42.02151312894877,36.62748618684921,30.750486877500872,23.128631164628707,18.70862370083509,19.31373874158088,18.18702603970684,21.2131747479088,24.1037928379294,33.52038605656762,39.92595469290791,46.17186343448698,43.60211370713039,38.78768128138417,40.055188160846704,45.624191216944304,50.01505738911053,51.3919089565859,45.09059407882436,35.746998744045285,33.315800795549855,36.737085405746896,31.716750843485265,22.952717374631707,18.96091101472276,21.01048747852269,30.111057306942293,25.35482822479424,26.25004870536407,26.875927538421664,15.26881160811708,22.053303473838923,25.49014807489514,27.82985786834048,27.205578228437545,26.89136441536418,19.852893093520443,35.481622703073256,S2
2021-10-10 21:19:33+00:00,-6.684900883341752,-6.361164552442927,-2.836697144172168,2.8716772919290667,8.818511023593834,12.21285496110998,10.886449314493436,10.713644793395405,7.715003117544373,12.222279707436089,10.993764550346922,7.388945578020959,4.225670687839556,3.797621742311335,1.997299427668614,4.238898937765831,10.178179440970371,5.83409884299046,27.78937614599948,38.71680393558356,44.89531790814674,43.987243421522415,41.51621733599284,35.82715688116011,28.256129629654207,20.79994987000689,18.066121619735814,17.996887178061268,17.776217634978156,20.39694558681964,23.40271048441554,32.66791262609867,39.19243829368664,45.66756982286873,42.88894706089426,37.997992380545874,39.596202484990094,45.083521293133884,49.51897803638019,50.831144951922425,44.56735393394359,35.17603232422806,32.57757645089757,35.94536824354086,31.175096933243363,22.387618154511177,18.36029345202333,20.22247995491428,29.805087089846115,24.93472772639148,25.946882448700524,26.223925518388388,14.933309453896683,21.702539851551474,25.04241665355261,27.51193140344845,26.82396022251612,26.31866420064452,18.944921848615312,34.66585797393875,S2
2021-10-18 21:00:40+00:00,-9.511584762115792,-4.360667708564145,-3.908162697036512,2.4193325067534857,6.204527847826477,6.870104974899001,11.615582235988755,6.766024167145791,16.30237421999166,13.482562333458928,8.0459671829629,-0.59598031576803,1.191303490162857,-2.1832456866572363,-1.6093269361871934,0.9641147334905018,23.94361188506667,26.17791941533338,35.58876439600898,46.80620173131872,47.048347816997705,46.999947961286416,46.23563335103534,40.19417101346298,34.70821642219661,22.607114174001463,12.8885562728626,5.597659210588497,14.059497633573796,17.795744800752015,33.84621888769092,45.93030636420105,53.06294141828686,55.40766694362397,56.51816033466456,44.677570815686735,47.79645787005351,54.29181365115213,49.97036435915414,53.992602001230544,39.97097375026392,,,,,,,,,,,,,,,,,,,,L8
2021-10-20 21:19:25+00:00,20.184024358123903,20.69329384467707,15.029205762742206,12.850419016137383,12.431439042866511,17.06738911224224,18.20228643217323,23.01387255870742,12.05492885621991,23.98527870782521,19.79349792691607,30.13546209155357,25.826546631113043,7.962977661489079,13.440451650029043,25.042629188416235,27.65102792550106,27.76130622090173,34.22020401459486,45.981967331680245,52.56121045716315,53.15252415833677,51.61504291642864,46.042207213467314,42.40189427730092,35.32205328945828,28.375026437414583,25.65803649690123,28.163343166130883,42.089549452066784,43.64938995516381,51.95621099696188,60.79847861202549,61.73941911718621,61.28042600989672,45.10889294433793,43.73016604234622,48.24275289490193,51.71783459005939,54.31066042719454,48.52762456347934,40.68973597556641,37.851864047679086,42.943770545325634,36.976497374512526,29.39092482823368,29.066461478815263,38.03860722227098,37.89584059168416,34.988412174687014,33.3768009280817,30.01627817245367,22.16011315081336,29.79924044879497,32.79422617271189,35.28470332763281,36.2245156736001,31.77819100184379,31.47993893389636,51.40315519450005,S2
2021-10-20 21:19:34+00:00,20.40342822551053,21.01582037479089,15.37118242418639,13.297521762365,12.812581829225277,17.659724278526955,18.819727760266264,24.154024228114693,12.677618943899828,25.33892964245541,20.718505739341616,30.50304236457212,26.24849939589932,9.010964600458616,14.808688200584964,25.60789804520093,28.150549710407933,28.18073335303432,34.43638575959278,46.24682301460714,52.79378294558671,53.4230827331215,51.84455973869783,46.2792189442568,42.60530783638348,35.63765992194981,29.29380865308473,26.707337995840494,29.85294337659236,42.41409159171937,43.945132150438056,52.17461725550593,60.99480933133945,61.98646618494636,61.53469832648752,45.44743007283558,44.07367774218489,48.6369788285784,52.08765828894227,54.6406440339511,48.89393478048832,41.065001778157686,38.21825728708,43.40040328514882,37.66272865483099,30.46521424942084,29.852591266472214,38.43966783583468,38.05862175814099,35.18502498965986,33.61005265442558,30.22743840916858,22.603162102777745,30.306263572456213,33.42259797995428,35.613635580489095,36.66869375544759,32.19116146710012,31.86382782519379,51.9219412494879,S2
2021-10-25 21:19:28+00:00,,-6.052139660740295,-5.162920145689553,1.301152016289617,4.024730346076666,5.865872889180331,5.734311773929004,6.934946075237967,3.746362327596337,7.46988127822663,5.313176763515301,4.897633992132293,3.6071564611655775,13.991892839253776,24.39977652794089,20.424400927241013,26.048910260776736,28.0640566332922,30.909580686272488,37.76460152752215,42.53352620521884,46.16277785049058,49.47449790282065,47.516297609006905,55.700070830480605,,,,,,,32.43522381501693,34.827820906570835,35.773389004716435,32.57984874407534,31.12951308009115,30.715753153007405,42.37381452255379,49.89272219003679,53.60882393865541,47.080450427058615,35.92271571730429,29.051114381596783,28.124274660491093,24.882820281077887,11.69024677959196,,2.455217670288647,6.324225039592214,7.530211281383416,3.1340045772158014,8.39081957190756,10.830855105824083,2.3472799924667456,13.319829502386243,21.141596597527524,10.061685803189016,13.935128282442848,11.883965971333748,23.32309428305777,S2
2021-10-25 21:19:37+00:00,,-6.042656938712888,-5.136085791980406,1.3281042647577803,4.076410893858618,5.910635267132459,5.734114915403019,6.925929211265164,3.748132420609981,7.489420359562942,5.339368061115302,4.910914246383396,3.606959602639592,13.982132889716446,24.446785466357028,20.480644884918163,26.17778349242679,28.074375254431608,30.900685020147616,37.74033960546126,42.51954352653896,46.16258099196459,49.47430104429466,47.51610075048092,55.70454853157658,,,,,,,32.34917822493615,34.81013490896815,35.795283241111086,32.587671843077295,31.09508854440859,30.62642406713099,42.36273971629434,49.877073721316506,53.59453909758996,47.08025356853263,35.94312675113206,29.07471329366552,28.158426695001523,24.88483343868302,11.650831986858066,,2.4533841058942305,6.330448543120205,7.53001442285743,3.133807718689817,8.391503309240662,10.835179540486848,2.357745978914686,13.31963264386026,21.14139973900154,10.053601297541409,13.911814794725942,11.897703591474212,23.363024476340684,S2
2021-10-27 20:54:29+00:00,,,,,,,,,,,,,,,,,,,,,43.52655389155082,45.78285921479634,45.2795949086317,41.505359160468586,40.26732763597513,35.60582580095449,27.181471467673354,23.42411707531014,33.78675758555278,40.31184460661965,47.6547616394279,48.39848171309332,53.17498975074609,53.43023981554824,48.87258684879476,39.62910896272502,37.099505929267664,47.53006163783879,55.79505391132314,62.27803948255549,65.22104330305665,47.360540270866544,49.44735913274666,44.66410427346542,39.48250653848618,32.78645733058523,29.25882888949153,35.13654972385708,32.5492899197419,36.99757184464252,39.73936838665903,35.52779384182446,27.11418241852971,35.96060664283754,37.06057836193872,41.90689423876261,40.71516951955207,37.45265808245106,30.45298743400967,47.32743086862397,L8
2021-10-30 21:19:24+00:00,12.847684628459564,18.238911567245527,19.627796829521035,25.390550694505567,14.746680959751949,16.2818868428779,14.435296705299065,14.11779834030308,13.738567878840293,24.9980878500384,21.22578413777892,23.14429222658372,25.46421057205545,15.695468799291188,14.561626590465448,20.98566424718444,25.58861309381529,23.705575458157025,27.51622362124156,33.75799059629583,38.24997988391017,38.55002526520838,42.06269724726361,39.99780680239944,36.56993889537105,33.03961681933922,27.14893283437941,27.01611712028127,30.111979586981008,31.724119259036907,36.922791534409946,44.41598775898744,45.605846766989394,52.55356163833752,40.51771039011687,34.657119931639706,36.03425754359731,42.19340891773575,50.88458719995753,57.857365010117455,51.44242500833129,44.13140520987769,42.34473559542012,47.0769564861812,40.09653814133433,31.02159671616312,29.66928135187055,28.887063252715723,33.20052299612081,28.84518683242946,26.10305612942224,28.78149563454584,17.638560590378784,22.734437298966853,29.22341171679852,29.8082023010517,26.54541364179665,25.26747517103941,18.485999895770785,47.75777515612162,S2
2021-10-30 21:19:33+00:00,11.1032407719879,8.749390363383043,,24.46624827142477,12.927667294127062,14.008445730505214,12.109997423691867,11.676794816075606,11.67953281579062,22.98569133191406,19.154733042743345,20.18951813145324,22.9103741481944,8.497536166164885,12.037345900524876,16.68551382844082,23.296153795487307,22.15580032373026,26.736250940148864,33.1247550595221,37.68230269751111,37.79622570134682,41.07440845455344,38.90873535611184,35.38947266596124,31.793756930751933,25.643946050020688,24.815217728711403,27.78909165658908,29.828333110932043,35.282317484740574,42.68442696398051,44.29570002719305,50.125856419974426,39.08094145400821,33.36693072392866,34.89187001288828,41.09018639785636,49.86395655734809,56.61675299003896,50.157598197461326,42.42631273252063,40.55529142334148,45.30127258733005,38.21308542560836,29.557960041274853,27.190734246915863,27.218700435657382,30.59081900821004,27.948214374702488,25.107269126700025,27.01157497196548,16.729372157104393,21.571766284602724,27.31509630197144,28.541909397401938,25.53840715103029,23.777754917624023,17.514560256303113,,S2
2021-11-04 19:46:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.47650176570731,18.42851335261935,30.209714412037243,42.62383972717703,52.43430471219015,47.72380354677712,42.14942546191233,54.91700972070568,53.64223697328508,42.66888832883802,33.86005316616247,39.07413606709823,34.07264746012448,17.14113723152837,14.30789738508579,15.278243392316393,25.51503879901592,,,,,,,,,L7
2021-11-04 21:19:27+00:00,3.530593006270802,7.199166639415002,5.300121055450597,4.170542839859789,0.1430509990362521,3.763565007528776,6.070700093702297,19.522089989012304,9.391248459353346,26.33068375687092,29.79206897222026,25.59338521766494,23.918887710199964,,-5.159777902890282,18.94958154904482,21.612547466990303,21.71166825690575,28.10600477504457,36.09835913260034,41.32919349470557,39.6554085796104,39.62604262671877,34.06037622129946,32.18922796250126,27.7463681607743,24.231009859001247,23.15125757862496,26.08798237052188,29.93329777480025,36.73426272159787,42.52569605562704,43.40500301792735,39.74395640725718,35.27704848903761,30.15454057671032,28.401831105337425,36.578492063648426,44.02440774440774,47.67363649073896,45.915764762742114,42.80978627236051,45.627740768988,47.24742516872598,35.73147025593341,27.274656426831267,32.96914933287417,27.84986567652176,24.76890271496764,27.65797365233573,26.69154429303239,31.098738992563188,15.578918158010795,16.046066010736535,23.68588403855621,21.02238393606573,31.31342846461448,24.81122653128974,40.85743756885738,64.3345706500145,S2
2021-11-04 21:19:36+00:00,3.333005228989873,7.038672184164093,5.209182445423726,3.9651882448276057,-0.1162091170460815,3.2293424088844462,5.522290204606148,10.868585422544006,9.085437897626212,26.052833701238864,29.689881850852256,25.39939922408436,23.729024866749988,0.5579426032567955,-5.510709244681274,18.71851473352388,21.51741347831006,21.62920953423162,28.01165771391949,36.00468180940028,41.25956839495778,39.569827134832565,39.52872719907162,33.96487771870815,32.02083366955834,27.596712056455,24.1594904325152,23.032578496889187,25.9421042573964,29.81484719735583,36.55684596881311,42.3910797109361,43.260880695655686,39.66391854283162,35.174604874530985,29.85971536188817,28.15336287058908,36.41931305559219,43.83035668269694,47.5110944952705,45.77039998537506,42.62508645584026,45.36777354499174,46.98624292483306,35.528013559640634,26.886572995078254,31.84491981033954,27.59344398780605,24.58756804598669,27.547151680677025,26.606122452893644,30.92747292222657,15.390116876915828,15.941949111186275,23.46263788851114,20.86772284928356,30.980846756019083,24.57967585839654,40.70352518958877,64.01706778692613,S2
2021-11-11 19:52:27+00:00,-12.184127718087096,-17.31696981839192,-10.052801167064972,-4.520994403255223,-5.038762645926685,-2.609344303514656,1.4358755087421178,7.62470852564498,18.009452349192557,21.556436992039743,20.53533129422908,20.647306094254567,16.64053502594225,7.00526245485381,7.291928100663753,10.397114645466315,15.527123015534144,16.515924887275283,24.80202239913753,37.2828989264225,40.852523203575416,38.72554707677745,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2691571983754,39.58558548057157,38.03701480374054,27.096718603631064,28.88901655062305,31.508775391741263,27.50916367488072,33.25063676541763,35.65663026131381,29.23820223459085,38.822413272165335,L7
2021-11-12 20:54:25+00:00,-2.0894946208095,0.576619124852258,2.6096108656091244,15.96748134473889,19.98474082522136,14.377746234463569,17.301083927132538,14.412363460202815,18.53064721701261,28.241636178770143,25.48631148630797,36.299073216237865,22.35277105179533,9.249009199194685,14.59840802935921,19.913838560268804,30.45775348125905,26.925375437646046,30.51534538669748,38.12425903950513,39.7141482843936,39.14626667846796,41.37228531174661,37.85359982035492,36.366765928563375,36.21616691396924,26.539914457604304,25.863007293817663,35.15741472575174,38.18763122289669,49.03281503638223,47.54951246463296,47.39664742473336,49.223008173810186,39.45150618597219,37.72104181768656,33.250343735097,42.16751281338148,52.01343038192603,62.11343656263332,66.91900294782444,55.63068182613128,58.92246951320199,50.58791226595649,42.93546147010494,34.42212035979346,32.743906504640805,31.268184795446768,33.5542675750493,44.02844242574709,41.29448286860358,38.42628766401192,25.68919963271752,31.512187510859075,31.000892854556355,30.93309110187777,35.958928079130786,44.05961363741013,38.38965477724515,54.42358148869343,L8
2021-11-12 21:00:39+00:00,-11.587099595951996,-2.257755837074709,-0.8175696580239222,5.182176985029836,11.582174180854924,14.362626388051805,14.098847668403808,11.772124845568577,15.31647548623432,24.995521368822835,22.782520994369943,32.51068029808433,18.40664516214008,5.013165194972972,9.584655210258942,7.211886779376291,24.90853740158792,21.376302708544,28.642063682247844,39.59717953938702,42.96301880123447,42.36338542023741,41.58987518639994,36.82803872184576,31.81556874769519,31.289995706763264,23.985313885947583,24.80453230611016,32.931969414757404,31.346793392341432,44.53908762762522,42.748495792559815,40.376200749255794,45.11707154178601,37.40852877337271,32.54534076623659,33.65970351771067,49.50228934806325,54.245482133888565,61.53112247948733,63.93330891691382,47.434083676982446,58.483207401164506,55.342675134800274,43.27552545882863,34.49193893653103,38.78648637423623,37.48525482885187,31.876777738609547,27.827353759956104,26.997553475071783,32.67585702588298,17.641692083090334,16.800247034860696,25.47144372759156,42.928470238748936,35.90091672751892,41.76231449104839,33.04204923160492,59.86264795951882,L9
2021-11-19 21:00:34+00:00,,,,,,,,,,,,,,,,,,,,,63.62356426718969,55.93161001274037,55.7615888171202,48.52824541462781,50.83419189905082,39.94996624718737,22.65800641114423,16.03135430299715,19.67531443777713,31.51981220904571,39.02012629144552,42.01723366358044,39.52894593661186,46.5274409550579,31.236211712542048,21.417797431224084,25.89153966744181,38.926892045085125,51.75219526886963,58.62877056611566,66.77352042334195,58.72825795124841,59.48035413713855,58.0695442213991,46.62429122104413,43.35180346896037,48.43287222051936,45.34127745659275,53.2157907522069,42.43346695366007,48.5684439864871,49.31539043989408,42.61753909208884,43.52504251347288,39.18672852321741,36.39366275352103,37.16794271573533,46.15255197796815,48.039701627795,48.808310164749486,L8
