dates,oahu0030_0001,oahu0030_0002,oahu0030_0003,oahu0030_0004,oahu0030_0005,oahu0030_0006,oahu0030_0007,oahu0030_0008,oahu0030_0009,oahu0030_0010,oahu0030_0011,oahu0030_0012,oahu0030_0013,oahu0030_0014,oahu0030_0015,oahu0030_0016,oahu0030_0017,oahu0030_0018,oahu0030_0019,oahu0030_0020,oahu0030_0021,oahu0030_0022,oahu0030_0023,oahu0030_0024,oahu0030_0025,oahu0030_0026,oahu0030_0027,satname
2000-01-02 20:53:03+00:00,7.794513858229373,8.517636152082815,3.821151292439649,1.1372944277216073,-2.0497470503772166,-0.100333880306688,2.911599164263653,2.176490202567796,-0.4006652186776013,-1.1783407789779463,-2.8704341738729253,3.158477461847977,7.463986058183342,12.117716693066246,16.888865938053208,19.381441570519875,22.74219788258633,23.19017066693958,14.941863192096196,5.151458983609101,2.6108676149788552,2.192427137280771,0.4524787152033172,0.0113927059019021,2.077826599749547,1.9923391244602413,-0.8548235360649796,L7
2000-01-27 20:46:52+00:00,1.6145847908722772,-0.4001226292755163,-2.058645171338051,-5.315217588379596,-10.57835066293734,-6.73988356167991,-1.805754403757239,-3.762786813018306,-6.253874085876692,-8.51447149501408,-6.7389830838382,-2.6958940317933493,2.4382574415506846,5.7816683671791065,7.8382813446905555,11.789645128765908,18.09082620291965,14.88036426975704,9.61983267521756,7.411637467103349,6.278024324694547,4.685404752072349,-0.961537479023805,1.3790539359060667,4.520275886108697,1.900391088507304,-4.194420455527029,L7
2000-02-12 20:46:47+00:00,2.4550737633598105,-1.2153131515122866,-1.515006173946133,-4.5822356849714,-9.36702683008306,-2.6236570213236865,0.5730573000651737,-0.2777252172109243,-6.825109525452143,-7.454851472048067,-6.5930385489411,-1.932123317380625,6.225753487120554,11.56946047796933,19.674970681254777,21.469848005597605,21.55782945809089,17.703378423264887,13.913127595060594,11.82932831164755,9.013188614855558,2.6394579236697497,-2.117717767253456,0.4163011874049267,4.112901483408128,1.7338918035036002,-5.208439934486338,L7
2000-02-19 20:52:54+00:00,2.208037861700621,-2.162079656718081,-1.798088648917069,-2.5828445738836727,-7.891340298473459,-5.125436846820078,0.3893813734863089,-0.458957658567307,-5.375576591150537,-5.695084845573261,-5.870520472038121,-3.8921177953104937,5.015308480163878,13.728215464666505,20.368723232851245,23.29125681712207,22.4601782790738,19.35128653921136,14.662624534957146,12.62458497435646,11.252134871173654,7.766535623859252,4.871451063928895,7.07707499212779,8.981836932424894,4.921091410699674,-2.8836062610425337,L7
2000-03-15 20:46:37+00:00,2.538652975111836,1.1952360616189872,-1.9175231198697504,-4.320196881616864,-7.939044174805794,-4.534130741573584,-0.1994232395020831,-0.270455104684531,-1.3077754419933123,-0.0524521211723701,-0.5804801570186676,8.446087638110386,14.463227442222214,19.19781910567017,22.53510320424893,22.513805407657625,20.84057501193055,20.109627308756263,12.99317311717949,5.710499912961611,2.355400675486559,0.6203175311051247,-1.140113568774472,0.0143536252929394,2.8087060182857138,0.1871115869641592,-5.18023442945443,L7
2000-05-09 20:52:21+00:00,-8.12591195526616,16.953029948069585,15.807699823983718,15.728205704660636,10.359199324301027,9.796404844397191,12.756358214995794,16.147127821177687,15.86435443221746,13.039864906408075,15.47285585951296,17.692569649219138,20.53829036108805,26.72556578244124,,,,28.00966335038269,22.97535358542128,18.19004363758932,15.375748999081104,6.682346225468489,7.152864156265098,8.758077748121323,11.59298749418486,11.043416327433397,-0.0312083826018962,L7
2000-05-18 20:46:08+00:00,,,,,,,,,,,,,,,,,,,,,,,-15.624713492578795,-1.5901973316046398,0.4651110053417528,-2.853059244594893,-8.688193828158814,L7
2000-06-03 20:45:56+00:00,5.567353001449916,3.593873017383299,1.7625669615187536,-0.4888991144443833,-5.013988820108512,-5.009757791611033,1.2567324393598789,8.410759239885824,12.514452620077396,7.341881933198923,3.620070676014343,11.0669705768159,14.221954062990388,16.618891664623828,20.549364990847884,22.551928496646173,23.69937683475932,23.22460298415489,16.20340836042499,10.51222021201946,5.272290644167494,0.4596565760854458,0.5469645766042528,4.565835687414957,7.594071170077402,3.943881004729604,-2.330469033693323,L7
2000-06-19 20:45:53+00:00,,,-0.554477725529706,-2.344245837049994,-6.481451302482787,-5.555041753385273,-1.214456912008957,-0.157338417529862,-0.6267095471803557,-1.2005188146821175,-2.22722594790145,6.878440766870844,12.78143961332796,16.40898630720951,19.64553438235243,21.52324563305794,21.806166448139127,26.532054381405032,19.141581846512288,9.895937330726651,5.2536484592404005,3.030579299464153,-0.8420001884932637,2.4980199560653973,4.126868187409093,1.2328308502538152,-5.202017855363474,L7
2000-07-28 20:51:26+00:00,-6.296614808026774,-2.6593915953063703,-0.7133552101164855,-10.115233145588832,-15.9309109841288,-2.36613447277946,2.8065166562419006,3.3631890476519364,2.2101446325984218,-11.126486972974092,-7.485776618855834,4.1831526811993465,11.80066919610831,15.184050751060123,20.49186668687146,19.89389154434157,20.8035317080024,18.2627758402866,11.276411481443064,1.214462707854548,-1.1028959915604228,-0.6696517959580883,-8.686328367264842,-2.561412172002608,-0.5817985509447285,-4.574770314475003,-11.380207380770273,L7
2000-09-30 20:50:41+00:00,3.156955749754566,1.793321862116681,0.8587120863625091,1.4020225856309565,-1.9255700071320687,-1.0934510190116735,2.522848352328282,2.9331783247667467,2.9878803602454527,2.478176383664806,2.4898711362588912,8.40192391287992,19.696543650420345,,,23.126637019514423,20.630621715603965,17.613262911162508,11.183348275471031,,,,,,,,,L7
2000-10-25 20:44:20+00:00,15.2606799693172,17.83819113545105,,11.299447179390526,0.08145592327946,23.580640976981325,12.611803903112298,21.613535760016493,25.007798522525565,16.27733989727737,13.320980140187029,19.316154194240347,,,23.44914798370704,,1.786436876212207,-0.060532677294393,-14.075787621009782,,-18.643157058740112,-9.792935926480624,0.1960302861362954,-16.529721018342844,-18.472498406809443,-17.418184903697373,-12.8530452346164,L7
2000-11-10 20:44:23+00:00,7.078442279891532,8.14483158209335,3.6943917733318186,2.352100369232054,-1.8944267987722407,-1.23088001044344,0.9028586299663024,-0.8007065801885327,3.314727002779427,3.7051454348563793,3.819730845684151,7.465816944126725,12.233932805835998,14.731468459044653,20.380809670436943,15.730604127786538,18.867095400223374,16.11334536655137,6.419511824965684,-0.8520844626490787,-2.341924191188593,-2.400841387570421,-4.059451617379916,-8.353962275675826,-4.918828532939929,-0.5849761926968222,-0.4318247779209523,L7
2000-11-17 20:50:34+00:00,8.922074920969578,11.06186198463817,7.329770481491135,6.726953010516315,7.347390135195386,9.205886991586592,9.201693161581233,9.382446623328253,9.345677449674604,9.482395035489002,3.738439512341568,5.723177959503666,8.012669621638938,9.784583335674547,13.189903746971323,13.952629133574671,18.976490767349024,16.519754423253605,2.490076535910315,-10.312443737234265,-14.68672504088875,-16.44983627140778,-16.364987051698254,,,,,L7
2000-12-03 20:50:34+00:00,-0.8387079162035309,-0.6691064396450437,-4.0590008016592725,-6.816658351319563,-16.138739311498853,-14.396043802765744,-8.438811387739008,-7.199300439737917,-11.614720156518343,-15.966671577450528,-15.72249851726629,-8.440125046606244,-5.054965154037768,-2.5432585945563657,4.1591929349082735,11.083570058441522,16.328839132341976,12.372205401046497,-1.0067912424532206,-8.799376009958953,-10.833513313179456,-13.213564213120694,-7.239252481659114,-6.204862207735718,-0.532410906005192,3.2460845279702903,1.102443791454829,L7
2000-12-19 20:50:39+00:00,5.652839608079817,6.951622229412202,2.812087869150769,-1.0156785714376892,-4.528066549555753,-4.163934598375112,2.776207481676572,3.922668005913224,-1.15441286653725,-3.829466054344472,-4.059653788372737,-0.32963549358341,3.719312012740591,7.213066634854378,14.112063374871498,13.763299494501004,19.865756022004845,14.956095890646209,1.700895834367323,-4.728424223408506,-4.192470482438191,-4.209448194136224,-6.613064837101348,-5.443483998727416,-2.0049912380392314,-2.9421610468443333,-7.901965861677903,L7
2000-12-28 20:44:30+00:00,4.515405363824636,3.2807948455397327,1.3008279640620175,-0.0299504110873572,-5.013736689476147,-4.158906115840336,1.1890840600315915,0.98419072911374,-3.937485610045352,-4.5841443514593045,-4.754233118161414,-0.7891887473459052,6.312116767597859,11.359260189961184,19.282132823712647,25.468552176735283,25.458896831609536,24.8420232417256,15.241402161133852,7.035449497190166,0.6833681592912254,-2.415276841660725,-3.249054014715872,-2.248494417886897,0.2389656333767239,-1.8081160395176905,-5.44375887981729,L7
2001-02-05 20:50:39+00:00,1.7908415210260742,1.3103408789621689,-2.0140385181729776,-4.2924226001221335,-8.677991466884825,-4.695365821768004,-1.4340373526580878,-2.2163350518382754,-4.411439177912827,-7.649941009842387,-5.063085577280326,2.261047007688173,7.0475556147306655,7.965345818925495,10.904412222333471,12.047987432555413,17.38867664495627,17.946436656130217,8.144794657790264,-2.4647282944864024,-5.597889665594888,-5.981617381445297,-7.29845085854169,-6.24548554615736,-4.021451879916285,-8.023516160200478,-12.427708305390627,L7
2001-02-21 20:50:38+00:00,0.5757378023695621,0.721449127251101,-2.043134374675512,-2.445040236652169,-8.533342615258906,-6.541571941983837,-1.0672470408707797,-0.6111233732206083,-4.196695187003756,-7.737044296134143,-7.316364886576737,0.5054860076538494,8.180306060288752,16.720645742660498,19.62584969106053,20.984672038441712,19.36125001641665,15.012087460640004,7.316066322678483,1.058956482111273,-1.1643949721067992,-0.2746365065254937,-5.398565953331759,-4.690278442286753,-0.6318837954316949,-2.366566925580462,-8.226554323460944,L7
2001-03-02 20:44:23+00:00,4.497956449997774,6.71724065589048,3.1491563139989527,1.7714925010902876,-3.905472035868021,-0.6111086098689409,1.7124535506126592,,,,,,,,,,,,,,,,,,,,,L7
2001-03-18 20:44:17+00:00,1.6387860296827077,-0.8548039194038801,-4.138282408950913,-3.607889250418949,-5.784771469878144,1.351998576328112,11.920072488987111,17.36725599807758,,,,,,,,,,,,,,,,,,,,L7
2001-04-03 20:44:06+00:00,7.735859396940926,7.308260101727464,2.608076101835741,1.099408006906215,-3.5751073509202107,-1.0713856085028346,0.5603873918274211,0.1870904365654006,-3.19649330231522,-4.233137841257252,-2.8890320385094643,5.930896675006947,11.752263541354257,16.893310866806164,19.808394721224552,19.87115026693006,18.84301482759555,15.7164774200188,6.129341941937005,-0.4182477171938052,-1.839291835279516,-1.6477674482378446,-2.911063741455743,0.3763241255098059,1.992022062227448,-2.855548598358032,-8.404591340046295,L7
2001-05-21 20:43:54+00:00,4.793331533897804,3.711246456381676,0.7566774008091347,-0.4028000322244626,-4.228231875906802,-4.331788377369847,0.9847971789088912,2.0778920767098548,0.1446694817563131,0.1093152186579577,-1.555673220013667,5.484193046296419,11.954009780073442,11.698793457450623,20.32078670946171,20.655960989592128,21.919625403291445,16.288657137613843,8.370969255573993,4.788753534294678,2.986445387911171,1.2056373924332957,-0.8460572996544652,-0.769933692779148,0.0577262204186437,-2.514455211714381,-5.590074013224273,L7
2001-06-06 20:43:42+00:00,19.984666782496287,23.36669739961695,10.90050096785519,5.30968875561666,-1.9083249530563344,-3.064011660814918,-0.1477248461321687,1.0478736427521569,0.5177289645954721,0.329687616385707,-1.4722773437810035,6.716029299617533,11.205274112790216,13.690952485985642,18.622113732834425,17.38052738708574,18.03287865853768,11.546413718200704,3.083802257789122,-1.250104808483888,-3.5976238629625588,-4.9235733853566455,-7.508747889728131,-6.724394434847717,-5.2457538806832895,-7.526765840200062,-12.46620869312664,L7
2001-06-13 20:49:50+00:00,,,3.4199950010657685,1.828917656459336,-3.386438505624589,0.9179647976816134,3.989982879512326,5.320893972620748,6.989347798168353,6.360004217390564,6.074056487579068,17.576662843928652,20.90186923055932,27.55880423492436,27.812894504373368,,25.361326981978504,21.957066858022586,11.5152848187765,7.0790359648456125,2.5919281802267204,-1.357364184409462,-1.1959511212273166,2.4007562973241656,4.109763984290389,1.580173958809262,-5.736869747538881,L7
2001-07-24 20:43:19+00:00,1.9470985590236287,2.256011969338799,-2.5874617542355174,-6.969576191172875,-12.09379175180546,-9.238066015890777,-3.907526398843876,-1.9737268625178903,-2.238720236834888,-0.8087447645823125,1.3037308592223718,7.6642599338813024,12.53769370039528,13.796323950144057,18.95385476477644,18.70445820038244,20.585288712015004,17.32002347706623,7.088432524219041,0.3975824093037858,-1.392139436908939,-3.584346447413517,-6.394229121008963,-1.7928954723668702,-0.0546020086975018,-4.434253520164935,-9.586715369902574,L7
2001-09-01 20:48:54+00:00,0.4903016891938728,4.495986213482751,0.2684294306819468,-2.8140701147433,-10.54082111783726,-1.829031797264361,3.989032886803808,2.726366592380713,0.9474228665270404,-7.209437739837052,3.147072200157388,11.61958171449845,17.226970166593215,18.28302789607368,22.94179886573438,21.69381198102251,23.911361825174648,22.12717759566743,11.702416676714412,7.308003753426937,4.401472091342387,0.2751161823358062,-0.8432934227164756,2.9653383315883763,4.622580072203511,1.2582083620086082,-5.134697138956581,L7
2001-09-10 20:42:38+00:00,4.755468243863574,4.094470750237927,2.995629535342309,1.566276399839796,-2.934983782208884,-4.410289609089998,1.9444055428672928,3.1160690182882744,0.7501795792050803,-0.3966925760275874,-3.0254236115448974,2.122305426611809,7.144474252174944,8.78247442761318,12.975924359242857,11.142884407860222,14.22588804944384,10.448215728907876,-1.0563269887411704,-4.90022094377638,-4.409381581209778,-5.301078641346867,-4.052324942309538,-2.6015446287403003,-2.7130794244785497,-4.243672455339426,-5.888209818047742,L7
2001-11-20 20:48:45+00:00,2.541215717190115,2.871090930786915,-1.179831156248889,-5.6764577930668505,-7.589121820578001,-4.899122917418156,1.641250066328768,2.732893785780422,0.6447803997509411,,,,,,,,,,,,,,,,,,,L7
2001-11-29 20:42:36+00:00,5.640698130340281,5.4095429904435,1.3236115051947073,0.5916682741366786,-3.9573004492485793,-4.035033169560711,-0.7563846118516058,-0.9627202203280713,-3.47555424779283,-4.255197686473224,-3.2551238688482984,4.995062344987607,11.026837260873869,17.08554726148187,18.65697032884841,19.31572783416908,19.2779040557268,14.795640234428502,3.33120177033983,-3.370268090381225,-4.651707974111831,-4.051296502300746,-4.67358004573685,-4.888048656423292,-2.0927569846496623,-2.5561766543809386,-6.863135546993474,L7
2001-12-22 20:48:56+00:00,5.7851432904356805,6.237921174980112,2.598651079261302,3.0261236086233616,-3.158619925880217,0.1658772190648318,4.634954271649299,4.570998734936736,-0.6511077583928648,-1.4093690200634903,-1.0344450510726413,4.513938906580467,10.591053692096086,12.627837137195138,17.17141464164525,16.548106125178933,18.759470100235845,13.659182912702311,4.384901333879292,-0.578467099546849,-2.1242526801598025,-3.612231185657839,-2.712019643370784,-1.0592387688511875,0.9321068201724854,-2.794998662658454,-8.830290631875059,L7
2002-01-16 20:42:50+00:00,5.769963581261475,4.271887295665749,0.7146024332711218,1.3679070911531075,-3.165922423481067,-0.6674331084335098,2.718868929341724,3.686001964332523,-0.9450042093683771,-1.4497760280061909,-0.3611458752230621,8.070621324486353,13.063884526232735,23.71592652002969,26.139513566905897,26.30360888382703,21.98357342544947,16.156010626073567,9.57052666081156,6.25427428188366,4.036696205456376,2.21670398330986,-0.0666786563026771,3.06270559863156,5.325996439895775,1.600409153675241,-4.955176974010174,L7
2002-01-23 20:49:06+00:00,2.7533778577436494,2.154773829135485,0.900092251597249,-0.3029146825335843,-4.072336594250077,-2.3182823926675886,3.399934855421771,3.9457185726920856,-3.8078244309886258,-3.252956283399969,-0.9214625343327946,4.339441003300275,10.5662613222617,15.484893111365873,19.309900815351828,21.13472249430358,19.60546922974422,13.348908148410992,4.676366587861269,1.5179436431874207,3.14628517374503,4.530791339573552,2.271186825964433,3.376174758648413,6.745422920522502,3.3500512473815065,-5.420906532741455,L7
2002-02-01 20:42:53+00:00,8.849451597539531,7.984484456039955,3.6555255208747903,3.337753842348829,-0.8995682808227763,-0.2448887036312073,4.080270813451439,5.071663289249906,0.1417962948557984,1.666025341005018,2.737914466958548,13.264814512048751,17.722797651808683,27.03491746027448,26.717365195444465,,22.59129652658819,12.643613910034752,0.7427038904644732,-3.271269951492772,-4.600515305119887,-9.12002512840603,-11.61261505586303,-6.872792721694151,-3.9446967099821775,-9.450855613630866,-18.33861426248357,L7
2002-02-24 20:49:10+00:00,2.7302894540919205,1.5068648264704936,-0.047659869170012,-0.7997369780392775,-6.679970269586214,-2.500323511484286,3.305887162060828,1.5442329544667392,-4.755181385874404,-4.972561453370165,-0.4331221553854193,13.380650186777164,20.03594803243212,24.81694620906576,23.02044259279371,20.900552208075112,19.971598221707293,15.380018591613034,4.870381456140116,-1.4198553016426845,-1.0263554214343638,1.4998141952097084,-1.54123341366957,3.2549000587235533,5.721422773548461,1.248372136991058,-7.4927719668601185,L7
2002-03-12 20:49:08+00:00,1.750944488344225,0.3152626035342797,-1.082874492705439,0.3791105002508251,-6.101148968147837,-2.3961329350900544,1.6256222965257985,2.0081178759468874,-3.893606854321987,-4.601927910851193,-0.5350119569105083,7.711709537167995,13.761076631689146,21.61455542214862,23.92382034160398,23.31735471002036,20.942172708687146,15.62700124861954,4.566257238756827,-2.0696605448354712,-2.622321192194352,-1.7192789039503285,-4.128480724696934,0.0490844260837595,1.29780722393139,-2.472239764435375,-8.420887756354574,L7
2002-06-09 20:42:36+00:00,8.60699723430894,10.533654600860505,7.453840334081102,3.118665674562857,-0.379418188833709,0.7003559565314726,6.363737094917164,9.705405999640831,7.679034774925102,5.820787838552372,5.731106024945246,12.114246057190137,16.595452158451916,21.375798410925217,23.54560320712937,25.02775143536408,21.52648342027912,16.48832852713443,4.624464275397161,-0.8895853199658409,-0.739075236413962,-2.253758991553236,-2.933639429896923,0.3350822999528783,-0.4066494193706181,-3.019335181432213,-4.82541453667473,L7
2002-06-16 20:48:45+00:00,,,,8.887857226996838,8.513129862526435,11.74029691584502,11.999530571837758,15.03536977259371,14.910183824130774,11.466113396207106,14.802143455750402,20.51641454230561,22.12158773073568,30.070361533024748,29.27571932365565,,29.000183251817493,26.22778918654377,15.001896190630076,9.941725013273055,7.301898385228478,3.65525717395454,4.606811236295011,8.854465995007166,11.396877623215714,6.274580484159577,0.2376614084629142,L7
2002-07-27 20:42:18+00:00,-0.3094595782362819,1.2897433216698602,-1.5595937685382633,-5.070958456125364,-9.674810019009248,-9.62745668036995,-2.152607344106005,-0.4468033387756409,1.0573363905647395,2.68954102311691,6.43373953849968,10.159768932973568,14.77311587955693,21.39771985649296,23.038339118995243,24.78910915952496,19.47821113827921,17.448203899961463,10.785205222116192,4.465683169853467,0.5243682782527732,-2.526906438267367,-2.399644219905656,-1.2863071346635873,1.1752570848286052,-1.4441652574555763,-6.001834757499001,L7
2002-09-13 20:41:56+00:00,4.955591589372421,4.326464104983263,6.2715074408717975,8.297583628673728,3.034052771738967,0.3732467983807979,0.7046638316944787,-3.601850911117096,-7.874076602512744,-17.04377629871126,-17.313260132841425,-11.731435565406148,-8.14590789159003,-6.046722445050795,-12.36189358363448,-13.616915628747114,-14.89976163048291,-7.030873094559105,,,,,-16.091672912303494,-17.062425258235642,-14.715906083579007,-16.231463866804948,,L7
2002-11-07 20:48:07+00:00,-4.242743025241397,-7.920325663292384,-7.753632254411412,-9.228906363934383,,-4.458100328638291,-3.286399334129125,-4.653877082668184,-2.98230065423522,-7.967184669749645,-1.7790963547716272,6.672630235240079,15.03645804922362,21.271967721468386,25.143075795504863,25.92495744569644,23.68493026670254,18.001597905012858,8.553202861200884,3.468473652403888,-0.2866530800006038,-0.393012250958928,-1.4956292337549604,1.1961525938207247,0.7491490544071845,-1.1330852502522886,-3.663156692864287,L7
2002-11-16 20:42:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-11-23 20:48:24+00:00,-2.2589403074122463,-2.260469575652202,-1.576673024613641,-4.0795133653820805,-9.002557027618929,-3.815189867224846,0.3206734406494287,0.3842570850406406,-0.0716184687857403,-5.438057299575201,-1.2037518389368782,4.221810765243468,8.751130805477441,10.121876500068067,12.118552607518568,11.074040941111384,13.261356582627734,1.5852684290896693,,,-14.194501825288388,-8.515946914266749,-8.615939367725021,-4.956621735605523,-5.972318866737989,-11.652693552037393,-12.448316773295844,L7
2002-12-02 20:42:19+00:00,9.505519469952697,8.39790801956871,4.200470072677383,1.1230685002736651,-4.599678726363032,-4.198953400585304,-2.9581370631751502,-4.187344676182925,-6.681974367731702,-4.290521937259373,-2.503366830039581,2.2966469850763795,8.520347758461082,16.622418948479528,18.474912263046548,15.73887711377607,17.3143907097544,13.367040654506344,5.799525145238641,0.8968210031353444,-1.8033496726997944,-2.012608662471652,-2.7088275907409693,-5.74531277872049,-5.119444553032586,-7.007590763720883,-9.552922882858422,L7
2002-12-09 20:48:29+00:00,12.102628879411728,13.636884317917689,10.537698574914668,6.0718644160504285,2.254705211315384,0.4231221046441014,1.3471549427498717,0.9754136190111324,-1.6072055346686611,-2.3120785336271075,-2.365258289757469,-0.8368786576689999,4.90367972065181,10.995438361116328,14.600182328260503,14.687393963977708,18.29838429846726,12.143266705730412,4.4258414089501175,4.669961945828935,13.457717882138123,,,,17.277558879021708,8.84012160509144,-1.9449586025228949,L7
2002-12-18 20:42:19+00:00,,7.777410745979281,3.66442583267592,1.4085826726586488,-3.1245391809617806,-2.5927163517097656,0.0833685955720245,-0.0935139015538029,-1.7360501509955286,-4.631819741278226,-3.4775737183405844,6.9231364536957285,12.961465694938257,15.529250036064797,18.53770663298355,15.341745269647731,19.416932153418923,17.630891336753812,8.968171157063638,0.810991931229835,-1.3764598639568826,-1.3209354030730696,-2.0593094410885806,0.5299501041738912,0.6686211855279529,-3.708119761459217,-7.972488918202592,L7
2002-12-25 20:48:35+00:00,3.5647633043025486,1.85158875925854,1.6291171184704858,-1.3713080717926296,-5.190593875956156,-5.63478324260049,-0.2787665948067613,-2.090309385621225,-4.943598546495684,-6.790826447841718,-4.39960782677546,1.6257330598607562,7.679285850534928,12.258684801523728,17.384468478974572,15.733389767085692,18.117808444022945,14.19072755872114,6.635135078860678,3.134506172972572,2.529539741530119,2.04271231971121,-1.568419885530492,0.0886885043777176,1.6909460945642143,-0.801115327567839,-5.345250437405319,L7
