dates,oahu0022_0001,oahu0022_0002,oahu0022_0003,oahu0022_0004,oahu0022_0005,oahu0022_0006,oahu0022_0007,oahu0022_0008,oahu0022_0009,oahu0022_0010,oahu0022_0011,oahu0022_0012,oahu0022_0013,oahu0022_0014,oahu0022_0015,oahu0022_0016,oahu0022_0017,oahu0022_0018,oahu0022_0019,oahu0022_0020,oahu0022_0021,oahu0022_0022,oahu0022_0023,oahu0022_0024,oahu0022_0025,oahu0022_0026,oahu0022_0027,oahu0022_0028,oahu0022_0029,oahu0022_0030,oahu0022_0031,oahu0022_0032,oahu0022_0033,oahu0022_0034,oahu0022_0035,oahu0022_0036,oahu0022_0037,oahu0022_0038,oahu0022_0039,oahu0022_0040,oahu0022_0041,oahu0022_0042,oahu0022_0043,oahu0022_0044,oahu0022_0045,oahu0022_0046,oahu0022_0047,oahu0022_0048,oahu0022_0049,oahu0022_0050,oahu0022_0051,oahu0022_0052,oahu0022_0053,oahu0022_0054,oahu0022_0055,oahu0022_0056,oahu0022_0057,oahu0022_0058,oahu0022_0059,oahu0022_0060,oahu0022_0061,oahu0022_0062,oahu0022_0063,oahu0022_0064,oahu0022_0065,oahu0022_0066,oahu0022_0067,oahu0022_0068,oahu0022_0069,oahu0022_0070,satname
1999-10-14 20:53:13+00:00,12.250256951516008,6.942983166392383,7.664494166797405,6.864051053127235,6.677705885874633,3.588070240112814,1.804850220199438,5.769379397533732,7.752121981585359,3.1736521061072893,1.6294171968872635,0.7376219478565877,2.013066023193772,3.434699899478296,1.7845612704775315,-1.9987918745423832,-3.2192190101555807,-1.4599721901649636,0.2141420315611026,-2.0437843593361635,-4.208407296848885,-1.3552434772247686,-0.922131521851004,-0.4586655811656735,-2.5315941596755254,-4.243955085698221,-3.309633047732936,-2.343390108018556,-1.35126076631449,-1.1675833035608356,1.1381879541901274,1.8039183610408005,5.9837765446304685,7.066020144465456,12.010345587290637,12.431782470415191,10.515798848671416,14.18650656187052,16.381940371894995,17.59929193989768,15.19340528948269,20.730099014485663,18.37011940607657,15.963202602844136,11.702895449109896,14.750253977089436,12.745409395859344,10.955951669806964,4.419167627455603,3.692117792139458,3.579320406529632,3.8260424781717215,7.042488459329285,7.802881035561201,5.315155934336298,0.013616695578285,3.051668653134594,10.774522646402406,8.822965874930604,8.58857743904115,10.866737747182386,17.20210189432245,22.44101322550152,23.893479966709,,,,,,38.933740556948266,L7
1999-10-30 20:53:07+00:00,0.2762201694966375,-1.5225793722723229,-2.510511834109878,0.0366934633307527,2.246521009591336,0.3864292447409274,0.131672869451106,4.3080416950558265,5.530411769618302,0.2835178926661283,-0.890806639993156,-1.347362554382981,-1.3164231203161665,-0.0752048370881781,-1.981531409432256,-5.568010293096969,-5.494558234918829,-1.9850254745175675,-2.69761810887468,-4.439418313850551,-6.720728891983131,-4.574665954426245,-5.147043501102321,-4.519362005264285,-6.650143437782616,-4.6097845668833735,-2.1505657162228644,-0.7533411450432894,0.3590466523853048,-1.40417607243018,1.1461219766747248,2.911687848591721,5.482272969111422,7.634303001474644,12.401229877614126,13.115057353368243,12.081042915825646,15.457553150529376,18.1746781387326,17.982626113889214,16.176150406136895,18.29791268691872,20.27348698689194,18.655281469536146,17.29977287663528,16.372233964719886,13.604707425736285,13.235396484378532,14.976218731824526,10.267500984865318,8.970972643932509,8.917432043455458,11.820815133366327,13.265875474623344,9.772649085161577,4.087251567790512,-0.1345276299467721,7.752919259773859,7.119986851362796,9.202308623459569,7.232385873011068,13.21360663706728,20.843944464116763,27.174288413464247,,,,,,37.90855247475508,L7
1999-11-15 20:53:07+00:00,13.7880291725895,7.839274337584843,6.764329984192117,6.266067771941021,5.6194000232852535,3.744405998934583,2.431567865361422,6.174162725959215,7.548926121781576,2.7244520441411533,1.4502335341019217,1.0731066690724955,3.21794973023752,4.938094780555933,3.397152047952635,3.1248907884089485,4.333086907711816,2.578749371152969,1.1944187926352972,1.0386173765213649,-1.82703259091862,3.9174803994230594,2.8269600444441965,3.434844341013666,3.1246649530945647,2.764471536360989,4.178579213461922,5.404732478628135,5.291462796267955,4.09575638394742,6.2414936458762815,8.395783621231283,11.39700553802209,15.433140934486884,17.231154575481685,15.70947091054013,14.50726416681409,17.040801290583126,19.6514015064356,23.44558731880424,23.406143178244022,21.939165096236035,19.52826510303031,14.785889551872026,11.940210495893004,15.598765903900718,14.492035334067946,14.281983728843509,16.227311686936936,9.561659551031644,8.645310004044378,10.796561733525548,13.85337698243395,15.731043926359318,13.035763073857412,7.710431927019065,11.711193854267384,12.46009173787966,10.450914683696451,10.897115036826046,8.651048441269852,14.806263838697122,23.81574569123044,30.01790339513828,26.982326982798703,,,,,41.28809643218062,L7
1999-12-17 20:53:11+00:00,21.6037010395252,19.41178947989022,19.535758634555773,16.96230613224813,9.914762551585016,3.760940495772042,4.24652693923677,6.891087820460527,8.095763976942035,1.247333988163757,-1.1114807645066016,-1.4146300377349743,-0.7313203977732201,-1.5617372157854723,-5.101472424133896,-11.244118354702362,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.142828951696366,12.368662087689078,16.474617478460434,13.23242630362443,12.110620862935894,10.69117796534723,4.853926596846949,4.738775043929584,6.812935538668159,10.72180990595405,13.718951897215016,11.26889174750425,5.063253073121074,4.954493220599582,5.260652412525939,3.7641800795465175,4.1508875768068965,1.4791827987119013,7.783889877407638,14.615132051877884,16.571466379269243,21.841163034112764,23.20376832892846,,,,,L7
2000-01-02 20:53:03+00:00,20.726540059045,15.636334437169486,16.879529772867606,13.948312974603942,11.849938548688456,9.683283123928572,6.91187310104248,9.59704600946499,10.22023509577761,4.476932065992233,1.826155474170265,1.0407329515577546,2.624536514525032,4.689851929687372,3.971261991305088,2.959178591347051,3.0741727972922552,0.7951071649272192,-4.3169733019592815,-7.484936724557788,-6.725137963119391,-3.0155670169108806,-1.345828215893938,-0.4053794249784747,-2.42869446300897,-1.6353052175624587,0.0602458877345364,2.283902549724134,3.496411058591935,5.943770978705107,9.163136071918691,8.755198654194087,10.870490161810563,11.161217955998536,12.405898710573116,11.87770364872876,11.056279783377898,14.259755337062757,16.40515999980304,14.933126546641024,11.610642530571674,10.560587636618804,8.150380930833695,7.125615444850524,8.127790682623285,10.682163976730168,9.529030942280004,8.361459929870579,7.787012461981537,7.2578170589775235,7.937065408248617,8.255745270215643,11.092384318576816,4.663433474062618,1.818457442513821,-3.199760166599744,-0.9747014934170756,0.7712402071056281,-1.035899010826339,-5.734344254173899,-5.186803505019033,0.7602214085113761,4.537933262168798,17.67800292706594,15.87416344788623,18.71067828746008,,,,,L7
2000-01-27 20:46:52+00:00,17.432221138255798,14.6650333344463,14.28168007197826,11.212409839731375,8.989923014886099,5.920301283073603,4.331025154915818,7.680990808386686,8.129183457033985,2.552426709389788,-0.958598943192886,-3.312392723235684,-3.782317485545741,-3.975608947721297,-7.074676459517014,-10.9706423100899,-11.618841566592948,-10.49005111368212,-9.094019569910769,-11.7458839441315,-13.428922247654464,-7.775175026527298,-3.979683610213253,-3.372724257813338,-6.181904024641699,-4.926062336653311,-4.395662066184771,-4.3456266794837175,-2.5673738873470664,-4.719152631870854,-2.501610446311683,2.472330271793214,2.6055012610476616,4.031104571632517,7.401455804545649,3.947007443665554,2.994286191152695,4.455338243604006,6.501171604436228,9.920455083818617,10.132108205511592,8.964937400102395,7.6251385092049455,6.16470325714718,4.700858805866588,9.129664299467697,10.157059014553957,8.477855959218708,6.118232535338492,5.032356920329762,2.930730607393178,5.071061179022003,7.837426385647913,9.12770944910537,2.757930988094151,-2.0381550216652013,0.170145354661194,5.298290950093236,4.106415592207528,4.722173286097903,7.562072273703142,12.861032098638772,16.622073463979806,15.371752429201583,10.454568732958302,,,,,,L7
2000-02-12 20:46:47+00:00,20.217272762269783,16.393568918059753,18.5898280175515,12.119393230110298,10.46666905286777,7.874037367542872,3.3433643489070355,6.67183512505528,7.393723851690652,1.817590747272399,-0.1701641415917807,-1.51614428032707,-2.055152727907302,-1.9050826597163129,-4.385972944674261,-6.532274785739789,-6.993413116952338,-4.677998272503556,-6.9307165320770245,-9.48837827980099,-10.868892557257528,-6.539210021285976,-4.154249560823706,-1.336898949717273,-4.618467882402648,-0.2126047869777959,-0.361591278869716,1.8760203085511185,1.437550090342684,0.1778572085695671,1.9073908780780853,0.612455008602717,3.5894130927685057,6.132757855854381,10.461826695228956,6.537775376659615,4.79722362780255,7.85566111963009,9.992158137373394,11.2493311563554,8.68411464991423,8.243993815322865,8.230686723871477,7.8730637373695025,8.841281867330606,12.042872466506804,11.442911504317046,8.431649850198248,9.864694602807004,8.745721902642721,12.463582786047024,12.665043051029546,14.92966341865808,14.112495148256594,11.857052921322982,2.228102161308028,7.704149664305049,10.680306633002791,9.540922470575158,11.154525031781231,15.514399064309885,17.343351914010615,20.88775067139805,23.403795167781503,17.639878218549683,20.82117561377716,,,,36.64761923991809,L7
2000-02-28 20:46:42+00:00,18.70326900848972,16.292573953697737,15.339572949860028,9.98604540655815,7.564885044157058,4.315582477730907,2.9524010627330486,6.100126255468612,8.009843888028538,3.29555588867887,1.59645667112683,0.3934420615031208,-0.0486216910831546,-1.2064558572432031,-5.517624837336656,-8.482064160292142,-9.146344211637278,-8.913465513019524,-7.053347556954746,-9.955128896527944,-5.7680268547165525,-0.7736895836682147,0.7904850202744628,2.3227940757636087,-2.1547757327852914,-8.320554162508328,-7.262457501891847,-6.0517568934125565,-5.0915668302837815,-5.507684805776376,-4.36012052588702,-5.021366016726666,-6.452832222869727,-2.706046127395438,6.291644783468723,5.258980403664396,3.960210833542409,8.289603153480655,10.806180502735549,13.35608146264341,12.219172265050732,13.011704394632854,13.387504333297672,11.309295552811705,,,,,,,,,,,,,,,,,,,,,,,,37.20271356639269,37.84520418232079,35.94555957920602,L7
2000-03-06 20:52:49+00:00,16.710926532877714,11.43538297962009,12.176030748534664,10.293447044786308,9.738872653790668,7.911992660929135,4.504734012846409,7.88512913310039,8.582432342264495,4.58812021068066,3.361457727862075,2.3429844858307654,1.6369438028783618,1.5326920284925014,-0.6327152419380951,-1.9758720194442467,-2.333032409167238,-0.6524608274139072,-3.654656687777755,-4.247972082800072,-7.155092846135362,-3.382606911173664,-1.761900251413708,3.627280190204355,4.7619448945615055,4.784586255725566,4.958588476359062,9.404959906084386,7.602301257526012,7.285069747595452,9.264104656292584,9.207897054087478,11.211181916761191,12.163081325984932,17.98322478589988,16.336091912060393,15.601450437203786,17.76128759807316,20.28045885108406,22.39540191015368,19.57078036385865,19.01023960891277,16.869778786382255,15.641297221911865,5.538020919828448,4.882936208820137,5.734533287309435,5.319117759918774,9.720173711954,9.965511288347338,15.43083638397925,23.05186326423677,25.87655952171697,29.49509015562268,27.8468758584026,27.992613076643583,31.383382322445915,31.59995054582205,27.51478612615016,19.81775995637608,17.734907183242047,23.050349792408827,27.92854412864612,28.160452293823205,,,,,37.81698262588561,39.2354970549254,L7
2000-03-15 20:46:37+00:00,,,,,,3.5558797560767106,3.9393793010846014,9.079973493185433,10.312937997047683,4.686494685703907,2.2338751715258613,1.246926681225585,1.1037129604063765,2.1645695308431283,-0.0516313698546433,-1.8149318876310367,-2.603094648378633,-3.799723205295128,-5.552821504732273,-8.344047774110102,-10.410632051187928,-7.4959298657658335,-4.848185022121469,-3.569010900629423,-5.658507013433649,-2.6605821628073665,-0.9446768929219924,0.8230563604552855,2.1189108599139272,-0.9579668224802592,1.8287000592916096,0.5544479076974157,-0.8730176866613558,2.53253785573793,8.824281342605822,6.110706805943796,5.0041980684597975,7.302764635924237,8.862270875644777,11.105372756807537,10.950326537589389,11.528465852405258,9.449844817058594,7.448265200140333,7.301050843329322,11.423300994621568,10.812872554577904,10.328161226831549,11.120439764418094,6.874744334852825,6.205351510491064,9.473295098860554,13.954668792140062,16.58439204368048,13.8676075310682,5.929066615267479,3.780177770076276,10.588423511081018,14.176710836953392,16.736177463781665,23.1900740088802,24.04979507577905,30.64864595168917,32.29766383379926,,,,,,,L7
2000-03-22 20:52:50+00:00,16.039890391098314,13.002871517367772,14.953190493056994,11.289632460043364,9.37334575172003,6.474364593149256,4.54820480526586,9.07797274564727,9.772533071208688,4.621744286766948,2.6209595544990667,-2.508358616609612,-2.436999794166108,-1.476223852370756,-3.0701489010072414,-4.126567352991676,-3.4890229934243564,-2.089495106627953,-4.768169867604545,-5.247109068875304,-7.939061257051941,-4.744884078769925,-3.3184055724492825,-0.861866201802086,-3.421173659249418,-0.8822721193232295,1.4106940271189687,4.655689203671628,5.209025945788952,4.255362473999513,5.267645082050411,3.584268215008636,8.547584431432668,9.907202492942837,15.459380595518091,14.13926085748338,13.888320669680656,17.651144966125063,20.099541621452925,22.927889846409407,20.035735442370765,19.676170646423262,19.86499499941372,18.130805284320694,17.788185579257377,20.77842818913992,21.30379171941896,18.259417142826145,18.998253733480112,18.25077486935385,25.80952240652764,29.27141169492396,33.320250800563194,36.50197139306729,34.214862092650144,30.93496243707576,34.896470372344346,31.750243760326462,27.974666550315263,25.52164013954696,27.858844528436293,31.63621255735053,30.8898448880878,27.435007913915125,,,,,43.42325579609408,41.96993765050459,L7
2000-04-07 20:52:39+00:00,22.34538298398551,18.002062915600618,14.291917140015933,10.092916633899078,8.230076827297955,4.681825381777559,5.015028689741849,8.679880701944466,9.48962801958473,4.421957207482794,2.2294391771341213,-0.5190990682954624,-2.145307566726405,-3.4994072876024065,-6.803064805732076,-8.385391217025667,-8.170695903316155,-5.520677664035162,-3.995061914510447,-3.438240192699165,-5.719013466136344,-4.342956956374335,-3.502765253701923,-0.3353211228694319,-2.2177569886891213,-1.5292857628575276,0.2304370106036777,2.122048750227828,2.059201195847867,1.3086626020415832,3.86920871011714,1.9686502284779075,5.912883117261467,8.620224884652764,13.972108135976914,14.079510833667698,10.542293392981849,11.388119361706242,15.55025614063485,22.97126646950294,20.188945789226505,20.90478828206655,18.68470821308732,16.057079414513623,12.24952042903165,15.631809662702777,15.92482104594939,13.77049275602952,18.77406849183366,17.14571540880511,18.87369782440592,19.05323608850093,22.62573765038048,25.690763263059985,23.67257392098091,28.782717561938373,31.89911357686598,32.00464145789494,29.21992390086018,26.41205457338771,16.74025636534179,23.0272635001441,27.658250295187216,28.45861059551815,,,,,39.18612300458482,38.91749193812507,L7
2000-05-09 20:52:21+00:00,16.72637714695404,12.940597060246295,12.40087594472553,9.458964541048587,8.431150793837759,8.480910262503091,9.209274619092334,10.779390383523378,11.116579582531209,6.391340592146226,5.567827906971634,8.895797598613697,11.409377412514583,13.384706490109403,7.642619234945964,4.646335798688053,3.603986903012739,3.035822044919179,0.9579185449288968,-2.002795718699425,-7.380110394788772,-4.461113351085285,-3.6316034242271056,3.428887661134188,1.7256374104952572,1.5589415090177798,2.353504316844373,4.111746905451096,5.075064194431138,6.055063233209119,11.103041478699538,13.27902444781397,12.2515933847167,16.78999232976612,20.7535839277914,17.08635035487629,16.587810954751617,22.23199585807316,24.04181990602572,26.44914939739436,26.92208713069946,24.32001486837863,20.65749020828829,17.775277890851623,11.474012983958213,15.404242331136023,16.922203377620438,18.20161670644837,21.84125355209305,23.80660110379177,20.059754526317352,19.76054329662988,24.016067322818984,24.350748992204966,26.72701851830928,31.08063736908525,32.20679690365781,30.323449256164583,28.394837348493738,25.21604727835994,24.0896498561492,30.017026781852348,33.707181114711965,32.65527915297058,,,,,47.6943834515167,46.15867586978675,L7
2000-05-18 20:46:08+00:00,19.452501097361143,10.888724280519,12.429477256227818,11.064505638895058,9.4688620933315,8.138916942396461,6.912160666871463,10.843228826140288,12.76761964406846,9.47565346569934,9.303347280049389,8.866337310907303,9.580005190479469,12.037940666729089,10.8543531545861,9.550188835615884,9.264220669963036,6.890567509453588,3.8887591045877183,2.086013986187326,0.2161926158002454,4.384648410253032,6.085006310478272,8.268240603051499,6.501367535813175,7.371419849843964,8.31411227998379,10.283714170033573,10.996410732842502,11.94640889868784,16.8454173297252,18.153292909789883,16.36036575231205,21.55932651178412,26.97338627212467,23.7330664254148,23.01566515210893,25.60644958714635,27.128963915155992,30.62410485187417,29.00687442940684,28.233662154716747,25.014554159487403,23.162803446801647,22.69384001455574,23.679539531536378,24.22075470752089,24.51512953682653,27.334961762975983,27.35119290857748,26.48016426557303,32.63817126905987,38.76156669916455,41.88977234208517,39.96274598332557,36.193893997694026,35.95904177373046,39.179401022182,38.33335382703099,39.06102799583503,38.272366411248775,37.55352577390649,43.52976438719861,42.08738060240869,,,,,,,L7
2000-06-03 20:45:56+00:00,19.742939238123448,17.349785521822536,18.21504729360988,17.115748224417935,14.761833705754585,12.923260006833749,13.353902939499028,16.77535822324274,18.157860918950675,13.423629886676874,14.734030053506403,19.308722659092275,22.10811338221861,23.650699519216,21.105418378265192,16.36698909205396,13.661481788527876,12.276015895815087,9.415208644368423,9.023186966069716,6.17989799240992,10.33224895524539,10.350763454541482,10.099958914193486,7.212630688679303,6.152092010869763,6.5805538556123615,9.38835853481288,9.254057021570452,12.099771286568703,16.20691574189283,16.82422565363899,16.12873952435579,17.21835709706897,22.21595456427741,17.8073588981652,19.86346988902365,25.23255923577819,36.80749901256377,35.89799007983228,32.38296256762534,26.519040211922498,21.747959574383263,17.613588949888115,16.20968545223771,19.428809315800123,19.70886365087557,19.47743910749621,22.15899355691438,22.703161096531176,21.852267409561744,19.90593531230453,21.488123220834204,22.71842208474964,24.88866241876845,31.553552745706416,32.29862850090749,29.36153074383796,26.85814218219132,26.76675979002521,28.632180555275205,32.167152991231674,34.62636992662196,34.97462152075316,,,,,49.49983768975831,,L7
