dates,oahu0006_0001,oahu0006_0002,oahu0006_0003,oahu0006_0004,oahu0006_0005,oahu0006_0006,oahu0006_0007,oahu0006_0008,oahu0006_0009,oahu0006_0010,oahu0006_0011,oahu0006_0012,oahu0006_0013,oahu0006_0014,oahu0006_0015,oahu0006_0016,oahu0006_0017,satname
2000-06-26 20:51:56+00:00,-7.708039620243627,9.870436323923055,11.336543285656294,13.979439580093768,17.35065587934067,13.03492303259344,8.217226095650044,6.353687639578205,4.731251889011855,7.702587027497995,3.986436509200506,17.567233826061404,36.71994333340019,48.064582893349055,50.51267182271012,42.36202430002558,53.11185762088209,L7
2000-07-05 20:45:39+00:00,12.803390128970433,22.59250890992443,19.0307930780364,19.30386556890465,20.043835769989304,17.73378806397714,6.562775850401454,8.608127676933035,13.62798868609612,17.223105895042135,21.44083686182952,33.104144282593936,44.20600190983664,53.93047434192941,52.97269063163793,45.70994415412058,56.453294604457554,L7
2000-08-06 20:45:09+00:00,,,,,,,,,,,,,,,,,,L7
2000-09-30 20:50:41+00:00,14.847321171484142,21.80736639473125,19.92672293046132,19.43292080826105,21.24790283620971,17.28514591745335,10.861581327925704,22.066800083375497,20.9018743814844,24.83947869103877,27.435060277952267,35.90202055590934,38.6339934394428,48.70022067477896,56.61233242321163,42.71617587555132,52.933921337692894,L7
2000-10-25 20:44:20+00:00,14.342336582375442,26.38871086378452,27.555962197892413,25.219199263827523,23.922041653881745,20.49721204452868,10.26718030745532,7.347797708326701,14.26509281598486,21.34064751137083,24.28683853104321,34.11768636709517,46.72038876050407,57.796711314960525,56.49822978023683,49.39013866498194,59.0211830330874,L7
2000-11-10 20:44:23+00:00,11.120657937123486,19.350106633026,19.58986826052024,16.99257635546617,11.498882666984422,9.056706239582931,1.9149228442739927,28.661787391973103,22.40992826310972,28.19948450695237,30.09616315821273,35.20296943325192,40.557502703905215,52.47911998744289,59.866836316638064,59.17857087555563,68.22590201957684,L7
2000-11-26 20:44:25+00:00,12.9321379912571,25.49895999378841,27.96157945552365,28.18060591067476,25.96214708774979,14.656462954426203,17.16758119811653,25.17929372120636,22.87594114199752,24.59081214124787,28.30684977290975,40.09015710864273,35.0843391703625,38.1251009364638,46.03550696756895,35.46283044215002,47.381951179286375,L7
2000-12-12 20:44:27+00:00,-19.0205211771504,0.8010933465744553,7.513881907630108,4.809588550895186,7.99732136782134,9.049847707659012,4.575522218388945,26.000700634548856,13.014454773594966,19.29213098719108,25.415944686747554,29.846060345729946,30.35160765358121,27.180219089496905,25.65952731529064,26.6705175922312,44.43830962615829,L7
2000-12-19 20:50:39+00:00,12.073606840043944,22.92657219981876,15.514358244748216,9.533252092925805,15.00649668840168,15.704667135705762,10.122334674372077,19.499023356778167,22.36411339870129,24.186996294524093,23.627703883170987,31.321555020131115,38.581086373233255,48.71989072701181,54.87035575803061,44.26241043811243,57.11101119425293,L7
2000-12-28 20:44:30+00:00,17.547654249613725,26.2400765726717,26.07178686921902,18.9716444152265,18.72994910349524,19.839643661503462,16.510654567832628,27.17223818160193,21.72943669300369,21.421262919923908,20.746246197663435,26.38705288464516,37.7521280246001,34.35089225480458,38.4587794646823,36.00198603451106,51.797097412105806,L7
2001-01-13 20:44:32+00:00,,,41.54431969050084,37.51586484025269,30.82744905071388,32.23162704449787,27.19160612350316,19.409650719712264,-5.2347914650407015,17.41297377530822,0.2922756162610022,0.2736583179544219,7.745002684785597,8.227277716536062,13.063432103014744,15.228472593859994,37.1122525598599,L7
2001-02-05 20:50:39+00:00,11.39177416506979,15.348797376781944,13.605662643729003,9.851679074987093,11.460409159483165,12.770261564082965,5.657403716703939,16.446412864468662,15.942577070742663,16.907761989038107,19.31267663953408,25.202202045596128,34.786418631446125,42.96045733119133,53.6614790298445,39.45824311618978,44.86733410905495,L7
2001-02-14 20:44:29+00:00,,,,,,,,,,,,,,,,,,L7
2001-03-18 20:44:17+00:00,18.214198940453283,24.484618801630607,20.49115383694561,16.854221827220567,18.32816489760856,18.03209732044599,13.804309145335449,19.427951185244464,18.15144571284124,19.995941236412097,21.410166323609776,26.20135238212575,31.684763462937152,41.7877671429343,52.68404013257968,45.2716960733434,54.91697365320103,L7
2001-03-25 20:50:25+00:00,9.25613619143931,16.381258491126175,16.98225370853131,17.81141557756883,18.61599367197795,17.36584351920464,7.987254318667413,6.491555854857846,2.105930518882132,12.02696868718442,18.737666448547163,24.995826297658613,36.97206655416814,49.42528869298016,53.62842683691596,38.59291555375167,46.6710810799314,L7
2001-05-12 20:50:10+00:00,1.819259545012388,6.079325315769582,12.47547948674483,12.686978282729184,15.12856030589804,12.61531151721948,8.38040688192207,14.06157306379513,14.013660736731486,16.878280911069076,19.220498420292365,29.382878827066584,38.37492188685469,45.684205435130565,44.73946304750604,32.17826587535523,48.54808125324328,L7
2001-05-21 20:43:54+00:00,17.34280840992174,32.411243488397915,26.94239283408513,23.115819754439045,25.58031740528505,21.821975014992567,16.679857781035988,16.859752942837115,21.483634143389853,21.54432195835756,23.81872725066746,36.52456895698819,51.78961164406685,62.66149209345611,59.09550615693716,46.180673768727786,56.51681188660825,L7
2001-06-06 20:43:42+00:00,15.227853351786573,20.251094146926725,19.78511187491433,21.56369526876267,24.33459644595026,20.697136034348283,14.647221423467208,18.41460496829047,20.476595595367925,22.747494039306595,26.159739451764104,36.28121303723797,50.88435086029718,59.50820415192722,55.70395070030623,50.16479951967032,61.40951344438593,L7
2001-06-13 20:49:50+00:00,13.769674078084382,23.062596266122863,24.57776376658953,27.538203140797027,31.063350241277483,28.683515697988067,24.930389077638484,24.623984632493933,20.521110411979453,18.367782904572103,18.814920258714164,26.056705354365945,39.76880143397419,54.08268005904333,58.4815012591892,,,L7
2001-06-22 20:43:29+00:00,19.471979645843,26.83114399141713,28.22214221571241,28.47542436417801,26.792323726373013,22.036134950709915,19.140789012480152,19.480413352155907,17.680629219884267,20.313356129373982,24.711993851659187,32.40772413828703,48.605532963233394,58.56790922973256,55.014378694221215,49.6346515887623,61.63863808359282,L7
2001-06-29 20:49:35+00:00,-6.265550960603026,16.402527297269714,13.914633056972349,12.69041278836624,17.580985110720064,16.649067378899467,7.92782826513378,7.488488699461854,2.9141014873319544,7.051908135718161,7.479001031756649,22.33159182070584,35.95327649751851,45.64402202187419,48.561709997826654,38.01552057230364,42.79460065939775,L7
2001-07-24 20:43:19+00:00,12.035351242957129,22.99496715699358,19.650910534022977,19.479250976144783,20.70553245237231,18.0758891196794,8.063805042614158,13.456339190118957,3.940482447527186,9.563967938224057,19.750192602962265,31.47787872990871,42.33618102851326,53.23632772632066,53.34515323324198,41.61947934766143,51.982591916858674,L7
2001-08-25 20:42:49+00:00,23.31724360160075,27.06963283358873,27.94206036595454,30.01786711344511,33.25003359889575,36.66939900588571,35.712921328173266,29.25512349172192,24.27443978675823,28.91018965939936,31.7350462261918,34.505226281683285,57.50746956727279,70.20786640256073,72.70125233338165,68.56341371488806,72.70588138891958,L7
2001-09-01 20:48:54+00:00,6.373245217568216,9.29497870286015,9.882794367019915,11.84581142570894,14.206890808458509,12.445738903862589,6.973603418890687,13.359778067310897,9.889956982500763,12.656822758742,14.207744917562897,26.25146704295463,34.97830611522299,43.55279009042811,48.337106681186064,35.604971007063746,48.66654038116171,L7
2001-09-10 20:42:38+00:00,23.18562223453786,27.992996285602544,28.486075101453444,28.3326082477194,29.00175102829889,22.9650751239054,18.337983288188862,14.66906021683745,20.83698644040146,24.798083414757564,27.471164589248417,35.84802809365147,53.80738118522604,63.265856919606286,60.072555583522366,47.10408032998532,56.82833002070052,L7
2001-09-17 20:48:42+00:00,-18.16331389998037,9.004298178186728,3.670357269529239,3.9330262949080894,9.205388583236443,12.006071918098094,-0.0958574561242054,4.207982416717554,5.588611645757966,4.044070599866656,7.814048788460591,19.14945821313864,25.37890856507992,32.85630589080343,41.388610980324025,34.97462298591149,47.30551956423168,L7
2001-10-12 20:42:13+00:00,,,,,,,,,,,,,,,,,,L7
2001-10-19 20:48:32+00:00,-7.25098051264457,5.152004796362165,4.20288295185218,10.969776317835253,20.108267972643382,17.610597363604356,14.675296647774676,12.457639182041524,2.629681018820121,-3.683115419186576,-3.0907170813070883,3.2922742246140952,16.337759329438583,41.07752829014307,51.71360711749495,36.97436126946364,44.571903119728056,L7
2001-10-28 20:42:21+00:00,,,,,,,,,,,,,,,,,,L7
2001-12-06 20:48:46+00:00,1.5635775409466104,13.00257676415466,12.424196458373084,8.308274874588864,13.634300423914697,15.51475418647155,3.5729718234960544,10.488441290701822,16.01485851086416,15.944469330503056,15.675044698743667,31.97872782432416,38.64137948971071,46.61745636576614,51.53620763804641,44.35528559866227,53.42717454942775,L7
2001-12-22 20:48:56+00:00,18.94248990329964,23.089870928727567,20.21497483650531,16.830616549946374,17.0566664785612,15.704021988181491,13.013877649020896,19.975136858373983,19.64049529112764,19.955310327501262,19.7031779823683,33.37352535569487,36.319951509269465,47.56041896622813,56.12329321173014,37.71304262552948,48.63278330418363,L7
2002-01-07 20:48:58+00:00,-2.5228556448250035,19.87696352766685,20.105240196995453,13.008642644913008,15.06840500745264,16.71273907966436,11.589793948214211,17.49990113968127,5.400736842459764,16.98214887927744,20.84334920745305,31.347017429470256,19.117988059466544,19.276945165173213,21.58114266198049,11.353675502863792,19.300656019215303,L7
2002-01-23 20:49:06+00:00,19.28756217917315,20.34979926517608,19.63540870780696,18.334527348401863,20.05021437530163,19.35737353466136,20.4868387867246,19.429459294779875,21.36929128965077,24.472342910702743,27.29893385697161,35.43241960432857,51.88512963716445,62.09231667000546,55.16482538984019,49.65163496403058,65.75837175007328,L7
2002-02-01 20:42:53+00:00,6.519078216980093,7.961351139460975,0.2629416054686879,-0.522421464269476,6.097515718591991,3.592463890078497,-4.894646082010343,-4.512985199535523,-7.192511128585784,8.647819158970158,13.066363842594813,25.108904800921387,33.51703649607648,44.03902177549372,49.2359007089605,49.20672161152339,61.65194510534903,L7
2002-03-12 20:49:08+00:00,9.453801541003584,21.923101739416555,20.62308547811616,19.53235319515501,17.039340551961732,12.492653483265816,3.971435246716053,8.131910948616328,12.297107251153331,17.392730647344646,17.097574230215965,20.852606233653976,31.135908920558087,39.97402238437492,46.14460052537886,36.90416043163778,48.44075980127107,L7
2002-03-21 20:42:50+00:00,12.882818914611445,12.17562182238443,10.78982137912912,7.830344348035514,6.032719848602432,,,,,,,,,,,,,L7
2002-03-28 20:49:03+00:00,-1.3066411971336414,14.9187598969992,10.295304892828144,10.9981251546486,14.558059864496244,11.925937753524554,10.248151545271336,16.65191028454073,11.32368092163809,7.82323228430404,7.327487922959416,25.295355997011622,39.65806624933875,53.53108314057524,56.27275212770986,38.248639090023325,51.622921192232845,L7
2002-05-15 20:48:57+00:00,-6.23116711772598,9.105339333717556,9.958174971488994,11.718060493828489,16.257785531116454,10.067849466535344,3.0462249624329027,1.849082377477107,-0.2865391351003685,8.690455322049566,11.872058491452355,20.11527550988152,37.06870398558343,44.41041461496162,40.91447164453656,39.59631835389573,50.454599736100576,L7
2002-06-25 20:42:29+00:00,11.169054209810929,22.64599813466113,21.26738728630788,17.297728442250342,19.575709831268668,20.247185518459613,23.313212391699235,20.27671376428139,21.304636902791703,25.57146727508879,28.22944787065657,34.357443702022,52.74613293235799,64.77895838360809,70.15687168814136,68.35420108983963,,L7
2002-07-27 20:42:18+00:00,13.6676533588216,23.47778687617779,23.882726850671503,27.872064346230648,31.816092932133845,33.71285618614412,29.99147329417379,24.35619583040168,19.896299989144698,24.90767645088642,28.6191010936846,33.517886936710575,54.93474629277091,66.3480374405315,68.0739435257926,62.4056720181951,65.26276892238435,L7
2002-08-28 20:42:02+00:00,13.82750010545689,25.384112439157107,25.4573181468825,24.298687092593504,22.54975224917736,19.103519300616696,12.486502340387368,9.623382880055562,4.1678505369486665,4.095922220808593,12.951893633572377,22.539099377806764,33.16321010435714,47.56837516031912,53.7113958281265,47.44978790799175,58.22928822747946,L7
2002-09-20 20:48:01+00:00,8.270532391669338,17.620729718520835,20.857045308819,20.88111013922319,22.02411780471242,20.89798015693155,15.34196560159924,19.87893343224168,20.92568428160223,23.92282467012001,26.92633406150739,34.485530045936905,53.51493833791376,61.91067237538351,60.32098619592338,49.24573972906063,58.02928559580944,L7
2002-09-29 20:41:47+00:00,-16.225865197457168,17.170104276245677,18.301270475107845,11.112038939637742,13.716811579780202,18.595550735701867,3.511663938192075,6.9661038442850085,2.141031915169282,4.033275302025906,2.509628382049981,9.615262865286198,20.40220219067634,27.221647238630226,31.751992409876863,29.883730550148524,36.97322639752737,L7
2002-10-31 20:41:52+00:00,,,,,,,,,,,,,,,,,,L7
2002-11-07 20:48:07+00:00,11.548706305801614,15.671642351785268,16.875406840507278,13.668643567795389,13.898576324758569,13.785404924749985,5.223049380839887,20.88823802089839,20.24711238115866,17.722871031446157,19.59575467629868,33.27394678178834,31.96143924748501,38.62852047318974,45.79588356429868,33.096990495302755,45.59939447039699,L7
2002-11-16 20:42:04+00:00,,,,,,,,,,,,,,,,,,L7
2002-12-18 20:42:19+00:00,,,,,,,,,,,,,,,,,,L7
2002-12-25 20:48:35+00:00,25.327361344876127,30.156589480547165,41.30772373355805,,22.25424153961139,19.003993335716665,21.5666759505759,21.405180439518624,18.92134155208032,26.543206605872083,29.02052230905524,32.525346349548826,40.30928540707824,51.17780657720191,56.47380563979877,43.02713773666485,50.56182268813153,L7
2003-01-10 20:48:36+00:00,-2.7783875810396124,11.79053222222668,9.285522121929912,6.444673981543613,10.942841302349382,9.37828299803769,0.910315984123337,-0.8797324049729867,-4.199412490907766,8.668191562956117,16.16356022849484,20.63114550857421,19.16922455073625,23.580695121624583,20.733457068990703,12.68962299026705,35.60853720839479,L7
2003-01-19 20:42:32+00:00,,,,,,,,,,,,,,,,,,L7
2003-01-26 20:48:44+00:00,3.5275249806452784,12.50176971644994,7.714780475196907,5.80061430475131,10.195123458914948,13.495660730751398,21.18795949073301,27.77454891272017,24.72611612030502,26.696348779002573,28.159957937214887,33.46017305727486,31.44371270754084,43.44420680907229,52.21422210436055,39.71879173230536,51.571339889980166,L7
2003-02-04 20:42:40+00:00,5.467070005339586,21.03868494285929,25.778347999604563,24.912156741780045,23.963622895172527,18.62468317523221,20.79408229409524,20.1029210814957,20.3165541248416,24.359450821849627,26.131321149282485,,,,,,,L7
2003-02-27 20:48:54+00:00,17.329445103759934,23.21756287718712,16.06395210919585,14.79381501103052,18.002125806769737,18.04837952340029,11.180646530623314,16.158035582597282,20.73604994619096,24.62252669824475,28.09682996196919,36.95437243645878,50.27717649630839,59.923765221593335,56.15483368233596,53.498569670498746,66.82231257932634,L7
2003-03-15 20:48:58+00:00,13.117186752576162,24.16451790694168,20.86364231856857,16.276665851310906,17.959755616861855,17.435845943300595,12.606570824106084,15.06776930381582,18.443166009169342,17.492489366047717,18.72406252078146,30.02254179740075,38.90025042869871,49.82437889660963,54.11815722806409,41.86290593790154,50.021397774662944,L7
2003-03-31 20:48:57+00:00,,11.803926805039684,7.414551472983994,8.407190759382459,13.641954977640228,12.23841235408977,4.628116792348948,9.320359778932882,10.102373665044528,10.258331474607504,7.166441731716446,14.571767013867984,27.190546590372687,40.211022597288,46.82102313942551,32.77947340529774,46.88434476541193,L7
2003-04-25 20:42:48+00:00,6.5212887480912,6.954338928104493,4.703032165488191,5.501121976214263,11.808712792809056,15.805597193135144,5.740497776921666,16.48763454690484,10.133417308834398,16.46417483260232,20.940140233065154,33.93125554857951,39.79347768772941,46.65231032678801,51.114553070688885,35.60931866550999,49.28532827489279,L7
2003-05-18 20:48:55+00:00,12.267475550383333,13.305574322610962,11.945839732575246,16.120941560053414,19.396374679942326,10.694199194816878,-2.761515805742851,-8.49130080424007,-6.521043789876245,5.4992941249854095,1.7184542806968808,7.9180217553131325,22.991848559033546,39.09967724427254,39.85891519793996,31.080650075255623,53.46152909065841,L7
2003-05-27 20:42:45+00:00,8.275511564320336,19.64290953680757,17.47559093919128,15.915585754997675,15.919144156522965,18.717276225948563,19.72793042469745,17.486724680164176,15.54505402365638,21.97738793767866,24.79360443359188,28.995288551761337,33.295123906301455,54.38882858799542,61.20826445003036,49.40199966355155,57.14424542310003,L7
2003-07-30 20:42:30+00:00,,,,,,,,,,,,,,,,,,L7
2003-08-06 20:48:37+00:00,-6.84007396379679,10.066813006730412,4.917653442697139,2.425190864498844,6.722083069884908,6.215598885200203,2.2090571843361446,3.409348661713251,9.847523276703752,12.729852361201756,11.025787613067674,26.77430980599877,34.38187704540767,37.97577186100555,39.64925524672115,33.33699125940614,46.40154136134986,L7
2003-10-02 20:42:13+00:00,,,,,,,,,,,,,,,,,,L7
2003-10-25 20:48:36+00:00,-0.7893563545478326,12.632094768146038,8.831796395946318,9.40201054193408,14.643847267035232,14.181448145870474,3.791989309530072,6.903561034982397,15.999307159445593,20.41258479103579,15.857593512913011,14.38510162186727,31.67294341701202,39.218544390545375,52.87250940293782,41.32014909162648,47.2238714051616,L7
2003-12-21 20:42:54+00:00,,,,,,,,,,,,,,,,,,L7
2004-01-13 20:49:09+00:00,-12.141933323703132,10.636923314834071,3.3699092543473608,2.102307702477104,8.227699383541394,5.890571864995171,-0.9795573752893304,2.910209813312503,-8.074101152490341,-1.1842342379260151,12.051551017314363,9.841489506444873,15.893189343966432,20.568351241318247,18.25290062212893,9.945155284942224,15.01006243612229,L7
2004-02-14 20:49:21+00:00,8.417283219684743,18.61794206663204,14.874582074373269,8.703187840870575,12.449372003569154,12.845620650706085,12.32180320949673,13.294007326955162,12.498241673532862,10.232720304521951,6.858614809646971,16.535636005499132,28.94917007478473,42.23246599891262,47.01926888459357,34.386847122077825,44.56465992629258,L7
2004-02-23 20:43:09+00:00,,,,,,,,,,,,,,,,,,L7
2004-03-01 20:49:23+00:00,,,,,,,,,,,,,,,,,,L7
2004-03-10 20:43:17+00:00,4.745228902090393,12.471408518874036,7.863660362498996,3.0693325968144904,7.586069607313632,11.697353204592224,10.6275698766687,12.059749067423752,6.139826209064651,6.519525387730351,5.045587282944567,10.931663664248234,20.461831059564314,29.09686109857748,34.37187071321333,28.973837684687265,40.62658939332798,L7
2004-04-11 20:43:15+00:00,12.490569958173412,22.662029580122727,18.92900941044234,17.701385320922263,18.281372979332723,15.107968793114864,10.705687064034253,7.832209699906901,-0.0564955429062554,1.5168102173632785,1.5817746659974428,15.486850976731011,31.627826243622145,47.287754510345806,52.6286455875377,36.2212440199225,49.67549431907694,L7
2004-04-27 20:43:12+00:00,,,,,,,,,,,,,,,,,,L7
2004-05-04 20:49:25+00:00,,,,,9.854285370855903,5.207693124357865,-2.3223174800647204,-3.7858459562604327,-2.241051960977197,7.851946939854956,11.021007949780644,18.32334894710897,33.2534527967399,36.42876515723449,34.411636230255795,30.43054478608004,39.1287450918232,L7
2004-05-13 20:43:15+00:00,14.975576522312334,25.468935482425795,24.15029884747533,22.27719970159108,22.973653231055035,21.2013584799688,12.967337117158696,8.669356365355782,15.263006865048842,22.7323100789964,26.189342207182488,34.73525416763609,50.148340943436985,59.770022071515385,56.65409206894567,50.76003867597053,61.78850193198779,L7
2004-05-29 20:43:12+00:00,11.443720278314604,18.78182078745004,16.783825372263742,15.714072800124242,18.830920329075308,19.231991663026008,10.398386383367306,17.255657578110053,12.645333277833297,24.071837417299903,27.62159115932309,34.94073805334462,49.24054279338346,59.54686440672126,57.51120957241447,51.44802975255521,61.85617625530882,L7
2004-06-14 20:43:05+00:00,12.56108049688886,23.24574719071921,19.461747880596462,17.730740410794986,19.6104095964311,19.748359623536235,12.696999215799956,17.8882681137492,18.058931884254456,18.83417746322511,21.211472584298683,35.32084887920763,47.87677548372076,58.17557299682087,58.49367301529036,50.34668607393099,60.74311106775718,L7
2004-07-07 20:49:14+00:00,-17.50429852153016,13.106645546404888,8.364543810892084,8.038509464059395,13.9485973749314,13.290040588906065,6.338162092740191,4.192397646605826,2.1348009984947254,6.470069701071271,2.5938377688304897,16.524359061676694,34.729762497382715,45.44975480099428,46.85352838977006,34.148569484633924,45.1379069561243,L7
2004-07-16 20:43:01+00:00,,,,,,,,,,,,,,,,,,L7
2004-07-23 20:49:09+00:00,-1.6070125084785267,10.89719078820163,10.432073504691749,10.566636649973963,14.541274355066736,12.952171671030914,2.139922360083438,2.853493511693805,3.277391705140782,12.220190364012655,15.193044811241352,24.966838695894506,38.95267565749837,48.86823739903816,50.46963684903424,38.44219655108586,48.06222802065943,L7
2004-08-01 20:42:53+00:00,,,,,,,,,,,,,,,,,,L7
2004-08-17 20:42:51+00:00,18.532762645880133,23.93077779887167,23.202352408510247,23.81753593019952,26.067052548216243,22.564572482712247,22.339107049108552,18.443736118588905,20.51102406060394,21.795229688116947,24.835957554563645,35.68430846080834,46.88625915875085,57.367448684738186,58.78354647164344,44.177491929540885,53.195043449004366,L7
2004-09-18 20:42:41+00:00,15.710879929613409,24.1281998877926,23.211356536524004,19.666045283697542,17.091482555916517,16.5533057909818,15.141557043915714,18.795470026849824,13.058669269089304,16.337532098502738,20.10309010105061,28.74347887680698,42.33365070376668,55.54124695490801,60.04185922665295,41.39669190904353,52.47743315518267,L7
2004-11-12 20:49:10+00:00,,,,,,,,,,,,,,,,,,L7
2004-11-21 20:43:04+00:00,22.41734352717471,28.95632554152993,30.229258887745704,30.30561577670585,30.16276812645625,28.581286923411778,,,,,,,,,,,,L7
2004-11-28 20:49:20+00:00,,,,,,,,,,,,,,,,,,L7
