dates,oahu0033_0001,oahu0033_0002,oahu0033_0003,oahu0033_0004,oahu0033_0005,oahu0033_0006,oahu0033_0007,oahu0033_0008,oahu0033_0009,oahu0033_0010,oahu0033_0011,oahu0033_0012,oahu0033_0013,oahu0033_0014,oahu0033_0015,oahu0033_0016,oahu0033_0017,oahu0033_0018,oahu0033_0019,oahu0033_0020,oahu0033_0021,oahu0033_0022,oahu0033_0023,oahu0033_0024,oahu0033_0025,oahu0033_0026,oahu0033_0027,oahu0033_0028,oahu0033_0029,oahu0033_0030,oahu0033_0031,oahu0033_0032,oahu0033_0033,oahu0033_0034,oahu0033_0035,oahu0033_0036,oahu0033_0037,oahu0033_0038,oahu0033_0039,oahu0033_0040,oahu0033_0041,oahu0033_0042,satname
2000-05-09 20:52:21+00:00,,,25.362478769705906,,,,,,,,,,,,,,,,,,,,-11.016213836009111,-2.6716086447507936,,,,,,,,,,,,,,,,,,,L7
2000-05-18 20:46:08+00:00,9.0077240538725,7.636582692841038,2.922535905169436,-3.20640079968478,-2.593505886485869,-0.7578003980524819,1.5162135156621972,2.5932780721417705,6.393896056680474,7.02918561146912,7.313259023366423,11.653825112138172,8.41598177322081,0.3565401115978723,-1.323882907158368,1.1287380897697752,2.7647477692651945,2.985299734929544,0.3165895407494039,4.299950434881217,6.386425433306587,6.770376436663166,5.943080406025138,7.659809145821817,9.67627223807586,7.687201009749187,10.579358907385291,13.06018365095492,18.40101286445207,20.475619729746747,16.881796725848652,8.772926213004794,7.844375610090229,7.130560840027303,9.273869352443292,15.8666900666595,20.56978155710353,25.012492063770743,30.57846009938069,29.37403373807865,29.524425928564856,18.41317795897198,L7
2000-06-03 20:45:56+00:00,8.866514703653078,4.294480644943062,-0.3361035054589107,-6.013130707588618,-4.788147907303716,-2.3776761730236045,0.4662037997249308,-0.9114569765275312,-0.7930499731923915,0.9860210241938364,3.6596046202599135,7.572361006165509,6.922995470705531,0.233700993409923,-4.729070057977135,-1.58140090866378,2.200006037563413,0.6049731535033698,-1.932121493307956,-2.250738189103088,-5.965574733724494,-4.469448467591618,-1.1348614132136232,3.9584510918800895,4.015197782499532,1.818836041615321,3.999355084909188,5.708893173462177,13.365152757648756,19.878175463330773,17.030621645231303,8.05760738439183,5.613983660012132,4.4090286662379095,8.163595046915848,14.2964239900726,18.199449589576272,20.76793532376368,32.35761668569418,34.40747164688708,31.66996963563156,18.90618395336787,L7
2000-06-19 20:45:53+00:00,7.495698663673835,5.103170047519917,0.2075882525547037,-6.20543390784697,-7.036013955730203,,,,,,,,,,,,,,,,,7.59376559331276,4.204687540535414,4.444643274705971,4.619035978799722,3.1466882218866736,4.824729188205691,8.094916517149565,10.921790952010936,9.437873018969604,7.183796574420111,4.280381070168126,5.291682812029528,5.992608750357572,7.712421347117928,12.215615975437892,17.143233566912702,21.57406298320153,28.04188215951848,26.34960960893313,22.567847679281243,11.64510389410006,L7
2000-12-19 20:50:39+00:00,-2.120246891436929,-4.690080780862915,-3.5944044762150886,-3.3901366972566693,-3.217252793754283,-2.1544897275267845,-0.6580212841217381,2.365191606304712,7.551439357139176,7.68064676475523,-0.3069702191569492,4.105961927119611,-0.910614978140026,-3.955264754272277,-6.490294421004326,-4.562250530906847,-0.0821501855706516,-1.2501825946138083,-4.83819551364187,0.2583494460301727,1.9508409984255328,4.666653040511799,6.928723170272494,10.018978884193704,13.24716931381606,12.757571097365512,12.921755475270611,16.639478363702857,19.62591214417749,21.01880144805655,15.055466995444256,10.305779297882133,12.052107485214073,14.140664766163836,14.621566950927164,18.990504174597987,23.802337671100627,25.636553344144573,28.375004113654555,25.158688495588507,20.447678253247872,8.014845861688471,L7
2000-12-28 20:44:30+00:00,-3.394939953908853,-8.77602312263448,-9.861811708312011,-9.393641569237255,-7.176157235833619,-4.225804898640831,-0.8544550398184325,-1.8342137180162936,2.560703753444571,5.121576616778061,-2.5832752881346366,-0.9142219478146136,-2.804326364548888,-7.1523603779577005,-12.784027644743754,-7.773865282644907,-4.481105664367355,-5.171208150029546,-5.829191368153744,-4.082454688493151,-2.298631843447673,-0.1173288674716913,0.4834835471604856,0.591071256915619,0.8340925733198897,1.5542410554383077,4.114399459711326,8.336777350804503,13.011176552109912,14.724664074736491,6.998484142426037,1.537710228248102,-0.5532627875181004,2.776477511666503,6.51322397340476,10.569873533973544,15.36533069201148,19.40042701029006,19.79154898664866,18.81069455739966,14.641377805161392,1.9783079193514224,L7
2001-02-05 20:50:39+00:00,-1.0142895765431528,-7.225971569667136,-5.569488861889528,-6.552631405794736,-6.690490048681394,-5.935407358573057,-4.75192510664446,-2.0216661978004784,1.9278022678690048,4.190879443578609,-0.5514261257753649,0.7052826277999064,-3.6496641924508815,-7.784508417694226,-11.860738336290298,-8.658092628808443,-4.579918001290572,-3.362654267083212,-4.966881961878633,-2.124735892476264,-0.1009441055579467,1.4475826263818694,0.4806979572396198,4.61631371246018,6.68865457653537,4.2184331722268205,6.562302530705566,6.138828795219236,6.009234622249476,7.753652648678678,4.813978673979236,1.8594748899886928,3.847242317489002,4.9496248161749286,7.198879434330983,9.69530605087989,14.086134543835058,20.45980860655764,20.229927991193293,17.66400395018851,16.42283864419305,7.237307879051613,L7
2001-02-14 20:44:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-02-21 20:50:38+00:00,,,,,,,,-3.600925959108708,-2.4058358043287287,-0.4738532260306318,-0.444326350610486,2.885849173757438,3.2002477985938063,-4.7626146406417424,-9.664583253870848,-3.981974130144839,-1.75828952920502,-3.430765712807532,-4.381936013258245,-4.030378648425537,-2.029733551077414,0.4487619132393472,1.4476304321214415,-0.9203109099186276,-7.714174551781451,-5.518297285668735,-3.5952312459127365,-1.084083696887608,1.5278527810568068,3.4676117654509104,-3.746310504557166,-9.15450254416746,-9.10458348392794,-6.897598251459848,-4.525582684410584,-0.313003642288309,5.144827757272782,12.644820105426684,14.480929215705707,10.678927556344796,3.980144026179192,-9.752645042879974,L7
2001-03-18 20:44:17+00:00,-1.0428372847927592,-0.9130043561402474,-3.721361007985275,-7.781590969108862,-6.536211804905904,-4.332242547219371,-1.7053259278302044,-2.4220636908672,0.1913592733956242,-1.059461434562762,-1.4593651703831712,2.5901628296931043,2.801308091259789,-3.395197377941108,-7.353366569533161,-2.810360760844523,1.1583416280974723,0.2376339198694892,-0.3966942321009684,2.444957994699992,3.325973487589129,5.026956013319159,5.683687266303339,6.186856085464962,6.112071613544055,4.554144336962137,5.949425005535469,6.325781181021524,8.567842348177733,8.809614518210072,7.426362602528508,2.3666293211435323,1.0053886093512658,1.4823072352336002,3.675861704025061,7.221207465595489,11.600511756218172,18.940352072249706,20.05654476486805,18.456141443223164,15.272273054899768,4.003752458706293,L7
2001-04-03 20:44:06+00:00,-2.5425728338084275,-2.8065279429941965,-1.767585764171428,-4.202517191305655,-4.343138344586085,-3.305459976865744,-1.8325933765741231,-1.4368478988529878,-0.9321013582315514,2.4146871199120787,4.384400520837574,5.251366407897682,-4.127605337097843,-16.080078954526485,,,-17.785871074113807,-14.090082329887055,-13.865458124087104,-17.091859136629473,-12.934824168196116,-5.545511835397856,0.9134682129485878,6.360908366186643,8.557377913999641,5.340681426612503,6.94480611179202,2.131034691444467,-2.390624876690693,0.2134094807153852,0.4026406953370172,-3.886030407802457,-10.522203027485888,-4.467252080160171,-1.911388421477784,-2.864591472219576,-3.469274640284065,5.5926979417621085,12.634439084011191,11.761739017785402,11.966677229032864,2.4068954666301297,L7
2001-05-21 20:43:54+00:00,,,,,,,,0.0213839112401013,1.2582001104641067,1.322673109420287,2.3220307538694174,6.370805899808258,3.3068748350961785,-3.1290494323030087,-5.798472406174475,-2.4905848449533527,-0.2915451260698799,-0.6598456292173394,-1.129352524466564,-1.5401841109858614,1.7703273097498535,5.26908006631604,6.595765097016401,7.717966994723359,5.982180204747203,3.9336814993097455,5.1053544999651175,7.698663363414124,13.064349303052678,16.24872009926884,10.693667637303758,3.503013220542884,1.3089859213365935,3.330304304502037,6.509251504472776,10.432142433644618,16.816500029528402,22.371350502268324,26.792376513561283,24.93431220552868,20.79322116351897,9.982446811159816,L7
2001-06-06 20:43:42+00:00,,,,,,,,,,,,,,,-9.838093323349764,-9.390498325335038,-5.534640542676248,-4.767087133024004,-7.807527711279033,-5.351278882483209,-2.8767385049422014,-0.2383632077236528,-0.5439028773514192,0.5308061916921591,0.1582412940441973,-0.1634801612952561,0.994263683447942,1.8897224656125056,1.9245445453940515,3.226839625652888,2.590147998686513,-2.434382852835901,-3.497266884038977,0.3690993765077035,2.5778086538800995,4.848036842158029,9.834024418032444,16.049355105630738,20.454844481043352,19.08720029500074,15.597458098907046,3.224822228340736,L7
2001-09-01 20:48:54+00:00,17.572346504026896,13.996124807372452,9.761435983404724,7.794375985759566,9.289236269574308,11.847119543972417,14.901812584463435,17.55575353463727,19.32954954239769,22.151312650422668,18.02297128490572,19.873760846573816,21.26844750624165,17.51211513356231,14.98376006624229,16.258680446962465,20.302961148592125,15.686974591989326,13.776742925100088,17.357589895166036,26.994200440548354,27.423537368950544,22.783530447506884,21.334995312537806,26.487789168063507,26.029948006723835,24.277754909099208,24.971865475382693,,0.3146291275119253,-1.9834532866634824,-9.213973888222831,-6.373503747134671,-0.7976816125096164,1.6885311157706906,4.737991075492027,12.649443115135796,19.285348625902355,19.98754057583571,15.26824356954117,11.252466956361172,1.6964895470737786,L7
2001-09-10 20:42:38+00:00,1.883529666059928,1.7527976283569229,1.2333685085051689,-2.644502846295301,-3.1753590513523946,-2.603517305465264,-1.594157934402926,1.1514138109859429,4.8709072411308725,4.665680432919636,2.326777665264107,4.88744448748254,3.352415090798342,-2.885803271419912,-8.10713274656214,-3.2740785381073483,0.8196964113120051,1.492904293529662,1.3461496261571069,2.354500632055835,3.550236608386776,4.694981930579356,4.318243414331427,5.879107121554707,3.0452244900764214,3.229591200141058,6.508102377190763,8.974681063074723,12.888206469943448,13.542758725637608,6.957119609350784,1.81685310474937,1.518925699260581,4.138297771565604,7.71016957314739,10.15628041143768,14.712630290674191,21.8634287663422,26.2693828420664,25.086309521744003,21.04578464448928,7.077800514466162,L7
2001-10-19 20:48:32+00:00,,,,,,,,,,,,,-0.6565501888481903,7.696204775475016,3.78306052026274,3.960922764456878,6.416884393893041,6.502575640246387,8.085489013675566,11.105527563341738,12.236355643112482,12.893228537186944,15.022194697220252,18.288781741858624,19.028277695258524,14.845320138034916,16.316742210348224,18.56397586048184,23.067500792541303,25.943537790675578,21.72870612313868,16.16162815572398,15.0760254536632,14.279669375772734,16.180804513441032,20.16975605979065,24.692860910971422,30.05819685753272,37.51456870401439,34.262543061588374,31.684981972787284,21.130880605435287,L7
2001-12-22 20:48:56+00:00,-1.6871406656324222,-2.1224470953097185,-2.7933909206881946,-3.17071440937441,-0.7786148039527794,2.589384191002237,6.393796698924456,4.462283969036742,4.545753321271436,2.481449933812895,1.22584961724562,2.6894119974478823,1.1480230119777255,-0.5558189308433958,-4.716493466451226,-1.7163857788234749,2.548057660408711,0.3890863968667781,-4.445245831154479,-1.22199510191186,1.2290342974338146,3.794422210986168,8.036808599323406,10.328419972542523,9.980492045064766,7.682327688653258,9.969046249241211,13.28203395817533,16.440007686732162,16.896907822109124,10.143372308560004,9.083210725317532,9.11037487247824,11.02243279847831,11.917249874323694,16.215120849691065,20.681562166965445,22.204342116225256,24.8363496186743,25.26270210527192,28.0715428334431,18.821263399618434,L7
2002-01-16 20:42:50+00:00,-3.589657326465055,-5.833262627399458,-5.3181269688867445,-7.330529366834169,-7.1699456299532525,-5.979248625841349,-4.362709588022025,-1.511041473425621,0.0508005205920197,-5.046954850592419,-9.334029857278065,-8.283976966799885,-9.276031326594016,-9.35648885599353,-11.839243282240028,-12.164741654390706,-7.87002394950747,-6.606568895643662,-8.788464203020304,-1.8225540327036995,-0.4857044975876797,0.6270352122722541,1.2171387637373847,3.1751420008386684,5.211374112835856,2.5030401262382327,5.370834587566758,7.496979023232768,9.640246754086789,9.598493328578757,8.560937513098235,2.4655395315735045,2.4936639547169968,5.656045342675906,8.662294905123161,11.975051147134408,15.239036727692742,20.565979230167763,20.16081810768035,16.896251829199535,12.105719851830171,0.7085345906762511,L7
2002-01-23 20:49:06+00:00,,,,,,,,-10.77529414004938,-11.864240725084166,-6.887670409962229,-6.259931928030208,-3.91667009969632,-6.53533082856323,-9.409469494111118,-17.370309487563585,-12.708873698813532,-8.629798892684676,-11.453107294786832,-11.168296439042615,-10.514505662303556,-8.127585090365173,-4.676762361318461,-1.77824070167197,0.8746921599910338,-1.860603703531131,-1.121037330097296,2.142041475362215,2.680227839941141,,,,,,,,,,,,,,,L7
2002-02-24 20:49:10+00:00,17.987042264996727,15.34612310557456,11.854748584847576,8.399986836869338,10.139042756772795,12.941444643833822,16.101935444871483,12.078622095225231,14.164628906099749,16.743058351686923,12.49022205947568,14.920055565800926,16.98791618170787,13.968849999125108,7.78293955066658,5.575226135391709,7.981985530693535,4.177595742169778,4.323752211741329,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-03-12 20:49:08+00:00,19.33502498609807,14.961470026188117,7.512299536140934,3.790218507855799,5.215104490473935,7.688859966681233,10.619191046349425,12.568816697161273,12.338797635100644,11.967545815577564,10.683615822817394,13.662425419881655,15.2439498009103,10.765756962717084,4.356234273734949,3.9840373313850255,7.269355328125258,4.2987892556433005,4.6194854446476485,9.632053000550703,8.483306432627638,12.72945789517073,13.851817645101349,15.140862300852424,14.242298801417997,12.243084244359178,14.644169974808204,17.427047854023048,21.76270414664377,26.223727690825694,,,,,,,,,,,,,L7
2002-06-09 20:42:36+00:00,10.512169870746442,6.10459409366881,0.8187315063539433,-3.699033515494461,-1.504671326878972,1.7069792355064397,5.354607327470704,6.366380720282239,7.908846015626173,6.674306171487439,5.693048514093926,10.7761786478927,8.638598545178171,2.751893384922633,-3.383223851890259,-2.8050169679969112,0.2300917602158332,0.5251344863802547,-0.5467633589088603,3.731086323739417,3.660266962792397,5.839932987859816,7.446921550236494,8.222789900336311,12.330461427540513,17.782086988402902,21.39223872826829,21.993215574357336,23.658287507472625,26.608299837804875,27.378160985080243,23.652885263196325,22.455415653376303,24.6828953960008,24.24525717289719,25.6102013246458,29.5791654473582,38.1020608167596,36.18552836296575,29.740785058855145,25.5334032303562,16.445113329147112,L7
2002-07-27 20:42:18+00:00,2.770052757578994,-0.8392205501090801,-5.505829515297031,-12.302486070350572,-11.905904808374146,-10.655588702770466,-8.989924229570978,-6.4223231298164105,-2.908101095904038,0.323707463440591,1.755981809545875,4.522151252071644,2.4168482981445,-2.443580553746764,-6.7577808824616055,-3.5293259824296017,-0.5566598059010639,-2.2186774289934457,-2.33989785222098,-2.3340215202460017,-0.8133903351037843,2.918460162425066,4.388603677428011,4.275527713476442,3.743811871015132,2.014211917521389,1.5601317730508653,3.8425910235888336,8.390370987699473,11.50486406389943,7.106798621305457,-1.5054774127426755,-0.8235614414952623,1.4050698804673614,3.34599067086362,7.909585748243407,13.14449144909824,17.371562865226554,23.87805947905076,24.08372686187636,21.337096390114404,10.155807057572192,L7
2002-08-03 20:48:26+00:00,-13.719252859746566,0.3849120833329067,-3.1289456071954564,1.0407591769176427,5.109209997213362,9.721342918022868,14.789613451780742,7.460833828612511,12.220886403404242,16.147587218392484,11.645039401166684,17.190119199357913,4.372139013846002,2.0477530914567765,-2.2212773890216315,0.4783983006335326,7.854225767966049,9.121857150918656,3.1031207872877253,-4.376562367600853,2.065817707787616,6.362404250358542,7.09755825131975,9.657043592547666,14.081670675367588,15.545894328193793,28.95603959214387,26.600650749416086,30.43919138355729,41.51975953937051,,,,,,,,,,,,,L7
2002-09-13 20:41:56+00:00,3.6781148608458816,0.5602563294710241,-3.7032531585674433,-6.819693912185707,-6.180282911409128,-4.856035625093787,-3.113293362716655,0.6970464135317056,5.541429865936163,6.12315575623429,2.502481264540457,7.429170133007492,5.815171049295969,0.3855756128728171,-4.361481131011983,0.0670570581347829,5.485825635798037,5.622553218461601,2.024207119991648,3.606849367849152,4.717626056869169,6.531684636587087,7.335765385240034,9.687236174717391,9.940037396853484,8.357314667862756,10.558167299783086,12.399505450251368,12.238401049106884,7.520785373345369,3.590575704199477,4.0099986739496,3.812013627450771,5.493414732730127,10.7891112340368,15.684356139443503,17.87731446253147,23.03523904454158,22.56810357113405,20.73934513136255,16.639398762575507,5.3014280789085975,L7
2002-10-22 20:48:02+00:00,5.873833916237344,-0.3869087504793189,-2.690230314475529,-5.151854738243952,-4.5043626451425895,-2.956936935610508,-0.9783301346364344,0.763758016496694,3.782871262825508,2.0112746147239013,-0.8949203750263746,3.692573925350632,1.299527158054448,-7.768177075015589,-11.8341304162635,-5.211417819341887,-1.9897917291531624,-2.021742478621044,1.2782872067247362,7.751562865130661,6.585338310987548,6.159534048838537,8.635377023679208,12.04424810399023,13.175681806780256,12.633169348865708,12.519439285579256,16.175951819045903,18.42838556601181,16.81184394769843,12.07127358346339,10.741576670856489,13.365626658794536,14.996430491497058,13.319865497228529,18.40497284475151,30.572831184304068,39.6137944179199,36.72966967267732,29.648199769034,23.026171600949912,8.180078546107255,L7
2002-11-16 20:42:04+00:00,-2.615081436819084,-5.065845761760801,-9.972509073297925,-10.94677432637543,-13.3585341713224,-15.314360086980964,-16.82581594141772,-14.19658133516726,-7.6526059761981795,1.0426243181777453,1.3217317917017275,3.175112915175072,3.957694171952172,-1.7280408964316456,-7.540404298581365,-6.225738545845125,-2.506056445671783,-2.7861105533278616,-2.4119061687772554,1.9675968638291448,3.7909347422993225,6.6288116691243335,7.676440145379162,8.111287526690871,4.499631284562829,2.3473323091940355,6.315090861032802,10.693393800258114,16.41019040248473,18.40397182886633,14.627068529746335,8.704545773369373,7.785637070800584,8.765287691609975,11.316273189784113,13.81099458501199,17.629333171755974,25.52912896376897,30.465604341460697,24.06379118487293,15.262310736313404,0.9899878425573422,L7
2002-12-02 20:42:19+00:00,1.2041333211737784,0.3912334818489751,0.3064371798020535,-3.079649576284129,-2.515293431585771,-0.7816800803129982,1.384703288941417,6.385444902531368,8.688641024391234,9.38240760897996,12.840572299426892,13.811824867457355,12.198524724194822,13.455782542110176,13.405628217200311,8.733753324985798,13.869852054632144,13.96566172305025,14.70875727630872,21.15922490353041,23.422423743941497,17.969613945973652,20.478966325513856,29.542893194701247,31.10412886249233,23.57230181060801,25.38235977534846,24.920835862372616,24.14127204194058,14.982761880002574,10.173172612682045,5.392895798195795,6.783797761212014,10.103907161233902,8.974441938289903,8.586268700201604,14.741702361744924,19.741504232419683,15.856880502701433,11.9537188287994,13.272922952117243,2.0130954134930765,L7
2002-12-18 20:42:19+00:00,-1.743089280955353,-6.286769597213398,-9.608308585097488,-11.154690224904371,-10.996849531887284,-10.322585388453268,-9.234601471190343,-3.1217366766643915,1.9502531979059567,2.9767116317257054,-1.892395567780444,-0.4044912302998472,-1.9972907472220285,-5.878635544432779,-12.812892556454766,-10.725490910797872,-7.995823053544031,-11.794695757557356,-9.678215189325831,-2.36242453690926,-0.981329144008264,2.6986397282616568,5.193492890117206,5.82656490444673,5.526455683024967,1.456179379171267,5.409125193579225,8.305416974946706,15.126324123014276,19.139215783566232,8.195389377226746,1.796648365195608,0.8445932713722609,4.642975009448733,8.108576991837115,12.14059662138241,13.5803780840679,12.407077153145163,8.80335646038139,5.386986391782013,3.888526831189672,-8.212470706328796,L7
2002-12-25 20:48:35+00:00,-12.128246190079675,-12.88243425464144,-11.567832500695966,-11.054116315640204,-8.880212928595693,-6.022033912062314,-2.750725380637704,-2.1688857150064464,-0.5961899912817296,-3.07759291256977,-5.8677526316091,-3.359999468480012,-4.012619404794858,-9.768179796891404,-15.208533438662917,-7.864432671866062,-4.421540627536656,-8.3552277107269,-6.08664980198137,-1.4331944630041349,0.2716649968542732,0.1569337568775672,0.7351650930733625,3.286513706710725,3.945242154524738,-1.0296305737489284,4.937193853468145,7.197863034524509,12.250981136037945,14.040821814644412,5.289191793146241,0.5774559354477055,0.017980298584593,3.080906003584264,6.518512450516663,9.555296175205402,12.761523102167336,18.798842731200264,22.36586737798236,18.76380556715481,13.042309489554842,-0.3934375494568735,L7
