dates,oahu0042_0001,oahu0042_0002,oahu0042_0003,satname
2013-06-15 20:56:01+00:00,172.5407009316851,162.48261840152963,163.28203091154555,L8
2013-07-01 20:56:02+00:00,176.96298963082404,174.4779937639596,171.4798421486292,L8
2013-07-09 20:49:28+00:00,172.32107844775817,169.84594472161714,165.94382983067945,L7
2013-07-17 20:56:02+00:00,177.98027301916952,171.24970736133443,166.70643083533298,L8
2013-07-25 20:49:21+00:00,,,,L7
2013-08-18 20:56:05+00:00,,,,L8
2013-08-26 20:49:28+00:00,,,,L7
2013-09-27 20:49:49+00:00,,,,L7
2013-10-13 20:50:03+00:00,171.25686835617583,169.27168229136,171.33071723565055,L7
2013-10-29 20:50:07+00:00,175.24889703133954,171.69759168471847,174.09419553417095,L7
2013-11-22 20:55:38+00:00,175.28221564677654,175.05576665465324,171.444496438402,L8
2013-12-08 20:55:40+00:00,170.32855439047387,167.72914342686488,168.67068102774877,L8
2014-01-25 20:55:11+00:00,171.96885263934115,168.92474904850604,170.3688423682571,L8
2014-02-26 20:54:45+00:00,,,,L8
2014-03-30 20:54:17+00:00,171.2179428313347,165.41168858681624,163.10907044739605,L8
2014-06-02 20:53:41+00:00,165.76116636532169,158.11332947011533,163.76192212166,L8
2014-08-05 20:54:04+00:00,172.8358388906038,168.60909510164777,171.04112777286767,L8
2014-09-06 20:54:11+00:00,,,,L8
2014-09-22 20:54:09+00:00,175.5690625714402,171.97243958260134,165.60823162664985,L8
2014-10-08 20:54:15+00:00,,,,L8
2014-10-24 20:54:16+00:00,174.51275526984253,174.04841198504803,169.01425469042857,L8
2014-12-27 20:54:08+00:00,169.32365015245804,166.4493768129243,169.21061195895092,L8
2015-01-28 20:54:01+00:00,170.05544049778888,165.92411221062278,168.25874143946425,L8
2015-03-01 20:53:49+00:00,174.34440587231072,168.9345658116997,162.5267673955812,L8
2015-03-17 20:53:39+00:00,173.48718944490034,168.76212816547098,161.27044451234966,L8
2015-03-25 20:53:06+00:00,173.41405236869815,172.1519168088176,171.63229104633206,L7
2015-05-12 20:53:29+00:00,179.25642923266005,179.7892646716432,173.45386352232714,L7
2015-06-05 20:53:15+00:00,169.40755743127156,163.53789760524452,163.80207147601357,L8
2015-06-13 20:53:40+00:00,,,,L7
2015-06-29 20:53:42+00:00,177.34430875990847,177.527843384718,174.6345827361167,L7
2015-07-15 20:53:48+00:00,,,,L7
2015-07-23 20:53:39+00:00,175.3831842649069,175.83053568100436,167.34460167917825,L8
2015-09-01 20:53:53+00:00,,,,L7
2015-09-09 20:53:56+00:00,171.29622380403114,159.7918180739947,163.83069363240529,L8
2015-11-04 20:54:34+00:00,,,,L7
2015-11-28 20:54:12+00:00,,,,L8
2015-12-06 20:55:05+00:00,,,,L7
2015-12-22 20:55:20+00:00,,,,L7
2016-01-07 20:55:35+00:00,166.4244948388156,165.4531643199066,168.83754141983417,L7
2016-01-23 20:55:47+00:00,174.6674173767146,172.85608589440133,173.86355117524215,L7
2016-02-16 20:53:58+00:00,175.49501863740798,173.6232556660483,165.1263504133672,L8
2016-03-27 20:56:13+00:00,,,,L7
2016-04-14 21:19:19+00:00,184.25167528427056,169.89964935594665,169.13993374340782,S2
2016-04-28 20:56:25+00:00,174.6322173053545,173.99009389344198,170.91860633516794,L7
2016-05-06 20:53:39+00:00,163.76362257967943,156.09676751125875,157.92365337683583,L8
2016-05-22 20:53:40+00:00,173.04883322533885,163.94926075376722,165.3149953957088,L8
2016-05-24 21:19:24+00:00,,,,S2
2016-06-07 20:53:44+00:00,168.94502431063685,157.51930268655755,160.86145170222505,L8
2016-07-03 21:19:21+00:00,,,,S2
2016-07-09 20:53:58+00:00,171.7825994318827,171.39193256061668,167.3902582063461,L8
2016-07-13 21:19:23+00:00,,,,S2
2016-07-25 20:54:03+00:00,172.27201293305723,157.7664864820157,164.39768123782733,L8
2016-08-12 21:19:22+00:00,,,,S2
2016-08-19 21:09:29+00:00,,,,S2
2016-08-26 20:54:13+00:00,173.58010444790165,164.34293004455046,167.7137441227318,L8
2016-09-19 20:56:47+00:00,173.11251726200294,165.11933230930356,162.84236764170177,L7
2016-09-21 21:19:13+00:00,,,,S2
2016-10-13 20:54:23+00:00,176.88525041392123,172.32333545480657,172.04541580452056,L8
2016-10-18 21:09:20+00:00,,,,S2
2016-10-21 21:19:02+00:00,155.32957546394553,154.8469023475325,165.3186286229179,S2
2016-11-06 20:56:40+00:00,,,,L7
2016-11-10 21:19:14+00:00,163.48528792925168,163.99295685912523,164.80484789950071,S2
2016-11-30 21:19:14+00:00,171.19314978874127,170.632435696701,173.1592788342366,S2
2016-12-16 20:54:19+00:00,170.82396198565263,166.20628861870355,168.6078091514256,L8
2016-12-20 21:19:10+00:00,161.93106258808643,161.51947794733184,168.0252052122861,S2
2016-12-24 20:56:26+00:00,,,,L7
2017-01-06 21:09:13+00:00,,,,S2
2017-01-19 21:19:05+00:00,168.53833751399532,178.1327963779753,177.09682297244862,S2
2017-01-26 21:09:16+00:00,,,,S2
2017-01-29 21:19:09+00:00,,,,S2
2017-02-05 21:09:17+00:00,,,,S2
2017-02-18 20:53:59+00:00,172.04759957227375,157.17038840464463,159.15588970236269,L8
2017-02-18 21:19:10+00:00,,,,S2
2017-03-06 20:53:52+00:00,,,,L8
2017-03-22 20:53:41+00:00,173.6344221057831,164.37833953572812,168.72385029469802,L8
2017-03-27 21:09:18+00:00,,,,S2
2017-03-30 20:56:18+00:00,175.08949876029428,171.93768407043044,170.42657796438922,L7
2017-04-15 20:56:24+00:00,174.9774694694811,171.44027203212335,173.61389738642674,L7
2017-04-23 20:53:25+00:00,165.0041430632117,157.53636829712693,165.5318632832018,L8
2017-05-01 20:56:30+00:00,174.1014781138202,172.53927304979868,168.96306860029378,L7
2017-05-26 21:09:26+00:00,,,,S2
2017-06-02 20:56:37+00:00,,,,L7
2017-06-28 21:19:14+00:00,159.19828557302864,,,S2
2017-06-30 21:09:23+00:00,,,,S2
2017-07-13 21:19:16+00:00,,,,S2
2017-07-18 21:19:17+00:00,155.84777742277623,156.59708192113197,167.83722728513092,S2
2017-07-20 21:09:23+00:00,166.79929124779048,163.22574646504316,169.84637597803675,S2
2017-08-02 21:19:15+00:00,168.26879848592944,169.8192250436752,172.2274209036772,S2
2017-08-05 20:56:41+00:00,,,,L7
2017-08-09 21:09:22+00:00,,,,S2
2017-08-14 21:09:25+00:00,,,,S2
2017-08-27 21:19:16+00:00,,,,S2
2017-09-03 21:09:23+00:00,,,,S2
2017-09-14 20:54:10+00:00,176.76804473423462,172.08593613819914,173.34020677359905,L8
2017-09-16 21:19:13+00:00,,,,S2
2017-09-18 21:09:12+00:00,,,,S2
2017-09-23 21:09:19+00:00,,,,S2
2017-09-30 20:54:17+00:00,173.2791092467846,167.8740513102487,166.46426693990696,L8
2017-10-01 21:19:00+00:00,,,169.8832098375297,S2
2017-10-08 21:09:09+00:00,,,,S2
2017-10-16 20:54:21+00:00,175.2830030465649,170.5110945414543,171.2847632845814,L8
2017-10-26 21:19:15+00:00,,,,S2
2017-10-28 21:09:10+00:00,,,,S2
2017-11-17 21:09:11+00:00,,,,S2
2017-11-20 21:19:04+00:00,,,,S2
2017-12-03 20:54:12+00:00,164.80103604622246,163.7256443780491,170.43730876363256,L8
2017-12-05 21:19:11+00:00,167.51893393238362,168.55019223567717,169.79266346645562,S2
2017-12-07 21:09:12+00:00,,,,S2
2017-12-25 21:19:10+00:00,,,,S2
2018-01-01 21:09:16+00:00,,,,S2
2018-01-06 21:09:14+00:00,,,,S2
2018-01-12 20:56:03+00:00,,,175.54876163184835,L7
2018-01-14 21:19:09+00:00,,,,S2
2018-01-16 21:09:16+00:00,,,,S2
2018-01-21 21:09:17+00:00,,,,S2
2018-01-26 21:09:16+00:00,,,,S2
2018-01-29 21:19:09+00:00,,,,S2
2018-02-05 20:53:55+00:00,,,,L8
2018-02-08 21:19:09+00:00,,,,S2
2018-02-10 21:09:20+00:00,174.24174121604577,170.7465466563126,170.40357562979028,S2
2018-02-15 21:09:16+00:00,163.52591261165776,167.11132175573255,170.7217872977705,S2
2018-02-20 21:09:20+00:00,,,,S2
2018-03-01 20:55:25+00:00,,152.4305165246191,157.29659667629147,L7
2018-03-07 21:09:13+00:00,,,,S2
2018-03-10 21:19:07+00:00,,,,S2
2018-03-15 21:19:12+00:00,,,,S2
2018-03-17 21:09:16+00:00,,,,S2
2018-03-25 20:53:33+00:00,175.6952360596332,174.25882868795898,169.60528530477302,L8
2018-03-25 21:19:14+00:00,,,,S2
2018-03-30 21:19:12+00:00,,,,S2
2018-05-06 21:09:22+00:00,,,,S2
2018-05-19 21:19:14+00:00,,,,S2
2018-06-03 21:19:17+00:00,,,,S2
2018-06-05 20:53:56+00:00,176.3960113198839,176.17652431401086,170.11412557296873,L7
2018-06-13 21:19:15+00:00,,,,S2
2018-06-18 21:19:15+00:00,167.38871864318415,167.94137363071545,167.14361859122573,S2
2018-06-20 21:09:23+00:00,,,,S2
2018-06-21 20:53:38+00:00,,,,L7
2018-06-25 21:09:22+00:00,156.05167759562434,170.79602634828044,176.40682999681204,S2
2018-06-29 20:53:06+00:00,170.7362306481385,154.4384963269923,155.33171958210932,L8
2018-07-05 21:09:22+00:00,,,,S2
2018-07-15 21:09:22+00:00,,,,S2
2018-07-20 21:09:24+00:00,,,,S2
2018-07-23 21:19:17+00:00,,,,S2
2018-07-25 21:09:21+00:00,174.62807346188552,172.4573853611429,171.1099291185265,S2
2018-07-28 21:19:13+00:00,,,,S2
2018-08-07 21:19:11+00:00,,,,S2
2018-08-12 21:19:15+00:00,,,,S2
2018-08-19 21:09:22+00:00,,,,S2
2018-08-29 21:09:22+00:00,,,,S2
2018-09-01 20:53:37+00:00,165.52903714233983,163.54007149885658,163.2890192923943,L8
2018-09-08 21:09:21+00:00,,,,S2
2018-09-16 21:19:08+00:00,175.8938746660447,171.85889709952733,177.56871325748352,S2
2018-09-17 20:53:41+00:00,175.9651252381271,173.7891058023281,167.43562209160285,L8
2018-09-21 21:19:11+00:00,,,,S2
2018-09-23 21:09:17+00:00,,,,S2
2018-09-26 21:19:10+00:00,173.3137306657221,172.02636990508904,168.25753523333526,S2
2018-10-01 21:19:12+00:00,,,,S2
2018-10-03 20:53:49+00:00,173.5209178098515,159.78628452079903,161.82213399606908,L8
2018-10-03 21:09:18+00:00,,,,S2
2018-10-13 21:09:20+00:00,,,,S2
2018-10-16 21:19:13+00:00,,,,S2
2018-10-21 21:19:13+00:00,156.33025647027327,158.55269701698853,165.7427190522432,S2
2018-10-23 21:09:21+00:00,,,,S2
2018-10-26 21:19:13+00:00,180.48654180427764,178.27674285546917,176.63807621191802,S2
2018-10-27 20:50:59+00:00,177.57202184687847,171.18719582329695,171.68058212365685,L7
2018-11-02 21:09:21+00:00,,,,S2
2018-11-07 21:09:32+00:00,,,,S2
2018-11-20 21:19:25+00:00,,,,S2
2018-11-28 20:50:13+00:00,,,,L7
2018-12-06 20:53:57+00:00,,,,L8
2018-12-07 21:09:28+00:00,,,,S2
2018-12-10 21:19:24+00:00,162.81495588473692,164.1500109850779,165.0122370883189,S2
2018-12-12 21:09:30+00:00,180.1456018700454,179.41723332139898,177.01772283699455,S2
2018-12-20 21:19:24+00:00,160.4012820591578,160.63721541019947,168.00704094686216,S2
2018-12-22 20:53:56+00:00,174.567612198637,172.53339919300458,169.00245945106494,L8
2018-12-22 21:09:32+00:00,,,,S2
2018-12-27 21:09:30+00:00,,,,S2
2019-01-01 21:09:34+00:00,,,,S2
2019-01-06 21:09:32+00:00,,,,S2
2019-01-07 20:53:55+00:00,,,,L8
2019-01-11 21:09:36+00:00,,,,S2
2019-01-14 21:19:31+00:00,,,,S2
2019-01-15 20:48:49+00:00,172.7410729058286,169.6991157761099,168.69462051381697,L7
2019-01-21 21:09:37+00:00,,,,S2
2019-01-23 20:53:51+00:00,165.22999968554095,160.88925243309126,164.74620203957946,L8
2019-01-24 21:19:32+00:00,,,,S2
2019-02-03 21:19:32+00:00,156.8875122487563,157.65559973844515,163.45708019623487,S2
2019-02-08 20:53:49+00:00,,,,L8
2019-02-08 21:19:29+00:00,,,,S2
2019-02-10 21:09:37+00:00,168.7991346913596,172.2609640704274,171.7899745562818,S2
2019-02-15 21:09:33+00:00,,,,S2
2019-02-16 20:47:50+00:00,178.3908650897487,177.9402449855108,170.21657759445503,L7
2019-02-18 21:19:28+00:00,,,,S2
2019-02-20 21:09:36+00:00,,,,S2
2019-02-24 20:53:46+00:00,,,,L8
2019-02-28 21:19:27+00:00,,,,S2
2019-03-10 21:19:27+00:00,,,,S2
2019-03-20 21:19:30+00:00,,,,S2
2019-03-22 21:09:37+00:00,,,,S2
2019-03-27 21:09:36+00:00,,,,S2
2019-03-28 20:53:37+00:00,174.81815538685436,171.4811511683846,162.40158643202486,L8
2019-04-04 21:19:35+00:00,,,,S2
2019-04-05 20:46:16+00:00,,,,L7
2019-04-06 21:09:38+00:00,,,,S2
2019-04-11 21:09:41+00:00,174.30976539280894,175.11264648997255,166.44464149283615,S2
2019-04-13 20:53:32+00:00,190.1337818760722,161.494078845304,156.17459882681837,L8
2019-04-14 21:19:37+00:00,,,,S2
2019-04-16 21:09:39+00:00,,,,S2
2019-04-19 21:19:35+00:00,,,,S2
2019-04-21 20:45:41+00:00,175.46909875786315,178.74432970165006,171.35355834693624,L7
2019-04-24 21:19:39+00:00,,,,S2
2019-04-26 21:09:40+00:00,171.42205470017322,168.4339213547952,165.34359846802602,S2
2019-04-29 20:53:28+00:00,169.8380638211742,160.3551370801324,161.62623928851016,L8
2019-05-06 21:09:41+00:00,,,,S2
2019-05-07 20:45:05+00:00,,,,L7
2019-05-09 21:19:36+00:00,,,,S2
2019-05-11 21:09:45+00:00,,,,S2
2019-05-19 21:19:36+00:00,,,,S2
2019-05-21 21:09:45+00:00,,,,S2
2019-05-29 21:19:35+00:00,,,,S2
2019-06-05 21:09:39+00:00,161.60228622781983,158.36345590929855,158.5651812325795,S2
2019-06-08 20:43:54+00:00,,,168.3178568799004,L7
2019-06-08 21:19:34+00:00,,,,S2
2019-06-10 21:09:44+00:00,171.42788590621603,172.38699926078337,172.4747678587475,S2
2019-06-13 21:19:39+00:00,,,,S2
2019-06-15 21:09:40+00:00,,,,S2
2019-06-18 21:19:36+00:00,,,,S2
2019-06-20 21:09:45+00:00,178.4042415346557,174.03310064561134,171.17785477781882,S2
2019-06-28 21:19:37+00:00,,,,S2
2019-07-02 20:53:58+00:00,,,,L8
2019-07-03 21:19:41+00:00,,,,S2
2019-07-05 21:09:42+00:00,,,,S2
2019-07-10 20:42:42+00:00,,,,L7
2019-07-10 21:09:46+00:00,,,,S2
2019-07-15 21:09:42+00:00,,,,S2
2019-07-23 21:19:40+00:00,,,,S2
2019-07-26 20:42:04+00:00,,,,L7
2019-07-28 21:19:37+00:00,,,,S2
2019-08-02 21:19:40+00:00,,,,S2
2019-08-03 20:54:08+00:00,168.2937002258035,166.6564877419628,164.94789899567786,L8
2019-08-04 21:09:41+00:00,,,,S2
2019-08-07 21:19:36+00:00,,,,S2
2019-08-09 21:09:44+00:00,,,,S2
2019-08-11 20:41:25+00:00,177.8494218128431,176.72302012501024,172.5924086208135,L7
2019-08-12 21:19:39+00:00,,,,S2
2019-08-14 21:09:40+00:00,,,,S2
2019-08-17 21:19:35+00:00,156.3241551660836,156.77352956812513,160.216513652608,S2
2019-08-29 21:09:41+00:00,,,,S2
2019-09-13 21:09:36+00:00,,,,S2
2019-09-18 21:09:36+00:00,,,,S2
2019-09-26 21:19:33+00:00,,,,S2
2019-10-01 21:19:33+00:00,,,,S2
2019-10-06 20:54:26+00:00,173.92847058576905,169.56176064427896,170.00654023094498,L8
2019-10-06 21:19:34+00:00,163.01354530756635,165.566307376919,167.6813952884797,S2
2019-10-13 21:09:40+00:00,,,,S2
2019-10-14 20:38:41+00:00,,,,L7
2019-10-18 21:09:38+00:00,,,,S2
2019-10-21 21:19:33+00:00,,,,S2
2019-10-22 20:54:27+00:00,179.65120661586414,179.71518444767173,179.1961536250514,L8
2019-10-26 21:19:35+00:00,,,,S2
2019-10-28 21:09:38+00:00,,,,S2
2019-10-30 20:37:59+00:00,177.3283923278835,178.31312233406447,175.74874295816684,L7
2019-10-31 21:19:33+00:00,,,,S2
2019-11-02 21:09:40+00:00,,,,S2
2019-11-10 21:19:31+00:00,,,,S2
2019-11-12 21:09:39+00:00,,,,S2
2019-11-27 21:09:33+00:00,,158.38025850998235,154.36013075647506,S2
2019-12-07 21:09:31+00:00,,,,S2
2019-12-09 20:54:22+00:00,,,,L8
2019-12-10 21:19:26+00:00,172.07353336403716,171.31691608081658,172.2726509030784,S2
2019-12-30 21:19:27+00:00,,,,S2
2020-01-06 21:09:32+00:00,177.8506585635918,176.15332816403813,175.49486669095265,S2
2020-01-16 21:09:31+00:00,,,,S2
2020-01-18 20:34:03+00:00,,,,L7
2020-01-24 21:19:25+00:00,,,,S2
2020-01-26 20:54:11+00:00,171.62305776795063,169.51002816727515,168.19393217746682,L8
2020-01-26 21:09:30+00:00,,,,S2
2020-01-29 21:19:24+00:00,,,,S2
2020-02-03 20:33:16+00:00,172.71196778719346,173.21452827829336,171.67795957180212,L7
2020-02-03 21:19:24+00:00,,,,S2
2020-02-08 21:19:27+00:00,,,,S2
2020-02-10 21:09:29+00:00,,,,S2
2020-02-11 20:54:06+00:00,173.14812968031788,170.50773996060582,168.65817215935263,L8
2020-02-13 21:19:25+00:00,,,,S2
2020-02-15 21:09:33+00:00,,,,S2
2020-02-19 20:32:26+00:00,188.8499225851133,187.37354035778685,182.35623030507776,L7
2020-02-20 21:09:31+00:00,,,,S2
2020-02-23 21:19:27+00:00,,,,S2
2020-02-25 21:09:34+00:00,,,,S2
2020-02-28 21:19:29+00:00,,,,S2
2020-03-01 21:09:32+00:00,,,,S2
2020-03-04 21:19:28+00:00,,,,S2
2020-03-09 21:19:30+00:00,166.05600491294618,164.03221949363248,171.5959273549676,S2
2020-03-11 21:09:33+00:00,,,,S2
2020-03-14 20:53:55+00:00,,,,L8
2020-03-21 21:09:33+00:00,,,,S2
2020-03-22 20:30:42+00:00,,,,L7
