dates,oahu0084_0001,oahu0084_0002,oahu0084_0003,oahu0084_0004,oahu0084_0005,oahu0084_0006,oahu0084_0007,oahu0084_0008,oahu0084_0009,oahu0084_0010,oahu0084_0011,oahu0084_0012,oahu0084_0013,oahu0084_0014,oahu0084_0015,oahu0084_0016,oahu0084_0017,oahu0084_0018,oahu0084_0019,oahu0084_0020,oahu0084_0021,oahu0084_0022,oahu0084_0023,oahu0084_0024,oahu0084_0025,oahu0084_0026,oahu0084_0027,oahu0084_0028,oahu0084_0029,oahu0084_0030,oahu0084_0031,oahu0084_0032,oahu0084_0033,oahu0084_0034,satname
1999-09-05 20:46:59+00:00,,,,6.947996076119048,8.831173788428108,9.460320714212957,4.79353332071145,3.9236818026714113,2.54348280131358,15.724299659866084,22.699750123449046,21.305842744714035,19.023382702863884,17.947602071146676,18.036054564500944,20.6069108563632,23.53534934286223,18.70268698152772,20.30452570903646,19.74956636630445,14.152797004661675,8.047830163519869,13.202269642667488,14.680056699206723,11.213139947367315,15.560216578465091,10.747697811947695,10.166646150094564,10.973511423482368,11.908463165978583,,,,,L7
1999-09-12 20:53:05+00:00,,,,13.262405234953924,12.351369061783036,14.6742111483734,10.674408402862174,5.244024228721179,9.556714397198125,,23.983443854713816,,,,,,,,,,,,,,,,,,,,,,,,L7
1999-09-21 20:46:59+00:00,,,10.375901384627603,10.246107442882147,10.59634470280838,13.053850600645976,11.20484895883997,7.1221863942714805,2.697692810867292,25.487289474080868,22.619519891382183,18.314972412989004,16.288167812563504,16.129811585885523,17.0101710960409,18.750152126128675,20.18648167646049,15.17707537518395,12.94958329977368,19.76207480474025,14.973941670270571,10.261453440903168,,,,13.941159183515012,12.144652039101512,10.007496901805366,15.611396871114176,19.235165201767074,13.149181085655265,8.463987528399485,5.872881269614906,6.957757816688551,L7
1999-12-01 20:53:02+00:00,,,,,,24.42403056591981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
1999-12-17 20:53:11+00:00,,,,,,19.745076757855603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-01-02 20:53:03+00:00,,,,,,,,,,0.4817795032306447,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-01-18 20:53:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-02-03 20:53:01+00:00,,,,,,,,,,-0.5902800988360462,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-02-12 20:46:47+00:00,,,,,13.347806050918251,33.6029153504921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-02-19 20:52:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-02-28 20:46:42+00:00,,,13.27112434367964,13.14751231866624,13.309254391472404,31.075795832927017,,,,,27.16606251104523,16.2367704716335,15.144817566527594,17.612508770260117,,,,,,,,,,,,,,,,,,,,,L7
2000-03-06 20:52:49+00:00,23.089053235656223,9.9590641106355,-1.106547650301874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-03-15 20:46:37+00:00,18.158360237700062,13.870375510797498,12.802049255700917,11.82900575821382,11.943288217318097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-04-07 20:52:39+00:00,,,,,,,23.849662510917327,9.401021599758275,,4.705427486674829,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-04-23 20:52:33+00:00,,,,,,,,,,17.170548146647562,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-06-03 20:45:56+00:00,,,,,,,,,,1.6931268663797971,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-06-19 20:45:53+00:00,,,13.775200487061351,13.557521667927269,14.770314732241149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-06-26 20:51:56+00:00,8.957098880498974,7.303959879672357,6.512659542671752,7.463165132003088,11.304887360690667,11.144436857618713,9.217894534056162,3.8069752295085646,3.5905429317794826,22.73150938205128,15.44403800230594,9.466029564912075,10.154681148144467,11.17740868697318,8.613791736811935,12.06161177019582,12.228084280666549,9.208303875074794,8.52547704368181,9.542659671832714,7.298047789797103,6.320773405948671,13.889212104698217,12.568649797986494,6.370449727085905,6.501817318589952,7.666558053625142,4.75882739112153,13.812037582572414,17.499905950155323,11.420861161018829,7.714883048195434,2.755284083682948,3.406832219315503,L7
2000-07-28 20:51:26+00:00,,,,,,,,,12.27483616718381,8.84153002046505,,11.354688693534971,,,,,,,,,,,,,,,,,,,,,,,L7
2000-09-07 20:44:48+00:00,,,10.851347949025344,8.684594904178168,8.382021990341155,9.166854253904043,9.450304138658582,9.849176113397297,24.142154227608323,28.661117879366227,21.799605914714213,17.555670966709926,15.659485386920425,16.23289276228794,18.839350013210083,21.27515525638352,20.953246532996907,16.28698851725074,13.714293143617866,,14.394729869004124,11.49449580873912,,,,,13.680229130178072,12.512982789207776,16.101024710186227,19.10828557030081,14.63138139512835,9.41230493166032,6.921650262852927,7.676727931376316,L7
2000-09-30 20:50:41+00:00,,,,,,20.767836420178973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-10-25 20:44:20+00:00,,,,,,22.98590075357674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-11-10 20:44:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-11-26 20:44:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-12-03 20:50:34+00:00,,,12.6165209480571,12.938166995859367,15.126745402506012,19.14583965733028,16.761653611620766,15.45695823114337,13.107797377681036,29.468269360436462,26.88624703071448,13.52879543971818,13.09906310492705,12.978052376537828,11.21549777940898,18.79651661483804,16.03891125152176,13.231485546870577,12.110370039903929,,,9.651308550805153,,,,,,12.841610821769304,15.376302198637944,18.953043011365043,14.11863896209092,8.43106478157474,7.161947047872278,10.546403854404357,L7
2000-12-19 20:50:39+00:00,,,,,,24.85625725962688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-12-28 20:44:30+00:00,,,13.72989308420906,12.98004689311806,16.55448441572215,23.118300528249726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-02-14 20:44:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-02-21 20:50:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-03-09 20:50:34+00:00,,,,,,,3.145916529880835,-0.3605405000561412,,12.085873305052422,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-03-18 20:44:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.471591036575074,14.429187868156111,11.954191551889672,12.303906347661195,L7
2001-03-25 20:50:25+00:00,,,,,,,,,,5.070138571978913,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-04-03 20:44:06+00:00,,,,,17.51749305504129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-04-26 20:50:19+00:00,12.397709639886084,7.79373218190956,5.887494972815546,9.502126190080212,9.71865863148343,14.968231377051373,,,,,26.65059655892726,8.369009496374535,9.101585698861026,6.967237198979097,6.5857747712488415,7.838213366496882,8.738406943475507,3.584271101783092,3.967398364244166,,,,,,,,,,,,,,,,L7
2001-05-05 20:44:06+00:00,,,,,,,-0.0788582866587744,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-05-12 20:50:10+00:00,,5.572494609804975,,,8.535950872204376,15.659036120605707,10.784499721399785,9.335035693589896,5.9506954658054685,7.52886106067128,13.162619864491388,7.241461299454748,9.90953949183788,6.655975358184557,2.4887219728934555,,,,,,-0.7345884953854314,3.3655400397180992,5.648364166429936,8.73958530381083,,,,,2.5085748896085533,15.91421779111658,11.655028210532016,6.396993998436476,7.25209183787276,5.098200256371914,L7
2001-06-13 20:49:50+00:00,10.74084289678009,13.17906849697778,11.660871816542016,11.13069616159219,10.917675150435835,17.615622466995767,17.470412262134353,13.826152483510253,,,20.710991718708875,15.219605211409236,15.249783045813924,13.849489045162343,7.768339030488137,9.478648726211707,8.3992815092194,0.4725961471831665,,5.142049205703167,2.790378260539517,,6.052847201855292,3.4103658244708708,,,0.8425117084802136,0.3943041921183902,5.762197538250223,,,,,,L7
2001-06-22 20:43:29+00:00,,,,11.332492696006986,13.547133259428552,,,,,,27.690617466412395,20.18153410795844,16.88524745448142,12.878163054968626,13.68059439993026,,,,,,,,,,,,,,,,,,,,L7
2001-07-15 20:49:35+00:00,11.839755812844162,11.2156351260619,11.701471017895182,10.1375842843864,9.869379491593978,9.36818106649416,7.449956701167361,,,7.14687376262213,,,,1.4758294325487922,10.350138418075463,18.870289271159454,16.96604502384065,11.0245541629722,6.587018244804028,7.129884695821252,13.672290609053563,18.772840516520727,23.86339747471192,19.80255173291207,17.698537127842652,18.317322879923765,11.507459445859125,8.649727752836027,,,,,,,L7
2001-07-31 20:49:23+00:00,9.15117543149758,9.68547957371343,3.923559918901433,5.954624902677841,11.149505449582604,23.77799581918424,25.090960066114583,,,,,,,,,,,,,,,,,,,,,,,18.37409283425145,15.251465884535602,13.59790502332667,17.503578221103307,,L7
2001-08-25 20:42:49+00:00,12.396463600925175,11.246821397660277,10.224053009630502,9.96159518632717,13.497897951450906,11.584035467841725,8.307466704236944,4.726576875179957,5.932254454744959,19.87749616041724,21.86473884837017,23.01523623454284,22.24835967859504,20.877024502549904,24.669067681712093,26.919337900192264,25.567535683354087,19.914307009669347,20.60005511757174,23.018031782502305,17.339264617992193,20.033081184618165,24.97150143971873,21.48728104864131,23.58051291263986,22.466294925311875,17.42758189198689,16.48020729291978,17.601321109796725,18.81884922894549,15.543228143853671,15.54344939325201,15.832990942314929,18.2810898779145,L7
2001-09-01 20:48:54+00:00,,,,9.239003343163048,9.890221579791795,17.125719422500662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-10-12 20:42:13+00:00,,,,10.680605900757346,14.686568467275238,17.03464068041384,13.933834653561796,10.701407596792912,33.104081106956784,,25.3027208803153,21.91815426502055,18.68684703985884,17.697129805100314,15.122517807163128,19.14130993113784,21.176999533245628,17.564220676178007,18.14918141364261,17.789672060027584,14.412819295648324,14.0832740892841,22.47303048888477,19.081011767297337,13.259494209093727,3.310998983002892,,,,8.16695320710744,7.7962944671302035,4.769795050543084,,,L7
2001-10-19 20:48:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.006478800738103,9.550319220509422,11.792535016050383,L7
2001-10-28 20:42:21+00:00,,,,,,,,,,3.4226257937939137,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-11-04 20:48:37+00:00,,,,6.625065975567136,10.900646120016017,23.37219349224461,23.553000212460624,17.223350305011586,,,24.82655730813921,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-11-20 20:48:45+00:00,,,15.717509040750484,17.714743652649084,15.457669353418549,16.338329621959467,13.530680504657996,10.862190526078104,19.67035792897074,36.74241039792283,29.470803918465982,17.35282133165036,18.65507631148546,17.513973558494403,18.523870036178888,20.687170495685542,19.97416230719504,16.25941821919275,12.243634453391683,,13.699085042110704,10.84664672789283,,,,16.552949244725816,15.058836963106756,15.104573348304427,15.987601666348093,15.846990701431768,14.30836745499868,9.684674687967783,10.2823705290715,11.314565405003746,L7
2001-11-29 20:42:36+00:00,,11.720435026184616,9.6359632132274,8.475794611136578,11.230688024805342,29.119203391682905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-12-06 20:48:46+00:00,,,,10.175007794757152,8.774477849584972,6.08342150888085,3.259090848578137,,,13.82897973544875,13.887349698271432,5.163807390286989,3.5402838544783126,1.2315465790523576,9.690562352785582,,,,9.518771602703634,,,,,,,,,,,,,21.57854883461651,19.827452463300595,22.406307692510577,L7
2001-12-22 20:48:56+00:00,13.55750201275316,11.81347651519962,11.042975414291728,7.930500648999886,6.103094607815137,8.764130279450008,13.779326995502366,19.78350335707148,35.71982620102168,,34.678817288575786,19.51902196710716,15.07172024338744,15.64192736424044,16.283586645544528,21.792105745253675,18.27630610835856,14.062897347665595,12.749740303564016,14.78843840366323,11.3429891666918,8.450530593345244,17.551705338980163,15.55162565013187,13.396937304663506,12.390805637476632,14.093736953318526,14.405848938841862,15.696061472706866,15.852475511307013,13.33258491037848,8.345708248505929,8.78449210894026,11.462992747812912,L7
2001-12-31 20:42:36+00:00,,,,7.675349579107447,11.027255075972022,27.5692988422098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-01-16 20:42:50+00:00,,,,,,13.439339745139923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-01-23 20:49:06+00:00,,,,,,30.511606673031167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-02-01 20:42:53+00:00,,,,,,25.278209861874977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-02-17 20:42:54+00:00,,,,,,11.808543699394123,9.02671338110204,6.005220231318467,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-02-24 20:49:10+00:00,,,,,19.563282082311414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-03-05 20:42:58+00:00,,,10.772741703794049,12.00917169021971,12.823784599024776,24.056524911390543,,,,,,21.66263756467542,15.791467258336851,16.82342632278095,16.288215824932742,21.39912606217529,19.843442293640813,13.918003072728656,14.176727134709964,,,14.01492392801258,,,,,15.112517389484989,18.534825373796725,16.773856949205726,17.314787467095307,11.286917404735274,12.456229482298388,10.931030851833208,13.237537170283035,L7
2002-03-12 20:49:08+00:00,,,,10.66204744485555,12.162243620157843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-03-21 20:42:50+00:00,,,,,11.876179899449978,25.3376646828223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-03-28 20:49:03+00:00,,,8.866316008780197,8.676174450519612,8.074193143253925,24.35796089280416,,,,,45.9901333801326,16.782027669865137,12.770634932408656,12.880719840018164,12.990306136843286,13.462606289674962,10.620413036637451,5.701536363611039,5.303656894918669,,,,,,,,,5.6731477505144365,,16.95753116059928,10.257308598280396,9.77333329255938,7.105680053759233,11.292102843712744,L7
2002-04-06 20:42:51+00:00,,,,,,28.53624959556836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-04-13 20:49:02+00:00,17.750225664208955,14.189545250461643,10.49814379958993,13.647787977351102,11.854700176862828,20.172152674652352,,,,,40.32731474904761,14.826826110102632,14.742020402619753,16.687065350682083,15.404099759303024,15.71564958840128,12.892606565906938,8.132450490631133,8.560924955828721,13.631575857295072,13.975977002790984,16.263227445336128,19.33913528537323,14.759458753945747,17.613945641544596,16.7029633768284,12.963290665168614,14.513917597527096,15.704466192431685,15.845124293733832,11.573243069579362,13.268465763921762,7.359877169691849,7.789237502054844,L7
2002-04-22 20:42:49+00:00,14.034443697968737,11.32934295579316,11.272090044909984,13.254793952382432,12.43360384859248,23.41490764032782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-06-16 20:48:45+00:00,6.822256406563876,,,0.6472696285345436,,,,,,,,,,,,,,,,,,,,,,,,,,,31.35372603204358,,,,L7
2002-06-25 20:42:29+00:00,,,,,,35.98273251014845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-07-11 20:42:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-07-27 20:42:18+00:00,,,10.95263344585394,12.108151542617676,11.794920166444577,26.699492240903385,,,,,45.77222306671821,19.402467739037856,19.976604048284457,19.31166130653516,20.158803621495004,20.81800625863821,,,,,,,,,,,,,,,13.604850680187212,12.918841344735265,25.109278808132515,27.92602921609204,L7
2002-08-19 20:48:22+00:00,,5.736148226316431,3.767582522592659,3.685735973334858,9.336701566669824,17.428307515386948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-08-28 20:42:02+00:00,,,18.51093364491764,11.73495365782144,,10.55998634267286,19.68248988244001,42.731091315783154,,,,,39.13573690106068,,,,,,,,,,,,,,,,,,,,,,L7
2002-09-04 20:48:13+00:00,,,,,,19.07700817146716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-09-29 20:41:47+00:00,,,9.308050331455624,10.33659354647825,13.813491846265851,13.533435775953578,10.629034043623836,9.203843835030469,19.249931945093984,33.65663922961578,28.283109032528817,25.22728714599364,18.27658887355505,19.46597953218247,22.86610803096289,25.869348477804124,,,,,,,,,,,,,,,14.713022475718258,10.043278632056436,14.842479880442122,22.18598781713644,L7
2002-10-06 20:47:56+00:00,,,,,,35.04764946094895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-11-07 20:48:07+00:00,12.848022540503791,9.08046166218927,3.576389738329484,3.1686952167758804,3.351334763621652,5.460683761906591,20.47340940476308,42.55547894464572,,,40.42301111850824,17.37024333865536,15.341786660925004,17.1157760223198,17.662985101229026,20.51004475378721,17.05559494890601,13.357885453264917,15.806050504798431,15.41838249725966,12.832996820945947,15.41543118006478,20.81421841553586,16.86887765476701,13.232173720687502,16.394047047750917,14.85251757239706,14.580297483721743,15.255012248222569,19.17066914433121,14.005081152249678,11.370346293460846,11.078209970324414,14.063598492136178,L7
2002-11-16 20:42:04+00:00,,,,,,,,,,,,,,,,,,,25.635359452566867,4.880755702095113,1.5867955636604207,3.6551391836157103,,,,,,,,,,,,,L7
2002-11-23 20:48:24+00:00,,,12.548095826916724,11.601771063589936,15.964426437044384,24.49458682097221,,43.32631342354823,,,41.43574380173129,27.65492185495913,17.302148101483745,17.889627934598092,16.834321078960713,21.95027231773224,20.31876490923194,17.269768314025644,18.03396366390731,,,18.07753789310026,,,,,16.76377641621315,15.122279213750808,15.437202816102278,17.919427514407303,12.127036938173251,8.613988231803724,9.685843789348889,17.74650549766446,L7
2002-12-18 20:42:19+00:00,,,,,,31.692251384587426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-12-25 20:48:35+00:00,,,11.14934427159174,13.313154055609486,14.466135358656656,13.90116964833948,8.565883378694767,5.305479441693609,6.855273745280021,12.748388812925752,11.732199259611097,,,2.69907232863585,19.68265058100158,23.78360010060155,22.38371007789899,16.826638723410753,14.900964994300328,,,,,,,,,18.034186327670884,,20.76586401802132,14.99817795360996,11.63894309595148,12.237414890050646,16.434141931290245,L7
2003-01-10 20:48:36+00:00,5.576051686986801,4.947890537955276,3.330045128454592,6.486262578109285,19.62785629026129,26.706816670968927,25.514724972685624,30.037010626419224,,,39.6441050492482,17.160766018084512,16.67971966026496,17.40107364544941,18.87248874723281,22.47363635936249,18.26183966860168,15.150287231918512,21.07657793759145,16.958977956620046,15.575523494355664,17.412038834509797,21.835841818890145,17.171122064917576,12.212150705064689,14.607222932021743,12.996344841595633,12.561292179475036,14.425788506894914,19.811340438277966,13.07884669431396,9.671093953694204,11.467286213489016,16.126778809432682,L7
2003-02-04 20:42:40+00:00,,,,13.406782460441352,18.813976460625994,29.240917994841865,,,,,49.13133155213741,30.66963689882472,,,,,,,,,,,,,,,,,,,,,,,L7
2003-03-15 20:48:58+00:00,,,,,16.626222046413076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2003-03-24 20:42:41+00:00,,,,,,,,,,,,,,,,16.95366613673741,15.281096374436231,11.00722025683094,11.05078391660382,12.959997866495453,9.936337023612731,9.2470568861275,17.572997223855918,13.668566809464467,11.360769502887278,14.617549720171551,11.174509397152988,12.62667094047574,14.563657601085207,11.897896352303947,8.54981081956804,6.514355811816452,2.972255742016355,3.157774765640966,L7
2003-03-31 20:48:57+00:00,11.969186646266309,9.87403975146106,8.098036705130685,10.17749904900782,11.104188470150357,21.70695354631762,,,,,35.52573770218391,14.347709885848705,13.288280891244732,12.161459989217532,7.318898279277934,8.2471961852216,8.093967704734629,6.665716525555036,5.826408308721796,7.120132052437669,8.757423642534432,9.980482873925448,,,,,,,,,,,,,L7
2003-04-16 20:48:59+00:00,11.920128989077169,,,,,,,,,,,,,8.742122164587446,6.386762297368024,6.670249186390496,2.489843682269026,,,,0.4624865389430279,5.649771040329322,13.617626377786111,9.907953052410871,7.777945154369895,7.480133893673337,3.383137891860521,5.025766518319242,8.644893431374614,8.624190519072911,0.0658241169223925,,,4.607245364277675,L7
2003-05-02 20:49:00+00:00,,,,,7.863247815423243,19.936808186291422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2003-05-11 20:42:47+00:00,12.229100702339473,11.196275808891206,6.180672735334983,2.812644273957752,7.761541592524002,12.35504354541883,21.44860111660686,,,,34.03886585399311,22.07843836155622,20.26828699128665,18.667076666614832,16.811096683909394,20.788840963191628,20.82080498372581,15.820260525617778,15.604879565687355,18.015853027260786,14.85541117735736,16.568587591854808,24.16130847587717,20.80508178334384,16.900491555696107,22.418433131468284,18.75495646304291,23.362618635021043,,,,,,,L7
2003-05-27 20:42:45+00:00,,,12.389544957891433,12.262430466083512,9.811572603358618,14.395368319555908,18.311478288398053,29.49760387229644,38.00336179689532,46.25846671709415,39.09489520670533,27.12335669902381,25.00455996627871,24.38455270484019,24.178997618885383,26.55357941000216,24.445252616153702,20.653091669694447,22.585464695187905,,,20.65169822646129,,,,,,15.81504370939549,17.258221828507242,23.442710680167927,17.004449794537894,14.213132169768985,13.332251714297652,17.091722886941472,L7
2003-07-21 20:48:46+00:00,11.30503864441928,9.915241662032257,2.2893587600349856,,,,,,6.114177455494047,14.27529746225421,12.672576780337206,,,,,14.90545204337769,17.082984363122545,13.42283345267934,11.898034601408522,8.213995635501442,6.6320249426207445,,,,,,,,,,,,,,L7
2003-07-30 20:42:30+00:00,,,,,,,,,,,33.99413499793321,11.805222341278716,10.01056398198432,11.645679095588983,15.484647083301477,19.11583478510312,16.95557469777585,13.199993727942012,14.310321388932447,17.356079881257628,15.841839996170831,19.245150736215724,22.61794282338896,19.133247604064213,19.962048310199272,20.463290328795896,16.654153260015605,14.975910592198408,19.533818175793066,24.13514821335408,15.312407328795524,12.106991676744522,10.146472142106363,13.518222027125905,L7
2003-08-06 20:48:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,14.426856860067591,19.39312328129945,14.126964812752147,12.389036505705622,16.486632125606892,18.67404777485916,10.875428859670208,6.366117465722288,2.8154912699322145,,L7
2003-09-23 20:48:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
