dates,oahu0070_0001,oahu0070_0002,oahu0070_0003,oahu0070_0004,oahu0070_0005,oahu0070_0006,oahu0070_0007,oahu0070_0008,oahu0070_0009,oahu0070_0010,oahu0070_0011,oahu0070_0012,oahu0070_0013,oahu0070_0014,oahu0070_0015,oahu0070_0016,oahu0070_0017,oahu0070_0018,oahu0070_0019,oahu0070_0020,oahu0070_0021,satname
2000-11-10 20:44:23+00:00,47.81187280141492,,39.33582050008496,29.05836752249092,23.54209839309613,23.77977444601976,22.473536482086267,22.46477889674653,22.791429844295504,24.18047255477008,32.14933496325201,38.77317896069101,29.120228851791552,28.48729899857312,38.50740895397173,41.63587551875526,40.89150713622004,38.34891888379507,35.45413318803065,28.72449398706008,24.16041333105636,L7
2000-11-26 20:44:25+00:00,40.48423254690345,56.82119779139987,47.8968793768204,35.91059924487625,27.9746718885432,25.15303220031391,27.41374824225062,27.95105511401893,30.913653057355543,31.210209267149185,37.22649138361885,38.646938088301255,29.089646012734963,28.669113450797862,38.62539902474658,41.811717712824304,45.15021081151092,46.13072996611834,41.51953006521741,33.25637746982598,28.67018611718712,L7
2000-12-28 20:44:30+00:00,,,,,,,,,,,,,,,26.55742602601949,29.412026770923468,23.576832197410564,15.544444045607786,6.30702602548561,-2.5582435676835376,-12.538088530780165,L7
2001-01-13 20:44:32+00:00,37.21652181969174,54.14210919167824,39.85677458088507,33.055018034521225,25.349961866839287,20.121003303732827,21.461049695952592,22.332915039728768,21.70662321833422,20.943657647761555,27.144480245495853,34.187234192663,25.30909483175514,27.80550819749727,37.52957767959023,39.85658638020715,37.16628101120877,34.14038226017911,32.65384384830227,26.61669948322106,23.0544762150369,L7
2001-02-14 20:44:29+00:00,,,,,,,,,,,,,,,,,,,,,,L7
2001-03-18 20:44:17+00:00,47.74290696605119,57.31798031479208,50.10573326719629,35.4642282516675,26.7187756627185,22.82709337148701,23.56873181082402,23.62288147330392,26.02093176721965,28.200666899879543,35.097449726709904,41.69301648850531,32.8226221771812,31.08538308793886,41.25563089604476,45.209395117893045,44.10744785246452,41.93959400194354,38.68612315067754,32.00455910582783,26.0952462830514,L7
2001-04-03 20:44:06+00:00,43.41554086290381,57.30914523542875,50.48159332170329,37.92116873340312,29.18111821369411,24.515829493369715,21.773063986535742,21.454026740485244,21.687146224280973,19.441755291924373,34.4160540801588,41.58147974855456,32.10792588804562,29.92963241945641,36.1429541666805,39.038374758664695,37.439769177169886,33.56051777187625,31.855104282667305,25.09440625122472,19.51798051474549,L7
2001-06-22 20:43:29+00:00,49.722794649603486,58.55045954502411,51.09928632178556,38.87757818390247,29.33086153153581,30.37080599646848,28.263455422273683,27.78415158525891,27.04747529622356,26.82288704967501,34.06714977441079,40.9871470484514,31.663994455697736,31.62485234077505,37.85391258385084,40.54797076129241,37.15740645067179,33.455112230947506,30.476592263932364,23.74838987109403,18.84787214772816,L7
2001-09-10 20:42:38+00:00,32.14794207767481,48.85140362633079,36.65494884995363,26.733048645456456,19.159527524957525,17.798979151256685,17.61565732381084,15.851037443501616,11.366524888832268,10.170298467305544,19.2122267662646,29.0413800732836,20.607210942949507,20.608207044481983,32.66204151637477,37.71845099886029,35.26211833346477,31.19711323985168,23.902416924212467,17.128713425950846,9.069386802687466,L7
2001-10-12 20:42:13+00:00,37.80131920582389,53.59576512024905,44.12105006948742,35.80149348257415,30.944405797647047,20.324931698675737,19.123454143583828,17.20902287729217,15.599240138214904,14.42046893584155,20.68435979247899,29.32835269392161,18.77481013310276,18.27987895448976,27.557929745193466,36.57742947274229,37.14014465154849,32.9497246493154,29.17255991734457,23.759425533040726,16.648495007065158,L7
2001-10-28 20:42:21+00:00,29.89607456836969,,,29.664259662323985,24.74058534395297,22.380252962683887,23.881804603168256,23.9355759642291,25.283768126197145,25.412579053076424,31.772567482200166,38.82357936312064,28.77395728901873,29.61364073817192,39.57203354704045,41.85057334156972,38.0370902109253,34.43522220277264,27.226970716617497,20.419181949796307,13.453457184193736,L7
2001-11-29 20:42:36+00:00,45.50263021835318,54.828149935061646,44.23236350253087,33.92222369237972,24.926150450309493,22.27608885171759,23.270306307645228,23.327998099908683,23.464112047545363,17.846507498135445,23.522447374140626,31.141192580638005,21.70508581487367,20.91843095352069,28.20523056171158,27.752955056379363,26.29555257134877,23.718563770883947,26.722117008361785,18.020972842450377,13.547122066006374,L7
2001-12-31 20:42:36+00:00,34.07854744550511,49.944055803164936,40.82803818052267,28.366157557349023,23.201780982347515,20.742583312027563,19.937775667067694,20.23498466456868,21.919620287473897,20.891249557671955,28.53108688623508,36.32418083171731,25.70593466775619,23.435207715644463,31.40893118583558,36.57449183177543,34.559798710517065,31.460746515944056,23.74669155777767,17.566107744375913,10.282390877347163,L7
2002-01-16 20:42:50+00:00,44.24762737706666,55.25074653655253,44.106557639809374,33.88596117135413,27.270535247364645,27.08535037910955,27.417516320430806,29.37549964736252,26.946621984726065,27.774279356456177,33.389271361886266,38.67690264486004,28.6066565896804,28.30465918307344,38.79537711964965,40.22283154482363,33.4427631773086,25.734130548040792,18.16209219292961,10.817735765301522,5.8075551429025545,L7
2002-02-01 20:42:53+00:00,40.91766781551684,55.44007326585263,44.40715060493691,36.05539457756728,30.18504919000213,27.754552123545587,28.630655170680992,28.186042127068543,26.739493591806383,26.58934975211079,33.172737003240535,38.300084081729466,27.179633643076592,26.724251500532265,36.66285043186501,39.93581326555015,35.02198041600739,29.23833660887581,24.142246911393464,17.785291607468924,12.54239418758747,L7
2002-03-05 20:42:58+00:00,39.416999441245245,53.96084671662501,41.15800861639197,34.28714035557927,28.417371234318367,28.805464792426488,27.34641196930068,27.85876487353894,26.93120409827712,26.85136230515856,33.40040133370703,36.829026022911705,27.559326292217435,28.11418494979183,38.301889166406816,41.10816549885583,37.07569840575408,31.874930342116848,26.847364588303847,20.120869011438945,15.264204539193496,L7
