dates,oahu0025_0001,oahu0025_0002,oahu0025_0003,oahu0025_0004,oahu0025_0005,oahu0025_0006,oahu0025_0007,oahu0025_0008,oahu0025_0009,oahu0025_0010,oahu0025_0011,oahu0025_0012,oahu0025_0013,oahu0025_0014,oahu0025_0015,oahu0025_0016,oahu0025_0017,oahu0025_0018,oahu0025_0019,oahu0025_0020,oahu0025_0021,oahu0025_0022,oahu0025_0023,oahu0025_0024,oahu0025_0025,satname
1990-09-11 20:20:05+00:00,,,15.51399847671336,13.866125050955931,9.572124125644931,12.628877790452584,15.12577717639876,20.713644295021155,18.471880455755795,9.011652126289876,3.208136982973904,-4.400300508838177,-5.961534741771397,10.927564522517608,26.9882150327285,21.508586952710647,11.851881606591547,7.808443417199337,0.1479166294403442,-0.2833573939931084,8.643135604820268,7.036255839432011,2.412488901805125,5.741584455697085,12.3940113149459,L5
1991-10-09 20:18:07+00:00,19.53599424920289,27.3659817482602,19.040058511920893,11.993467081440985,3.336022041055126,1.6694344724039127,-1.4693922007576368,10.905121145784372,17.242867352692063,13.64176439895993,10.595893644252657,7.903197531078574,9.291022369943851,29.15247227632197,33.73839013057282,32.59357246100099,25.68433104310294,19.32154171457692,11.739916432098184,9.19350611215174,17.157019942206066,19.15637019696712,20.326578901894,27.15086849524797,30.51733466436876,L5
1991-12-03 20:24:42+00:00,3.3275954476609035,10.029879671581757,18.5692656135997,5.304729720877456,10.796903093007437,6.375868799159245,-6.191126590822361,6.152741658602152,4.201994813893385,3.6793974043486335,4.401082216266459,-3.837600702544278,,,19.9710426378396,21.031756994325875,7.09206213640321,0.1758030365024431,-1.6139876800614887,2.507112657837996,8.558227298775012,6.7720105187852,-2.018789108000786,5.570900622190197,11.800784800141749,L5
1991-12-12 20:18:31+00:00,4.2040614912152,13.736494810094918,10.933693487514573,10.147138689392564,4.604832869817323,4.9166832819284005,5.943512304338957,18.0911633854524,20.340458746970697,16.516566402613336,13.047088681080242,9.609312024462398,9.286645327871897,26.64208653160268,29.560106657228573,24.814051169736352,13.020228675186535,7.706137680547656,0.015709720889945,-1.51973215691375,6.603218136189647,6.325540414770537,1.8209570145811085,5.554681266293248,12.99701986130893,L5
1999-07-03 20:46:48+00:00,18.15481989033949,26.37914301982893,17.91976376544658,13.714919587645236,6.960604546314094,5.33149773669577,7.079749882552978,23.127831844304456,24.215940050359286,19.94655205130765,5.4631674206498,-2.4605891284390644,-1.127221369146408,16.98656955782744,26.28229675155221,23.65574880993653,13.73920348283151,10.577932121530882,3.4420010184498224,2.704763895589128,13.64709879381014,15.074070005953583,12.884946970351551,17.921090024820238,22.32731564418712,L7
1999-07-26 20:53:05+00:00,,,,,,,,,,,13.970912876579904,6.208804487634287,3.442476014224221,15.119956998009528,22.636961816906684,10.125001285234296,7.154122911388773,5.95319152105178,-1.5210147243158176,-1.6106020095841438,6.29649816350169,2.4507942495128936,0.9453211153114808,12.1715513586899,16.76505732687236,L7
1999-08-20 20:46:55+00:00,15.569518841510114,23.184258745098592,16.62384619041814,8.69924552871667,-5.322696224665441,-3.897238966311724,-2.667500958667146,5.985936054386894,4.228071529702973,3.8646949977708687,1.5133340924339012,-4.911275951626626,-6.232838129648581,5.076037586737158,19.08182125625539,13.081897870845738,9.591277497763986,5.975773712284479,-2.0556363978761176,-3.2399268417099254,6.116914052994748,6.119889549727329,2.998201576692772,11.2913534774118,18.21900864152109,L7
1999-10-14 20:53:13+00:00,11.22814069770482,20.504087780892103,15.37691674751464,10.70462691681304,-3.5699940325307744,-1.1593690180646825,-1.9555691783597933,4.817894713980185,0.8305494831694394,-1.119013520752413,-2.337333943627768,-0.086109770111451,0.2362844814957843,29.5693318614144,36.10586700897215,19.46219581214714,5.522145902785419,1.2764526480129392,-1.3766602873148868,1.8690241824143548,17.558786878601605,23.767966379558064,24.96197385214432,31.049357134892045,40.852695696126055,L7
1999-11-15 20:53:07+00:00,0.4907174650457948,6.989210725070778,5.284803145425859,4.437809393437967,-6.694850363258103,-5.499063437227249,-10.560607373043762,0.4481580567903664,-0.4387229668764751,-3.0592757065228087,-10.4028120905925,-16.082741615487013,-11.95544172710834,11.281032469100836,25.34528989216248,26.13909974098353,16.111255468189423,13.446857476816344,7.782552163322507,8.277089239865873,20.54962614510374,24.9341327118946,25.78806641055701,36.63496937818352,45.065889879192895,L7
1999-12-17 20:53:11+00:00,-9.595050311301174,-5.713706477970152,-3.808679888533457,1.2832836286355314,-0.8788015920686891,2.8350115024672435,4.381343788308002,14.419671279227702,14.59205872844826,5.576556738803785,-3.433390692610618,-13.893902675936609,,-3.658458371538498,8.7667795354798,,,,,,2.2496358643662626,0.3440567988048902,-5.394328909111834,2.0679176297676003,9.867954872911897,L7
