dates,oahu0057_0001,oahu0057_0002,oahu0057_0003,oahu0057_0004,oahu0057_0005,oahu0057_0006,oahu0057_0007,oahu0057_0008,oahu0057_0009,oahu0057_0010,oahu0057_0011,oahu0057_0012,oahu0057_0013,oahu0057_0014,oahu0057_0015,oahu0057_0016,oahu0057_0017,oahu0057_0018,oahu0057_0019,oahu0057_0020,oahu0057_0021,satname
1991-10-09 20:18:07+00:00,4.539500583831858,19.35693613671157,22.12083788471645,27.453513527389827,20.50735465193945,9.163253749816056,10.408768524242198,15.656704676803118,15.340811272110452,20.11196399453246,14.53609316640912,4.886795138233003,0.5826285740365318,-3.714802966448916,-5.911188676657153,-6.849737558821877,-2.1598514541689706,-4.982955753586319,-5.324020739191152,-10.183432139234018,-4.086125841960795,L5
1991-10-25 20:18:11+00:00,11.463293030794471,21.69633535862712,23.524818944787125,30.239749468730825,24.997971791168656,15.201408486100378,15.779381637757249,16.338723147678852,14.251763520906488,24.33916707185336,17.66961718059869,7.623568472419179,1.0865998821274294,-1.147414117096944,-1.9350875664763416,-2.99923257015815,0.5473817784059659,-2.148113418030822,-1.5658788550317595,-3.024980811772012,15.515647471783833,L5
1991-12-12 20:18:31+00:00,7.791366384413162,22.45491559153748,22.27287995718269,29.72916954602264,23.612464944111192,16.764960576226965,18.25383401190048,19.68391207147952,17.252726738741732,22.43352396718061,17.550008738035874,5.121455631166877,-0.7989795640792617,-4.991865146063785,-6.376558892692239,-6.539247284827336,-2.053572313767863,-4.462776554498453,-6.315837760748036,-17.525485935810753,,L5
1999-07-03 20:46:48+00:00,14.933812104427412,26.133877973035805,30.361547330164125,36.20656057753925,32.735413033113026,20.359334328200635,21.47317353140512,24.041490222484192,22.42856115543189,23.643377673685738,21.083276420683845,16.182155422075596,10.41962449761549,4.467315876702537,1.722512377759445,1.6681401717591684,5.316235495047129,1.5331299721408862,1.1542524604111564,10.420727796923543,27.9098246215533,L7
1999-09-05 20:46:59+00:00,13.52368189134777,27.300932654170456,24.638620139390337,33.57851672778463,26.08806811860838,19.944753458312544,21.96692531714673,27.91962552866899,31.101591419473685,34.184617175171134,27.24236403678442,20.65736208356311,11.14986791170422,6.098509369171475,5.767459806364848,6.171191821795041,9.000660261060233,5.962731440143398,5.018613613973678,0.5848212416190617,31.129580660621738,L7
1999-11-08 20:46:58+00:00,24.505114608320245,32.78799946513077,35.08582645646223,40.53421218027589,37.08699337870236,21.42366273204965,23.32552887244904,19.72804822420106,17.779377069623067,21.900683940310465,18.86237586066166,10.959238148484843,7.829280674753416,5.736145497366561,2.094806714665836,5.743723710116882,23.028583355242223,,,,,L7
1999-11-24 20:46:49+00:00,12.446281934954229,25.139815087802297,27.87891034074276,35.4117907327466,31.69787800255036,20.96826491512083,25.19853449198037,25.57394159696977,24.12011269512721,26.705994925605346,22.64582289063801,18.03786990519103,18.25672625905156,11.546489977759508,1.8493940250166865,-0.8581998702541358,4.469616551932848,2.798201799808123,1.3942407178482918,-2.7603344830672394,21.99652283018598,L7
2000-01-11 20:46:54+00:00,11.678220810639369,25.24399200670782,28.680788348032763,36.5563363258825,32.923343327264966,18.129639352397184,19.2354785811984,22.95238120324296,16.99834212273695,24.008366326422653,21.64840884320857,17.805535954998973,7.817814855778554,0.7988816297351244,-1.1158766590447866,-0.534760222567822,4.695561824342299,4.022897779566655,1.1908240580350518,-2.104723755136422,15.243948380255098,L7
2000-01-27 20:46:52+00:00,10.958579646120024,23.80918020700937,25.70898046374888,33.294665003050646,26.84541392599328,18.210278276490108,19.387150379659094,21.332694394890726,16.784613763338147,23.187680575609846,22.035704695891045,17.4968587867578,12.153473034624875,5.016876621407944,2.8263014660494603,0.965092916498419,2.9543466061535946,2.765303113433229,6.274719371119576,7.887346577100844,17.308534781021496,L7
2000-02-12 20:46:47+00:00,19.55094287390563,28.75616507747008,27.1514789704798,35.16696476843257,27.10966201827761,20.068418074606463,21.22639739521128,25.65334518421996,27.68279305252642,31.37863672436135,25.62597164276404,17.670221578563044,11.616515567692469,4.521209085638347,2.520685826289288,2.497386865778303,6.185721259432015,2.6265290504111323,5.280088638361075,0.5081971251435813,21.419767443102792,L7
2000-03-15 20:46:37+00:00,14.373462335166542,25.233057213987777,24.961884994233976,35.79057876404733,29.89295436026233,22.60798990853825,26.65233838041505,26.860092102531635,24.42457603854674,27.364466507743785,24.609252722748337,19.47235970392457,13.133094937110585,7.2850963742469395,6.747715069651348,4.962349422471578,7.239476819787135,4.6345412784732,4.178032389636356,5.463906708340278,28.403511131020245,L7
2000-05-18 20:46:08+00:00,12.066952182087036,24.85099623276068,26.538472143009315,31.607247061181724,25.758468215742965,16.931189995091778,17.931150734060992,21.546130863772497,21.35714019062263,25.38615035181513,21.40902345867368,15.38718437290939,10.086725324148285,3.200419254803703,0.2006495083630048,-0.43815660181509,3.21784755648226,2.544949066649751,8.80849020174958,15.965573174321364,30.595813593873125,L7
2000-06-19 20:45:53+00:00,11.03722384470763,23.03049580553189,22.45787428335492,33.79700465863951,28.91952746008735,20.269053113165665,23.567550545511004,23.860017836570293,22.029208429099693,24.494421844377268,20.864332493625795,15.926793890822992,14.254589941529098,9.86455205227626,4.564854344557033,3.557826167970563,9.107556362807564,11.495648274439615,13.30795501726208,16.214255054092828,27.60873341496643,L7
2000-11-26 20:44:25+00:00,,,,42.91993332970885,38.77671498289239,18.46142606259085,19.2533286374216,12.90916165043276,9.927242345262895,16.19907037801543,17.155638829483774,10.81103976029435,1.6482167498815263,-2.691146741977492,-2.257079858606766,-2.4445176524279235,2.173284647271415,2.842800721762188,1.2836774994663278,-0.5623502477985527,14.333542664600111,L7
2000-12-28 20:44:30+00:00,13.509673226006258,25.46007493561233,27.579357017066503,35.604135153999295,29.89825943866466,20.06379043104383,21.14185533398654,24.66270008679769,21.384312382192658,24.98251408477629,23.85446794009113,20.065039352820623,25.604895645101585,23.866907206136634,11.547183424242144,3.9037276642972345,5.802986879933973,2.403734132444916,4.909847815480115,7.963987468423257,16.81001305110075,L7
2001-01-13 20:44:32+00:00,,,,,,,,,,,,,,,-0.1867893701233539,-5.694280940819897,-9.75895662917969,-10.909747457987091,-8.380766966264423,-19.06165319513933,,L7
2001-03-02 20:44:23+00:00,17.633756919554873,26.61928849790283,22.923609225691983,30.88433273778815,24.31549958203257,20.658629589935387,21.110245158633727,24.08255784637394,24.38529068413905,26.156897358427777,22.34344878448253,16.459403488070073,6.491028442605277,3.760868541610858,3.1043266308876976,1.7150704731420665,4.465100936311025,3.0085621216626524,2.038651551779718,-3.624515558846807,22.706909404269663,L7
2001-04-03 20:44:06+00:00,13.27671712583248,23.10987297427256,22.375360884096647,32.11339298437565,26.279381717738435,17.254194323640068,18.843950549813005,24.35088940160784,25.29674799834821,28.111290026935745,24.11421738341296,18.205921509015816,4.729044071197426,1.871824452530483,1.6467232751958254,1.7379317301703852,4.310189729144676,2.58361861706424,4.043109908612096,-1.9280219673868328,27.130657504008315,L7
2001-07-24 20:43:19+00:00,14.644249412885076,25.920261073209858,28.893921976758243,35.87355866388432,27.735423908925394,16.172081123797476,16.232963854913358,22.175605281273143,22.578353329380825,24.657995125089112,20.48724062876068,14.15419925389354,1.939666777031144,-0.5246240196839678,0.0956329837980811,0.2432147076133419,3.8934714343161954,3.3300973575339814,3.316071418508221,-0.6429745364961639,30.460170462943857,L7
2001-08-25 20:42:49+00:00,10.106759775449918,24.975241588333624,24.620551461882343,36.55717824404983,30.374465896932545,19.37973585569516,20.529248384351803,24.417835281325736,19.16879202026804,24.67104370855297,24.008185394006752,20.171198026370828,14.743457909854184,6.267318124036129,1.6235609752088276,1.9483689350619595,5.970777730397436,2.4394118418285364,2.278333207185265,1.275761106994582,31.58599829781805,L7
2001-09-10 20:42:38+00:00,11.693404291014312,26.37530497142216,28.440239223139585,34.60999657888503,25.90889756641248,20.504758478921023,24.789581122359287,28.33676073575209,28.0971516995248,30.185953194091248,26.02884546710357,20.91403308827836,17.304441134447256,11.88306360024323,7.777121445481027,6.42900735177531,9.714956224387608,5.187874811836307,4.541194159894998,4.980620141455114,27.62499036402891,L7
2001-11-29 20:42:36+00:00,17.12479470658863,28.00354951570596,32.19067261955208,39.1276773730212,34.670312059212286,21.136248402285524,20.60394002611284,26.07724420414256,29.40304570196676,32.774708276775456,27.651046612027827,19.8877915716414,13.625765830473696,4.96549155182248,2.594120092992233,2.9282237629158407,7.169878374573943,6.53652619335348,8.845902580410703,6.6002518343433065,19.365696073776107,L7
2001-12-31 20:42:36+00:00,13.737696997755162,25.797768772107023,27.35272246393921,35.553628652836245,29.63123921365003,18.312459158936125,17.86920762046483,22.10996931195197,19.57528172786329,24.75369349777177,22.503317087480166,17.475151138784287,9.88085846548203,4.247226630637005,1.6968867752291918,-0.018910674021477,2.2135841614144907,1.661828356628302,4.2752986811157925,4.186207362514072,14.563771180352598,L7
2002-01-16 20:42:50+00:00,16.408691834338363,27.78212387731629,30.420368943067736,35.821118121057026,28.16882298158371,17.613867634312406,18.841794473558508,24.32993149870144,25.549475048886936,28.472898483583407,25.29359448893237,17.924813196225557,12.613221146038754,4.288271855156129,2.836058146520763,2.594570480508963,6.675983354668534,5.0644591861611445,7.343349544883694,8.889100847778167,17.318211252562307,L7
2002-02-17 20:42:54+00:00,2.994781104774764,18.179101447120143,18.570936418791945,25.99232220381425,19.642183552983145,9.091373182357223,11.59152071328042,13.016209567737691,11.214917478366264,18.969871784019908,18.586739474737,11.21229320060122,7.851472633533727,0.7453455177765325,-5.317449033954836,-7.4151087966770115,-3.7736622108868216,-4.765107391951559,-4.986129506029012,-4.289217290700534,15.116730170458135,L7
2002-04-22 20:42:49+00:00,6.73167116427909,22.09270724485697,23.08108013438469,31.107038345598223,25.09805069446656,14.712827600439796,16.21812880704962,18.0814677458632,15.350741489962918,21.433805879740813,20.834908376323657,12.938726603578443,6.030120363408775,0.932620499237055,-0.1043683447585428,-0.8427775308975731,3.404312948145145,1.3013588741478708,2.6322791306713658,0.6870645625744503,25.95482455669345,L7
2002-05-24 20:42:43+00:00,7.080386785274805,21.78969936336836,19.734942949643923,31.705177274649145,27.233209554399952,17.927206049593977,19.39935569077452,21.59405764339316,19.61214294863401,24.48495239737122,21.21018462390444,14.066369583809548,7.901156937742358,4.909362828831555,3.8437931107671273,1.6801476193254854,4.762524279581062,3.165053162276237,2.543183068051392,9.09050878363536,27.624092649669045,L7
2002-06-09 20:42:36+00:00,7.625701034310842,21.76896844291318,24.28248520333078,30.34655061246668,23.757507424743967,13.397311968293096,14.82183096813796,20.4048839067097,19.75172003240628,24.142399423153403,21.58741886154467,17.425568434442244,12.636719025199689,6.439850439877846,2.850887942369786,2.0306494654465816,5.007369989055471,3.1840351238161286,7.113213017040692,9.873252028950246,26.13253796010188,L7
2002-07-27 20:42:18+00:00,13.52581178813821,25.069475393982728,26.94619712753265,31.586630356911005,25.12220614171586,14.313093398937088,15.042556977753724,21.76253150749606,25.594877986341764,29.36619268686402,23.53114853415256,16.431949250900338,10.279241540236615,2.723937909890225,0.1426616983301269,0.1351964187710526,5.37907231319446,3.7409138218009343,5.351485580535357,5.046112087112388,26.59695932706467,L7
2002-11-16 20:42:04+00:00,-1.9652592215510205,14.289542671408055,21.598590141553025,34.89473961694515,35.882211676288165,39.87016870614897,47.29645546486076,33.73283490551289,11.30341909078121,18.102024359147286,13.922944426003315,0.3794221687856612,-0.6142713732709679,-0.1707468799866178,-2.0120215325799418,-1.8090037061235884,4.378541228725082,1.9774719203905795,1.7346918909316662,-0.9845155908596136,27.8907157297128,L7
2002-12-02 20:42:19+00:00,10.872913691978429,23.290857572091458,23.31276122282944,32.73095521454773,25.97762455781366,18.724809609088613,20.357177453791227,23.88511504349073,24.94292959644127,29.812513652546595,23.490890525899097,17.777467835022424,9.362309480583663,4.08400952486196,1.907986691014463,1.7105854705006982,6.827626483650578,5.503145630918093,2.098756203243964,0.5921981313953728,17.377938673305092,L7
2003-02-04 20:42:40+00:00,11.224178944882516,23.051410425053305,27.559202757291622,33.375829228881045,27.633408308050925,19.22226177482472,22.30291818628418,22.4695205639404,19.912046630897738,23.71127108291856,21.55722060423244,16.909688559595935,12.944196430117133,9.79703985141299,5.588304163889874,1.9497615037282368,3.9004694215947575,0.6168797638403667,1.6680070876667663,8.207296059786659,18.625982816430724,L7
2003-03-24 20:42:41+00:00,9.654610254551663,23.559922885437263,28.89304038655021,34.427288357655144,28.55890657113905,15.531618540484333,16.825424154643322,22.762112160946515,22.51133401223168,25.001588217000105,22.9463008884335,17.940811480588263,16.34983908229877,10.243197984266772,4.109382696774619,1.6357387240139287,5.471247774337487,3.016483661286677,5.668563114609287,5.450361612901186,19.734413371501432,L7
2003-05-11 20:42:47+00:00,13.936691958659845,24.893161251286426,24.15313812840175,32.80270485831711,25.8082710424931,17.64616831718248,19.54647414493332,25.058506614014632,26.20315881491877,29.374891546140567,24.3749339222474,15.83451236824772,6.526541320539133,2.378541523883316,2.689776118686704,2.9585127540977734,6.975623367224204,6.171126889083928,8.589120060720953,13.095989051377869,27.78635876345156,L7
2003-05-27 20:42:45+00:00,9.989602936817004,21.015382146157645,21.396898982788496,31.07097543670567,26.17430001945572,18.543271118481226,21.0827260823347,22.0771575911098,18.788060952877007,23.794022522976,21.92428400395093,15.193496637736086,9.89844649316311,7.740266915696494,2.263050844362805,1.1703636230437615,6.669705957190568,3.1466175357525747,3.892981023754785,8.808417959803506,27.91641461114881,L7
2003-08-31 20:42:24+00:00,22.35211643823257,28.871657403795645,24.9070236311094,38.42777633061401,35.079401632900925,22.21117182028992,18.86063826180654,21.92600931339163,,,,,,,,,,,,,,L7
2003-10-02 20:42:13+00:00,,,,,,,,25.72328554742239,28.81079608831106,33.44415830436233,28.214652493557622,21.14300837534198,9.91260498270133,6.432847961817997,5.946165783035588,5.962891261692784,9.89612340798054,6.862201226295214,5.994389203521143,-0.008027573718452,27.89818446455411,L7
2003-11-03 20:42:27+00:00,,,,36.884814338764464,29.98297917612414,19.955156873610605,20.90839334848603,23.806859530318967,19.75148985981745,27.093862050962407,24.482478561690485,19.8794926851238,14.565065355237971,8.520528596201794,4.289364535299205,3.215977970620399,7.560539075909267,3.418781420870749,2.991748794200417,-0.1287612480868158,22.761615915756693,L7
2004-01-22 20:43:05+00:00,,,,28.96233542782136,23.552701136349825,14.33496588448225,17.074822030207788,18.173844353143927,14.961198591168666,21.70828743387244,19.232568744558296,13.11378434558557,8.313841152397854,3.188690313282025,-1.412019724944061,-4.2345696384065,-1.3114090062391328,-1.2600366082215595,1.6840534942827132,0.6900802421592458,10.62471946088798,L7
2004-02-07 20:43:10+00:00,,,,,,,,,,24.572103187158643,21.11969490710143,15.357601316047155,8.183339493635675,2.327325929563078,0.7392895636554728,0.67638348833689,5.595164841475442,3.284009244332325,2.51704175030292,6.1326971025064845,17.69505656316264,L7
2004-03-10 20:43:17+00:00,-1.0432894306832066,12.374557563778572,16.264068228079157,22.609801224919067,16.681524031296224,5.931709426517568,7.54337844281825,9.80038334697603,8.255994863914403,15.008618455756366,13.456959093911504,8.948202254049466,8.220177172509175,4.020884007973276,-1.5553264089948766,-3.2967116360649915,,,,,,L7
2004-04-27 20:43:12+00:00,,,,,,,,,,21.27633579682989,19.928497843320187,9.86367871975454,6.109608911602468,1.847143986243648,-1.9741660056176644,-2.6375117584433343,3.3418687152240243,0.1827195160675896,0.4251741379440656,4.165540910132158,24.71225247332076,L7
2004-05-13 20:43:15+00:00,10.830608328579268,20.53799121846356,21.4617082119709,31.107148452958103,23.829272996410825,10.876467624559645,13.306988310420357,18.511396233016,17.882178290951543,23.288619138458515,21.55562308444736,14.871594590821957,9.97455989200604,2.4382740664057594,0.2924533568362715,0.4000482464027707,,,,,,L7
2004-07-16 20:43:01+00:00,6.090068320150309,20.53844261963752,20.94393714609867,30.45182559219019,24.74572327652695,13.627866634587138,17.67608609752122,19.81058668440765,16.091621745924847,22.67201505004254,20.76321680508927,16.470325826875374,16.16769716498407,11.29685956934822,4.926352299521391,0.7945807435205736,4.2781635066830335,1.9498488345646805,2.458900594138684,6.523193105981819,24.646785494225824,L7
2004-08-01 20:42:53+00:00,7.009484389484783,22.20144590615072,26.68224588055684,33.366399286130594,28.14783306877952,15.60860869681489,18.266540651185856,21.20603252682331,19.76426478284099,23.20417401633525,21.29807340288217,16.942001043961895,18.436542595705195,16.26394989225414,9.62720868996356,3.4239325890878765,6.422142448722056,6.556028539963172,9.437797643377614,14.5146857123556,23.88530857140198,L7
2004-09-02 20:42:47+00:00,,,,,,,11.407921609812352,19.082022577743537,19.64725554581416,23.954772140740708,20.18043670666693,14.261727726064388,3.5504110707746097,0.9593481333865964,1.1675501381736575,-0.2572769538146229,0.2739624510685718,-3.9595738919190335,-0.3889214680063357,-13.997849007337496,,L7
2004-09-18 20:42:41+00:00,3.0855313049108943,20.166648952032222,21.993552231406017,29.99180829171837,24.644964273779927,12.857208604506596,14.632232488683114,17.965925319703427,15.576019410049774,22.008494272666205,20.85566986858116,16.63947899101472,13.224383722493949,6.867379024753507,0.7178053410379128,0.1401529218608885,3.193457737729208,,,,,L7
2004-11-21 20:43:04+00:00,12.02691151645558,22.361557004061748,21.96215281596688,29.438137690089707,21.50480885264795,14.057688364352154,17.12304032400627,22.009676928438363,19.625304632270502,25.295131221509784,22.169313926687384,11.85885884313574,4.314232392564716,1.2793177092992845,0.9582164251333468,-1.3688320780490677,1.9305702022543008,0.5260572350130803,-1.4706353816746298,-6.766016565240612,10.858255315633432,L7
2004-12-23 20:43:20+00:00,6.525816100426764,21.47850684019308,21.305878578829773,28.82630738757188,22.53641517668921,14.099027706728148,19.85786916751606,26.66544714026323,,,,,,,5.778016789407919,-0.8281031597287651,-1.6587476036346154,-2.987852653531728,-2.8810766328073987,-3.1993906302569384,16.66735053026942,L7
2005-01-08 20:43:27+00:00,12.435236103260625,23.19162668806653,24.688247208126857,30.499467178617945,23.719467138815364,16.528156545749265,17.38369289955914,22.02129147265873,21.23061580932138,24.73333747914073,21.378947613574724,17.364864999425993,9.823476873966474,3.907911938450208,1.2584991941484054,0.587108168550091,4.636186309496291,1.530897030043742,1.833171303010192,-1.7935818157147922,9.905989690893817,L7
2005-02-09 20:43:37+00:00,-1.7617504066338028,14.99964530165335,15.6623121279827,23.988867038297137,17.095468977009872,4.862956902238482,8.212121646210859,11.984896960040173,11.073026244165575,18.768679329349908,17.485423774577175,8.437526290081918,,,,,,,,,,L7
2005-04-30 20:43:38+00:00,14.93598122518032,26.055101035023085,28.13438424407235,34.07765168928063,26.18061792456098,16.05990943991423,18.19906348942537,22.78761336018537,25.43115594983992,31.59851938755821,26.60146584069661,,,,,,,,,,,L7
2005-06-01 20:43:36+00:00,5.714675802321168,20.294687401958257,21.46748149311636,30.132524141897825,21.39645065895983,10.215612324221675,13.981375780481008,18.270308235112303,15.434045860595928,22.947631196648647,22.334249427627945,16.061649199814774,10.8185090998921,2.6841613128803137,0.9602733297990836,1.1987788036883882,5.049832930552913,2.255546473210196,2.680984807494611,1.3346056434115998,28.75685287768813,L7
2005-07-03 20:43:28+00:00,13.10133043967296,25.57858408548993,28.70571282279015,36.77935800763242,32.49312949175002,,,,,,,,,,,,,,,,,L7
2005-07-19 20:43:29+00:00,12.97003233765688,24.231666373095948,28.75975422806004,33.352966309079605,25.558433027520287,18.42995117777088,23.064411620570304,46.60290310966268,27.10291221748164,24.864028029009788,21.149044036446973,12.34423808909556,4.609422979365391,,,,,,,,,L7
2005-08-04 20:43:26+00:00,11.929447679136564,24.43140523522863,26.255573748983736,33.564064601728134,27.81916033033556,18.28826483199022,24.66928544826935,24.21892461648936,23.106123042940403,26.31502760549278,23.390574546528192,18.10942050472171,18.508452697922507,13.411780151499071,7.273846303273261,3.447869574138794,7.133299068366815,6.221794539429544,11.377001296570963,12.177829510188468,19.67938373629876,L7
