dates,oahu0019_0001,oahu0019_0002,oahu0019_0003,oahu0019_0004,oahu0019_0005,oahu0019_0006,oahu0019_0007,oahu0019_0008,oahu0019_0009,oahu0019_0010,oahu0019_0011,oahu0019_0012,oahu0019_0013,oahu0019_0014,oahu0019_0015,oahu0019_0016,oahu0019_0017,oahu0019_0018,oahu0019_0019,oahu0019_0020,oahu0019_0021,oahu0019_0022,oahu0019_0023,oahu0019_0024,oahu0019_0025,oahu0019_0026,oahu0019_0027,oahu0019_0028,oahu0019_0029,oahu0019_0030,oahu0019_0031,oahu0019_0032,oahu0019_0033,oahu0019_0034,oahu0019_0035,oahu0019_0036,oahu0019_0037,oahu0019_0038,oahu0019_0039,oahu0019_0040,oahu0019_0041,oahu0019_0042,oahu0019_0043,oahu0019_0044,oahu0019_0045,oahu0019_0046,oahu0019_0047,oahu0019_0048,oahu0019_0049,oahu0019_0050,oahu0019_0051,oahu0019_0052,oahu0019_0053,oahu0019_0054,oahu0019_0055,oahu0019_0056,oahu0019_0057,oahu0019_0058,oahu0019_0059,oahu0019_0060,oahu0019_0061,oahu0019_0062,oahu0019_0063,oahu0019_0064,oahu0019_0065,oahu0019_0066,oahu0019_0067,oahu0019_0068,oahu0019_0069,oahu0019_0070,oahu0019_0071,oahu0019_0072,oahu0019_0073,oahu0019_0074,oahu0019_0075,oahu0019_0076,oahu0019_0077,oahu0019_0078,oahu0019_0079,satname
1999-11-24 20:46:49+00:00,,,,,,,,,,49.93446195447199,53.282774463037576,43.89165889603846,22.61717447844517,21.97696962832645,17.028866891953633,18.20536384054526,32.44975744107655,37.44863545830253,32.6792805652018,30.62647479207766,30.618112551639392,33.26737053034019,34.52870910936535,26.86838812176136,21.101651044513275,18.560215580272786,20.88688443463233,23.15229797484785,24.800499583967387,25.275117145379312,25.852704594293822,23.02088570696404,29.270805110206982,26.674849364061977,28.5258699524588,32.415832150336385,29.09744959844428,33.118567202395774,39.10630419743594,36.81754695359295,30.01834554486296,35.49154960261843,43.12182242656318,38.56938035405223,39.38905036237488,38.6167799488552,34.96615094520892,42.74481934087619,45.40369135828164,45.84693975573318,46.17034652520552,46.68342307010224,42.72608107517664,41.526124645627576,36.69296331555479,32.724044522710905,34.351262528540495,43.9182986230904,42.34945179728613,38.83013688201439,42.29546920649607,44.39118658000437,43.43942468715163,43.46750970247763,44.36976158473499,55.26990828536072,55.98362180717999,65.19989057858568,75.55194261372071,72.70115318872799,62.76593508177816,44.06860680748975,42.46241959526882,43.65537925297456,48.28572740630175,44.45764535139308,34.608405941376425,34.356087787357694,36.80216651635974,L7
1999-12-01 20:53:02+00:00,12.19972490647477,26.063572861539942,23.376592898022416,17.606320619916932,17.664098629355653,31.60435516722089,42.14196971003365,41.878721695489645,35.704970866670386,34.28659640393158,40.420398744986905,26.31040109145048,9.569872645670698,7.586012685849196,2.402710634642768,8.613597339153644,27.46245557229621,28.96941922112284,27.833187436038145,26.24952853360342,18.9435538803429,23.51007665121418,21.052258930134336,17.836244242562426,10.83378639236263,7.671839424466535,10.779471016739182,13.58687290432537,15.93312072691536,14.544568538244528,17.101705385196748,16.603148807145704,10.969559760993798,14.696809424736538,10.739563908519225,18.33481018097465,17.374862219305175,20.21120443981309,29.449720407461307,27.0620201843651,24.355711870266315,19.74577118138192,26.161547376225297,25.274570844551377,25.850713451477628,20.023943706602832,22.567704912916323,36.094267688092174,36.39352980688865,43.252146011646346,41.573155832548736,37.95960840434119,21.139940947290345,22.725954775369967,25.04803844911707,25.28529307915004,27.048224953464945,35.113210977705656,28.91369635335784,27.7208090419752,28.946302509314663,30.7365862736452,28.89883978499518,29.67888940394901,30.267003769456007,33.32197903917037,41.19933625221656,57.33403712182592,59.893508164546,48.76676693836094,39.19656489998166,28.590019403622907,33.94584225677105,34.82340275735591,38.45537481855096,38.64037229984995,23.397888631585467,6.203517465734285,28.749679887146616,L7
2000-01-02 20:53:03+00:00,27.74412312974269,34.077437391730264,19.87207690960721,,17.476540771623625,30.063135880322463,47.71767120477807,47.00853501802743,45.94331188430733,52.52279391709342,48.346351885980255,46.692502315863024,26.7403256036668,23.75999616161311,24.30847741782237,26.71415506650932,30.78707658267378,29.629936461341643,27.66252374804676,26.43611552242116,27.196040207933684,33.058843720992535,31.758508389944566,27.07770499463691,20.647615452489468,20.68581693279169,25.94143415461141,29.92725456362552,32.4944005113396,34.59331460075783,32.244992422401495,21.02545308304307,26.792399687880085,22.85363654340715,22.01960289430859,29.09543142665192,28.577387728077035,30.18332002774467,38.95319727524788,40.56957221658102,37.9688244356454,46.97271056255006,53.10181737511677,46.9822625102187,41.87427145562189,42.372634842857536,44.76168119424169,49.74208167129849,47.22436923624997,46.57875305745428,46.70660486123107,47.46282416818275,38.01302483281735,29.956541084511407,31.67669868048073,30.947405296846668,35.62567172047764,46.00099597850809,47.623086871398456,39.1398976365534,38.027492661168274,37.93423778846862,37.40756297834182,40.02046175133615,45.0246716038592,54.9093506903756,57.82591503646584,67.90559513737567,79.00687417270647,76.4999605876237,67.38390568915065,51.856222489775874,45.90066592276243,47.83992552362976,50.93189938529083,52.42892578474337,37.13833043719728,35.21503518756055,44.65317801825563,L7
2000-01-27 20:46:52+00:00,20.88581623011934,23.51782487068342,33.92933570925418,46.37979300429643,39.80939352424486,21.11057141494857,16.44009695021699,18.283292487264283,35.51241704114682,36.03938722493391,41.51188165561819,44.0265016175394,36.459897698081285,18.255557531109933,15.246977283287402,31.44272936578804,31.03587578762853,26.60750520269892,27.7499174271964,31.8726618676966,35.96043099123879,32.359820709319656,24.353182945415668,19.01385162274013,13.310428377114102,10.914485692899788,12.164721459458676,13.208538416598602,13.964146228971249,12.299864310798831,21.35002433093136,14.172780737224333,10.6747058573773,8.368880865529059,12.909498709707195,24.12140068111604,20.34251901567813,16.32081308016855,30.87712355662932,31.767308526064816,29.969188802592264,34.62197226174849,40.04884977626353,32.590408417746424,36.72347365604973,39.26957577126421,44.69410863252601,43.266955489305246,44.11948591580918,45.80506700869444,45.95978920687964,46.27743120299185,40.9683238683842,38.29091350793254,31.69042493749821,29.12571128902026,33.74771276290407,40.88218327506587,39.09718286061682,35.28527506555108,31.80574958987083,32.73394568074051,28.978498962404235,27.90324119749357,30.98305182713216,41.10862967056462,47.31312008265493,54.16778163186348,61.16287201636658,58.89451778602028,46.340047606988506,39.046162185111285,40.344684436255335,43.336844879771455,42.73120953997648,42.67912439945516,29.989538425340747,18.30361764227221,39.310141275912,L7
2000-02-03 20:53:01+00:00,,,,,,,,,,19.612574980658213,,,7.175553159974147,9.65198955215882,3.5157577825558377,,,,,,,,,,,,10.730156632150868,12.690641091936156,13.148118862560889,9.079853006125472,7.754662506217567,7.962854450660096,1.8302043110626875,,-0.6686369315236469,1.1435876244601602,,,,,26.89834988780764,33.89333911028064,40.28326613384256,38.74432669330361,40.37759229109062,,,,,,,,,,,,,,,,,,50.88999409643108,49.03807956759876,52.13149034161764,57.03428599999439,58.34156056886353,68.77404584501703,78.08959352627834,74.72987706889721,65.89336414100146,46.83729296181234,41.76788746759752,44.75646764356195,47.99792786899432,53.33237976318039,36.84720653362062,33.139776802028926,44.66521312160033,L7
2000-02-12 20:46:47+00:00,29.7685008901854,39.85714132702618,45.6594372695477,50.13325237517889,36.10423205013472,47.70488370579482,47.04285188351704,46.09383657440235,49.855702321008245,54.798241070838834,50.53181218298679,48.06421871429807,38.74806958912971,29.447452647082823,29.185657445195485,34.87166343057566,35.201935745208694,33.0490592278415,28.38931755835796,28.1870101146197,30.24634840060457,34.02409037996598,30.403280728610262,26.524928216750784,19.31321461871565,18.356748689139742,23.317394704897666,27.601660893041696,34.63608136684514,38.10209027182086,32.850996167988455,26.534492526194978,27.80567089729131,22.561642401522565,30.291280853016787,34.34917904373834,28.26600758518325,33.34787424064926,42.83142908062899,39.23410450067991,35.33243174501654,43.627321642870406,47.2099191502237,41.48577577814825,38.39771055110037,35.62491789441095,34.2400080888105,39.47464532728438,44.88837228152829,45.135926190348,44.42450854861293,46.33435845835766,45.336998547431484,42.123959720589525,40.9492543000861,33.49800113283364,35.007119578446634,44.521656956789606,44.49981021334772,39.43630565794832,40.37358207200965,40.7373885196639,34.82607801114097,29.38691328712927,31.292815653689114,36.61338511821654,42.16894637658878,50.715085512341616,54.71018357401457,54.56537505214866,44.0097837483023,35.3198533706807,38.48731028242467,40.93387872740775,44.68744050433292,44.03554095545655,36.19800264759498,37.47604257636396,33.72131524535663,L7
2000-02-19 20:52:54+00:00,,,,,,,12.5719263383779,,,32.13866038241919,38.40838168433251,43.079660148336,30.8397407645068,14.24101926354903,15.70976239917954,25.229980761279418,25.517567777412896,24.54444799662596,27.945451662780368,29.34665405886951,24.69882410773807,37.25874191137056,29.944871839834484,22.06065067690527,15.583694117722958,14.826058717087708,16.444569987032,18.16821151026615,22.78750277792941,24.496009445779304,22.24990642177459,16.920435848627914,12.983102727250818,12.409989087019913,11.53675218533534,27.762941536038664,24.66375823094431,27.412235184344457,39.66237407430789,35.33459196176448,28.945125612509628,31.752655102652444,41.71677228694829,39.66553711448291,39.366902615637485,40.13411063709414,44.20221489675691,47.53437379360135,45.01041010911906,45.07950105838463,42.57103902649836,45.43472540947636,43.8600950790883,37.81160280428472,37.1354983959714,32.19750316742552,34.326335826252674,45.280265921933626,39.96266437264129,39.43388387726294,44.41976492037767,40.13424171308696,36.2222701573824,36.59226399885882,32.20608869083637,32.18193435579732,42.1695623332425,53.38992909687231,51.42909108017812,52.00511733110587,43.78213205273615,36.62204508127227,43.40224588864535,42.2549679249211,42.97190056159569,43.99707222564555,36.07623085023908,33.313905553912825,39.32704949117091,L7
2000-02-28 20:46:42+00:00,21.21042720145499,36.5340321235776,42.01114354218373,43.34815395698218,33.39918290096004,46.64918311055892,48.11110062958426,47.34033099943368,45.18324276275094,47.67392267611462,44.77561891299883,43.38427010896586,24.64253357819349,20.87538092604283,14.258215461651435,16.101412619235532,29.03720098764485,23.624189620952176,20.61127659201952,18.18813713046157,18.807866790085527,27.60795414094548,26.583700549782563,18.6737826784774,15.318936781767192,17.453731756765755,24.223736809903897,28.36984967085628,29.917170404249333,31.24990906704,29.629644568747224,23.620978878833373,28.12357646538635,25.876333365937533,31.98494823109303,34.30008222675033,35.67187626089199,39.433390587675554,42.72741251804389,43.04506874725779,35.653845294709555,42.69440777656862,50.14488760762085,40.8436318769163,36.28115696841338,39.138389314585645,41.75898948474136,44.49530806561493,46.01261913168154,45.48467629225946,44.30068195784765,45.430906175040384,44.3621974904139,45.03434601318977,40.63147819677662,34.84921766232571,34.54831376323643,40.03996803405376,35.50951699420872,37.40020025179801,41.19456786392531,47.04941655251995,47.10162855162792,46.49906734097683,50.20782909651928,55.2349737479276,57.17031303667783,67.68297278637876,74.05010057953977,69.27341116829898,61.09925914023181,46.43520551926681,40.2894290612827,46.72999947761056,51.16009706082189,46.99692374830443,36.07360694993213,35.05942668763184,42.21940343706028,L7
2000-03-06 20:52:49+00:00,37.41705779933886,44.64462290074313,49.51291823216724,58.39281867606827,57.6582627782332,54.7155243622685,52.45820408322798,63.32780712146834,62.72885767673255,52.11347575785963,46.19473450863312,44.42031352169623,42.03547948264197,38.198189420934725,33.569189527036315,37.22214117159946,37.36043231577762,34.04199806225794,33.94490048294339,37.731055327936005,43.78272008824865,49.469845058861424,46.93052319069315,33.63607083859965,23.458122085043563,21.764156617229705,25.104180665503574,33.796182828407375,42.05951954456284,42.509422874881686,36.76221775689584,33.43408235736681,29.98772246613044,24.80679481933464,22.041212586229832,32.100567971907296,28.13961999611472,36.95463763471402,43.67934306797474,39.81742430878401,37.18407297969375,47.21130078078133,54.861200915104206,47.56355687348757,43.34660192291497,42.28163492790243,46.17353429454283,49.73158770795705,48.08240948606714,50.34067643557799,52.9225721870403,50.89537712696573,44.12444368328866,37.18200513123964,39.15309699660633,41.93604221792538,40.56833777730164,45.44761905113619,43.91719458417782,38.726591134427736,39.53102770645955,44.14423935593267,42.75233645662913,46.21912252355723,53.44214766529539,55.59459682056905,57.05254844075104,71.00305621482835,77.69452006716227,74.61215786077909,67.55174642572958,54.70884372696808,44.34358805157396,52.57804624902869,60.34614322354156,57.581688700318,37.39940235486531,29.847303170859472,42.947855257546486,L7
2000-03-22 20:52:50+00:00,29.195394264517795,34.559834026217025,40.93111896272354,42.99865321126417,34.53847012604117,49.89201693315108,46.55175369943713,39.68054098142218,39.500220219471615,51.013012793260586,51.89781818206393,40.156390202217096,28.86642625185599,15.611535448719984,21.63575092060849,36.56141444039976,29.195919996275137,34.19586055683189,30.141810041947835,31.90208066749885,39.28746270563658,48.34221783435699,48.06277220690456,36.92422854801838,18.995240867208565,17.50450362236591,17.472519567281676,16.479405717082194,18.206493456969007,32.27918512974979,26.50450356816972,15.76810504011116,16.422082306579,15.00219412928039,12.907002675875075,24.89020770399189,19.179994057524127,16.83689900902364,43.185908910058856,37.64503341524887,34.031213403322475,41.89986466801543,47.69137009058697,37.80739870835321,34.60111106703603,35.05986398650002,36.30734794974691,39.31297358177271,36.610401971324265,38.44060112576665,42.35308089732175,44.23237042275583,37.57309774551194,38.76227498656176,42.449092091785225,41.283929709207584,36.6278564144522,45.63669393508523,39.4506406789892,35.483796497955545,43.08850179879892,40.96432942443408,39.37552683775003,41.890442161612434,39.03714082171407,46.73381924052454,49.74890350343651,58.10245782800379,68.66331925422503,67.95673258191127,56.573180060305134,45.19234615961199,41.600525437396456,51.21210613499693,51.83928294242327,54.734373136449165,34.82182314888805,21.613571746572383,37.399996262834655,L7
2000-05-09 20:52:21+00:00,19.98806235661065,31.89219787400613,37.2263013227922,49.345230937352746,48.08141427583956,43.93914606370519,38.52329120734033,41.31870259639184,37.333218943800944,30.835280314803185,32.303113521554366,35.808014279327665,31.06555560201769,21.49091664775328,17.367891804552983,22.48484308091156,35.80152350455504,38.205314883641286,32.18656709779326,31.67135666576832,36.52533104322811,44.02947424639385,39.712635689842784,30.922887646521225,23.48307972925295,21.887221479765707,23.461682823862667,25.97839033304348,30.99031289238088,27.24654342756584,18.676340580260444,18.192640685077315,19.51331800226731,18.98530298761964,19.17059289584767,31.19639748944224,11.6444363811347,35.898022847379735,34.734999723754235,39.168995244819214,35.69019148228159,43.39359405557104,48.668198489919895,44.41673812779172,39.00075608405573,37.20953665272643,37.93199304233003,43.736677732999546,44.379089153816246,44.20561875826742,44.52703346824834,45.46128318969623,42.54994166579524,40.28207314629757,40.597202348873765,34.38116014069804,32.485374570664256,39.11602398232774,41.0334179567611,37.959725187256886,42.19390449936119,48.19128577911585,50.13100752422681,52.557844271791176,55.257643525271256,56.98623703273654,57.32256072534111,70.63254578139558,86.72886236123516,76.96886605231084,66.54776056051104,50.92386619817521,45.43705372108454,39.47715652873107,40.1812798227858,42.09647534935672,30.38415577399373,31.38211171408116,16.48013270966183,L7
