dates,oahu0002_0001,oahu0002_0002,oahu0002_0003,oahu0002_0004,oahu0002_0005,oahu0002_0006,oahu0002_0007,oahu0002_0008,oahu0002_0009,oahu0002_0010,oahu0002_0011,oahu0002_0012,oahu0002_0013,oahu0002_0014,satname
2015-09-08 21:00:08+00:00,45.79950454168527,24.08600259758112,21.75550258376515,21.279649188659,20.708036538485885,25.54822679281101,,,,,,,,,L7
2015-09-17 20:54:00+00:00,,,,,,,,27.60897722002786,30.723927147602115,30.92997358113538,34.68733443035512,35.15247727124659,38.51911037012025,41.45224289281086,L7
2015-10-03 20:54:01+00:00,,,,,,,,,,,,,,,L7
2015-10-19 20:54:21+00:00,,,,,,,,,,,,,,,L7
2015-10-26 21:00:38+00:00,,,30.918930964129185,28.86801052412036,27.55712257810175,30.560987588585736,32.37652675851492,31.57055423190982,35.12276506090971,36.23707551359366,36.17124238009684,36.50256615984901,38.66068997068263,42.70480237836647,L7
2015-11-03 21:00:21+00:00,46.72656544595255,29.61298840354365,30.52721310875648,35.17614000592668,31.017613292906017,26.237649267601928,26.560282660243647,28.44633945463011,28.17527103674571,28.20896625205138,30.262495593701285,31.59118406706332,34.27158698172668,41.04677162569166,L8
2015-11-04 20:54:34+00:00,,,,,,25.02102807087477,26.08114832488225,26.787970079855263,25.82961483110084,26.466493790293853,28.130138463203124,29.46587708547287,32.78620686077872,38.04035948867562,L7
2015-11-11 21:00:53+00:00,50.62213436790177,32.07491796847563,29.45652306173677,24.69796882726528,17.583609828742674,17.292150589609115,24.21247820147013,25.645603458027583,29.4623047520013,30.29675445073835,32.876102609763855,29.34670010559577,31.21922718318329,36.99373797229641,L7
2015-11-27 21:01:07+00:00,37.977732731258726,26.91262248986881,26.218590202154022,18.576400874427232,13.88165516548963,14.058781412829124,18.82953951765641,24.207618385444373,27.41636347403796,35.5917967935148,34.51220607499999,26.464803844269884,41.60453445177611,64.2910442580683,L7
2015-11-28 20:54:12+00:00,,,,,,,,,,,,,,,L8
