dates,oahu0017_0001,oahu0017_0002,oahu0017_0003,oahu0017_0004,oahu0017_0005,oahu0017_0006,oahu0017_0007,satname
2017-12-05 21:19:11+00:00,-1.2257794504783446,4.240627035444825,22.041477009829247,39.16811122724248,50.20698240905486,47.96574475608016,42.66764536714504,S2
2017-12-18 21:02:34+00:00,36.514389054463,44.987331125687405,51.016759544327485,57.15184952153116,73.66488680523975,72.70545169036198,86.08532305485505,L7
2017-12-25 21:19:10+00:00,,15.982572534164978,39.32903413997384,51.70283351667106,60.04152529867117,58.12780073569152,61.09923539605967,S2
2017-12-30 21:19:06+00:00,-0.194238983972942,7.591700091433686,26.30921098188404,40.76728119320054,53.88569258047475,51.20324129656497,51.812027390338514,S2
2018-01-03 21:02:22+00:00,,,,,,,,L7
2018-01-09 21:19:07+00:00,1.4061991436283452,7.273930796010912,30.72428069641373,42.39175048228332,54.56135521044413,54.4778065307474,76.01898030371322,S2
2018-01-11 21:00:19+00:00,12.125888217007851,22.93646470882396,41.48574630224943,51.86045413312304,59.189515694295295,48.25032407463293,50.42095231610614,L8
2018-01-12 20:56:03+00:00,2.9125878204241857,10.987094020649325,13.925762973071096,54.2743393615089,51.9066117643014,36.17272592619295,43.66289086016415,L7
2018-01-14 21:19:09+00:00,-2.476556741053856,4.693631563821088,24.038729133832263,38.60506095665313,51.961640735097504,47.77543180197306,45.58242744657031,S2
2018-01-19 21:19:09+00:00,-5.084529558891991,0.4750977138372088,13.737775496968435,30.97743277761967,45.27462329763312,41.95873067685067,39.704960914091984,S2
2018-01-29 21:19:09+00:00,,-6.476853473934877,,28.59422999725038,52.42337543628569,46.64075902822644,53.29585351043049,S2
2018-02-08 21:19:09+00:00,-1.810955556878708,3.668761789529173,27.957598758766075,38.468607632383865,50.00579283893753,47.224676479320905,47.26231226918488,S2
2018-02-20 21:01:42+00:00,,,,,,,,L7
2018-03-01 20:55:25+00:00,30.38192246144273,38.90714069048221,52.94775251180011,64.91117082332421,85.18685946526949,78.78477359549716,,L7
2018-03-05 21:19:12+00:00,33.48923953706181,36.14929908710995,43.873201200329376,52.04014257608091,59.14882396922513,63.42821075114323,83.59657624305308,S2
2018-03-17 20:55:14+00:00,31.914269814365586,41.96456225290401,54.38713809679821,67.69157886840159,84.80692565616772,,,L7
2018-03-25 20:53:33+00:00,9.926215199198449,25.94917908338976,49.03878847408178,59.66011333728494,80.18240672189748,75.92438177287177,,L8
2018-03-25 21:19:14+00:00,8.927415397341017,15.291608119472814,40.00557180961164,49.81136201742494,59.58060434192791,57.77424089689531,60.7170241548797,S2
2018-03-30 21:19:12+00:00,0.6837211891584299,1.8483104213836128,12.026962903370132,34.69247640185405,46.701649284886976,46.188359537760505,50.33014201720151,S2
2018-04-04 21:19:16+00:00,,13.669999229579936,42.62518984405742,50.00947823667146,55.86949616723656,56.3827810676991,57.1801969307641,S2
2018-04-25 21:00:48+00:00,5.848929986477127,12.508995430815704,32.07680697107812,47.71485758144058,57.73292600037886,59.92602737591082,70.28169905407843,L7
2018-05-19 21:19:14+00:00,34.127546035576486,,52.63250346495922,59.34849460932606,71.98487644665191,,,S2
2018-05-24 21:19:18+00:00,5.35838722567223,11.9636896390277,25.451073519737616,44.36278793363471,54.461353138176335,54.4702921633497,48.93302805372242,S2
2018-06-03 21:19:17+00:00,8.906909329476894,14.699815732298408,,49.95328041615685,57.16867149701439,58.35722469366373,58.5585583501051,S2
2018-06-05 20:53:56+00:00,,,,,,,,L7
2018-06-08 21:19:14+00:00,2.910579612491793,10.079716442795684,21.844935746752093,41.93927725269894,54.03327625129573,53.29364554380989,49.96580219259209,S2
2018-06-13 21:19:15+00:00,6.496271670508987,8.089611095490719,14.793796740784297,34.54368400323474,44.80564370104959,43.258412277629496,36.89045061361,S2
2018-06-18 21:19:15+00:00,-5.790333230049424,2.540505857569868,14.03056958517304,33.15153288330031,35.65525167735317,44.43751832716815,,S2
2018-06-29 20:53:06+00:00,28.45939533227088,39.05586977274139,49.249728359026726,59.33943966107772,72.8688398812944,,,L8
2018-07-03 21:19:17+00:00,34.87928110170429,12.532524215367934,37.04380288766127,44.536913827118845,51.73698392358077,48.79531482531628,48.35532386520666,S2
2018-07-08 21:19:15+00:00,-3.271129878299507,1.914086565892556,13.283718767754008,33.464770580899724,42.18312198297237,46.44486050404176,45.56738703636933,S2
